,edison_male,edison_female,tuple,international_male,international_female,average_male,average_female,female-male
0,-0.4636935,-0.5841539,"('unsociable', 'sociable')",-0.37527663,-0.5215322,-0.4194851,-0.552843,-0.1333579
1,0.6581815,0.71473396,"('unfriendly', 'friendly')",1.3134619,1.305474,0.9858217,1.0101039,0.0242822
2,0.5731104,0.56855416,"('unlikable', 'likable')",0.7491231,0.72965145,0.6611167,0.6491028,-0.0120139
3,-1.5559322,-1.4211355,"('repellent', 'pleasant')",0.35058963,0.3599107,-0.6026713,-0.5306124,0.0720589
4,0.4891453,0.38156906,"('disliked', 'liked')",-6.6544185,-6.789037,-3.0826366,-3.2037342,-0.1210976
5,0.24033216,0.33737049,"('distant', 'outgoing')",-0.47140965,-0.42629373,-0.1155387,-0.0444616,0.0710771
6,-0.0991658,0.047664598,"('distant', 'open')",-0.11986928,-0.07284777,-0.1095175,-0.0125916,0.0969259
7,0.3603888,0.29666603,"('insensitive', 'sensitive')",0.24230067,0.28308934,0.3013447,0.2898777,-0.011467
8,0.67260695,0.73455054,"('unaffectionate', 'affectionate')",0.6406066,0.61278605,0.6566068,0.6736683,0.0170615
9,1.0731275,1.1124822,"('unaffectionate', 'caring')",1.3130574,1.3053671,1.1930925,1.2089247,0.0158322
10,-0.8435073,-0.94226545,"('unsympathetic', 'sympathetic')",-0.5455253,-0.50977623,-0.6945163,-0.7260208,-0.0315045
11,-0.042362288,-0.13559943,"('unhelpful', 'helpful')",2.309057,2.3310003,1.1333474,1.0977005,-0.0356469
12,0.39128783,0.5262976,"('unsupportive', 'supportive')",-1.6180978,-1.5836376,-0.613405,-0.52867,0.084735
13,-0.24772227,-0.33760503,"('impolite', 'polite')",-0.10039598,-0.15167217,-0.1740591,-0.2446386,-0.0705795
14,-0.17552209,-0.25281975,"('antisocial', 'social')",0.17926745,0.045333922,0.0018727,-0.1037429,-0.1056156
15,1.1327056,0.88695186,"('boring', 'funny')",0.40730873,0.31436774,0.7700071,0.6006598,-0.1693473
16,-1.157075,-1.2579147,"('unpopular', 'popular')",0.4411373,0.33631513,-0.3579689,-0.4607998,-0.1028309
17,0.25594512,0.25098002,"('nasty', 'nice')",-0.36949027,-0.37517226,-0.0567726,-0.0620961,-0.0053235
18,-0.44038987,-0.4157442,"('disagreeable', 'welcoming')",0.003880784,-0.031275168,-0.2182545,-0.2235097,-0.0052552
19,-0.5080709,-0.48890412,"('inhospitable', 'hospitable')",-0.057021085,-0.044271562,-0.282546,-0.2665879,0.0159581
20,-0.1727425,-0.28999862,"('rough', 'thoughtful')",0.6592528,0.6146119,0.2432552,0.1623067,-0.0809485
21,0.28729874,0.10517085,"('immoral', 'moral')",0.14758176,0.12669113,0.2174402,0.115931,-0.1015092
22,-1.1337363,-1.2724307,"('untrustworthy', 'trustworthy')",-0.7380938,-0.8323306,-0.935915,-1.0523806,-0.1164656
23,-0.44601285,-0.5452731,"('insincere', 'sincere')",6.5569916,6.5280223,3.0554893,2.9913745,-0.0641148
24,0.30837214,0.2753624,"('dishonest', 'honest')",0.9981871,0.94670236,0.6532797,0.6110324,-0.0422473
25,0.87998044,0.90030193,"('egoistic', 'altruistic')",0.7180846,0.7285599,0.7990325,0.814431,0.0153985
26,3.1765604,3.1233125,"('hardhearted', 'benevolent')",1.6036484,1.6086428,2.3901043,2.3659778,-0.0241265
27,0.67195153,0.77424556,"('hardhearted', 'softhearted')",1.0744197,1.0238888,0.8731856,0.8990672,0.0258816
28,0.28597504,0.094252616,"('disloyal', 'loyal')",1.3211498,1.1792165,0.8035624,0.6367345,-0.1668279
29,-1.2917595,-1.371071,"('unfair', 'fair')",-0.70948774,-0.79821235,-1.0006236,-1.0846417,-0.0840181
30,0.25970495,0.17608333,"('intolerant', 'tolerant')",0.8108865,0.691105,0.5352957,0.4335942,-0.1017015
31,-0.6648323,-0.45774108,"('evil', 'good')",-1.3459388,-1.2797599,-1.0053855,-0.8687505,0.136635
32,0.6014464,0.4820948,"('unkind', 'kind')",0.8707961,0.7500933,0.7361212,0.6160941,-0.1200271
33,1.0194151,0.9339885,"('wrong', 'right')",-0.039328642,-0.13958654,0.4900433,0.397201,-0.0928423
34,0.3769032,0.49295196,"('mean', 'honorable')",5.837783,5.9114566,3.107343,3.2022042,0.0948612
35,-0.27861154,-0.41447583,"('corrupt', 'incorrupt')",-0.038574763,-0.15991718,-0.1585931,-0.2871965,-0.1286034
36,0.6366442,0.6089459,"('hostile', 'amicable')",0.63064134,0.49911913,0.6336428,0.5540325,-0.0796103
