,harman_male,harman_female,tuple,intl_male,intl_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7162551,-0.8804798,"('unsociable', 'sociable')",-0.87980556,-1.0968161,-0.23356928,-0.33485794,-0.3501261,-0.5097178,-0.544939,-0.7054679,-0.1605289
1,-1.0934795,-1.2397814,"('unfriendly', 'friendly')",-1.7361623,-1.9247328,-1.6488738,-1.851985,1.6896263,1.5229897,-0.6972224,-0.8733773,-0.1761549
2,0.4579908,0.48665515,"('unlikable', 'likable')",0.5956946,0.68731207,0.5519623,0.66459066,0.21217859,0.32026505,0.4544566,0.5397058,0.0852492
3,-1.615498,-1.5374802,"('repellent', 'pleasant')",-0.2497878,-0.27898902,0.09253951,0.132521,0.38966125,0.45536548,-0.3457713,-0.3071457,0.0386256
4,0.531821,0.29425824,"('disliked', 'liked')",-0.38589677,-0.49903587,-0.91249734,-1.1141454,-6.3941417,-6.534614,-1.7901787,-1.9633843,-0.1732056
5,0.61368454,0.5794205,"('distant', 'outgoing')",-0.6302253,-0.6338774,-1.3545707,-1.4131904,-0.30486062,-0.3544051,-0.418993,-0.4555131,-0.0365201
6,0.4749005,0.46324027,"('distant', 'open')",-0.78097904,-0.7739101,-1.1641145,-1.2372924,0.32278556,0.29357156,-0.2868519,-0.3135976,-0.0267457
7,-1.1355101,-1.2052528,"('insensitive', 'sensitive')",-0.47281432,-0.49185994,-0.038978774,0.01270524,0.8378757,0.8408082,-0.2023569,-0.2108998,-0.0085429
8,0.4213593,0.3640433,"('unaffectionate', 'affectionate')",-1.8992577,-2.0103257,-2.2990146,-2.3787324,0.77071583,0.5931237,-0.7515492,-0.8579728,-0.1064236
9,-0.032961614,-0.14585122,"('unaffectionate', 'caring')",-1.7973738,-1.9206033,-1.7022182,-1.7966988,1.1483066,1.0359906,-0.5960618,-0.7067907,-0.1107289
10,-1.5510947,-1.6269591,"('unsympathetic', 'sympathetic')",-1.5023714,-1.6186104,-0.72921264,-0.7155522,-0.17339435,-0.21298072,-0.9890183,-1.0435256,-0.0545073
11,-0.28016472,-0.30211383,"('unhelpful', 'helpful')",-1.0255395,-1.012281,-0.5822122,-0.57816684,1.4384053,1.4583844,-0.1123778,-0.1085443,0.0038335
12,0.33291638,0.2580682,"('unsupportive', 'supportive')",-1.8348225,-1.8842015,-1.4529334,-1.4708205,-2.0523243,-2.1112666,-1.251791,-1.3020551,-0.0502641
13,-0.5164873,-0.48191962,"('impolite', 'polite')",0.110175684,0.20156786,0.9989256,1.1548721,-0.35209787,-0.27229518,0.060129,0.1505563,0.0904273
14,-0.8531415,-0.9570435,"('antisocial', 'social')",0.2942626,0.16489768,1.349238,1.3929379,-0.3082731,-0.36635643,0.1205215,0.0586089,-0.0619126
15,0.03884243,-0.06839748,"('boring', 'funny')",0.9675427,0.9802617,0.8861132,0.8187255,0.5790103,0.5563136,0.6178771,0.5717258,-0.0461513
16,-1.0957301,-1.0798719,"('unpopular', 'popular')",-0.1997698,-0.18794335,-0.8202274,-0.8483949,0.2775526,0.38523427,-0.4595436,-0.4327439,0.0267997
17,-0.37081897,-0.3276008,"('nasty', 'nice')",-0.42713627,-0.4102164,-0.0902903,-0.012982391,-0.6044656,-0.55407083,-0.3731778,-0.3262176,0.0469602
18,-0.37370947,-0.32723868,"('disagreeable', 'welcoming')",-0.4065822,-0.31193563,-0.52214724,-0.41760054,-0.39842924,-0.40967974,-0.4252171,-0.3666137,0.0586034
19,0.97681177,0.97535545,"('inhospitable', 'hospitable')",-0.7794477,-0.73226005,-1.408483,-1.4243405,-0.21943732,-0.168598,-0.3576391,-0.3374608,0.0201783
20,-0.6647238,-0.6305549,"('rough', 'thoughtful')",-0.2596543,-0.24040438,0.15606104,0.18550089,0.8516192,0.8112917,0.0208255,0.0314583,0.0106328
21,-1.3757734,-1.3163544,"('immoral', 'moral')",-1.1036804,-1.0514745,-0.48125014,-0.37281924,-1.1112125,-1.062391,-1.0179791,-0.9507598,0.0672193
22,-0.55786216,-0.60554236,"('untrustworthy', 'trustworthy')",-0.57543933,-0.60430557,-0.020173738,-0.021383177,-0.9976807,-1.1175399,-0.537789,-0.5871928,-0.0494038
23,-0.93983746,-1.0341446,"('insincere', 'sincere')",-0.9292372,-0.9778702,-0.025838513,-0.010004606,5.5783415,5.537846,0.9208571,0.8789567,-0.0419004
24,-1.3059833,-1.3206687,"('dishonest', 'honest')",-0.9103073,-0.88925225,-0.40253633,-0.29657254,0.9093436,0.8401261,-0.4273708,-0.4165918,0.010779
25,-0.34764618,-0.3223248,"('egoistic', 'altruistic')",-0.08313888,-0.07592094,-0.09340513,-0.05071314,1.4934882,1.4776573,0.2423245,0.2571746,0.0148501
26,0.73928225,0.5828504,"('hardhearted', 'benevolent')",1.2029811,0.99008095,1.2439371,1.0237329,1.6970156,1.5336282,1.2208041,1.0325731,-0.188231
27,-1.1633879,-1.1245763,"('hardhearted', 'softhearted')",-0.97983074,-0.9529501,-0.7332405,-0.6531761,1.2001847,1.1296244,-0.4190686,-0.4002696,0.018799
28,-1.0368179,-1.2489512,"('disloyal', 'loyal')",-1.3345484,-1.583264,-1.031764,-1.2424123,0.91307735,0.68580854,-0.6225132,-0.8472048,-0.2246916
29,0.06178412,-0.0010320581,"('unfair', 'fair')",-0.96875894,-1.0140347,-1.3863755,-1.4800651,-0.44648638,-0.6159296,-0.6849592,-0.7777654,-0.0928062
