,cme_male,cme_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.26238585,-0.4154895,"('unsociable', 'sociable')",0.3969648,0.23026316,-0.5362204,-0.61531335,-0.1338805,-0.2668466,-0.1329661
1,-1.2194366,-1.3499849,"('unfriendly', 'friendly')",-0.30359834,-0.37033415,1.5332904,1.4804916,0.0034184,-0.0799425,-0.0833609
2,1.207466,1.2292743,"('unlikable', 'likable')",1.8027147,1.8797271,0.6737498,0.7734031,1.2279768,1.2941349,0.0661581
3,0.27411816,0.35555938,"('repellent', 'pleasant')",0.8858596,0.953063,0.48802304,0.5340762,0.5493336,0.6142329,0.0648993
4,-0.2882502,-0.39944023,"('disliked', 'liked')",-0.20637937,-0.3704003,-6.624975,-6.7389536,-2.3732015,-2.5029314,-0.1297299
5,-0.90089744,-0.81958556,"('distant', 'outgoing')",-1.9730786,-1.8835642,-0.29679972,-0.28847954,-1.0569252,-0.9972098,0.0597154
6,-1.2094012,-1.1508605,"('distant', 'open')",-2.2021687,-2.0925121,0.20703474,0.1893602,-1.0681784,-1.0180042,0.0501742
7,0.3129801,0.29996467,"('insensitive', 'sensitive')",0.24000274,0.31865084,0.66777194,0.73676795,0.4069182,0.4517945,0.0448763
8,-0.95072395,-1.0600586,"('unaffectionate', 'affectionate')",-0.088701636,-0.07400713,0.9022226,0.83591795,-0.0457343,-0.0993826,-0.0536483
9,-0.97440517,-1.0747861,"('unaffectionate', 'caring')",-0.024353188,-0.054211743,1.1944097,1.1894344,0.0652171,0.0201455,-0.0450716
10,-0.28994957,-0.3445272,"('unsympathetic', 'sympathetic')",0.31936574,0.40252224,-0.2968895,-0.24509901,-0.0891578,-0.062368,0.0267898
11,0.4452638,0.41341886,"('unhelpful', 'helpful')",0.35375917,0.3496693,1.6843742,1.7435052,0.8277991,0.8355312,0.0077321
12,0.45498157,0.52180004,"('unsupportive', 'supportive')",0.7970949,0.9523449,-1.881087,-1.841829,-0.2096702,-0.1225613,0.0871089
13,0.29992273,0.3697023,"('impolite', 'polite')",0.044132,0.06284443,-0.4958517,-0.4261111,-0.050599,0.0021452,0.0527442
14,0.8135566,0.764462,"('antisocial', 'social')",1.7584338,1.7423327,-0.22543389,-0.26990324,0.7821856,0.7456305,-0.0365551
15,0.36662704,0.24823612,"('boring', 'funny')",-0.7979086,-0.92578226,0.5261932,0.46571586,0.0316372,-0.0706101,-0.1022473
16,-0.32978573,-0.41428605,"('unpopular', 'popular')",-0.13654187,-0.17925584,0.5969047,0.5898799,0.0435257,-0.0012207,-0.0447464
17,-0.24449143,-0.15159632,"('nasty', 'nice')",-0.6651561,-0.63089937,-0.3374426,-0.3282296,-0.4156967,-0.3702418,0.0454549
18,-0.5587068,-0.60226464,"('disagreeable', 'welcoming')",-0.62398446,-0.52301764,-0.5010824,-0.5004914,-0.5612579,-0.5419246,0.0193333
19,-0.50437707,-0.43853697,"('inhospitable', 'hospitable')",-1.4648095,-1.5015317,-0.245666,-0.118798815,-0.7382842,-0.6862892,0.051995
