,johnson_male,johnson_female,tuple,controls_male,controls_female,intl_male,intl_female,plc_male,plc_female,average_male,average_female,female-male
0,0.027778607,-0.1685883,"('unsociable', 'sociable')",0.8592423,0.79954773,-1.7158865,-1.7784216,-1.0974041,-1.173932,-0.4815674,-0.5803485,-0.0987811
1,0.47057825,0.28510287,"('unfriendly', 'friendly')",-0.3959568,-0.598204,-1.0573477,-1.225548,2.5956404,2.3127608,0.4032286,0.1935279,-0.2097007
2,0.5687766,0.73581153,"('unlikable', 'likable')",0.34436288,0.4550743,0.49736854,0.62055147,0.20592894,0.2581982,0.4041092,0.5174088,0.1132996
3,-0.25462633,-0.21150737,"('repellent', 'pleasant')",-0.154324,-0.104117036,-0.3264439,-0.32478717,-0.34369922,-0.26904482,-0.2697734,-0.2273641,0.0424093
4,-0.98618436,-1.162417,"('disliked', 'liked')",-1.6062866,-1.7775366,0.06348391,0.007652223,-5.353564,-5.397071,-1.9706378,-2.0823431,-0.1117053
5,-0.15874821,-0.083659805,"('distant', 'outgoing')",-1.5764099,-1.586627,-0.13430224,-0.16053858,1.0205126,0.89821386,-0.212237,-0.2331529,-0.0209159
6,-0.43351024,-0.3117075,"('distant', 'open')",-2.1193352,-2.1552799,-0.014047001,-0.07365788,1.2249193,1.0598359,-0.3354933,-0.3702024,-0.0347091
7,0.3115659,0.2387346,"('insensitive', 'sensitive')",1.2721405,1.3167536,-0.6277456,-0.58501726,0.29796714,0.3547416,0.313482,0.3313031,0.0178211
8,-0.090729855,-0.06763503,"('unaffectionate', 'affectionate')",-0.57457405,-0.7115226,-1.2261987,-1.3225503,1.4771326,1.2543833,-0.1035925,-0.2118312,-0.1082387
9,0.05651867,0.01633263,"('unaffectionate', 'caring')",0.1125264,-0.042541564,-1.7620591,-1.8394371,1.5963215,1.4459194,0.0008269,-0.1049317,-0.1057586
10,-0.24561635,-0.3369391,"('unsympathetic', 'sympathetic')",1.0540844,1.0536227,-2.3824677,-2.331986,-1.1767055,-1.058885,-0.6876763,-0.6685468,0.0191295
11,0.5593924,0.56697345,"('unhelpful', 'helpful')",1.1752533,1.2315799,-1.6716304,-1.5891943,0.6637511,0.74476486,0.1816916,0.238531,0.0568394
12,0.9666985,0.97153085,"('unsupportive', 'supportive')",1.1288612,1.153359,-2.0185027,-1.942756,-1.6220998,-1.5888145,-0.3862607,-0.3516702,0.0345905
13,0.1451275,0.14550865,"('impolite', 'polite')",1.3176105,1.427284,-0.70646393,-0.5720897,-1.3100419,-1.1641281,-0.138442,-0.0408563,0.0975857
14,0.18746594,0.077279724,"('antisocial', 'social')",2.041705,2.0249271,-0.4079028,-0.41871062,-0.35444534,-0.24728253,0.3667057,0.3590535,-0.0076522
15,-0.19022763,-0.21325295,"('boring', 'funny')",-0.34658137,-0.40252477,0.91024023,0.89042085,0.13953911,0.096306935,0.1282426,0.0927375,-0.0355051
16,-1.343909,-1.3118869,"('unpopular', 'popular')",-1.7119253,-1.6713207,0.17977677,0.17327634,0.13720584,0.0919133,-0.6847129,-0.6795045,0.0052084
17,-0.03566936,-0.014907986,"('nasty', 'nice')",-1.5127592,-1.5150721,-0.8248476,-0.77921677,-0.7826935,-0.82264304,-0.7889924,-0.78296,0.0060324
18,-0.60217875,-0.5059552,"('disagreeable', 'welcoming')",-1.6169527,-1.5106738,-0.7816851,-0.7113616,-0.8579451,-0.95918906,-0.9646904,-0.9217949,0.0428955
19,-0.50116605,-0.38899988,"('inhospitable', 'hospitable')",-1.5253804,-1.551606,-0.5059222,-0.5406905,0.017008066,-0.08811388,-0.6288652,-0.6423525,-0.0134873
20,-0.47099414,-0.46605328,"('rough', 'thoughtful')",-0.25123897,-0.17916793,-0.35516116,-0.37019366,1.0004854,0.9921014,-0.0192272,-0.0058284,0.0133988
21,-0.21117786,-0.22338448,"('immoral', 'moral')",0.57433176,0.665132,-1.5962882,-1.4392267,-2.0543594,-1.8553464,-0.8218734,-0.7132064,0.108667
22,0.10437238,-0.043933652,"('untrustworthy', 'trustworthy')",-0.012630191,-0.05903872,-0.97261506,-0.9884326,-1.3600101,-1.3972772,-0.5602207,-0.6221706,-0.0619499
23,0.31333494,0.2118521,"('insincere', 'sincere')",1.0268762,1.0127892,-1.3998702,-1.442874,4.7250147,4.609683,1.1663389,1.0978626,-0.0684763
