,st_male,st_female,tuple,jude_male,jude_female,medical_male,medical_female,inc_male,inc_female,average_male,average_female,female-male
13,-0.11764979,-0.1546323,"('impolite', 'polite')",-1.1953833,-1.1698198,1.047192,0.97418046,0.5075328,0.5253506,0.0604229,0.0437697,-0.0166532
14,-1.0131973,-0.98854256,"('antisocial', 'social')",-1.3454025,-1.3127118,0.88483894,0.8984729,-0.17728575,-0.12756357,-0.4127616,-0.3825862,0.0301754
15,0.17878091,-0.057196,"('boring', 'funny')",0.765643,0.5939686,0.53938735,0.4417732,0.63477474,0.5434391,0.5296465,0.3804962,-0.1491503
16,-0.25960243,-0.3372017,"('unpopular', 'popular')",0.4409662,0.36084443,-0.03728766,0.0037174597,0.57316303,0.58372915,0.1793098,0.1527723,-0.0265375
17,0.6196456,0.55157185,"('nasty', 'nice')",0.5961472,0.56833094,-0.7555843,-0.72017777,-0.250358,-0.22689553,0.0524626,0.0432074,-0.0092552
18,1.0401311,1.2333306,"('disagreeable', 'welcoming')",1.7773541,1.7827171,0.17068134,0.19701436,-0.056846336,-0.084427804,0.73283,0.7821586,0.0493286
19,0.031393483,-0.048100904,"('inhospitable', 'hospitable')",0.8982768,0.86642575,0.11399946,0.10493207,0.21916093,0.16659145,0.3157077,0.2724621,-0.0432456
20,-0.50449204,-0.42381436,"('rough', 'thoughtful')",-1.2282606,-1.145666,-0.33487582,-0.30900115,0.81028706,0.7804991,-0.3143353,-0.2744956,0.0398397
21,0.39171857,0.41723344,"('immoral', 'moral')",-0.6532496,-0.6043308,1.1749852,1.1885765,-0.19751813,-0.085652165,0.178984,0.2289567,0.0499727
22,0.6425982,0.6509991,"('untrustworthy', 'trustworthy')",-0.42767787,-0.43045655,0.08274759,0.018102435,-0.73962176,-0.7359536,-0.1104885,-0.1243272,-0.0138387
23,0.4050495,0.40692234,"('insincere', 'sincere')",-0.1507357,-0.09620395,0.7578282,0.6844291,6.334252,6.2298965,1.8365984,1.8062611,-0.0303373
24,-0.40125066,-0.31903017,"('dishonest', 'honest')",0.0862139,0.094972864,0.038685396,0.011526108,1.2006646,1.1213876,0.2310783,0.2272141,-0.0038642
25,-0.32445052,-0.3920981,"('egoistic', 'altruistic')",0.24946551,0.22147028,-0.5354853,-0.5231809,1.0887293,1.0053247,0.1195647,0.077879,-0.0416857
26,0.39443982,0.25276035,"('hardhearted', 'benevolent')",0.78470963,0.63575476,1.3212186,1.2170212,1.777004,1.6108534,1.0693431,0.9290975,-0.1402456
27,-0.10229097,0.059054337,"('hardhearted', 'softhearted')",1.1438924,1.1823153,0.5049311,0.5446829,1.4444002,1.3631876,0.7477332,0.7873101,0.0395769
28,-0.2317648,-0.39813352,"('disloyal', 'loyal')",-0.5684052,-0.60087824,-0.420765,-0.52998513,0.83902043,0.7022448,-0.0954786,-0.206688,-0.1112094
29,-0.12724642,-0.12116462,"('unfair', 'fair')",0.35424924,0.3318504,0.09824394,0.1469616,-0.44408792,-0.5683724,-0.0297103,-0.0526813,-0.022971
30,-0.473386,-0.3881891,"('intolerant', 'tolerant')",-0.88518035,-0.8462025,0.33884406,0.28927284,1.7064646,1.6721314,0.1716856,0.1817532,0.0100676
31,-0.6087522,-0.74490047,"('evil', 'good')",0.98718834,0.92362976,-0.8269481,-0.84313625,-1.1117191,-1.2427706,-0.3900578,-0.4767944,-0.0867366
32,0.611155,0.6136104,"('unkind', 'kind')",-0.4207658,-0.47119898,1.9537777,1.921068,1.772207,1.6705859,0.9790935,0.9335163,-0.0455772
33,0.02606071,0.06938033,"('wrong', 'right')",1.2167888,1.1658922,0.4436827,0.40683663,-0.50352883,-0.5191557,0.2957508,0.2807384,-0.0150124
34,0.09010763,0.14642163,"('mean', 'honorable')",0.54936993,0.5991526,0.15350002,0.16196041,6.220343,6.183387,1.7533302,1.7727304,0.0194002
35,1.309215,1.1371576,"('corrupt', 'incorrupt')",2.4300983,2.2707875,-1.5687059,-1.599517,-0.31465757,-0.52236587,0.4639874,0.3215156,-0.1424718
36,0.89826983,0.6988196,"('hostile', 'amicable')",2.19409,2.0601192,-1.051808,-1.1084597,-0.17753021,-0.43473506,0.4657554,0.303936,-0.1618194
37,0.34281248,0.4238805,"('fake', 'genuine')",-0.7522602,-0.6803631,-0.23362377,-0.2641317,0.37607872,0.3547507,-0.0667482,-0.0414659,0.0252823
38,0.13300979,0.05078926,"('untruthful', 'truthful')",0.89262265,0.87864786,0.34596458,0.35766757,0.4277227,0.45446566,0.4498299,0.4353926,-0.0144373
39,-0.15987442,-0.063963644,"('exploitative', 'cooperative')",-0.1349264,-0.094060585,0.32481173,0.36538848,0.18290725,0.19000134,0.0532295,0.0993414,0.0461119
40,0.587006,0.6273367,"('stingy', 'generous')",0.85386926,0.89165974,0.53619444,0.60414284,-1.4521787,-1.4665773,0.1312228,0.1641405,0.0329177
41,1.6540673,1.4890642,"('unforgiving', 'forgiving')",1.0165946,0.9907129,1.4230635,1.4178014,0.23920578,0.17441861,1.0832328,1.0179993,-0.0652335
42,0.98337597,1.0682691,"('unreliable', 'reliable')",0.017079983,0.05594747,0.47816584,0.5201974,-2.5821054,-2.4258683,-0.2758709,-0.1953636,0.0805073
43,-0.5863796,-0.4520598,"('irresponsible', 'responsible')",-0.95542026,-0.85467887,1.1585997,1.2092242,0.87877613,0.81989497,0.123894,0.1805951,0.0567011
44,1.1552142,1.250247,"('prejudiced', 'unprejudiced')",-0.37417787,-0.33764234,-0.82516474,-0.759534,-1.50876,-1.5250235,-0.3882221,-0.3429882,0.0452339
45,-0.3577181,-0.35117748,"('incompetent', 'competent')",-1.2621442,-1.1841731,0.48235905,0.52521276,-0.17390777,-0.19313145,-0.3278528,-0.3008173,0.0270355
46,-0.8755575,-0.86266774,"('uncompetitive', 'competitive')",-1.9820868,-1.8748432,0.090246394,0.15248093,-0.61689377,-0.53807944,-0.8460729,-0.7807774,0.0652955
47,-0.8796216,-0.78604,"('stupid', 'smart')",-1.2984587,-1.2280018,0.7468671,0.736719,5.4835777,5.429008,1.0130911,1.0379213,0.0248302
48,-1.0593178,-1.0290334,"('unintelligent', 'intelligent')",-1.4802114,-1.4669182,1.0098397,1.0071527,0.8314033,0.83241856,-0.1745716,-0.1640951,0.0104765
49,-0.460423,-0.44195783,"('unable', 'able')",-0.5014503,-0.48871738,-0.12568048,-0.05700402,0.32438415,0.44259045,-0.1907924,-0.1362722,0.0545202
50,-0.10047102,-0.053185925,"('clumsy', 'skillful')",-0.1032389,-0.13451399,-0.043409754,-0.018530106,0.03973592,0.04185013,-0.0518459,-0.041095,0.0107509
51,-0.2241147,-0.29540795,"('uneducated', 'educated')",-1.0367616,-1.0353239,0.80230784,0.75434756,0.57319474,0.6032393,0.0286566,0.0067137,-0.0219429
52,-0.58343214,-0.73525226,"('irrational', 'rational')",1.3286616,1.1654687,-0.5370684,-0.65573376,-0.70150864,-0.85010064,-0.1233369,-0.2689045,-0.1455676
53,-1.0407996,-1.1300819,"('uncreative', 'creative')",-1.0136472,-0.98860484,-0.57787186,-0.58769363,0.6687547,0.54591316,-0.4908909,-0.5401168,-0.0492259
54,0.0343543,-0.03868527,"('incapable', 'capable')",0.4127793,0.40580204,-0.009525757,-0.02104301,1.142642,1.1409345,0.3950625,0.3717521,-0.0233104
55,-1.3584393,-1.2558923,"('incompetent', 'clever')",-2.5602636,-2.4120078,-0.21809229,-0.2220881,-0.052619904,0.026465992,-1.0473539,-0.9658806,0.0814733
56,0.16845039,0.09085377,"('impractical', 'practical')",-0.76597047,-0.7555754,1.6431508,1.6160666,0.370592,0.42912164,0.3540557,0.3451166,-0.0089391
57,0.13365996,-0.18744586,"('unimaginative', 'imaginative')",-2.4118779,-2.4125035,-0.17493612,-0.16656381,-2.6002905,-2.5703003,-1.2633611,-1.3342034,-0.0708423
58,0.035054673,-0.16073604,"('undiscriminating', 'discriminating')",-0.4337414,-0.45620978,-0.8894766,-0.9348396,-0.267103,-0.36651248,-0.3888166,-0.4795745,-0.0907579
59,0.7802738,0.70453405,"('foolish', 'wise')",2.6450527,2.5332882,0.50818586,0.49377963,0.49422443,0.46914247,1.1069342,1.0501862,-0.056748
60,-1.1326059,-0.972845,"('inefficient', 'efficient')",-1.6959944,-1.5531774,0.73334324,0.7934864,0.3524043,0.48804748,-0.4357132,-0.3111221,0.1245911
61,-1.2553796,-1.3722143,"('illogical', 'logical')",-0.57697237,-0.63280416,0.50026906,0.37933758,0.23288834,0.1127754,-0.2747986,-0.3782264,-0.1034278
62,0.10208344,0.18354106,"('incompetent', 'brilliant')",-1.2627376,-1.0855126,1.1565069,1.2778399,0.6322935,0.83755994,0.1570366,0.3033571,0.1463205
63,0.27126426,0.21484925,"('unperceptive', 'insightful')",-0.24391177,-0.18918516,0.5949294,0.6483466,1.2098881,1.3252095,0.4580425,0.499805,0.0417625
64,-0.036792237,-0.112598084,"('shy', 'confident')",-1.0631934,-1.1294899,-0.15987234,-0.14762318,-6.6594405,-6.4578133,-1.9798247,-1.9618812,0.0179435
65,-0.035671875,-0.0754981,"('insecure', 'secure')",-2.2384012,-2.2411606,-0.29803646,-0.34735388,-0.2052348,-0.12646034,-0.6943361,-0.6976182,-0.0032821
66,-0.07610689,-0.18061899,"('inactive', 'active')",0.84356046,0.812126,-0.5394711,-0.5611152,1.0597358,0.95786303,0.3219296,0.2570637,-0.0648659
67,-0.3075021,-0.31006548,"('doubtful', 'determined')",-0.4670911,-0.5471203,0.05209273,0.01044927,-0.06281644,-0.090572834,-0.1963292,-0.2343273,-0.0379981
68,-0.45250925,-0.38279253,"('dependent', 'independent')",-0.32191366,-0.32742107,-0.73015016,-0.76301026,-0.5214732,-0.529184,-0.5065116,-0.500602,0.0059096
69,0.07216966,0.10971641,"('lazy', 'industrious')",1.5029315,1.4245365,0.6077583,0.663826,-0.24129166,-0.27562013,0.4853919,0.4806147,-0.0047772
70,0.019807795,-0.026768072,"('lethargic', 'energetic')",-1.0524632,-0.9950809,-0.16999021,-0.08101554,0.895799,0.97945845,-0.0767116,-0.0308515,0.0458601
71,-0.11076298,-0.16277847,"('diffident', 'self-confident')",1.4384673,1.4021102,1.7316909,1.7753928,0.88446707,0.8407451,0.9859656,0.9638674,-0.0220982
72,-0.4929706,-0.54530406,"('unambitious', 'ambitious')",-0.083715215,-0.037025366,0.2856697,0.2606827,-0.6711571,-0.6458495,-0.2405433,-0.2418741,-0.0013308
73,1.5031081,1.4869848,"('helpless', 'self-reliant')",1.6929057,1.6465316,0.018535981,-0.03000734,-3.2755444,-3.1649857,-0.0152486,-0.0153692,-0.0001206
74,-0.36102068,-0.24543345,"('undedicated', 'dedicated')",0.29909837,0.30823404,0.4255278,0.43066064,-0.16907923,-0.2177047,0.0486316,0.0689391,0.0203075
75,0.9836263,0.84056693,"('meek', 'impulsive')",0.90099066,0.8931154,-0.022663359,0.0029350724,-0.45511016,-0.44202852,0.3517109,0.3236472,-0.0280637
76,0.9626442,1.1218103,"('anxious', 'daring')",-1.1200551,-1.0173593,-0.22129111,-0.18387425,0.5628118,0.6721661,0.0460275,0.1481857,0.1021582
77,-1.133551,-1.0998714,"('unmotivated', 'motivated')",-0.78098226,-0.67903817,0.3444222,0.38504303,-0.8267113,-0.6860491,-0.5992056,-0.5199789,0.0792267
78,-0.28108007,-0.254608,"('nonresilient', 'resilient')",-0.46215302,-0.41329417,1.6119326,1.7150502,0.55270344,0.66963637,0.3553507,0.4291961,0.0738454
79,1.8546491,1.7186297,"('wavering', 'unwavering')",2.7291865,2.5931094,-0.7367257,-0.7860067,0.55628616,0.45515317,1.100849,0.9952214,-0.1056276
80,0.15895627,0.09212465,"('dominated', 'dominating')",-1.6779267,-1.6325698,-0.11792062,-0.053368345,-0.9319378,-0.8119011,-0.6422072,-0.6014286,0.0407786
81,-0.768714,-0.98716974,"('submissive', 'aggressive')",-2.7631474,-2.7647214,0.69369006,0.6758177,-0.28184512,-0.08875501,-0.7800041,-0.7912071,-0.011203
82,-0.24492414,-0.27083558,"('poor', 'rich')",-1.3807231,-1.3051758,0.056874618,0.046902403,6.2179947,6.230114,1.1623055,1.1752512,0.0129457
83,-0.9483157,-1.066023,"('powerless', 'powerful')",-1.198147,-1.2538496,0.20314005,0.18706442,-1.2969583,-1.378723,-0.8100703,-0.8778828,-0.0678125
84,-0.41776413,-0.5920049,"('inferior', 'superior')",-0.77364796,-0.8656605,0.6798488,0.61049014,0.6343709,0.602463,0.0307019,-0.0611781,-0.09188
85,0.41734585,0.3091823,"('insignificant', 'prestigious')",3.077788,2.9303412,0.20000829,0.157982,0.29042286,0.15697584,0.9963913,0.8886203,-0.107771
86,-1.2727673,-1.3839451,"('uninfluential', 'influential')",-1.2880509,-1.3442794,0.41411084,0.35894093,0.05584899,0.031092765,-0.5227146,-0.5845477,-0.0618331
87,-0.018198384,-0.1543222,"('unsuccessful', 'successful')",0.29129422,0.27553648,0.7019305,0.68180424,0.99700606,1.110494,0.4930081,0.4783781,-0.01463
88,-0.9267011,-1.049353,"('low', 'eminent')",-1.128895,-1.253249,-0.48401037,-0.55142397,0.34315115,0.2957658,-0.5491139,-0.6395651,-0.0904512
