,bj_male,bj_female,tuple,services_male,services_female,co_male,co_female,average_male,average_female,female-male
0,-0.13100758,-0.3464848,"('unsociable', 'sociable')",1.2175561,1.1205108,0.3794307,0.18832809,0.4886598,0.3207847,-0.1678751
1,-1.239368,-1.3865572,"('unfriendly', 'friendly')",0.3273981,0.27889335,1.5783187,1.5774505,0.2221163,0.1565955,-0.0655208
2,1.3215089,1.3515137,"('unlikable', 'likable')",1.5576003,1.6198989,0.49573588,0.59702396,1.1249483,1.1894789,0.0645306
3,0.090241626,0.1551607,"('repellent', 'pleasant')",-0.39061934,-0.23425476,0.55388105,0.5921753,0.0845011,0.1710271,0.086526
4,0.89432925,0.8851482,"('disliked', 'liked')",0.7872408,0.7147672,-7.059922,-7.082878,-1.7927841,-1.8276542,-0.0348701
5,-0.033429295,0.033398233,"('distant', 'outgoing')",0.18441792,0.2844601,-0.66520846,-0.5570019,-0.1714066,-0.0797145,0.0916921
6,-0.12117881,-0.058921855,"('distant', 'open')",-0.0034226626,0.070146374,-0.20929167,-0.14705256,-0.1112977,-0.045276,0.0660217
7,0.081607185,0.04510866,"('insensitive', 'sensitive')",0.22807421,0.2747148,0.6105938,0.61618364,0.3067584,0.3120024,0.005244
8,-0.541463,-0.5913514,"('unaffectionate', 'affectionate')",0.15758944,0.1459648,0.9475704,0.88224804,0.1878989,0.1456205,-0.0422784
9,-0.2369565,-0.32312542,"('unaffectionate', 'caring')",1.1109203,1.112787,1.4347154,1.4151874,0.7695597,0.7349497,-0.03461
10,-0.607392,-0.73481363,"('unsympathetic', 'sympathetic')",0.072896935,0.15588358,0.20702852,0.2031013,-0.1091555,-0.1252762,-0.0161207
11,0.37398127,0.33209786,"('unhelpful', 'helpful')",1.5299455,1.5700594,2.0588555,2.1021967,1.3209275,1.3347847,0.0138572
12,0.6858398,0.75535226,"('unsupportive', 'supportive')",1.1363944,1.3323264,-1.8238335,-1.8291644,-0.0005331,0.0861714,0.0867045
13,-0.11009382,-0.09305059,"('impolite', 'polite')",0.6465453,0.7896621,-0.021712895,-0.05450116,0.1715795,0.2140368,0.0424573
14,0.22319038,0.18901913,"('antisocial', 'social')",1.3148304,1.3459394,0.036589615,-0.026591001,0.5248702,0.5027892,-0.022081
15,1.2942126,1.1890973,"('boring', 'funny')",0.9607341,0.7896515,0.32992744,0.34039778,0.8616247,0.7730489,-0.0885758
16,0.054866195,-0.04829645,"('unpopular', 'popular')",-0.18763392,-0.19956556,0.06334534,-0.014094651,-0.0231408,-0.0873189,-0.0641781
17,0.21117961,0.24958438,"('nasty', 'nice')",0.5104196,0.55021715,-0.21932161,-0.18233687,0.1674259,0.2058216,0.0383957
18,-0.8190364,-0.78281,"('disagreeable', 'welcoming')",-0.10625637,-0.011043429,-0.94621634,-0.9886535,-0.6238364,-0.594169,0.0296674
19,0.55550104,0.602971,"('inhospitable', 'hospitable')",0.23738,0.26696795,-0.46439227,-0.3718475,0.1094962,0.1660305,0.0565343
20,-0.83831906,-0.7864538,"('rough', 'thoughtful')",-0.32561022,-0.26749468,0.5349496,0.5216365,-0.2096599,-0.1774373,0.0322226
21,-0.07833086,-0.10416674,"('immoral', 'moral')",0.4311217,0.52640146,-0.7480227,-0.6951363,-0.1317439,-0.0909672,0.0407767
22,0.45806938,0.45104066,"('untrustworthy', 'trustworthy')",0.8033305,0.80631995,0.009548463,0.008789115,0.4236494,0.4220499,-0.0015995
23,-0.27419394,-0.36180755,"('insincere', 'sincere')",1.011615,0.9700191,6.3573384,6.2771997,2.3649198,2.2951371,-0.0697827
24,0.39593244,0.34530005,"('dishonest', 'honest')",0.6141716,0.6531425,1.1377947,1.0863272,0.7159662,0.6949232,-0.021043
25,-0.39489192,-0.4973122,"('egoistic', 'altruistic')",0.9345204,0.850421,1.1524491,1.0998057,0.5640259,0.4843048,-0.0797211
26,-0.1659193,-0.22044449,"('hardhearted', 'benevolent')",1.5209163,1.5326338,1.5046306,1.5058028,0.9532092,0.9393307,-0.0138785
27,-0.35969523,-0.35731512,"('hardhearted', 'softhearted')",0.6621461,0.7474173,1.1531501,0.9587795,0.4852003,0.4496272,-0.0355731
28,-0.4586286,-0.62392026,"('disloyal', 'loyal')",0.55057317,0.42293453,1.2662034,1.1919651,0.452716,0.3303265,-0.1223895
29,-0.14097515,-0.12587282,"('unfair', 'fair')",-0.6933535,-0.7262334,-0.8498677,-0.8876602,-0.5613988,-0.5799221,-0.0185233
30,0.4403901,0.39906475,"('intolerant', 'tolerant')",0.9866711,1.0059111,0.7001647,0.69257146,0.7090753,0.6991824,-0.0098929
31,-0.39622498,-0.30772394,"('evil', 'good')",-0.4121133,-0.4289998,-0.7542382,-0.71533525,-0.5208588,-0.4840197,0.0368391
32,-0.00094299763,-0.08371426,"('unkind', 'kind')",0.9469294,0.9483809,1.3322104,1.2153568,0.7593989,0.6933412,-0.0660577
33,-0.025603097,-0.0196359,"('wrong', 'right')",1.044768,1.0896673,-0.52334815,-0.5465543,0.1652723,0.1744924,0.0092201
34,-0.40715855,-0.363598,"('mean', 'honorable')",0.16950968,0.28468335,5.49601,5.6352553,1.752787,1.8521136,0.0993266
35,-0.14325482,-0.2068542,"('corrupt', 'incorrupt')",-0.7404342,-0.91601133,-0.48393646,-0.5820369,-0.4558752,-0.5683008,-0.1124256
36,-0.52549356,-0.6235397,"('hostile', 'amicable')",-0.6303668,-0.8056338,0.105382994,0.0104925055,-0.3501591,-0.4728936,-0.1227345
37,-0.0073771477,0.0007545985,"('fake', 'genuine')",0.45694062,0.49342367,0.16148686,0.15555358,0.2036835,0.2165773,0.0128938
38,-0.3138811,-0.35013744,"('untruthful', 'truthful')",0.2426712,0.24406227,0.28311834,0.34037188,0.0706361,0.0780989,0.0074628
39,0.31280628,0.37566936,"('exploitative', 'cooperative')",0.83022344,0.86729753,0.7046105,0.7384481,0.6158801,0.6604717,0.0445916
40,-0.16940802,-0.225826,"('stingy', 'generous')",0.084947735,0.104538605,-2.4700656,-2.540995,-0.8515086,-0.8874274,-0.0359188
41,-0.3233969,-0.4219605,"('unforgiving', 'forgiving')",0.78688234,0.8067275,0.44191554,0.40578452,0.3018003,0.2635172,-0.0382831
42,1.1507564,1.2206541,"('unreliable', 'reliable')",0.89344,1.0638926,-3.077758,-3.0102782,-0.3445206,-0.2419105,0.1026101
43,0.6980096,0.772808,"('irresponsible', 'responsible')",0.7165137,0.9159102,0.8199101,0.8703013,0.7448111,0.8530065,0.1081954
44,0.054512188,0.12557924,"('prejudiced', 'unprejudiced')",0.011282921,0.10673732,-1.1209234,-1.0926929,-0.3517094,-0.2867921,0.0649173
45,1.6008167,1.5433233,"('incompetent', 'competent')",2.0684893,2.1606698,0.17205204,0.17566487,1.2804527,1.2932193,0.0127666
46,0.06387436,0.0019490346,"('uncompetitive', 'competitive')",0.5659059,0.6956365,-0.6726853,-0.71596855,-0.0143017,-0.0061277,0.008174
47,0.43464583,0.47220445,"('stupid', 'smart')",1.1315721,1.2239323,5.777788,5.876497,2.448002,2.5242112,0.0762092
48,-1.3586103,-1.4331536,"('unintelligent', 'intelligent')",-1.1203637,-1.1305151,-0.36463466,-0.37311772,-0.9478695,-0.9789288,-0.0310593
49,-0.64453113,-0.45686257,"('unable', 'able')",0.10145619,0.3150943,-0.32485336,-0.25766557,-0.2893094,-0.1331446,0.1561648
50,0.2425614,0.20565248,"('clumsy', 'skillful')",0.42911822,0.39609727,-0.46058592,-0.50051296,0.0703646,0.0337456,-0.036619
51,-0.2577521,-0.37367818,"('uneducated', 'educated')",-0.31319305,-0.44839835,-0.060745943,-0.19427206,-0.2105637,-0.3387829,-0.1282192
52,0.6682608,0.51079106,"('irrational', 'rational')",0.68268025,0.41806617,-0.055416226,-0.15944263,0.4318416,0.2564715,-0.1753701
53,-0.7799878,-0.87336373,"('uncreative', 'creative')",-0.40785536,-0.4653806,0.2628699,0.25715047,-0.3083244,-0.3605313,-0.0522069
54,-0.24931835,-0.29111955,"('incapable', 'capable')",0.122313246,0.09350667,0.96865433,1.0132226,0.2805497,0.2718699,-0.0086798
55,0.025102915,0.03466524,"('incompetent', 'clever')",-0.1448514,-0.055622727,0.30908257,0.28718573,0.0631114,0.0887428,0.0256314
56,1.1677715,1.1802428,"('impractical', 'practical')",1.7033403,1.79703,0.09036813,0.11102552,0.98716,1.0294328,0.0422728
57,-0.13671018,-0.2670574,"('unimaginative', 'imaginative')",0.018083986,0.013010826,-2.9431174,-2.9018419,-1.0205812,-1.0519629,-0.0313817
58,-0.11495144,-0.16742681,"('undiscriminating', 'discriminating')",0.19212493,0.19396496,0.1299012,0.1658943,0.0690249,0.0641441,-0.0048808
59,1.049409,1.065537,"('foolish', 'wise')",0.5168289,0.46825683,0.10353999,0.10091301,0.5565926,0.5449023,-0.0116903
60,-0.099625014,-0.03042613,"('inefficient', 'efficient')",1.4567342,1.642929,-0.12291405,-0.007620535,0.4113984,0.5349607,0.1235623
61,0.14475808,0.06470047,"('illogical', 'logical')",0.7986345,0.68976617,0.3042206,0.17057629,0.4158711,0.3083476,-0.1075235
62,1.1279658,1.1979506,"('incompetent', 'brilliant')",1.1184732,1.2401093,0.09076101,0.17264874,0.7790666,0.8702362,0.0911696
63,0.22854188,0.26989925,"('unperceptive', 'insightful')",1.3144269,1.4608915,-0.041071188,0.07388926,0.5006325,0.60156,0.1009275
64,0.7122217,0.7424019,"('shy', 'confident')",-0.111159556,-0.072688766,-6.2003155,-6.1801357,-1.8664177,-1.8368076,0.0296101
65,-0.6250336,-0.69874626,"('insecure', 'secure')",-0.29658094,-0.3209092,0.32332245,0.3910398,-0.1994307,-0.2095386,-0.0101079
66,-0.07227966,-0.106159545,"('inactive', 'active')",0.26787853,0.1948913,0.48920435,0.45443767,0.2282677,0.1810565,-0.0472112
67,0.51818234,0.56059575,"('doubtful', 'determined')",0.95428705,1.0719262,-0.430472,-0.41117075,0.3473324,0.4071171,0.0597847
68,-1.0770075,-1.0689744,"('dependent', 'independent')",-0.9517298,-0.9502112,-1.6789479,-1.6591877,-1.2358951,-1.2261244,0.0097707
69,-0.29621235,-0.24531937,"('lazy', 'industrious')",1.3939583,1.4625691,-1.2218373,-1.1984481,-0.0413638,0.0062672,0.047631
70,0.9653644,0.9520337,"('lethargic', 'energetic')",1.0719281,1.2178214,0.7584687,0.7606704,0.9319204,0.9768418,0.0449214
