,covidien_male,covidien_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-1.2163363,-1.3524152,"('unsociable', 'sociable')",-0.35891867,-0.55797374,-0.7876275,-0.9551945,-0.167567
1,-1.8775009,-1.9235235,"('unfriendly', 'friendly')",1.6936712,1.4838213,-0.0919148,-0.2198511,-0.1279363
2,0.3160948,0.35288012,"('unlikable', 'likable')",0.69554734,0.86686176,0.505821,0.6098709,0.1040499
3,-0.19176549,-0.09996793,"('repellent', 'pleasant')",0.2036748,0.32334986,0.0059547,0.111691,0.1057363
4,-0.17377709,-0.22313248,"('disliked', 'liked')",-4.6141872,-5.051937,-2.3939822,-2.6375349,-0.2435527
5,-0.1273732,-0.102473535,"('distant', 'outgoing')",-0.012346227,-0.14935428,-0.0698597,-0.1259139,-0.0560542
6,-0.531877,-0.47561088,"('distant', 'open')",0.024127156,-0.06480094,-0.2538749,-0.2702059,-0.016331
7,-0.8661645,-0.89311355,"('insensitive', 'sensitive')",0.24168076,0.18735243,-0.3122419,-0.3528806,-0.0406387
8,-1.3334152,-1.3646836,"('unaffectionate', 'affectionate')",0.6201217,0.4883635,-0.3566467,-0.4381601,-0.0815134
9,-1.3750153,-1.4064877,"('unaffectionate', 'caring')",1.0848825,0.9830098,-0.1450664,-0.2117389,-0.0666725
10,-1.4702134,-1.5036842,"('unsympathetic', 'sympathetic')",-0.11213283,-0.2058054,-0.7911731,-0.8547448,-0.0635717
11,-0.77036875,-0.78463674,"('unhelpful', 'helpful')",1.0835284,1.0895066,0.1565798,0.1524349,-0.0041449
12,-0.76709247,-0.75499827,"('unsupportive', 'supportive')",-1.1890657,-1.287507,-0.9780791,-1.0212526,-0.0431735
13,-1.3697302,-1.4746686,"('impolite', 'polite')",-0.5918622,-0.6857451,-0.9807962,-1.0802069,-0.0994107
14,-0.03384484,-0.09752892,"('antisocial', 'social')",0.75486386,0.6433199,0.3605095,0.2728955,-0.087614
15,-0.36209846,-0.45887905,"('boring', 'funny')",-0.09936784,-0.13865301,-0.2307332,-0.298766,-0.0680328
16,-0.28045288,-0.24528378,"('unpopular', 'popular')",-0.1949655,-0.13239416,-0.2377092,-0.188839,0.0488702
17,-0.41481623,-0.4237486,"('nasty', 'nice')",-1.0403854,-1.0433462,-0.7276008,-0.7335474,-0.0059466
18,-1.3668655,-1.2689259,"('disagreeable', 'welcoming')",-0.7950343,-0.7020827,-1.0809499,-0.9855043,0.0954456
19,-0.8834365,-0.8248621,"('inhospitable', 'hospitable')",-0.5625408,-0.5760423,-0.7229887,-0.7004522,0.0225365
20,0.91767395,0.9043257,"('rough', 'thoughtful')",1.3534803,1.3870634,1.1355772,1.1456945,0.0101173
21,-0.6187053,-0.6213106,"('immoral', 'moral')",-0.77949023,-0.7029893,-0.6990978,-0.6621499,0.0369479
22,-0.29365325,-0.37028214,"('untrustworthy', 'trustworthy')",-0.5329467,-0.7460459,-0.4133,-0.558164,-0.144864
23,-1.2386941,-1.2456911,"('insincere', 'sincere')",4.2911344,4.361404,1.5262201,1.5578564,0.0316363
24,-0.86045146,-0.891978,"('dishonest', 'honest')",0.81511796,0.6467465,-0.0226668,-0.1226158,-0.099949
25,-0.38527995,-0.36788628,"('egoistic', 'altruistic')",1.1955713,1.1422323,0.4051457,0.387173,-0.0179727
26,-0.39999565,-0.46438318,"('hardhearted', 'benevolent')",2.409657,2.1712968,1.0048307,0.8534569,-0.1513738
27,-1.6129724,-1.6136689,"('hardhearted', 'softhearted')",0.45335665,0.27298895,-0.5798079,-0.67034,-0.0905321
28,-0.4399081,-0.4844284,"('disloyal', 'loyal')",1.0148801,0.8043874,0.287486,0.1599795,-0.1275065
29,0.6184456,0.54856426,"('unfair', 'fair')",-0.4496797,-0.70086133,0.0843829,-0.0761485,-0.1605314
30,0.019558866,-0.031928662,"('intolerant', 'tolerant')",0.84916246,0.9082567,0.4343607,0.438164,0.0038033
31,-0.10812585,0.003317736,"('evil', 'good')",-0.5778228,-0.6439897,-0.3429743,-0.320336,0.0226383
32,-0.99911845,-1.0425292,"('unkind', 'kind')",0.551598,0.36231232,-0.2237602,-0.3401085,-0.1163483
33,0.2134503,0.17067564,"('wrong', 'right')",-0.032138456,-0.14598763,0.0906559,0.012344,-0.0783119
34,0.27022243,0.431541,"('mean', 'honorable')",3.9324985,4.3228745,2.1013603,2.3772078,0.2758475
35,0.49873042,0.47047454,"('corrupt', 'incorrupt')",-0.62362105,-0.73114353,-0.0624453,-0.1303345,-0.0678892
36,-0.07562952,-0.048016295,"('hostile', 'amicable')",0.53355527,0.3712597,0.2289629,0.1616217,-0.0673412
37,0.13192673,0.12310076,"('fake', 'genuine')",0.55863976,0.49981534,0.3452832,0.3114581,-0.0338251
38,-0.95729905,-1.0064818,"('untruthful', 'truthful')",0.15438104,0.1657311,-0.401459,-0.4203753,-0.0189163
39,1.122231,1.1434854,"('exploitative', 'cooperative')",0.6627148,0.67906153,0.8924729,0.9112735,0.0188006
40,0.0030600931,-0.01749646,"('stingy', 'generous')",-1.2559968,-1.5725039,-0.6264684,-0.7950002,-0.1685318
41,-0.95002264,-0.91163194,"('unforgiving', 'forgiving')",0.53710735,0.5031525,-0.2064576,-0.2042397,0.0022179
42,0.38996324,0.41549456,"('unreliable', 'reliable')",-1.8897587,-2.0229073,-0.7498977,-0.8037063,-0.0538086
43,-1.0588144,-1.0587512,"('irresponsible', 'responsible')",1.1956366,1.1471559,0.0684111,0.0442023,-0.0242088
44,0.5709588,0.54882157,"('prejudiced', 'unprejudiced')",-1.4347875,-1.3498244,-0.4319144,-0.4005014,0.031413
45,-1.0840644,-1.115703,"('incompetent', 'competent')",0.8770514,0.69504684,-0.1035065,-0.2103281,-0.1068216
46,-0.8855402,-0.8805377,"('uncompetitive', 'competitive')",-0.3290345,-0.40769768,-0.6072873,-0.6441177,-0.0368304
47,-0.30691293,-0.20857528,"('stupid', 'smart')",4.66735,4.928919,2.1802185,2.3601718,0.1799533
48,-0.7917589,-0.8255866,"('unintelligent', 'intelligent')",0.027790716,0.017751785,-0.3819841,-0.4039174,-0.0219333
49,-0.2958639,-0.21966195,"('unable', 'able')",-0.26687324,-0.13271019,-0.2813686,-0.1761861,0.1051825
50,0.10894841,0.13324293,"('clumsy', 'skillful')",-0.5815237,-0.57172054,-0.2362877,-0.2192388,0.0170489
51,-0.92335105,-0.9984346,"('uneducated', 'educated')",0.5979318,0.48113018,-0.1627096,-0.2586522,-0.0959426
52,0.050699808,-0.057442345,"('irrational', 'rational')",0.08694561,0.030911595,0.0688227,-0.0132654,-0.0820881
53,-0.7525818,-0.73737,"('uncreative', 'creative')",1.0420489,0.80293113,0.1447336,0.0327806,-0.111953
54,-0.09050736,-0.13859336,"('incapable', 'capable')",0.9362008,0.93867284,0.4228467,0.4000397,-0.022807
55,-0.4013715,-0.41735664,"('incompetent', 'clever')",0.35547715,0.39909363,-0.0229472,-0.0091315,0.0138157
56,0.14905864,0.042960364,"('impractical', 'practical')",0.73444027,0.7764899,0.4417495,0.4097251,-0.0320244
57,-0.95916104,-1.0568929,"('unimaginative', 'imaginative')",-1.1451626,-1.440255,-1.0521618,-1.248574,-0.1964122
58,0.025311898,0.029330166,"('undiscriminating', 'discriminating')",0.7871796,0.75327235,0.4062457,0.3913013,-0.0149444
59,0.32236516,0.3393954,"('foolish', 'wise')",-0.048129357,-0.07774703,0.1371179,0.1308242,-0.0062937
60,-0.54982346,-0.5928747,"('inefficient', 'efficient')",0.066099,0.22786304,-0.2418622,-0.1825058,0.0593564
61,-0.040522624,-0.15107271,"('illogical', 'logical')",0.9411708,0.69052607,0.4503241,0.2697267,-0.1805974
62,-0.3588937,-0.37353355,"('incompetent', 'brilliant')",0.6053363,0.70463574,0.1232213,0.1655511,0.0423298
63,-1.1507863,-1.1505964,"('unperceptive', 'insightful')",0.97984123,0.95857495,-0.0854725,-0.0960107,-0.0105382
64,0.19116212,0.054291125,"('shy', 'confident')",-4.6576433,-4.898309,-2.2332406,-2.422009,-0.1887684
65,-0.05312617,-0.15815166,"('insecure', 'secure')",0.4075958,0.41038644,0.1772348,0.1261174,-0.0511174
66,-0.050911933,-0.12323131,"('inactive', 'active')",0.8127751,0.6755203,0.3809316,0.2761445,-0.1047871
67,0.5854276,0.46443877,"('doubtful', 'determined')",-0.61517924,-0.5916428,-0.0148758,-0.063602,-0.0487262
68,-0.43599305,-0.5022158,"('dependent', 'independent')",-0.7062294,-0.6579416,-0.5711112,-0.5800787,-0.0089675
69,1.16468,1.205467,"('lazy', 'industrious')",-0.36813855,-0.3186595,0.3982707,0.4434037,0.045133
70,-0.6184626,-0.6354831,"('lethargic', 'energetic')",0.26302862,0.2071264,-0.177717,-0.2141784,-0.0364614
71,-0.26695228,-0.2552967,"('diffident', 'self-confident')",-0.005791072,-0.11715108,-0.1363717,-0.1862239,-0.0498522
72,-0.8453971,-0.854429,"('unambitious', 'ambitious')",0.8839513,0.80077696,0.0192771,-0.026826,-0.0461031
73,1.3358953,1.279325,"('helpless', 'self-reliant')",-2.408489,-2.499556,-0.5362968,-0.6101155,-0.0738187
74,0.10154919,0.08850529,"('undedicated', 'dedicated')",0.95881987,0.77230406,0.5301845,0.4304047,-0.0997798
75,0.15886655,0.12712906,"('meek', 'impulsive')",-1.0943302,-1.0420978,-0.4677318,-0.4574844,0.0102474
76,-0.5301985,-0.46572584,"('anxious', 'daring')",-0.06225041,0.025925567,-0.2962245,-0.2199001,0.0763244
77,-0.55866796,-0.5405505,"('unmotivated', 'motivated')",-0.9194043,-0.8493634,-0.7390361,-0.6949569,0.0440792
78,-0.9456315,-0.84511817,"('nonresilient', 'resilient')",0.23160854,0.18315148,-0.3570115,-0.3309833,0.0260282
79,-0.07100931,-0.10429262,"('wavering', 'unwavering')",-0.4291822,-0.46079242,-0.2500958,-0.2825425,-0.0324467
80,0.12795347,0.033694718,"('dominated', 'dominating')",0.2707823,0.19293116,0.1993679,0.1133129,-0.086055
81,-0.6857155,-0.7592135,"('submissive', 'aggressive')",-0.47778887,-0.46277267,-0.5817522,-0.6109931,-0.0292409
82,-0.45726502,-0.35697833,"('poor', 'rich')",4.984693,5.180289,2.2637141,2.4116552,0.1479411
83,0.34217608,0.2639077,"('powerless', 'powerful')",-0.4669764,-0.43121415,-0.0624002,-0.0836532,-0.021253
84,1.0326201,0.9795985,"('inferior', 'superior')",0.3670525,0.36948174,0.6998363,0.6745402,-0.0252961
85,-0.018176649,0.029061433,"('insignificant', 'prestigious')",-0.04138069,-0.13931213,-0.0297787,-0.0551253,-0.0253466
86,-1.5465995,-1.5955939,"('uninfluential', 'influential')",0.44303933,0.23516992,-0.5517801,-0.680212,-0.1284319
87,0.04968673,-0.007156387,"('unsuccessful', 'successful')",1.3739896,1.2167866,0.7118381,0.6048151,-0.107023
88,-0.817133,-0.8431486,"('low', 'eminent')",-0.053620383,-0.0815658,-0.4353767,-0.4623572,-0.0269805
