,msci_male,msci_female,tuple,inc_male,inc_female,average_male,average_female,female-male
23,0.011489027,0.18901415,"('insincere', 'sincere')",5.014361,4.802434,2.5129249,2.495724,-0.0172009
24,-0.4463263,-0.36907554,"('dishonest', 'honest')",0.48338166,0.45426968,0.0185277,0.0425971,0.0240694
25,-0.3664951,-0.48688883,"('egoistic', 'altruistic')",1.6974647,1.630917,0.6654848,0.5720141,-0.0934707
26,-0.0080648195,-0.07663657,"('hardhearted', 'benevolent')",2.0367415,1.9508702,1.0143384,0.9371168,-0.0772216
27,-0.6574391,-0.6122806,"('hardhearted', 'softhearted')",1.236706,1.1544261,0.2896335,0.2710727,-0.0185608
28,-0.47694,-0.50054103,"('disloyal', 'loyal')",0.7611038,0.5934549,0.1420819,0.0464569,-0.095625
29,-0.15435453,-0.18623629,"('unfair', 'fair')",-0.8171896,-1.0206206,-0.485772,-0.6034284,-0.1176564
30,1.524754,1.5725284,"('intolerant', 'tolerant')",1.622488,1.6349584,1.573621,1.6037433,0.0301223
31,-1.0413812,-1.1525762,"('evil', 'good')",-0.4846891,-0.65541446,-0.7630352,-0.9039953,-0.1409601
32,0.12603162,0.20395419,"('unkind', 'kind')",0.79150957,0.6920648,0.4587706,0.4480095,-0.0107611
33,0.16204056,0.00243829,"('wrong', 'right')",-0.3818564,-0.42985016,-0.1099079,-0.2137059,-0.103798
34,-0.32028717,-0.18117449,"('mean', 'honorable')",5.501852,5.5213175,2.5907824,2.6700716,0.0792892
35,-0.8266249,-1.1082996,"('corrupt', 'incorrupt')",0.14129408,-0.020079907,-0.3426654,-0.5641897,-0.2215243
36,-1.0114225,-1.2628402,"('hostile', 'amicable')",0.44864446,0.21580032,-0.281389,-0.5235199,-0.2421309
37,0.033210732,0.101789385,"('fake', 'genuine')",0.120566435,0.18034089,0.0768886,0.1410651,0.0641765
38,-0.3213284,-0.28179276,"('untruthful', 'truthful')",-0.0027940944,0.0005145483,-0.1620612,-0.1406391,0.0214221
39,1.319941,1.3915098,"('exploitative', 'cooperative')",0.008509881,0.029065497,0.6642255,0.7102876,0.0460621
40,-0.6499835,-0.59326035,"('stingy', 'generous')",-1.3019959,-1.3227081,-0.9759897,-0.9579842,0.0180055
41,0.326033,0.37745005,"('unforgiving', 'forgiving')",0.44376335,0.39299715,0.3848982,0.3852236,0.0003254
42,0.433553,0.5927469,"('unreliable', 'reliable')",-2.709157,-2.5349088,-1.137802,-0.9710809,0.1667211
43,0.0006908849,0.21661961,"('irresponsible', 'responsible')",0.4575747,0.46105474,0.2291328,0.3388372,0.1097044
44,-0.17652838,-0.21868151,"('prejudiced', 'unprejudiced')",-1.4839089,-1.4389008,-0.8302186,-0.8287911,0.0014275
45,0.40921313,0.6633758,"('incompetent', 'competent')",0.121295586,0.12507665,0.2652543,0.3942262,0.1289719
46,0.46256277,0.7288555,"('uncompetitive', 'competitive')",-0.5731753,-0.42832378,-0.0553063,0.1502659,0.2055722
47,0.1901937,0.27139857,"('stupid', 'smart')",4.825948,4.803386,2.5080709,2.5373924,0.0293215
48,0.22417082,0.30583662,"('unintelligent', 'intelligent')",0.69005334,0.65760463,0.4571121,0.4817206,0.0246085
49,-0.17204037,-0.10544699,"('unable', 'able')",-0.26093364,-0.17251942,-0.216487,-0.1389832,0.0775038
50,0.29690284,0.29839438,"('clumsy', 'skillful')",0.13062337,0.15596038,0.2137631,0.2271774,0.0134143
51,0.28402573,0.32912388,"('uneducated', 'educated')",0.3755032,0.3194235,0.3297645,0.3242737,-0.0054908
52,-0.49434173,-0.8466436,"('irrational', 'rational')",0.40130165,0.22983873,-0.04652,-0.3084024,-0.2618824
53,-1.0537137,-1.0384995,"('uncreative', 'creative')",0.98037994,0.92379266,-0.0366669,-0.0573534,-0.0206865
54,-0.09414606,-0.15222631,"('incapable', 'capable')",1.3470676,1.3130494,0.6264608,0.5804116,-0.0460492
55,0.56492656,0.81178355,"('incompetent', 'clever')",0.07081644,0.1435269,0.3178715,0.4776552,0.1597837
56,1.3868572,1.5360769,"('impractical', 'practical')",0.20165601,0.20125437,0.7942566,0.8686656,0.074409
57,-0.37483695,-0.28728464,"('unimaginative', 'imaginative')",-1.8577873,-1.8766654,-1.1163121,-1.081975,0.0343371
58,0.24555287,0.30473417,"('undiscriminating', 'discriminating')",0.4169612,0.4029909,0.331257,0.3538625,0.0226055
59,0.12848668,-0.023637736,"('foolish', 'wise')",0.43143526,0.36886737,0.279961,0.1726148,-0.1073462
60,1.5330509,1.8494292,"('inefficient', 'efficient')",-0.2564045,-0.03409706,0.6383232,0.9076661,0.2693429
61,0.6903554,0.5980547,"('illogical', 'logical')",0.313675,0.1774106,0.5020152,0.3877327,-0.1142825
62,1.624544,1.8977551,"('incompetent', 'brilliant')",0.45425466,0.6014017,1.0393994,1.2495785,0.2101791
63,0.44009867,0.67882115,"('unperceptive', 'insightful')",0.8490813,1.0017278,0.64459,0.8402745,0.1956845
64,0.35199815,0.3970483,"('shy', 'confident')",-6.4541206,-6.2902064,-3.0510612,-2.946579,0.1044822
65,0.43077928,0.52434254,"('insecure', 'secure')",-0.96183985,-0.8617879,-0.2655303,-0.1687227,0.0968076
66,-0.746168,-0.77058816,"('inactive', 'active')",0.90546453,0.8930011,0.0796483,0.0612065,-0.0184418
67,1.1953454,1.193238,"('doubtful', 'determined')",-0.14450297,-0.06947825,0.5254212,0.5618799,0.0364587
68,-0.25158575,-0.25936398,"('dependent', 'independent')",-0.70451236,-0.7217334,-0.478049,-0.4905487,-0.0124997
69,0.4660259,0.31868955,"('lazy', 'industrious')",-0.052943926,-0.05649338,0.206541,0.1310981,-0.0754429
70,0.5546067,0.81063265,"('lethargic', 'energetic')",0.79894924,0.9472617,0.676778,0.8789471,0.2021691
71,0.20535985,0.18771884,"('diffident', 'self-confident')",0.6707488,0.6366698,0.4380543,0.4121943,-0.02586
72,-0.4153011,-0.30732474,"('unambitious', 'ambitious')",-0.9276648,-0.88888186,-0.671483,-0.5981033,0.0733797
73,0.7201157,0.6372646,"('helpless', 'self-reliant')",-2.84407,-2.7280788,-1.0619771,-1.0454071,0.01657
74,0.72373563,0.90577984,"('undedicated', 'dedicated')",0.29629385,0.32478583,0.5100148,0.6152828,0.105268
75,-0.44152084,-0.5068072,"('meek', 'impulsive')",-0.17954767,-0.13581471,-0.3105342,-0.321311,-0.0107768
76,0.47180885,0.7401505,"('anxious', 'daring')",0.050109267,0.26031256,0.2609591,0.5002315,0.2392724
77,0.6412261,0.8066705,"('unmotivated', 'motivated')",-1.0087166,-0.90052897,-0.1837452,-0.0469292,0.136816
78,-0.20125845,-0.06424793,"('nonresilient', 'resilient')",0.19661729,0.30236962,-0.0023206,0.1190608,0.1213814
79,-1.0550733,-1.1397799,"('wavering', 'unwavering')",0.2424631,0.15125522,-0.4063051,-0.4942623,-0.0879572
80,0.27526093,0.38088316,"('dominated', 'dominating')",-1.389956,-1.2684904,-0.5573475,-0.4438036,0.1135439
81,0.8992014,1.0248631,"('submissive', 'aggressive')",-0.5495087,-0.36709625,0.1748464,0.3288834,0.154037
82,-0.55733836,-0.46867758,"('poor', 'rich')",5.8519435,5.7707233,2.6473026,2.6510229,0.0037203
83,0.3492204,0.3653643,"('powerless', 'powerful')",-0.79658645,-0.8391574,-0.223683,-0.2368965,-0.0132135
84,0.6709395,0.5243756,"('inferior', 'superior')",0.8020217,0.77200687,0.7364806,0.6481912,-0.0882894
85,-0.1176097,-0.26644537,"('insignificant', 'prestigious')",1.405999,1.3007133,0.6441946,0.517134,-0.1270606
86,-0.7164912,-0.6435651,"('uninfluential', 'influential')",-0.11850184,-0.20306367,-0.4174965,-0.4233144,-0.0058179
87,1.076483,1.0967107,"('unsuccessful', 'successful')",0.98706377,1.1093622,1.0317733,1.1030364,0.0712631
88,0.284848,0.21403682,"('low', 'eminent')",0.8088296,0.7255667,0.5468388,0.4698018,-0.077037
