,state_male,state_female,tuple,street_male,street_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.19724461,-0.33745125,"('unsociable', 'sociable')",0.65879565,0.63075703,0.17576423,0.165318,0.2124384,0.1528746,-0.0595638
1,-0.37709746,-0.39526972,"('unfriendly', 'friendly')",-1.1779829,-1.1431746,1.4990066,1.4647275,-0.0186913,-0.0245723,-0.005881
2,0.21245682,0.23973611,"('unlikable', 'likable')",0.32500982,0.38162893,0.26056752,0.26094863,0.2660114,0.2941046,0.0280932
3,-0.1058257,-0.0023477664,"('repellent', 'pleasant')",0.45574376,0.5882444,0.32311255,0.3766069,0.2243435,0.3208345,0.096491
4,0.3776715,0.4201758,"('disliked', 'liked')",-0.19318977,-0.13416412,-7.9973793,-8.033395,-2.6042992,-2.582461,0.0218382
5,0.54403836,0.62137675,"('distant', 'outgoing')",-0.8208113,-0.7714413,-0.7355309,-0.77546424,-0.3374346,-0.3085096,0.028925
6,0.8529956,0.9473955,"('distant', 'open')",-0.7115763,-0.633026,-0.45686626,-0.49892783,-0.105149,-0.0615194,0.0436296
7,0.23227632,0.22604446,"('insensitive', 'sensitive')",0.700846,0.76794523,1.1849937,1.3053588,0.7060387,0.7664495,0.0604108
8,-0.24518602,-0.2407502,"('unaffectionate', 'affectionate')",-0.9374635,-0.9841024,0.7663048,0.7378913,-0.1387816,-0.1623204,-0.0235388
9,0.06724504,0.09181832,"('unaffectionate', 'caring')",-0.8142869,-0.78397757,1.4519807,1.4864641,0.2349796,0.2647683,0.0297887
10,-0.9434657,-1.0003537,"('unsympathetic', 'sympathetic')",0.33801696,0.3979347,0.06787288,0.21850199,-0.1791919,-0.1279723,0.0512196
11,-0.28090024,-0.30676758,"('unhelpful', 'helpful')",0.021574251,0.06958951,2.0021775,2.1243117,0.5809505,0.6290445,0.048094
12,0.53433704,0.57886267,"('unsupportive', 'supportive')",0.32011795,0.43888566,-1.8126106,-1.7219437,-0.3193852,-0.2347318,0.0846534
13,0.40878823,0.30735034,"('impolite', 'polite')",0.6219815,0.57926124,-0.38003004,-0.31422967,0.2169132,0.190794,-0.0261192
14,0.46575856,0.37357613,"('antisocial', 'social')",1.4943769,1.4124112,0.09935958,0.07520102,0.6864983,0.6203961,-0.0661022
15,0.6573879,0.6074473,"('boring', 'funny')",0.7266518,0.65193486,-0.1315994,-0.1829433,0.4174801,0.358813,-0.0586671
16,-0.74852115,-0.7600365,"('unpopular', 'popular')",-1.4151273,-1.3564379,-0.039442986,-0.06039103,-0.7343638,-0.7256218,0.008742
17,0.68864876,0.7463576,"('nasty', 'nice')",-0.15364891,-0.11788933,-0.32891324,-0.25041375,0.0686955,0.1260182,0.0573227
18,0.44528416,0.5454654,"('disagreeable', 'welcoming')",-0.49163145,-0.3602636,-0.224046,-0.20857239,-0.0901311,-0.0077902,0.0823409
19,-0.09633303,0.01082664,"('inhospitable', 'hospitable')",-0.6299695,-0.5466508,-0.7774923,-0.7277977,-0.5012649,-0.4212073,0.0800576
20,-0.6639067,-0.64995277,"('rough', 'thoughtful')",0.19374493,0.18773228,0.54952526,0.49858266,0.0264545,0.0121207,-0.0143338
21,0.5201303,0.47031534,"('immoral', 'moral')",0.9141994,0.9625995,-0.053438522,0.06898798,0.4602971,0.5006343,0.0403372
