,amazon_male,amazon_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5776475,-0.46896505,"('unsociable', 'sociable')",0.24237698,0.15446897,-0.61559796,-0.64168584,-0.3169562,-0.3187273,-0.0017711
1,1.3624359,1.5929823,"('unfriendly', 'friendly')",0.49283102,0.4654131,1.7562093,1.625606,1.2038254,1.2280005,0.0241751
2,0.43414897,0.47103092,"('unlikable', 'likable')",0.95226586,0.96974605,0.5755652,0.6874312,0.6539933,0.7094027,0.0554094
3,-0.7631681,-0.5169641,"('repellent', 'pleasant')",-0.10237076,-0.026025958,-0.018080655,0.0217436,-0.2945398,-0.1737488,0.120791
4,0.20988563,0.30484274,"('disliked', 'liked')",-1.0441823,-1.0693748,-6.5988426,-6.6468077,-2.4777131,-2.4704466,0.0072665
5,1.9174447,1.8099577,"('distant', 'outgoing')",0.4427125,0.47645563,-0.3661697,-0.3595281,0.6646625,0.6422951,-0.0223674
6,2.4398446,2.4780793,"('distant', 'open')",0.44615367,0.5268672,0.5065788,0.494615,1.1308591,1.1665205,0.0356614
7,-0.48382825,-0.2640004,"('insensitive', 'sensitive')",-0.39271083,-0.3312129,0.30957305,0.33936593,-0.1889887,-0.0852825,0.1037062
8,0.8191998,0.8303695,"('unaffectionate', 'affectionate')",-0.6516527,-0.756915,0.54563826,0.41888508,0.2377285,0.1641132,-0.0736153
9,1.8185551,1.8991555,"('unaffectionate', 'caring')",0.3749529,0.3182037,1.0495901,0.9930978,1.0810328,1.0701523,-0.0108805
10,-1.2774421,-0.97443616,"('unsympathetic', 'sympathetic')",-1.3027014,-1.2922299,-0.9140788,-0.9281116,-1.1647407,-1.0649258,0.0998149
11,-1.0876937,-1.0895028,"('unhelpful', 'helpful')",0.50908524,0.5027736,1.5465093,1.5729142,0.3226336,0.3287283,0.0060947
12,0.49828473,0.7507235,"('unsupportive', 'supportive')",0.19016084,0.23816648,-2.0582438,-2.0369627,-0.4565994,-0.3493576,0.1072418
13,-1.3704435,-1.4406911,"('impolite', 'polite')",-0.23763078,-0.29610237,-0.67242277,-0.6186072,-0.7601657,-0.7851336,-0.0249679
14,-0.7017894,-0.6386202,"('antisocial', 'social')",1.341525,1.3196437,-0.88143736,-0.8679216,-0.0805673,-0.0622994,0.0182679
15,-0.23326501,-0.39837822,"('boring', 'funny')",0.6030911,0.56929666,0.29257774,0.304945,0.2208013,0.1586211,-0.0621802
16,0.21678686,0.29943126,"('unpopular', 'popular')",0.37184185,0.40335923,0.69310576,0.6667497,0.4272448,0.4565134,0.0292686
17,-0.28262264,-0.1946522,"('nasty', 'nice')",0.28863645,0.29835504,-0.6168888,-0.5691621,-0.203625,-0.1551531,0.0484719
18,0.56388515,0.6788735,"('disagreeable', 'welcoming')",-0.88215506,-0.9206436,-0.23613708,-0.272389,-0.1848023,-0.1713864,0.0134159
19,-0.063743964,0.061986107,"('inhospitable', 'hospitable')",-0.1706177,-0.16929948,-0.2587126,-0.16647536,-0.1643581,-0.0912629,0.0730952
20,0.113462925,0.17413,"('rough', 'thoughtful')",0.09169376,0.06972577,1.0682192,1.0363804,0.4244586,0.4267454,0.0022868
21,-0.7755456,-0.6471035,"('immoral', 'moral')",0.43611735,0.45423737,-1.0373131,-0.99153334,-0.4589138,-0.3947998,0.064114
22,-0.8379834,-0.6520132,"('untrustworthy', 'trustworthy')",0.2655589,0.2593125,-1.1646303,-1.2131699,-0.5790183,-0.5352902,0.0437281
23,-0.1626938,0.014678439,"('insincere', 'sincere')",0.13522819,0.08851056,5.7120304,5.595118,1.8948549,1.8994357,0.0045808
24,0.784004,0.9126753,"('dishonest', 'honest')",0.25022072,0.2575638,1.0411391,0.9604145,0.691788,0.7102179,0.0184299
25,1.3482704,1.3151718,"('egoistic', 'altruistic')",0.12552282,0.05465806,2.0381694,1.9631445,1.1706542,1.1109915,-0.0596627
26,1.278486,1.3252437,"('hardhearted', 'benevolent')",0.43959832,0.35326794,1.525943,1.4558733,1.0813425,1.044795,-0.0365475
27,0.28943565,0.27487162,"('hardhearted', 'softhearted')",-0.8220634,-0.859652,1.0529882,0.92944515,0.1734535,0.1148883,-0.0585652
28,-0.6500404,-0.5493377,"('disloyal', 'loyal')",-0.92472965,-0.96998364,0.86676276,0.74332577,-0.2360024,-0.2586652,-0.0226628
29,-0.048018,-0.055089876,"('unfair', 'fair')",-0.15847886,-0.061780877,-0.5629703,-0.64806587,-0.256489,-0.2549789,0.0015101
30,0.2899662,0.47585398,"('intolerant', 'tolerant')",1.2871187,1.2788372,1.0017169,0.9854058,0.8596005,0.9133657,0.0537652
31,-0.041353803,0.18547441,"('evil', 'good')",0.13506147,0.22003385,-1.0240004,-1.1026233,-0.3100976,-0.2323717,0.0777259
32,0.77282023,0.843503,"('unkind', 'kind')",0.96821773,0.88518167,1.154739,1.0488187,0.965259,0.9258345,-0.0394245
33,0.8070559,0.70299166,"('wrong', 'right')",0.19855753,0.17668366,-0.50478894,-0.4755677,0.1669415,0.1347025,-0.032239
34,-0.1286502,0.096904665,"('mean', 'honorable')",0.47510582,0.56023324,6.029473,6.086057,2.1253095,2.2477317,0.1224222
35,0.9703919,0.723385,"('corrupt', 'incorrupt')",0.051404588,0.0077563375,0.3602914,0.25006822,0.4606959,0.3270698,-0.1336261
36,0.690784,0.8333755,"('hostile', 'amicable')",-0.03951204,-0.050760783,0.40630782,0.30187342,0.3525266,0.3614961,0.0089695
37,-0.51971716,-0.43608686,"('fake', 'genuine')",-0.64384556,-0.621172,0.19763923,0.19924101,-0.3219745,-0.2860059,0.0359686
38,0.03526268,0.21955803,"('untruthful', 'truthful')",0.15776859,0.18915063,-0.17206213,-0.13621725,0.0069897,0.0908305,0.0838408
39,1.407113,1.3364054,"('exploitative', 'cooperative')",2.1306825,2.0807514,0.3907877,0.37804753,1.3095277,1.2650681,-0.0444596
40,0.8832296,1.0510389,"('stingy', 'generous')",-0.0722716,-0.066553496,-1.4001503,-1.5135897,-0.1963974,-0.1763681,0.0200293
41,-0.21533258,0.11554289,"('unforgiving', 'forgiving')",0.079620786,0.0692295,-0.31454605,-0.3916973,-0.1500859,-0.068975,0.0811109
42,-0.19795537,0.053775944,"('unreliable', 'reliable')",-0.48055562,-0.3488289,-3.207998,-3.1161253,-1.295503,-1.1370595,0.1584435
43,-0.61522204,-0.38868418,"('irresponsible', 'responsible')",-0.2350625,-0.1388211,0.21625704,0.2632198,-0.2113425,-0.0880952,0.1232473
44,-1.2816604,-1.4957116,"('prejudiced', 'unprejudiced')",-0.046898816,-0.05779016,-0.85377896,-0.84412324,-0.7274461,-0.7992083,-0.0717622
45,-1.7662972,-1.2332841,"('incompetent', 'competent')",-0.48853415,-0.42734918,-0.9000954,-0.90975934,-1.0516423,-0.8567975,0.1948448
46,-0.8585836,-0.594679,"('uncompetitive', 'competitive')",-0.32893944,-0.30235964,-0.7595027,-0.73611283,-0.6490086,-0.5443838,0.1046248
47,-0.020752504,0.0658593,"('stupid', 'smart')",1.0188026,1.0147353,5.5576296,5.588307,2.1852266,2.2229671,0.0377405
48,-0.31697315,-0.115981326,"('unintelligent', 'intelligent')",0.15236285,0.13006923,0.5823064,0.5841534,0.139232,0.1994138,0.0601818
49,-0.020157998,0.10746054,"('unable', 'able')",-0.64510125,-0.63087714,-0.41777375,-0.31543747,-0.361011,-0.279618,0.081393
50,-0.9819007,-0.8484501,"('clumsy', 'skillful')",0.22632931,0.2505365,0.07899185,0.030247718,-0.2255265,-0.189222,0.0363045
51,-0.8824443,-0.8420524,"('uneducated', 'educated')",-0.4191613,-0.49879244,0.7072792,0.65362215,-0.1981088,-0.2290742,-0.0309654
52,0.29823637,0.038672905,"('irrational', 'rational')",0.22601435,0.09315114,0.16292755,0.042360358,0.2290594,0.0580615,-0.1709979
53,1.3468182,1.5572336,"('uncreative', 'creative')",0.6553917,0.6100966,1.1972566,1.1452626,1.0664888,1.1041977,0.0377089
54,0.6312946,0.55143785,"('incapable', 'capable')",0.9153842,0.89188737,1.2340565,1.2634623,0.9269118,0.9022625,-0.0246493
55,-1.4017308,-1.0583735,"('incompetent', 'clever')",0.045495488,0.06738459,-0.03613607,-0.033156708,-0.4641238,-0.3413819,0.1227419
56,0.0065367892,0.17217654,"('impractical', 'practical')",0.56924236,0.6132701,-0.5846623,-0.5088935,-0.0029611,0.0921844,0.0951455
57,-1.2463119,-1.023006,"('unimaginative', 'imaginative')",-0.35895717,-0.3245395,-2.9043546,-2.86458,-1.5032078,-1.4040418,0.099166
58,-0.67277044,-0.4444428,"('undiscriminating', 'discriminating')",-0.22913522,-0.19706734,-0.1233738,-0.1514425,-0.3417598,-0.2643176,0.0774422
59,1.3216603,1.2312202,"('foolish', 'wise')",1.3015959,1.3606263,0.49791732,0.48657286,1.0403912,1.0261397,-0.0142515
60,0.2032401,0.44001272,"('inefficient', 'efficient')",1.499044,1.5162709,0.05100017,0.2027281,0.5844281,0.7196705,0.1352424
61,0.6098424,0.5476566,"('illogical', 'logical')",1.1123567,0.98890126,0.12582697,0.039935045,0.6160087,0.5254976,-0.0905111
62,-0.68101025,-0.53472775,"('incompetent', 'brilliant')",-0.023167089,0.035088833,-0.018837528,0.13583755,-0.2410049,-0.1212671,0.1197378
63,0.23373717,0.5252525,"('unperceptive', 'insightful')",0.35996348,0.37186757,0.5773342,0.67039454,0.3903449,0.5225049,0.13216
64,-0.7561029,-0.8398041,"('shy', 'confident')",0.05451882,0.067594826,-6.7393074,-6.592297,-2.4802971,-2.4548354,0.0254617
65,-1.3271749,-1.3543409,"('insecure', 'secure')",0.12556157,0.045756303,-0.5544981,-0.494744,-0.5853705,-0.6011095,-0.015739
66,-0.6404983,-0.75718975,"('inactive', 'active')",-0.44144192,-0.4031477,0.8800387,0.93302333,-0.0673005,-0.0757714,-0.0084709
67,0.22910407,0.1684654,"('doubtful', 'determined')",0.24012835,0.29134575,-0.5823482,-0.47274968,-0.0377053,-0.0043128,0.0333925
68,-0.91312575,-0.96052337,"('dependent', 'independent')",-0.45505512,-0.47199368,-0.5246355,-0.49928635,-0.6309388,-0.6439345,-0.0129957
69,0.89288807,0.75536555,"('lazy', 'industrious')",0.5674137,0.61288893,-0.5895587,-0.50383544,0.2902477,0.2881397,-0.002108
70,-1.4890132,-1.292683,"('lethargic', 'energetic')",-0.6392699,-0.6193891,0.5437506,0.6010878,-0.5281775,-0.4369948,0.0911827
71,1.4001831,1.4137563,"('diffident', 'self-confident')",1.6452042,1.6766523,0.6223408,0.621027,1.222576,1.2371452,0.0145692
72,-0.0027004415,-0.06841691,"('unambitious', 'ambitious')",-1.2312282,-1.2921829,-0.9954088,-0.9912016,-0.7431125,-0.7839338,-0.0408213
73,1.2868668,1.2100849,"('helpless', 'self-reliant')",0.7948473,0.83484536,-3.2070315,-3.1590626,-0.3751058,-0.3713775,0.0037283
74,1.0323566,1.3136727,"('undedicated', 'dedicated')",0.73587507,0.7946366,-0.06521293,-0.09570009,0.5676729,0.6708697,0.1031968
75,-0.459539,-0.45439142,"('meek', 'impulsive')",0.02827584,0.118294954,-0.031983368,0.009998631,-0.1544155,-0.1086993,0.0457162
76,-0.8701278,-0.70678395,"('anxious', 'daring')",-0.04248379,0.016654737,0.20629032,0.2507309,-0.2354404,-0.1464661,0.0889743
77,-0.61999327,-0.4444959,"('unmotivated', 'motivated')",0.29941887,0.3619249,-1.186865,-0.9682831,-0.5024798,-0.3502847,0.1521951
78,-1.6658454,-1.4786013,"('nonresilient', 'resilient')",-0.9749099,-0.91796327,-0.3592616,-0.29157075,-1.0000056,-0.896045,0.1039606
79,0.3373138,0.38736,"('wavering', 'unwavering')",-0.39791363,-0.34889382,0.054056436,0.04808619,-0.0021811,0.0288508,0.0310319
