,gallagher_male,gallagher_female,tuple,arthur_male,arthur_female,j_male,j_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,3.1584504,2.607095,"('unsociable', 'sociable')",1.8266898,1.5826677,1.2097816,0.87286234,0.33399773,0.1496921,0.5079196,0.2678426,1.4073679,1.096032,-0.3113359
1,-0.6973241,-0.65420395,"('unfriendly', 'friendly')",-1.9722952,-2.2115228,-0.9126872,-1.1275461,0.5507357,0.52034926,1.3705004,0.9252061,-0.332214,-0.5095435,-0.1773295
2,0.8285949,0.8810326,"('unlikable', 'likable')",1.1502393,1.1030008,1.4604053,1.4494017,1.2679108,1.3298839,0.95727086,1.2022305,1.1328842,1.1931099,0.0602257
3,0.9840565,1.0285023,"('repellent', 'pleasant')",0.4807561,0.7348685,0.35221356,0.41690654,-0.8289816,-0.7317663,1.016532,1.0969473,0.4009153,0.5090917,0.1081764
4,-3.1429355,-2.772715,"('disliked', 'liked')",-1.6840327,-1.848894,-0.017745763,-0.13791776,0.42056865,0.22321169,-5.7776732,-5.5044613,-2.0403637,-2.0081554,0.0322083
5,-3.1149428,-2.585045,"('distant', 'outgoing')",-3.2027507,-3.0209758,-0.08591248,-0.13372591,1.0787252,1.1228698,0.03704367,0.16864686,-1.0575675,-0.8896461,0.1679214
6,-3.2886412,-2.7808251,"('distant', 'open')",-3.0293603,-2.8517315,-0.11748565,-0.03406737,1.3261857,1.3414305,-0.09695616,-0.12249465,-1.0412516,-0.8895376,0.151714
7,3.5037043,3.269717,"('insensitive', 'sensitive')",2.4431827,2.4122267,0.29378676,0.23354605,-0.5435025,-0.5233011,0.08257879,-0.032743447,1.1559501,1.0718891,-0.084061
8,-1.2914525,-1.4123871,"('unaffectionate', 'affectionate')",-0.9214298,-1.2065176,0.044714704,-0.13028643,0.68462014,0.60454863,1.119102,0.73169494,-0.0728891,-0.2825895,-0.2097004
9,0.423535,0.3731895,"('unaffectionate', 'caring')",-0.3811068,-0.60904527,0.40282273,0.20759508,0.73377,0.57777184,1.7190231,1.3406563,0.5796088,0.3780335,-0.2015753
10,3.7455795,3.4666414,"('unsympathetic', 'sympathetic')",3.4170804,3.0049992,0.43389368,0.091567814,-0.63429207,-0.8406051,0.50109196,0.168811,1.4926706,1.1782828,-0.3143878
11,2.223718,1.949651,"('unhelpful', 'helpful')",1.2947847,1.2427251,0.71364224,0.43406132,-1.150621,-1.3230468,2.5234675,2.29158,1.1209983,0.9189941,-0.2020042
12,1.8767744,2.069381,"('unsupportive', 'supportive')",1.4777541,1.5785435,1.1173215,1.1419426,0.22066966,0.26652044,-1.6517136,-1.6062661,0.6081612,0.6900243,0.0818631
13,2.5632482,2.3114154,"('impolite', 'polite')",2.9788768,2.868427,1.3725102,1.102086,-0.45632923,-0.37270495,-0.19750851,-0.16895437,1.2521594,1.1480538,-0.1041056
14,2.9527082,2.5878093,"('antisocial', 'social')",2.3210883,2.263561,0.97462696,0.8247617,0.5003523,0.5110649,-0.47949925,-0.5074523,1.2538553,1.1359489,-0.1179064
15,-0.6322669,-0.8396459,"('boring', 'funny')",-0.55998534,-0.6698103,0.7117728,0.54087657,0.30923405,0.34595555,-0.20642336,-0.069598764,-0.0755337,-0.1384446,-0.0629109
16,-3.0267255,-3.1077905,"('unpopular', 'popular')",-2.0913677,-2.1589773,0.095368564,0.0877171,0.1129931,0.13916071,0.7322421,0.7574721,-0.835498,-0.8564836,-0.0209856
17,-1.1672419,-0.9544834,"('nasty', 'nice')",-1.2893746,-1.2882832,0.001553582,-0.039059304,-0.48953038,-0.3747237,-0.82903963,-0.60962194,-0.7547266,-0.6532343,0.1014923
18,-0.72318864,-0.58449394,"('disagreeable', 'welcoming')",-0.2959267,-0.2846035,-0.50952137,-0.4874538,0.19567318,0.23363094,-1.4419655,-1.5847569,-0.5549858,-0.5415355,0.0134503
19,-1.8795704,-1.4041905,"('inhospitable', 'hospitable')",-1.4635137,-1.4591019,0.44882503,0.3731783,-0.8629531,-0.88037926,-0.045560185,-0.12477768,-0.7605545,-0.6990542,0.0615003
