,schering_male,schering_female,tuple,plough_male,plough_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.0270674,-1.208093,"('unsociable', 'sociable')",-1.0757526,-1.3118278,0.18115836,0.0873925,-0.6405539,-0.8108428,-0.1702889
1,-1.8973559,-1.9636375,"('unfriendly', 'friendly')",-1.8403437,-1.923817,1.5048603,1.2185152,-0.7442797,-0.8896465,-0.1453668
2,-0.2947061,-0.28311825,"('unlikable', 'likable')",-0.49879,-0.49115744,0.38624093,0.37834656,-0.1357517,-0.1319764,0.0037753
3,-1.6973366,-1.7029219,"('repellent', 'pleasant')",-1.3232527,-1.2510173,0.39581305,0.46601975,-0.8749255,-0.8293064,0.0456191
4,-0.040965315,-0.0678478,"('disliked', 'liked')",0.6032621,0.6274885,-7.5157337,-7.6146874,-2.3178123,-2.3516822,-0.0338699
5,-0.21193023,-0.24864525,"('distant', 'outgoing')",-0.029442301,-0.05337597,-0.27708524,-0.3651746,-0.1728193,-0.2223986,-0.0495793
6,-0.49859792,-0.5115608,"('distant', 'open')",-0.37312755,-0.32601845,-0.29931206,-0.4177488,-0.3903458,-0.4184427,-0.0280969
7,-0.68632954,-0.68489146,"('insensitive', 'sensitive')",-0.86293936,-0.8264149,0.5382935,0.5969525,-0.3369918,-0.3047846,0.0322072
8,-0.77116674,-0.915108,"('unaffectionate', 'affectionate')",-0.83928853,-0.93233246,0.7944473,0.6237565,-0.2720027,-0.4078947,-0.135892
9,-0.7845952,-0.885483,"('unaffectionate', 'caring')",-1.1443614,-1.2330656,1.4527024,1.377044,-0.1587514,-0.2471682,-0.0884168
10,-2.0421464,-2.2238266,"('unsympathetic', 'sympathetic')",-2.5374346,-2.6315973,0.0027586129,0.057186026,-1.5256076,-1.5994126,-0.073805
11,-1.1237793,-1.1218477,"('unhelpful', 'helpful')",-1.4672276,-1.4584576,2.110567,2.2582774,-0.1601466,-0.1073426,0.052804
12,-0.8599021,-0.8876529,"('unsupportive', 'supportive')",-0.8735401,-0.807446,-2.0332794,-2.0444117,-1.2555739,-1.2465035,0.0090704
13,-0.23303714,-0.36997703,"('impolite', 'polite')",-0.06471947,-0.23925321,-0.08676428,0.016143166,-0.1281736,-0.1976957,-0.0695221
14,-0.31939536,-0.33392763,"('antisocial', 'social')",-0.5961866,-0.6075546,-0.18462071,-0.16036214,-0.3667342,-0.3672815,-0.0005473
15,0.48782653,0.4476916,"('boring', 'funny')",0.5330496,0.4596807,0.06827001,0.06878239,0.3630487,0.3253849,-0.0376638
16,-0.60111916,-0.5901243,"('unpopular', 'popular')",-0.6523598,-0.6450839,0.33941743,0.23872748,-0.3046872,-0.3321603,-0.0274731
17,-1.2815875,-1.1957781,"('nasty', 'nice')",-0.42523387,-0.39156458,-0.43865368,-0.43959603,-0.7151583,-0.6756462,0.0395121
18,-0.88234544,-0.8443308,"('disagreeable', 'welcoming')",-1.1165941,-0.9785821,-0.7992565,-0.93413305,-0.932732,-0.9190153,0.0137167
19,-0.5269323,-0.5450386,"('inhospitable', 'hospitable')",-0.5846415,-0.62983423,-0.3857653,-0.42585298,-0.499113,-0.5335753,-0.0344623
20,0.0067476444,0.097636454,"('rough', 'thoughtful')",-0.33882532,-0.19444102,0.84411454,0.8470346,0.170679,0.2500767,0.0793977
21,-0.7208822,-0.73527104,"('immoral', 'moral')",-1.0604287,-1.1150701,-0.40550858,-0.24828805,-0.7289399,-0.6995431,0.0293968
22,-0.81368756,-0.7880974,"('untrustworthy', 'trustworthy')",-0.97185254,-0.9055201,-0.7392762,-0.6526272,-0.8416054,-0.7820816,0.0595238
23,-1.3357354,-1.4429648,"('insincere', 'sincere')",-1.4408957,-1.5184263,6.492877,6.576234,1.2387486,1.2049476,-0.033801
24,-0.73234504,-0.76125085,"('dishonest', 'honest')",-0.86800045,-0.8713827,0.927626,0.9668917,-0.2242398,-0.221914,0.0023258
25,-0.15821236,-0.1334253,"('egoistic', 'altruistic')",0.39972216,0.38390568,0.8722844,0.7319648,0.3712647,0.3274817,-0.043783
26,-0.2648282,-0.33616796,"('hardhearted', 'benevolent')",-0.22919175,-0.30300263,1.1678649,0.96734565,0.224615,0.1093917,-0.1152233
27,-0.30694675,-0.24644427,"('hardhearted', 'softhearted')",-0.70530987,-0.5326371,1.158811,1.0587232,0.0488515,0.0932139,0.0443624
28,-1.2781469,-1.4344293,"('disloyal', 'loyal')",-1.0660908,-1.2452995,1.1274354,1.0669789,-0.4056008,-0.5375833,-0.1319825
29,-0.36688945,-0.28104147,"('unfair', 'fair')",0.1507392,0.20051911,-0.42876217,-0.5415619,-0.2149708,-0.2073614,0.0076094
30,-0.1906967,-0.24558623,"('intolerant', 'tolerant')",-0.6742047,-0.75340974,0.8791944,0.8173207,0.0047643,-0.0605584,-0.0653227
31,-0.33186406,-0.28494757,"('evil', 'good')",0.10305988,0.14652371,-1.2288388,-1.4887067,-0.485881,-0.5423768,-0.0564958
32,-0.975454,-1.0197066,"('unkind', 'kind')",-1.395234,-1.49049,1.0147955,0.86772716,-0.4519641,-0.5474898,-0.0955257
33,0.80333304,0.753837,"('wrong', 'right')",1.02077,0.99001545,-0.72450197,-0.80433667,0.3665337,0.3131719,-0.0533618
34,-1.135386,-1.043705,"('mean', 'honorable')",-0.9730595,-0.92716455,6.0862794,6.263312,1.3259447,1.4308141,0.1048694
35,0.8920272,0.9729068,"('corrupt', 'incorrupt')",1.3162621,1.3281115,-0.52728325,-0.63031363,0.5603354,0.5569015,-0.0034339
36,-0.4674136,-0.48060817,"('hostile', 'amicable')",-0.15916407,-0.17018178,-0.3282442,-0.5200043,-0.318274,-0.3902647,-0.0719907
37,-0.27399597,-0.2932614,"('fake', 'genuine')",-0.3569687,-0.33643156,0.12060301,0.19715044,-0.1701205,-0.1441808,0.0259397
38,-0.6327433,-0.678784,"('untruthful', 'truthful')",-0.44855282,-0.5227885,0.13750346,0.20830418,-0.3145975,-0.3310895,-0.016492
39,0.3765952,0.35921556,"('exploitative', 'cooperative')",0.41949624,0.46591717,0.07863927,0.088122346,0.2915769,0.3044184,0.0128415
40,-0.5406301,-0.60438204,"('stingy', 'generous')",-0.22207817,-0.083001144,-2.2737834,-2.3652542,-1.012164,-1.0175458,-0.0053818
41,-1.0825058,-1.1277462,"('unforgiving', 'forgiving')",-0.93229145,-0.9273333,-0.14668185,-0.27452686,-0.720493,-0.7765354,-0.0560424
42,0.8018834,0.79929787,"('unreliable', 'reliable')",0.19407812,0.21073389,-3.2437592,-3.1507583,-0.7492658,-0.7135755,0.0356903
43,-0.8701198,-0.9417577,"('irresponsible', 'responsible')",-1.4259645,-1.4455559,0.739004,0.7509681,-0.5190268,-0.5454485,-0.0264217
44,-0.24578555,-0.20775096,"('prejudiced', 'unprejudiced')",0.22436209,0.24784796,-1.6205466,-1.6445378,-0.5473233,-0.5348136,0.0125097
45,-0.94395477,-1.0131392,"('incompetent', 'competent')",-0.7489787,-0.8098553,0.10635356,0.057406403,-0.52886,-0.5885293,-0.0596693
46,-1.4092076,-1.4516766,"('uncompetitive', 'competitive')",-1.6517587,-1.6125671,-1.0030565,-0.8770519,-1.3546743,-1.3137652,0.0409091
47,-0.18268976,-0.075669646,"('stupid', 'smart')",-0.25355795,-0.25586742,6.1294365,6.2843275,1.8977296,1.9842634,0.0865338
48,-1.0219005,-1.0307457,"('unintelligent', 'intelligent')",-1.2806375,-1.2488064,0.8546348,0.8708083,-0.4826344,-0.4695812,0.0130532
49,-1.1563137,-1.0494744,"('unable', 'able')",-0.6925535,-0.6371992,-0.027074568,0.12885462,-0.6253139,-0.519273,0.1060409
50,-0.22097908,-0.17330052,"('clumsy', 'skillful')",-0.04264783,-0.07803172,0.19034523,0.16899632,-0.0244272,-0.0274453,-0.0030181
51,0.19335255,0.09385834,"('uneducated', 'educated')",-0.9066687,-0.9735753,0.66456205,0.68884075,-0.0162514,-0.0636254,-0.047374
52,0.10724902,0.10176337,"('irrational', 'rational')",-0.28125763,-0.3291906,0.04131124,-0.06984513,-0.0442325,-0.0990908,-0.0548583
53,-1.0528603,-1.1235057,"('uncreative', 'creative')",-1.376868,-1.3906506,0.46210206,0.35715702,-0.6558754,-0.7189998,-0.0631244
54,-0.8784154,-0.924487,"('incapable', 'capable')",-1.0034095,-1.0681721,0.8110808,0.85174155,-0.3569147,-0.3803058,-0.0233911
55,-0.06331331,-0.09983753,"('incompetent', 'clever')",-1.0868514,-1.0435438,0.21807858,0.31290275,-0.3106954,-0.2768262,0.0338692
56,0.3786512,0.3480256,"('impractical', 'practical')",0.29919398,0.17945394,-0.028474476,0.10929047,0.2164569,0.2122567,-0.0042002
57,-1.3332754,-1.4732195,"('unimaginative', 'imaginative')",-1.6396577,-1.7005033,-3.4569678,-3.5286527,-2.1433004,-2.2341251,-0.0908247
58,-0.4561965,-0.48023346,"('undiscriminating', 'discriminating')",-0.8717696,-0.8894406,-0.20737126,-0.25464875,-0.5117791,-0.541441,-0.0296619
59,0.5365338,0.6225539,"('foolish', 'wise')",0.61229825,0.6049326,0.25215468,0.27112842,0.4669956,0.4995383,0.0325427
60,-0.3532432,-0.33982432,"('inefficient', 'efficient')",-0.6647591,-0.65793383,0.17130026,0.36388272,-0.282234,-0.2112918,0.0709422
61,-0.60741365,-0.6715348,"('illogical', 'logical')",-0.8269838,-0.93348956,0.5676384,0.4626913,-0.2889197,-0.3807777,-0.091858
62,-0.7163761,-0.62662977,"('incompetent', 'brilliant')",-1.0742899,-0.933023,0.5753953,0.78470635,-0.4050903,-0.2583155,0.1467748
63,-1.1042981,-1.1130003,"('unperceptive', 'insightful')",-1.079644,-1.1055624,0.86744505,0.9566284,-0.4388324,-0.4206448,0.0181876
64,-0.109624475,-0.20055372,"('shy', 'confident')",0.13444784,0.02448389,-6.570595,-6.5329256,-2.1819239,-2.2363318,-0.0544079
65,-0.87617475,-0.92054474,"('insecure', 'secure')",-1.0804707,-1.0983161,-0.016810218,0.14859279,-0.6578186,-0.6234227,0.0343959
66,-0.76988316,-0.86030984,"('inactive', 'active')",-0.21197817,-0.26707393,0.42651528,0.38437748,-0.1851154,-0.2476687,-0.0625533
67,0.7501724,0.684561,"('doubtful', 'determined')",1.2173212,0.98221093,-0.10364798,-0.170807,0.6212819,0.498655,-0.1226269
68,-0.44304878,-0.40634382,"('dependent', 'independent')",-0.46930873,-0.42455247,-0.55408597,-0.49417585,-0.4888145,-0.4416907,0.0471238
69,0.18367113,0.27277166,"('lazy', 'industrious')",1.6760131,1.6625514,-0.9611007,-1.0487314,0.2995278,0.2955305,-0.0039973
70,-0.44673488,-0.46263438,"('lethargic', 'energetic')",-1.0936837,-1.0575857,0.32480243,0.4379181,-0.4052054,-0.3607673,0.0444381
71,-0.122290865,-0.12181922,"('diffident', 'self-confident')",0.70234305,0.65381336,0.7477704,0.69895965,0.4426076,0.4103179,-0.0322897
72,-1.076686,-1.0819955,"('unambitious', 'ambitious')",-1.173645,-1.1121402,-0.26024976,-0.15938614,-0.8368603,-0.7845073,0.052353
73,1.3989161,1.404875,"('helpless', 'self-reliant')",1.2511908,1.2733626,-3.6286128,-3.5875921,-0.3261686,-0.3031181,0.0230505
74,0.31553632,0.30002162,"('undedicated', 'dedicated')",-0.009695418,0.008407913,-0.35477316,-0.4532505,-0.0163108,-0.0482737,-0.0319629
75,0.35111752,0.35808185,"('meek', 'impulsive')",0.53641105,0.61067605,-0.80714816,-0.7861766,0.0267935,0.0608604,0.0340669
76,-0.36551926,-0.37577683,"('anxious', 'daring')",-0.6526496,-0.6393832,0.03281796,0.2076337,-0.3284503,-0.2691755,0.0592748
77,-0.7286863,-0.77098876,"('unmotivated', 'motivated')",-0.9972511,-1.0108861,-1.0545194,-0.91837686,-0.9268189,-0.9000839,0.026735
78,-0.5952595,-0.513973,"('nonresilient', 'resilient')",-0.29116386,-0.19455095,0.4784568,0.58659357,-0.1359889,-0.0406435,0.0953454
79,-0.8258605,-0.893004,"('wavering', 'unwavering')",-0.29957604,-0.36898112,-0.2572572,-0.22879574,-0.4608979,-0.4969269,-0.036029
80,0.4438863,0.4790574,"('dominated', 'dominating')",0.25537384,0.29963025,-0.71449,-0.380468,-0.0050766,0.1327399,0.1378165
