,motorola_male,motorola_female,tuple,mobility_male,mobility_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7330775,-0.85156316,"('unsociable', 'sociable')",-0.40816492,-0.5397539,-0.2554133,-0.47087795,-0.23592567,-0.40810502,-0.4081454,-0.567575,-0.1594296
1,1.1986743,1.1685966,"('unfriendly', 'friendly')",1.3319025,1.2991427,0.07289491,-0.15143889,1.214303,1.041971,0.9544436,0.8395678,-0.1148758
2,-0.21757671,-0.16269866,"('unlikable', 'likable')",0.558451,0.62344605,1.7408954,1.8128026,0.6928609,0.80341256,0.6936576,0.7692406,0.075583
3,-1.2095269,-1.1231756,"('repellent', 'pleasant')",-1.2231574,-1.1912161,0.56828964,0.58781105,0.070417166,0.10072174,-0.4484944,-0.4064647,0.0420297
4,-0.7733311,-0.82125175,"('disliked', 'liked')",0.82353216,0.7862023,-0.026844967,-0.06481664,-5.425129,-5.483694,-1.3504432,-1.39589,-0.0454468
5,1.0376543,1.0925443,"('distant', 'outgoing')",1.434118,1.5714285,-0.797296,-0.7412901,-0.29398584,-0.24072355,0.3451226,0.4204898,0.0753672
6,0.47436738,0.55450666,"('distant', 'open')",1.1157717,1.2190368,-0.99892145,-0.9683657,0.34567648,0.35839602,0.2342235,0.2908934,0.0566699
7,-0.010921728,0.027800236,"('insensitive', 'sensitive')",-0.77305883,-0.70939815,0.3173863,0.21061574,0.29694307,0.26556715,-0.0424128,-0.0513537,-0.0089409
8,0.30026355,0.36677417,"('unaffectionate', 'affectionate')",0.8280443,0.86115426,-0.68718046,-0.77105874,-0.1539207,-0.20973134,0.0718017,0.0617846,-0.0100171
9,1.6310267,1.7128391,"('unaffectionate', 'caring')",1.5780046,1.6189935,0.07288705,-0.040801313,0.84335935,0.78632474,1.0313194,1.0193391,-0.0119803
10,0.44437757,0.49145377,"('unsympathetic', 'sympathetic')",-1.2783226,-1.3151673,-0.6804909,-0.81041354,-0.089020625,-0.25044742,-0.4008642,-0.4711436,-0.0702794
11,0.4726946,0.5709271,"('unhelpful', 'helpful')",0.25176343,0.31284955,-0.7451416,-0.7813682,1.9146273,1.8517983,0.4734859,0.4885517,0.0150658
