,nielsen_male,nielsen_female,tuple,holdings_male,holdings_female,plc_male,plc_female,average_male,average_female,female-male
0,-1.0446203,-1.0091871,"('unsociable', 'sociable')",-0.97359717,-1.0716289,-0.73486763,-0.79614043,-0.917695,-0.9589855,-0.0412905
1,1.4899349,1.51368,"('unfriendly', 'friendly')",0.2631652,0.052125394,1.7708851,1.557193,1.1746618,1.0409995,-0.1336623
2,0.3144225,0.3686046,"('unlikable', 'likable')",1.6237235,1.6590817,0.512095,0.58676946,0.816747,0.8714852,0.0547382
3,-0.8518169,-0.7236269,"('repellent', 'pleasant')",-0.44659913,-0.3633667,-0.15399955,-0.106489494,-0.4841385,-0.3978277,0.0863108
4,0.19842035,0.14456713,"('disliked', 'liked')",0.97652715,0.93432826,-3.163974,-3.038426,-0.6630088,-0.6531769,0.0098319
5,0.056388848,-0.022155598,"('distant', 'outgoing')",0.037915424,-0.021016598,0.3821175,0.28217238,0.1588073,0.0796667,-0.0791406
6,-0.24826317,-0.261688,"('distant', 'open')",0.007614687,-0.07551491,0.53743196,0.40845948,0.0989278,0.0237522,-0.0751756
7,1.1397985,1.2938914,"('insensitive', 'sensitive')",-0.17450507,-0.18982826,0.36460716,0.39019546,0.4433002,0.4980862,0.054786
8,1.364612,1.2474277,"('unaffectionate', 'affectionate')",0.2943348,0.12811944,0.6653945,0.4422497,0.7747804,0.6059323,-0.1688481
9,1.4313018,1.3854976,"('unaffectionate', 'caring')",0.64954996,0.45895988,1.073388,0.92550725,1.0514132,0.9233216,-0.1280916
10,-0.61669743,-0.40551078,"('unsympathetic', 'sympathetic')",-1.243479,-1.2924688,-0.47889245,-0.43941882,-0.7796896,-0.7124662,0.0672234
11,-1.3495436,-1.361214,"('unhelpful', 'helpful')",-1.1618807,-1.2182207,0.648053,0.56405693,-0.6211238,-0.6717927,-0.0506689
12,1.5626174,1.6774297,"('unsupportive', 'supportive')",0.4813734,0.4973582,-0.5956164,-0.56604856,0.4827915,0.5362465,0.053455
13,-1.8616486,-1.863417,"('impolite', 'polite')",-0.52019864,-0.47423744,-0.31173432,-0.30315262,-0.8978605,-0.8802691,0.0175914
14,0.10399683,0.096346505,"('antisocial', 'social')",0.85681665,0.9105912,0.47876132,0.5515764,0.4798582,0.5195047,0.0396465
15,0.71916944,0.5465752,"('boring', 'funny')",-0.67434615,-0.7570728,0.07771595,0.04483021,0.0408464,-0.0552225,-0.0960689
16,-0.8057163,-0.81549567,"('unpopular', 'popular')",-0.9229021,-0.80117244,-0.20041369,-0.24476688,-0.6430107,-0.6204783,0.0225324
17,-0.41728944,-0.37672266,"('nasty', 'nice')",-0.8220735,-0.7338249,-0.90136814,-0.9720547,-0.713577,-0.6942008,0.0193762
18,-0.41617596,-0.3601122,"('disagreeable', 'welcoming')",-0.016595319,-0.010057777,-0.79284173,-0.86561924,-0.4085377,-0.4119297,-0.003392
19,0.24717443,0.29254678,"('inhospitable', 'hospitable')",-0.69596124,-0.6991336,-0.30203384,-0.3775372,-0.2502735,-0.2613747,-0.0111012
20,0.580071,0.7111236,"('rough', 'thoughtful')",-0.16026792,0.0004907362,1.043771,1.0080844,0.487858,0.5732329,0.0853749
21,-0.61608577,-0.49203876,"('immoral', 'moral')",-1.0764017,-1.0640745,-1.3892013,-1.3051461,-1.0272296,-0.9537532,0.0734764
22,0.7374587,0.77727646,"('untrustworthy', 'trustworthy')",-0.21364516,-0.25902724,-0.27184415,-0.29217234,0.0839898,0.075359,-0.0086308
23,-0.10160151,0.015394032,"('insincere', 'sincere')",-1.1078783,-1.182076,3.3566568,3.0744586,0.7157257,0.6359255,-0.0798002
24,0.87744445,0.8759994,"('dishonest', 'honest')",-0.689648,-0.74229044,0.65359294,0.55309665,0.2804631,0.2289352,-0.0515279
25,0.40873483,0.33699626,"('egoistic', 'altruistic')",1.0733479,0.9080284,1.136394,1.0160053,0.8728256,0.7536767,-0.1191489
26,2.477488,2.4485545,"('hardhearted', 'benevolent')",2.3921134,2.3149343,2.7516341,2.6367676,2.5404118,2.4667521,-0.0736597
27,1.3537054,1.312303,"('hardhearted', 'softhearted')",0.34104407,0.24743149,0.40919903,0.17237198,0.7013162,0.5773688,-0.1239474
28,0.8101337,0.8599454,"('disloyal', 'loyal')",-0.17958502,-0.32310426,0.70412743,0.5796591,0.444892,0.3721668,-0.0727252
29,0.045230106,0.016134027,"('unfair', 'fair')",-0.3776535,-0.35268775,-0.4879526,-0.55435324,-0.2734587,-0.296969,-0.0235103
30,0.7831174,0.85399985,"('intolerant', 'tolerant')",0.49470484,0.39608213,0.31309757,0.3009609,0.5303066,0.5170143,-0.0132923
31,-0.0056861867,0.06371346,"('evil', 'good')",0.13283005,0.14148279,0.23623416,0.15347917,0.121126,0.1195585,-0.0015675
32,0.03038681,0.042270135,"('unkind', 'kind')",-0.3398974,-0.45551795,0.06378015,-0.05082781,-0.0819101,-0.1546919,-0.0727818
33,0.79850227,0.699974,"('wrong', 'right')",1.0213112,0.9931996,0.45379132,0.34543356,0.7578683,0.6795357,-0.0783326
