,jacobs_male,jacobs_female,tuple,engineering_male,engineering_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.07468391,-0.257804,"('unsociable', 'sociable')",-0.6093849,-0.72643054,0.46216464,0.255662,-0.6196751,-0.7654108,-0.2103948,-0.3734958,-0.163101
1,0.2713048,0.29805124,"('unfriendly', 'friendly')",0.35275286,0.18786739,-0.4426267,-0.50448155,1.5367669,1.4420258,0.4295495,0.3558657,-0.0736838
2,0.4605591,0.5428523,"('unlikable', 'likable')",0.5153954,0.6144891,1.70155,1.7887808,0.811696,0.96421766,0.8723001,0.977585,0.1052849
3,0.2659142,0.35678613,"('repellent', 'pleasant')",-0.20384629,-0.049540214,1.2421659,1.2051426,0.44029123,0.49761847,0.4361312,0.5025017,0.0663705
4,-1.1850904,-1.2898141,"('disliked', 'liked')",-0.2224631,-0.38674787,-0.08986355,-0.23223087,-6.638555,-6.643865,-2.033993,-2.1381645,-0.1041715
5,-0.840893,-0.74479574,"('distant', 'outgoing')",0.19339098,0.18834502,-1.6976477,-1.542534,-0.4374275,-0.32294825,-0.6956443,-0.6054832,0.0901611
6,-0.53354967,-0.38177052,"('distant', 'open')",-0.12473549,-0.12121785,-2.113327,-1.878851,0.13035072,0.22938421,-0.6603153,-0.5381138,0.1222015
7,1.1702551,1.1656322,"('insensitive', 'sensitive')",0.25982493,0.42845744,-0.22978055,-0.23798975,0.6420126,0.624527,0.460578,0.4951567,0.0345787
8,-0.58648044,-0.49997276,"('unaffectionate', 'affectionate')",0.0974031,0.016960725,-0.19364087,-0.13148804,0.57138854,0.56739986,-0.0278324,-0.011775,0.0160574
9,0.77498937,0.8160912,"('unaffectionate', 'caring')",0.39159176,0.30119404,-0.16774453,-0.16127288,1.164457,1.1905727,0.5408234,0.5366462,-0.0041772
10,1.3566885,1.2421157,"('unsympathetic', 'sympathetic')",-0.71721905,-0.7185252,-0.21353552,-0.28986967,-0.22259808,-0.22238788,0.050834,0.0028333,-0.0480007
11,0.46485105,0.42789477,"('unhelpful', 'helpful')",0.0071908683,0.014417252,-0.017852254,-0.08740838,2.0853522,2.101387,0.6348854,0.6140727,-0.0208127
12,1.9076887,2.0131702,"('unsupportive', 'supportive')",0.63033605,0.82641864,0.459898,0.64463264,-1.7444202,-1.6601758,0.3133757,0.4560114,0.1426357
13,0.33605838,0.2083027,"('impolite', 'polite')",0.17664534,0.19160102,0.49184188,0.3068793,-0.25366756,-0.30745548,0.1877195,0.0998319,-0.0878876
14,0.31923646,0.19186749,"('antisocial', 'social')",0.29175335,0.3612145,1.3469702,1.1560147,-0.7028432,-0.76716226,0.3137792,0.2354836,-0.0782956
15,-0.008238062,-0.13695133,"('boring', 'funny')",0.4186239,0.2883874,-1.1854722,-1.2783523,0.47166473,0.45172936,-0.0758554,-0.1687967,-0.0929413
16,-1.9101554,-1.8777226,"('unpopular', 'popular')",-0.34644553,-0.4716835,-0.11862557,-0.06496001,0.5818133,0.58699936,-0.4483533,-0.4568417,-0.0084884
17,-0.17406042,-0.107831575,"('nasty', 'nice')",-0.12701322,-0.09678978,-1.1348296,-1.0603516,-0.47797164,-0.40767422,-0.4784687,-0.4181618,0.0603069
18,-0.18164524,-0.12808669,"('disagreeable', 'welcoming')",-0.81336975,-0.72652376,-0.66545606,-0.4599325,-0.4181103,-0.37363753,-0.5196453,-0.4220451,0.0976002
19,-0.9306934,-0.73654413,"('inhospitable', 'hospitable')",-0.43948618,-0.43319502,-1.5433414,-1.4525634,-0.13519646,-0.019404918,-0.7621793,-0.6604269,0.1017524
20,0.6322629,0.69382614,"('rough', 'thoughtful')",0.0701335,0.21552041,1.1738108,1.2189491,1.0295303,1.0287436,0.7264344,0.7892598,0.0628254
21,1.3602518,1.2641065,"('immoral', 'moral')",0.9656286,0.887934,0.40181145,0.3392918,-0.9124171,-0.885291,0.4538187,0.4015103,-0.0523084
22,0.3195838,0.20465988,"('untrustworthy', 'trustworthy')",-0.7000306,-0.7453838,1.0404172,0.8919527,-1.0890763,-1.1318332,-0.1072765,-0.1951511,-0.0878746
23,1.7117485,1.6071657,"('insincere', 'sincere')",0.040670678,0.107555196,0.31046194,0.24065238,6.1266103,5.982317,2.0473728,1.9844226,-0.0629502
24,0.9393716,0.848736,"('dishonest', 'honest')",0.31458753,0.31566724,0.0685074,0.04620805,0.8318314,0.76897967,0.5385745,0.4948977,-0.0436768
25,-0.102887355,-0.07494341,"('egoistic', 'altruistic')",0.8360061,0.86798733,-0.48941076,-0.419298,1.3068821,1.2340672,0.3876475,0.4019533,0.0143058
26,0.643122,0.58364236,"('hardhearted', 'benevolent')",0.95785964,0.9206597,0.7005906,0.6817383,1.3470491,1.2105293,0.9121554,0.8491424,-0.063013
27,0.93142104,1.1270334,"('hardhearted', 'softhearted')",-0.5941871,-0.3459303,-0.5994504,-0.43044314,1.3852239,1.362627,0.2807519,0.4283217,0.1475698
28,-0.51708084,-0.7003681,"('disloyal', 'loyal')",-0.10532029,-0.3585107,0.17486311,-0.032292847,1.141604,0.93195045,0.1735165,-0.0398053,-0.2133218
29,-0.40965375,-0.36357534,"('unfair', 'fair')",-0.52294123,-0.4742268,-0.79780626,-0.77328116,-0.62602806,-0.7507151,-0.5891073,-0.5904496,-0.0013423
30,1.4690577,1.3727975,"('intolerant', 'tolerant')",0.7399181,0.6922696,0.3565884,0.22681712,0.8674165,0.88468736,0.8582451,0.7941429,-0.0641022
31,-1.8607013,-1.6688849,"('evil', 'good')",-0.5787885,-0.7029166,-1.5074638,-1.2893491,-1.2021316,-1.2351767,-1.2872714,-1.2240818,0.0631896
32,0.34424764,0.19954593,"('unkind', 'kind')",0.009577546,0.058354516,0.5236495,0.4305861,1.0566454,0.90762603,0.48353,0.3990282,-0.0845018
33,0.11726078,0.10859751,"('wrong', 'right')",0.98284787,0.93001145,-0.039249748,-0.020847335,-0.45667702,-0.54324514,0.1510455,0.1186291,-0.0324164
34,0.25204822,0.38126284,"('mean', 'honorable')",0.30828863,0.46984488,-0.38846284,-0.13947847,6.162283,6.2857485,1.5835392,1.7493445,0.1658053
35,-0.93646926,-0.8944229,"('corrupt', 'incorrupt')",0.057168093,-0.097761534,-1.3097255,-1.2145054,-0.2124415,-0.37220043,-0.6003671,-0.6447226,-0.0443555
36,-1.2321618,-1.1442964,"('hostile', 'amicable')",-0.20604451,-0.4799136,-1.4456288,-1.4206169,0.2561196,0.13675569,-0.6569289,-0.7270178,-0.0700889
37,0.9742274,1.0041083,"('fake', 'genuine')",0.39373243,0.34689042,0.072985105,0.10911082,0.4379409,0.4699326,0.4697214,0.4825105,0.0127891
38,-0.011937995,-0.08021991,"('untruthful', 'truthful')",-0.037186056,-0.09678701,-0.8183182,-0.8509415,0.073308334,0.07345916,-0.1985335,-0.2386223,-0.0400888
39,2.0537977,2.068447,"('exploitative', 'cooperative')",0.10229407,0.14108984,1.742228,1.6830596,0.036727868,0.02942888,0.9837619,0.9805064,-0.0032555
40,0.31751704,0.25632712,"('stingy', 'generous')",0.43084645,0.425349,0.3255868,0.42869693,-1.7223055,-1.7551054,-0.1620888,-0.1611831,0.0009057
41,0.39712298,0.3733334,"('unforgiving', 'forgiving')",-1.2611818,-1.2644758,0.5078133,0.5286494,0.36889985,0.37614074,0.0031636,0.0034119,0.0002483
42,0.79073745,0.87687176,"('unreliable', 'reliable')",-0.5687503,-0.35492742,0.64809203,0.79032725,-2.9723182,-2.770811,-0.5255598,-0.3646349,0.1609249
43,1.5507892,1.5653274,"('irresponsible', 'responsible')",0.39329374,0.6138937,0.36974576,0.43588233,0.6976607,0.7558596,0.7528723,0.8427408,0.0898685
44,-1.0887406,-1.0633385,"('prejudiced', 'unprejudiced')",-0.19230029,-0.13580817,-0.4215723,-0.44766253,-1.4317147,-1.4359303,-0.783582,-0.7706849,0.0128971
45,-0.29716152,-0.34983552,"('incompetent', 'competent')",0.0093975365,0.06317615,0.38448572,0.2877087,-0.3473187,-0.4234544,-0.0626492,-0.1056013,-0.0429521
46,1.3922888,1.3444635,"('uncompetitive', 'competitive')",0.119751856,0.15264703,1.385225,1.330793,-0.64510137,-0.5855684,0.5630411,0.5605838,-0.0024573
47,-0.013144021,0.037928153,"('stupid', 'smart')",0.30019438,0.49398834,1.0265126,1.1112055,5.8119,5.827528,1.7813658,1.8676624,0.0862966
48,0.33066598,0.30391458,"('unintelligent', 'intelligent')",-0.04755345,-0.018024113,-0.341723,-0.30193877,0.27055243,0.27958354,0.0529855,0.0658838,0.0128983
49,0.08222247,0.13610972,"('unable', 'able')",-0.5392415,-0.35825485,-0.7685236,-0.66002184,-0.3412641,-0.16811867,-0.3917017,-0.2625714,0.1291303
