,flir_male,flir_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.44459617,-0.5521513,"('unsociable', 'sociable')",0.261847,0.16271366,-0.69357824,-0.8449179,-0.2921091,-0.4114519,-0.1193428
1,-1.2021055,-1.2540925,"('unfriendly', 'friendly')",0.40162748,0.23772553,2.1441815,2.0999188,0.4479012,0.361184,-0.0867172
2,0.3863388,0.38549194,"('unlikable', 'likable')",0.7173335,0.7156739,0.74546504,0.8218454,0.6163791,0.6410038,0.0246247
3,-0.36443192,-0.15713297,"('repellent', 'pleasant')",0.887724,1.1152184,0.078042,0.191657,0.2004447,0.3832475,0.1828028
4,0.035347737,-0.01918986,"('disliked', 'liked')",-0.74475086,-0.8026804,-5.417758,-5.5144243,-2.042387,-2.1120982,-0.0697112
5,-0.7932383,-0.8136859,"('distant', 'outgoing')",-1.284811,-1.305507,0.11663843,0.21334599,-0.6538036,-0.6352823,0.0185213
6,-1.6569439,-1.6612589,"('distant', 'open')",-1.8162222,-1.8835918,0.42282218,0.54816395,-1.0167813,-0.9988956,0.0178857
7,0.3644357,0.44326085,"('insensitive', 'sensitive')",0.6061772,0.74749017,0.635167,0.77934027,0.53526,0.6566971,0.1214371
8,-0.6637886,-0.77643836,"('unaffectionate', 'affectionate')",-0.84831136,-0.9367903,1.0780369,1.098339,-0.1446877,-0.2049632,-0.0602755
9,-0.5708748,-0.6499595,"('unaffectionate', 'caring')",-0.1937336,-0.25911376,1.330295,1.4138503,0.1885622,0.168259,-0.0203032
10,-0.35046527,-0.36535037,"('unsympathetic', 'sympathetic')",-0.43870082,-0.40787578,-0.830763,-0.83436036,-0.5399764,-0.5358622,0.0041142
11,-0.3918982,-0.3612587,"('unhelpful', 'helpful')",0.630943,0.61963445,1.3602849,1.4835677,0.5331099,0.5806478,0.0475379
12,-0.1521376,-0.07385474,"('unsupportive', 'supportive')",0.5973121,0.71176153,-1.5425677,-1.496282,-0.3657978,-0.2861251,0.0796727
13,-0.13019103,-0.2396381,"('impolite', 'polite')",0.09314201,-0.011359699,-0.45659631,-0.54171354,-0.1645484,-0.2642371,-0.0996887
