,activision_male,activision_female,tuple,blizzard_male,blizzard_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.7059011,-2.834079,"('unsociable', 'sociable')",-0.99622345,-1.1420126,-0.87253505,-1.0696094,-1.5248866,-1.6819003,-0.1570137
1,-0.9388367,-0.9970087,"('unfriendly', 'friendly')",0.8734286,0.78401786,0.99417454,0.8340617,0.3095888,0.2070236,-0.1025652
2,-0.06168469,-0.04898759,"('unlikable', 'likable')",-0.5887997,-0.57343143,0.57170177,0.70058525,-0.0262609,0.0260554,0.0523163
3,-1.3407414,-1.2247776,"('repellent', 'pleasant')",-1.1259168,-1.0822574,0.07038237,0.052264057,-0.7987586,-0.7515903,0.0471683
4,0.32377586,0.29418212,"('disliked', 'liked')",-1.4167178,-1.458265,-4.947181,-5.0444775,-2.0133743,-2.06952,-0.0561457
5,1.1032611,1.1452299,"('distant', 'outgoing')",1.2795657,1.3681524,-0.26117423,-0.16565353,0.7072175,0.7825763,0.0753588
6,0.5243188,0.5845386,"('distant', 'open')",0.45362762,0.5425404,-0.15303329,-0.08909031,0.274971,0.3459962,0.0710252
7,-2.18453,-2.1811268,"('insensitive', 'sensitive')",-1.0112917,-1.0257806,-0.19389082,-0.2343096,-1.1299042,-1.1470723,-0.0171681
8,-0.5462872,-0.5973673,"('unaffectionate', 'affectionate')",1.0318407,0.9555639,-0.09919713,-0.15289211,0.1287855,0.0684348,-0.0603507
9,-0.8597202,-0.94785625,"('unaffectionate', 'caring')",1.0317173,0.94645244,0.47258455,0.44176894,0.2148606,0.1467884,-0.0680722
10,-3.5592966,-3.6245465,"('unsympathetic', 'sympathetic')",-1.9235777,-2.0276997,-1.1287901,-1.2690657,-2.2038883,-2.3071041,-0.1032158
11,-1.847098,-1.8191894,"('unhelpful', 'helpful')",-0.13861652,-0.1080323,1.7076069,1.6682565,-0.0927025,-0.0863218,0.0063807
12,-1.8375883,-1.7958513,"('unsupportive', 'supportive')",0.35142973,0.3876239,-1.778243,-1.7852001,-1.0881338,-1.0644759,0.0236579
13,-2.56395,-2.5872183,"('impolite', 'polite')",-1.4357823,-1.4433713,-0.7515878,-0.77581227,-1.5837735,-1.6021339,-0.0183604
14,-2.2940245,-2.3239257,"('antisocial', 'social')",-1.0829448,-1.1318408,-1.0806345,-1.1079243,-1.485868,-1.5212304,-0.0353624
15,0.35978603,0.2776656,"('boring', 'funny')",0.50500923,0.5063928,0.3296932,0.3604772,0.3981628,0.3815118,-0.016651
16,0.371254,0.45623165,"('unpopular', 'popular')",-0.48923734,-0.4847721,0.6760497,0.67992586,0.1860221,0.2171285,0.0311064
17,-0.5475221,-0.5195105,"('nasty', 'nice')",-1.5777718,-1.4831499,-0.7136665,-0.5871414,-0.9463201,-0.8632673,0.0830528
18,-0.12751023,-0.122581884,"('disagreeable', 'welcoming')",-0.49666458,-0.4782454,-0.40869877,-0.4323278,-0.3442912,-0.344385,-9.38e-05
19,-0.21627259,-0.20453495,"('inhospitable', 'hospitable')",-0.3901279,-0.35633928,-0.022880295,0.072120786,-0.2097603,-0.1629178,0.0468425
20,-0.6949431,-0.69365937,"('rough', 'thoughtful')",-0.51926714,-0.52041095,0.74723905,0.7092862,-0.1556571,-0.1682614,-0.0126043
21,-2.0735998,-2.1986353,"('immoral', 'moral')",-1.1305906,-1.2482117,-0.87667453,-0.95313746,-1.3602883,-1.4666615,-0.1063732
22,-2.3353832,-2.3298903,"('untrustworthy', 'trustworthy')",-1.2244674,-1.2976947,-1.1071292,-1.2678975,-1.5556599,-1.6318275,-0.0761676
23,-1.7998071,-1.8677458,"('insincere', 'sincere')",-0.021246063,-0.05577168,4.2973404,4.199983,0.8254291,0.7588219,-0.0666072
24,-1.5692297,-1.6163392,"('dishonest', 'honest')",-0.13609865,-0.1776585,0.024053585,-0.039022394,-0.5604249,-0.6110067,-0.0505818
25,0.6970761,0.65272355,"('egoistic', 'altruistic')",0.8102995,0.7572724,1.3081069,1.2847857,0.9384942,0.8982606,-0.0402336
26,0.5663927,0.51443046,"('hardhearted', 'benevolent')",1.5522573,1.4993627,1.0842944,0.95755124,1.0676481,0.9904482,-0.0771999
27,-1.3015208,-1.3613918,"('hardhearted', 'softhearted')",-0.98692405,-1.1040686,-0.12688234,-0.20464917,-0.8051091,-0.8900365,-0.0849274
28,-0.87990576,-1.0386844,"('disloyal', 'loyal')",0.14691992,0.05891811,0.76696646,0.57697994,0.0113269,-0.1342621,-0.145589
29,-0.021402806,-0.045359537,"('unfair', 'fair')",-0.9685993,-0.97041625,-0.58490175,-0.6738603,-0.524968,-0.563212,-0.038244
30,-1.3158967,-1.3972455,"('intolerant', 'tolerant')",-0.20331994,-0.21668279,0.44402146,0.41803393,-0.3583984,-0.3986315,-0.0402331
31,0.32889247,0.45007682,"('evil', 'good')",-0.47094333,-0.26925808,-1.3632044,-1.2791123,-0.5017517,-0.3660978,0.1356539
32,-0.87192416,-0.9774929,"('unkind', 'kind')",0.2826434,0.17776467,0.3454044,0.20135282,-0.0812921,-0.1994585,-0.1181664
33,0.6982946,0.64916396,"('wrong', 'right')",0.6234424,0.58666843,-0.6402618,-0.5830465,0.2271584,0.2175953,-0.0095631
34,-0.34903103,-0.2772232,"('mean', 'honorable')",-0.52363306,-0.4398977,4.9540935,5.0072613,1.3604765,1.4300467,0.0695702
35,2.586107,2.5244255,"('corrupt', 'incorrupt')",0.5481841,0.5379115,0.309552,0.34048516,1.1479477,1.134274,-0.0136737
36,1.7125528,1.6423395,"('hostile', 'amicable')",0.26291952,0.19823365,0.67090297,0.5309649,0.8821251,0.7905126,-0.0916125
37,-0.9568639,-1.006144,"('fake', 'genuine')",-1.1308806,-1.1601743,-0.47920936,-0.49128136,-0.8556513,-0.8858666,-0.0302153
38,-1.1884892,-1.1399262,"('untruthful', 'truthful')",-0.8607716,-0.82247376,-0.22341196,-0.19824685,-0.7575576,-0.7202156,0.037342
39,-0.32850713,-0.31754038,"('exploitative', 'cooperative')",0.7705078,0.8786587,0.10498702,0.18481939,0.1823292,0.2486459,0.0663167
40,0.01813719,-0.016913999,"('stingy', 'generous')",-0.61478937,-0.61753005,-1.8953869,-2.0026798,-0.8306797,-0.8790413,-0.0483616
41,-1.8880429,-1.9453762,"('unforgiving', 'forgiving')",-0.8435494,-0.920617,-0.25041744,-0.33644414,-0.9940032,-1.0674791,-0.0734759
42,-0.96925986,-0.9392495,"('unreliable', 'reliable')",-1.5948241,-1.5893059,-3.1731772,-3.1783001,-1.9124204,-1.9022853,0.0101351
43,-2.3544533,-2.3135762,"('irresponsible', 'responsible')",-0.4821959,-0.44210988,-0.03556351,-0.04692571,-0.9574042,-0.9342039,0.0232003
44,0.26634166,0.34270453,"('prejudiced', 'unprejudiced')",-2.1520386,-2.0397968,-1.2324635,-1.1109009,-1.0393867,-0.9359977,0.103389
45,-3.0988932,-3.0616095,"('incompetent', 'competent')",-1.5950779,-1.6066414,-1.2365403,-1.3494543,-1.9768372,-2.0059018,-0.0290646
46,-2.5874183,-2.5982091,"('uncompetitive', 'competitive')",-0.7370247,-0.8485995,-0.27180588,-0.44523817,-1.1987497,-1.2973489,-0.0985992
47,-1.874544,-1.7153803,"('stupid', 'smart')",-0.721402,-0.6249916,3.5903292,3.7524226,0.331461,0.4706836,0.1392226
48,-1.1497016,-1.2592206,"('unintelligent', 'intelligent')",0.11185321,0.05083433,0.33371028,0.18370491,-0.2347127,-0.3415604,-0.1068477
49,0.06952796,0.07172608,"('unable', 'able')",0.2215659,0.28118077,-0.0048822574,0.036181595,0.0954039,0.1296962,0.0342923
50,1.2707279,1.3161361,"('clumsy', 'skillful')",0.034852196,0.042065825,0.2814146,0.19850823,0.5289982,0.5189034,-0.0100948
51,-1.9947501,-2.10107,"('uneducated', 'educated')",-1.4506613,-1.6004821,0.4031408,0.25983694,-1.0140902,-1.1472383,-0.1331481
52,0.7406644,0.680975,"('irrational', 'rational')",0.21763827,0.23687366,-0.11840686,-0.16633652,0.2799653,0.2505041,-0.0294612
53,-0.447565,-0.49610996,"('uncreative', 'creative')",1.3340598,1.2591429,1.3359995,1.176526,0.7408315,0.6465196,-0.0943119
54,0.8129564,0.7636941,"('incapable', 'capable')",1.293791,1.2242241,1.2594972,1.2350676,1.1220815,1.0743286,-0.0477529
55,-2.8284597,-2.8777614,"('incompetent', 'clever')",-0.8984531,-0.97873294,-0.6317582,-0.74055845,-1.4528904,-1.532351,-0.0794606
56,-1.749213,-1.7737958,"('impractical', 'practical')",0.08873974,0.10590057,-0.30524078,-0.33285534,-0.655238,-0.6669168,-0.0116788
57,-2.3127542,-2.3396482,"('unimaginative', 'imaginative')",-1.0498885,-1.1216826,-2.0236313,-2.1752024,-1.7954248,-1.8788444,-0.0834196
58,-0.6696679,-0.704954,"('undiscriminating', 'discriminating')",-0.35375917,-0.4738486,0.12117851,0.049404263,-0.3007495,-0.3764661,-0.0757166
59,1.3025804,1.3520361,"('foolish', 'wise')",0.5721814,0.65294766,0.52895117,0.59200424,0.8012377,0.8656627,0.064425
60,-1.9178452,-1.9673413,"('inefficient', 'efficient')",-1.0294173,-1.0756869,-0.26167944,-0.31161246,-1.0696473,-1.1182136,-0.0485663
61,-1.0973079,-1.1661013,"('illogical', 'logical')",0.88481563,0.77413636,0.009343129,-0.1242025,-0.0677164,-0.1720558,-0.1043394
62,-2.3604877,-2.331253,"('incompetent', 'brilliant')",-1.0603356,-0.9728508,-0.820875,-0.7110287,-1.4138994,-1.3383775,0.0755219
63,-1.8264993,-1.7722179,"('unperceptive', 'insightful')",0.37246025,0.3603877,0.87251645,0.85960525,-0.1938409,-0.184075,0.0097659
64,-0.41780797,-0.4812903,"('shy', 'confident')",-0.92424107,-0.9468541,-4.9384103,-4.9797125,-2.0934865,-2.1359523,-0.0424658
65,-1.769676,-1.8406849,"('insecure', 'secure')",-0.6338506,-0.68379873,-0.39277396,-0.4852566,-0.9321001,-1.0032468,-0.0711467
66,-0.25786623,-0.19906677,"('inactive', 'active')",-1.1647735,-1.1817825,0.39602596,0.4807877,-0.3422046,-0.3000205,0.0421841
67,0.9192107,0.9058315,"('doubtful', 'determined')",-0.37129083,-0.36964136,-0.54178655,-0.41450998,0.0020444,0.0405601,0.0385157
