,newell_male,newell_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,0.056679033,-0.03370931,"('unsociable', 'sociable')",0.5485554,0.42427143,-0.80031556,-1.0581251,-0.0650271,-0.222521,-0.1574939
1,2.4127939,2.2275333,"('unfriendly', 'friendly')",1.3185248,1.2577336,1.945706,1.8107291,1.8923416,1.7653321,-0.1270095
2,1.1872587,1.2390666,"('unlikable', 'likable')",0.9724473,1.0474675,0.5201311,0.66060567,0.8932791,0.9823799,0.0891008
3,-1.7073593,-1.6714855,"('repellent', 'pleasant')",-0.83088845,-0.63775146,-0.13465956,-0.13504809,-0.8909691,-0.8147617,0.0762074
4,-0.0843491,-0.15812153,"('disliked', 'liked')",-0.4251543,-0.34010527,-6.1210985,-6.162784,-2.2102006,-2.2203369,-0.0101363
5,1.1169095,1.1088032,"('distant', 'outgoing')",0.163183,0.29130644,0.14823984,0.2827236,0.4761108,0.5609444,0.0848336
6,0.46532807,0.43086594,"('distant', 'open')",-0.1282502,-0.011818282,0.77065265,0.8796466,0.3692435,0.4328981,0.0636546
7,0.31763247,0.219869,"('insensitive', 'sensitive')",0.39138198,0.46009928,0.53948605,0.42044592,0.4161668,0.3668048,-0.049362
8,1.1369452,1.0330842,"('unaffectionate', 'affectionate')",0.292121,0.31536007,1.0321842,0.93253505,0.8204168,0.7603264,-0.0600904
9,1.3923784,1.3336195,"('unaffectionate', 'caring')",1.1409247,1.1306907,1.1782944,1.069268,1.2371992,1.1778594,-0.0593398
10,-0.2635533,-0.28325287,"('unsympathetic', 'sympathetic')",0.16093686,0.2054273,-0.48273298,-0.7518777,-0.1951165,-0.2765678,-0.0814513
11,0.17098165,0.22637591,"('unhelpful', 'helpful')",0.5589831,0.6053792,1.6102031,1.5765582,0.780056,0.8027711,0.0227151
12,2.2319763,2.3101594,"('unsupportive', 'supportive')",0.88490885,1.0733856,-1.4460844,-1.5311081,0.5569336,0.6174789,0.0605453
13,-0.23116803,-0.2171882,"('impolite', 'polite')",0.32731614,0.31227893,-0.6047658,-0.68613183,-0.1695392,-0.1970137,-0.0274745
14,0.3217273,0.24672185,"('antisocial', 'social')",0.077759445,0.056094892,-1.0518942,-1.1848505,-0.2174691,-0.2940112,-0.0765421
15,0.1388743,0.07129173,"('boring', 'funny')",-0.045429576,-0.12027516,0.57776177,0.58116543,0.2237355,0.177394,-0.0463415
16,-0.6935855,-0.7593218,"('unpopular', 'popular')",-0.61344576,-0.5449216,0.40393946,0.45019317,-0.3010306,-0.2846834,0.0163472
17,-0.41580683,-0.36316714,"('nasty', 'nice')",-0.3053369,-0.15614785,-0.41834491,-0.29182726,-0.3798296,-0.2703808,0.1094488
18,0.984886,0.89462423,"('disagreeable', 'welcoming')",-0.034579188,0.09502283,-0.20599753,-0.21244895,0.2481031,0.259066,0.0109629
19,1.3903047,1.4110013,"('inhospitable', 'hospitable')",0.18433566,0.2102374,0.5807031,0.7164805,0.7184478,0.7792397,0.0607919
20,0.53266364,0.467147,"('rough', 'thoughtful')",0.44012433,0.5383152,1.1056583,0.9950814,0.6928155,0.6668479,-0.0259676
21,0.37447986,0.33375883,"('immoral', 'moral')",0.27983883,0.32538068,-1.0073527,-1.114518,-0.117678,-0.1517928,-0.0341148
22,-0.18615714,-0.2832246,"('untrustworthy', 'trustworthy')",0.015925094,0.016405433,-0.91793054,-0.9975952,-0.3627208,-0.4214714,-0.0587506
23,0.60371,0.5566286,"('insincere', 'sincere')",0.8127518,0.82844764,5.319611,5.2121696,2.2453577,2.1990821,-0.0462756
24,0.20773262,0.1555106,"('dishonest', 'honest')",-0.0127704395,-0.051507663,0.59763837,0.43854037,0.2642002,0.1808478,-0.0833524
25,1.0333132,1.0009694,"('egoistic', 'altruistic')",0.3193382,0.31694424,1.7952392,1.7355688,1.0492969,1.0178275,-0.0314694
26,2.4640577,2.3653998,"('hardhearted', 'benevolent')",1.19898,1.2285233,1.8711367,1.7312863,1.8447248,1.7750699,-0.0696549
27,0.11911063,0.07923983,"('hardhearted', 'softhearted')",0.5553795,0.5976697,1.6088756,1.4327064,0.7611219,0.7032053,-0.0579166
28,-0.12710372,-0.34369358,"('disloyal', 'loyal')",-0.101670586,-0.22520156,0.7225208,0.50141937,0.1645822,-0.0224919,-0.1870741
29,-0.58994603,-0.69198936,"('unfair', 'fair')",-0.58466953,-0.6406721,-0.25691572,-0.37355584,-0.4771771,-0.5687391,-0.091562
30,0.18532687,0.23559055,"('intolerant', 'tolerant')",0.8275287,0.8395588,0.76632637,0.67630297,0.5930607,0.5838174,-0.0092433
31,-0.10806132,-0.12504478,"('evil', 'good')",-0.9439517,-0.90243316,-0.3303441,-0.26749477,-0.4607857,-0.4316576,0.0291281
32,-0.16729361,-0.23894519,"('unkind', 'kind')",1.1356992,1.0554111,0.86543727,0.5989869,0.6112809,0.4718176,-0.1394633
33,1.8366512,1.7283355,"('wrong', 'right')",1.2980518,1.260091,0.09226957,0.07077247,1.0756576,1.019733,-0.0559246
34,0.36751994,0.4275527,"('mean', 'honorable')",-0.33262324,-0.16496426,5.9705358,6.107338,2.0018109,2.1233088,0.1214979
35,-0.7984335,-0.91398036,"('corrupt', 'incorrupt')",-1.466389,-1.570046,0.21361735,0.15799174,-0.6837351,-0.7753449,-0.0916098
36,0.14411397,-0.05265751,"('hostile', 'amicable')",-1.2882243,-1.2573192,0.6429903,0.5585368,-0.16704,-0.25048,-0.08344
37,0.83475816,0.8309689,"('fake', 'genuine')",-0.19667637,-0.112256676,0.4579255,0.42955348,0.3653358,0.3827552,0.0174194
38,0.18050724,0.22601081,"('untruthful', 'truthful')",-0.17098561,-0.09164802,0.101447254,0.12584405,0.0369896,0.0867356,0.049746
39,0.598163,0.58082175,"('exploitative', 'cooperative')",1.7749056,1.7478635,0.24734157,0.22789672,0.8734701,0.852194,-0.0212761
40,0.22927903,0.08133064,"('stingy', 'generous')",-0.027378835,0.043735605,-1.2762051,-1.4391708,-0.3581016,-0.4380349,-0.0799333
41,0.21711802,0.08843827,"('unforgiving', 'forgiving')",-0.24463789,-0.14976625,0.18497339,0.038306195,0.0524845,-0.0076739,-0.0601584
42,0.63199466,0.7126976,"('unreliable', 'reliable')",0.21785691,0.50842553,-3.0485091,-2.9784613,-0.7328858,-0.5857793,0.1471065
43,0.24406815,0.36296695,"('irresponsible', 'responsible')",0.8653414,1.0310668,0.13804379,0.09096775,0.4158178,0.4950005,0.0791827
44,-1.0453942,-0.96549255,"('prejudiced', 'unprejudiced')",0.08679253,0.19771291,-1.5059364,-1.4008503,-0.8215127,-0.7228766,0.0986361
45,-0.08696088,-0.10098438,"('incompetent', 'competent')",-0.32961565,-0.20638534,-0.53144044,-0.6851537,-0.3160057,-0.3308411,-0.0148354
46,0.20615323,0.13629013,"('uncompetitive', 'competitive')",0.8967442,1.0520967,-0.61907476,-0.8289861,0.1612742,0.1198003,-0.0414739
47,0.22425352,0.3727567,"('stupid', 'smart')",0.99391437,1.0827615,5.0147867,5.0980144,2.0776515,2.1845109,0.1068594
48,-0.46511248,-0.5610098,"('unintelligent', 'intelligent')",-0.6916358,-0.7713744,-0.01690846,-0.12887852,-0.3912189,-0.4870876,-0.0958687
49,-0.74604106,-0.754997,"('unable', 'able')",0.26290685,0.39050615,-0.5074689,-0.3495221,-0.330201,-0.2380043,0.0921967
50,0.3759548,0.35511893,"('clumsy', 'skillful')",0.18976231,0.26583186,0.394032,0.351801,0.3199164,0.3242506,0.0043342
51,-0.5685599,-0.6468486,"('uneducated', 'educated')",-0.39612043,-0.5700513,0.44016096,0.26828617,-0.1748398,-0.3162046,-0.1413648
52,0.85748214,0.7502308,"('irrational', 'rational')",0.33557576,0.13763976,0.29557917,0.2786998,0.4962124,0.3888568,-0.1073556
53,1.7640506,1.7135329,"('uncreative', 'creative')",0.9408113,1.0779376,1.0744853,1.0178307,1.2597824,1.2697671,0.0099847
54,0.8845239,0.8257491,"('incapable', 'capable')",1.2342283,1.1981531,1.2755507,1.3473886,1.1314343,1.1237636,-0.0076707
55,0.36959702,0.32377213,"('incompetent', 'clever')",0.014105614,0.02628199,-0.43413737,-0.58251333,-0.0168116,-0.0774864,-0.0606748
56,0.72109276,0.8186854,"('impractical', 'practical')",0.80092466,0.8740226,-0.7457293,-0.73720354,0.2587627,0.3185015,0.0597388
57,-1.0583347,-1.0776434,"('unimaginative', 'imaginative')",-0.8746945,-0.7837158,-2.4527588,-2.596426,-1.4619293,-1.4859284,-0.0239991
58,0.55165994,0.4815217,"('undiscriminating', 'discriminating')",0.21369109,0.34045392,0.21984774,0.15368886,0.3283996,0.3252215,-0.0031781
59,0.39979482,0.43642816,"('foolish', 'wise')",0.6999086,0.61571455,0.46647814,0.53963596,0.5220605,0.5305929,0.0085324
60,0.039448567,0.13920937,"('inefficient', 'efficient')",1.031386,1.1292043,-0.6952971,-0.6959957,0.1251792,0.190806,0.0656268
61,0.5978582,0.46825635,"('illogical', 'logical')",0.32667202,0.16665448,0.09481402,-0.08861962,0.3397814,0.1820971,-0.1576843
62,0.14629114,0.29321802,"('incompetent', 'brilliant')",0.61645573,0.79235184,-0.4164169,-0.28633767,0.1154433,0.2664107,0.1509674
63,0.80877006,0.80552804,"('unperceptive', 'insightful')",0.39379478,0.51877576,1.0274853,1.0080428,0.74335,0.7774489,0.0340989
64,-0.37044227,-0.33847517,"('shy', 'confident')",0.174854,0.051943388,-6.5418954,-6.569887,-2.2458278,-2.285473,-0.0396452
65,-0.5961322,-0.67773575,"('insecure', 'secure')",0.29673946,0.07390404,-0.66054356,-0.73288804,-0.3199788,-0.4455733,-0.1255945
66,0.77366084,0.7826029,"('inactive', 'active')",-0.15795591,-0.21019731,1.4356809,1.39337,0.6837953,0.6552585,-0.0285368
67,0.62992,0.69501394,"('doubtful', 'determined')",-0.32071203,-0.26525778,-0.81474113,-0.7146014,-0.1685111,-0.0949484,0.0735627
68,-0.9608365,-1.0376688,"('dependent', 'independent')",-0.6685219,-0.8014083,-0.41837725,-0.4649792,-0.6825786,-0.7680188,-0.0854402
69,0.96058047,0.94385153,"('lazy', 'industrious')",0.66478765,0.6599971,-0.26046008,-0.13618094,0.4549693,0.4892226,0.0342533
70,-0.45265755,-0.4601112,"('lethargic', 'energetic')",-0.33791566,-0.17266065,0.24789988,0.21008724,-0.1808911,-0.1408949,0.0399962
71,2.5386693,2.5103796,"('diffident', 'self-confident')",2.294617,2.322108,0.78962284,0.7206182,1.874303,1.8510353,-0.0232677
72,-0.24570799,-0.14962117,"('unambitious', 'ambitious')",-0.75149095,-0.6936081,-1.0972446,-1.0627452,-0.6981479,-0.6353248,0.0628231
73,1.511196,1.5684682,"('helpless', 'self-reliant')",0.72116107,0.8502563,-2.971942,-2.8623688,-0.2465283,-0.1478814,0.0986469
74,0.63950163,0.618503,"('undedicated', 'dedicated')",0.7538861,0.9124613,0.22802478,0.16775319,0.5404708,0.5662392,0.0257684
75,-1.4302777,-1.4157467,"('meek', 'impulsive')",-1.3789523,-1.2465628,-0.17584148,-0.015703313,-0.9950238,-0.8926709,0.1023529
76,0.1250797,0.17695105,"('anxious', 'daring')",0.19966911,0.37136242,-0.10259439,-0.029391456,0.0740515,0.172974,0.0989225
77,-0.121446595,-0.108333424,"('unmotivated', 'motivated')",-0.012753345,0.051012825,-1.3590242,-1.3174869,-0.4977414,-0.4582692,0.0394722
78,0.90530306,0.85358566,"('nonresilient', 'resilient')",0.9765355,1.1026237,0.51636195,0.506717,0.7994002,0.8209755,0.0215753
79,0.257945,0.21688989,"('wavering', 'unwavering')",-0.8520528,-0.78730035,0.2726326,0.39065826,-0.1071584,-0.0599174,0.047241
80,-0.3137036,-0.26243207,"('dominated', 'dominating')",0.47851673,0.44430298,-1.3567485,-1.4138141,-0.3973118,-0.4106477,-0.0133359
81,-1.4280936,-1.4242922,"('submissive', 'aggressive')",-0.08039671,-0.24335167,-1.4477506,-1.5688767,-0.9854136,-1.0788403,-0.0934267
82,-0.50114596,-0.5720317,"('poor', 'rich')",-0.4113497,-0.3687924,5.5599117,5.609442,1.5491387,1.5562061,0.0070674
83,0.7807069,0.73941344,"('powerless', 'powerful')",0.45380273,0.48724484,-0.84564686,-0.93757975,0.1296209,0.0963595,-0.0332614
84,1.3511314,1.2597327,"('inferior', 'superior')",0.28708395,0.16773394,0.9036745,0.83375156,0.8472966,0.7537394,-0.0935572
