,disney_male,disney_female,tuple,walt_male,walt_female,co_male,co_female,average_male,average_female,female-male
29,0.06612441,0.16297336,"('unfair', 'fair')",-0.6149789,-0.560151,-1.0764502,-1.168969,-0.5417682,-0.5220489,0.0197193
30,0.358371,0.23383072,"('intolerant', 'tolerant')",-0.24541256,-0.46184772,0.65746987,0.54384935,0.2568094,0.1052774,-0.151532
31,-1.3427554,-1.0965238,"('evil', 'good')",-0.4959102,-0.30043125,-1.3484226,-1.3103769,-1.0623628,-0.902444,0.1599188
32,1.2799956,1.2402569,"('unkind', 'kind')",0.9797471,0.85768706,0.7702715,0.560336,1.0100048,0.8860933,-0.1239115
33,0.2502783,0.19663143,"('wrong', 'right')",0.60345745,0.5708134,-0.7170323,-0.6435068,0.0455678,0.0413127,-0.0042551
34,-0.5904396,-0.47831836,"('mean', 'honorable')",-0.13047701,-0.10156916,5.314404,5.289893,1.5311624,1.5700019,0.0388395
35,-0.38814518,-0.4074956,"('corrupt', 'incorrupt')",-0.2116349,-0.14232461,-1.0464442,-0.9812424,-0.5487414,-0.5103542,0.0383872
36,-0.7173235,-0.6732534,"('hostile', 'amicable')",0.27720353,0.23730978,-0.4525479,-0.50175506,-0.297556,-0.3125662,-0.0150102
37,-1.0337596,-1.0882384,"('fake', 'genuine')",-1.7716712,-1.8797256,-0.1043099,-0.09336889,-0.9699136,-1.0204442,-0.0505306
38,0.079745464,0.06015268,"('untruthful', 'truthful')",-0.28554928,-0.3234442,0.12364355,0.10068233,-0.0273868,-0.0542031,-0.0268163
39,0.4000414,0.47241625,"('exploitative', 'cooperative')",0.46621543,0.48602918,0.58844477,0.696152,0.4849006,0.5515325,0.0666319
40,-0.4892668,-0.3934533,"('stingy', 'generous')",-0.38653848,-0.4638468,-2.5420601,-2.5581617,-1.1392884,-1.1384873,0.0008011
41,-0.8654415,-0.8799481,"('unforgiving', 'forgiving')",-0.91023624,-1.0369817,0.16186664,0.01387961,-0.537937,-0.63435,-0.096413
42,0.41263017,0.4282375,"('unreliable', 'reliable')",-0.042251103,-0.14892529,-2.9676116,-2.9229097,-0.8657442,-0.8811992,-0.015455
43,0.31361282,0.41971833,"('irresponsible', 'responsible')",-0.6646084,-0.68994963,0.4771312,0.52055013,0.0420452,0.0834396,0.0413944
44,-0.74840546,-0.6488092,"('prejudiced', 'unprejudiced')",-1.7035928,-1.5546154,-1.274587,-1.1676211,-1.2421951,-1.1236819,0.1185132
45,-1.0885175,-1.0289885,"('incompetent', 'competent')",-1.3723781,-1.459503,-0.72980416,-0.87301904,-1.0635665,-1.1205035,-0.056937
46,-0.7616982,-0.7765591,"('uncompetitive', 'competitive')",-1.2819254,-1.4119514,-0.46899182,-0.5768728,-0.8375385,-0.9217944,-0.0842559
47,0.09572054,0.15206054,"('stupid', 'smart')",0.5455571,0.5312362,4.853237,4.8565993,1.831505,1.846632,0.015127
48,0.6652793,0.6167893,"('unintelligent', 'intelligent')",0.2670911,0.12133938,0.07374863,-0.069618165,0.335373,0.2228368,-0.1125362
49,0.41308123,0.5075017,"('unable', 'able')",0.11183742,0.1855661,-0.8618545,-0.8369064,-0.1123119,-0.0479462,0.0643657
50,0.62441385,0.57377326,"('clumsy', 'skillful')",-0.14189741,-0.22541592,-0.3321839,-0.39274225,0.0501108,-0.014795,-0.0649058
51,0.14426884,-0.095108,"('uneducated', 'educated')",0.4570645,0.26908672,0.7657017,0.5211677,0.4556784,0.2317155,-0.2239629
52,-0.52372015,-0.57321286,"('irrational', 'rational')",0.5509739,0.60836285,-0.44204837,-0.42557073,-0.1382649,-0.1301402,0.0081247
53,1.6002238,1.5218933,"('uncreative', 'creative')",1.3082175,1.1063274,0.7676871,0.75274086,1.2253761,1.1269871,-0.098389
54,0.3584202,0.22674605,"('incapable', 'capable')",0.58000576,0.5811513,0.7931274,0.724244,0.5771844,0.5107138,-0.0664706
55,0.2880436,0.2346387,"('incompetent', 'clever')",-0.2719971,-0.45065108,0.26490965,0.15095036,0.093652,-0.0216873,-0.1153393
56,1.1860187,1.0686362,"('impractical', 'practical')",0.58126175,0.41049814,0.22253335,0.12602001,0.6632713,0.5350514,-0.1282199
57,-0.09617633,-0.17078377,"('unimaginative', 'imaginative')",-0.62325555,-0.83581865,-3.2059002,-3.1881874,-1.308444,-1.3982633,-0.0898193
58,-0.2718766,-0.29815966,"('undiscriminating', 'discriminating')",-0.23358467,-0.33083507,0.08121538,0.047651485,-0.1414153,-0.1937811,-0.0523658
59,1.082503,1.1220927,"('foolish', 'wise')",1.3138463,1.5380454,-0.15450291,-0.08627093,0.7472822,0.8579558,0.1106736
60,0.1880857,0.17647658,"('inefficient', 'efficient')",-0.49357194,-0.6001645,0.31136647,0.4123533,0.0019601,-0.0037782,-0.0057383
61,0.5613271,0.47533202,"('illogical', 'logical')",0.540238,0.4324538,-0.15008232,-0.26455343,0.3171609,0.2144108,-0.1027501
62,0.55854875,0.5662058,"('incompetent', 'brilliant')",-0.3287328,-0.3293724,0.15123872,0.20904821,0.1270182,0.1486272,0.021609
63,0.39597896,0.38524634,"('unperceptive', 'insightful')",0.2848091,0.19521582,0.6905703,0.71012694,0.4571195,0.4301964,-0.0269231
64,-0.8839193,-0.92681706,"('shy', 'confident')",-0.8524955,-0.822906,-5.9819083,-5.8750525,-2.5727744,-2.5415918,0.0311826
65,0.1937063,0.083157256,"('insecure', 'secure')",-0.14088698,-0.26223382,0.13037245,0.104139656,0.0610639,-0.024979,-0.0860429
66,-0.6359005,-0.60330945,"('inactive', 'active')",-0.2829816,-0.26817495,0.122933805,0.16925153,-0.2653161,-0.2340776,0.0312385
67,-0.05677527,-0.21726793,"('doubtful', 'determined')",-0.1692933,-0.19528167,-0.004442543,-0.011066273,-0.076837,-0.1412053,-0.0643683
68,-0.65560925,-0.80890054,"('dependent', 'independent')",-1.0474162,-1.2113363,-1.4196414,-1.5196505,-1.0408889,-1.1799624,-0.1390735
69,-0.84226805,-0.78946096,"('lazy', 'industrious')",-0.16701634,-0.016718777,-1.2083002,-1.0706238,-0.7391949,-0.6256012,0.1135937
70,-0.4517756,-0.46780154,"('lethargic', 'energetic')",-1.4610884,-1.6102613,0.39414194,0.27622128,-0.5062407,-0.6006138,-0.0943731
71,1.0386437,1.0648019,"('diffident', 'self-confident')",1.8099129,1.8730001,0.22527033,0.21530779,1.0246089,1.0510366,0.0264277
72,0.8286083,0.872527,"('unambitious', 'ambitious')",1.0074499,0.997384,-0.8954943,-0.7640175,0.3135213,0.3686311,0.0551098
73,0.020908102,0.077510364,"('helpless', 'self-reliant')",0.01911863,0.06120552,-3.76246,-3.5095115,-1.2408111,-1.1235985,0.1172126
74,0.37270486,0.34885424,"('undedicated', 'dedicated')",0.35101637,0.22420382,0.051006664,-0.004612362,0.2582426,0.1894819,-0.0687607
75,-0.9026071,-0.8520616,"('meek', 'impulsive')",-0.612079,-0.5518488,-0.34324592,-0.23394476,-0.6193107,-0.5459517,0.073359
76,0.3590313,0.42406973,"('anxious', 'daring')",-0.7606885,-0.8506924,0.30087638,0.3132161,-0.0335936,-0.0378022,-0.0042086
77,-1.4209307,-1.3167273,"('unmotivated', 'motivated')",-0.89748037,-0.90233827,-0.802533,-0.7016149,-1.0403147,-0.9735602,0.0667545
78,-0.18541321,-0.108578555,"('nonresilient', 'resilient')",-0.2874441,-0.32750466,-0.121650435,-0.056053188,-0.1981693,-0.1640455,0.0341238
79,-0.5755835,-0.49027357,"('wavering', 'unwavering')",-0.30474132,-0.2665568,-0.71597594,-0.7248853,-0.5321003,-0.4939052,0.0381951
80,-0.66613567,-0.7253867,"('dominated', 'dominating')",-1.5854888,-1.57962,-0.8248134,-0.7769968,-1.0254793,-1.0273345,-0.0018552
81,-1.0233597,-1.1693367,"('submissive', 'aggressive')",-1.5731633,-1.7135767,-0.23860908,-0.27887222,-0.945044,-1.0539285,-0.1088845
82,0.30627602,0.2846429,"('poor', 'rich')",0.04513108,-0.038305853,5.897597,5.780106,2.0830013,2.0088143,-0.074187
83,-0.059911754,-0.16843277,"('powerless', 'powerful')",0.081101105,0.030028896,-1.0412947,-1.146532,-0.3400351,-0.428312,-0.0882769
84,0.88742787,0.80825585,"('inferior', 'superior')",0.8813791,0.8366522,0.4463973,0.42681175,0.7384014,0.6905733,-0.0478281
85,1.0595136,1.1213043,"('insignificant', 'prestigious')",1.7805477,1.8743316,-0.33386055,-0.33887795,0.8354002,0.885586,0.0501858
86,-0.2598409,-0.4563767,"('uninfluential', 'influential')",-0.20077644,-0.46235347,-0.4890667,-0.6893213,-0.3165613,-0.5360171,-0.2194558
87,0.40687376,0.36163566,"('unsuccessful', 'successful')",0.3873073,0.5347061,0.5492443,0.56974024,0.4478084,0.488694,0.0408856
88,1.402289,1.2839894,"('low', 'eminent')",0.7000399,0.62718713,0.10403655,-0.09077173,0.7354552,0.6068016,-0.1286536
