,week_male,week_female,tuple,average_male,average_female,female-male
0,0.14731902,-0.039566383,"('unsociable', 'sociable')",0.147319,-0.0395664,-0.1868854
1,1.4345963,1.6622721,"('unfriendly', 'friendly')",1.4345963,1.6622721,0.2276758
2,0.23245399,0.2858062,"('unlikable', 'likable')",0.232454,0.2858062,0.0533522
3,0.71581894,0.64132077,"('repellent', 'pleasant')",0.7158189,0.6413208,-0.0744981
4,-7.374252,-7.1845355,"('disliked', 'liked')",-7.3742518,-7.1845355,0.1897163
5,-0.2633762,0.04749864,"('distant', 'outgoing')",-0.2633762,0.0474986,0.3108748
6,0.09550889,0.4183461,"('distant', 'open')",0.0955089,0.4183461,0.3228372
7,0.8843192,1.0497735,"('insensitive', 'sensitive')",0.8843192,1.0497735,0.1654543
8,1.0539831,1.1525044,"('unaffectionate', 'affectionate')",1.0539831,1.1525044,0.0985213
9,1.743831,2.002095,"('unaffectionate', 'caring')",1.743831,2.002095,0.258264
10,1.311939,1.2470335,"('unsympathetic', 'sympathetic')",1.311939,1.2470335,-0.0649055
11,2.176939,2.2528174,"('unhelpful', 'helpful')",2.176939,2.2528174,0.0758784
12,-1.3548617,-1.2217325,"('unsupportive', 'supportive')",-1.3548617,-1.2217325,0.1331292
13,0.31755012,0.06450483,"('impolite', 'polite')",0.3175501,0.0645048,-0.2530453
14,-0.055241063,-0.35911798,"('antisocial', 'social')",-0.0552411,-0.359118,-0.3038769
15,0.327594,0.2567837,"('boring', 'funny')",0.327594,0.2567837,-0.0708103
16,-0.5888952,-0.51706773,"('unpopular', 'popular')",-0.5888952,-0.5170677,0.0718275
17,-0.38136438,-0.33119968,"('nasty', 'nice')",-0.3813644,-0.3311997,0.0501647
18,-0.6378773,-0.7911228,"('disagreeable', 'welcoming')",-0.6378773,-0.7911228,-0.1532455
19,-0.42427865,-0.050287362,"('inhospitable', 'hospitable')",-0.4242786,-0.0502874,0.3739912
20,0.741488,0.6049649,"('rough', 'thoughtful')",0.741488,0.6049649,-0.1365231
21,0.187587,0.2778377,"('immoral', 'moral')",0.187587,0.2778377,0.0902507
22,-0.23215213,-0.31816846,"('untrustworthy', 'trustworthy')",-0.2321521,-0.3181685,-0.0860164
23,6.6629086,6.650066,"('insincere', 'sincere')",6.6629086,6.6500659,-0.0128427
24,2.0037873,2.033886,"('dishonest', 'honest')",2.0037873,2.033886,0.0300987
25,0.21515693,0.20563814,"('egoistic', 'altruistic')",0.2151569,0.2056381,-0.0095188
26,0.45966342,0.3632706,"('hardhearted', 'benevolent')",0.4596634,0.3632706,-0.0963928
27,1.8160869,1.7227871,"('hardhearted', 'softhearted')",1.8160869,1.7227871,-0.0932998
28,1.2653159,1.3242407,"('disloyal', 'loyal')",1.2653159,1.3242407,0.0589248
29,-0.43849617,-0.51360416,"('unfair', 'fair')",-0.4384962,-0.5136042,-0.075108
30,0.66914904,0.56059015,"('intolerant', 'tolerant')",0.669149,0.5605901,-0.1085589
31,-1.5334445,-1.3259529,"('evil', 'good')",-1.5334445,-1.3259529,0.2074916
32,1.3168133,1.2481831,"('unkind', 'kind')",1.3168133,1.2481831,-0.0686302
33,-0.50546163,-0.31380248,"('wrong', 'right')",-0.5054616,-0.3138025,0.1916591
34,4.9055696,5.208763,"('mean', 'honorable')",4.9055696,5.2087631,0.3031935
35,-1.1047914,-1.0052997,"('corrupt', 'incorrupt')",-1.1047914,-1.0052997,0.0994917
36,-0.82431823,-0.55749923,"('hostile', 'amicable')",-0.8243182,-0.5574992,0.266819
37,0.9922297,1.0970087,"('fake', 'genuine')",0.9922297,1.0970087,0.104779
38,0.033526976,0.3359614,"('untruthful', 'truthful')",0.033527,0.3359614,0.3024344
39,0.08007138,0.047619246,"('exploitative', 'cooperative')",0.0800714,0.0476192,-0.0324522
40,-1.9149877,-2.233124,"('stingy', 'generous')",-1.9149877,-2.233124,-0.3181363
41,-0.021951726,0.06665646,"('unforgiving', 'forgiving')",-0.0219517,0.0666565,0.0886082
42,-2.361749,-2.4695587,"('unreliable', 'reliable')",-2.3617489,-2.4695587,-0.1078098
43,1.2973049,1.3159635,"('irresponsible', 'responsible')",1.2973049,1.3159635,0.0186586
44,-1.386058,-1.4972522,"('prejudiced', 'unprejudiced')",-1.386058,-1.4972522,-0.1111942
45,0.5263719,0.5912425,"('incompetent', 'competent')",0.5263719,0.5912425,0.0648706
46,-0.20683947,-0.3436694,"('uncompetitive', 'competitive')",-0.2068395,-0.3436694,-0.1368299
47,5.4884157,5.7118926,"('stupid', 'smart')",5.4884157,5.7118926,0.2234769
48,0.6629771,0.5519427,"('unintelligent', 'intelligent')",0.6629771,0.5519427,-0.1110344
49,0.14079288,0.28893816,"('unable', 'able')",0.1407929,0.2889382,0.1481453
50,-0.37080014,-0.33201241,"('clumsy', 'skillful')",-0.3708001,-0.3320124,0.0387877
51,0.5357753,0.43583632,"('uneducated', 'educated')",0.5357753,0.4358363,-0.099939
52,-0.6466367,-0.5304872,"('irrational', 'rational')",-0.6466367,-0.5304872,0.1161495
53,-0.021191157,0.07575123,"('uncreative', 'creative')",-0.0211912,0.0757512,0.0969424
54,0.9140179,1.1722059,"('incapable', 'capable')",0.9140179,1.1722059,0.258188
55,0.98891306,0.8512806,"('incompetent', 'clever')",0.9889131,0.8512806,-0.1376325
56,0.9118085,0.935703,"('impractical', 'practical')",0.9118085,0.935703,0.0238945
57,-2.6454554,-2.6238434,"('unimaginative', 'imaginative')",-2.6454554,-2.6238434,0.021612
58,0.10988705,0.005875446,"('undiscriminating', 'discriminating')",0.109887,0.0058754,-0.1040116
59,-0.32442862,-0.08224478,"('foolish', 'wise')",-0.3244286,-0.0822448,0.2421838
60,0.97695327,0.86388445,"('inefficient', 'efficient')",0.9769533,0.8638844,-0.1130689
61,0.37874305,0.13552059,"('illogical', 'logical')",0.3787431,0.1355206,-0.2432225
62,0.96714073,0.9073835,"('incompetent', 'brilliant')",0.9671407,0.9073835,-0.0597572
63,0.67818785,0.8092185,"('unperceptive', 'insightful')",0.6781878,0.8092185,0.1310307
64,-6.0371842,-6.139901,"('shy', 'confident')",-6.0371842,-6.1399012,-0.102717
65,0.57339543,0.21384485,"('insecure', 'secure')",0.5733954,0.2138449,-0.3595505
66,0.19213596,0.28613114,"('inactive', 'active')",0.192136,0.2861311,0.0939951
67,-0.35937262,-0.23247014,"('doubtful', 'determined')",-0.3593726,-0.2324701,0.1269025
68,-0.31931758,-0.23585929,"('dependent', 'independent')",-0.3193176,-0.2358593,0.0834583
69,-1.9883577,-1.6716361,"('lazy', 'industrious')",-1.9883577,-1.6716361,0.3167216
70,1.1538792,1.048605,"('lethargic', 'energetic')",1.1538792,1.048605,-0.1052742
71,0.5293666,0.6622553,"('diffident', 'self-confident')",0.5293666,0.6622553,0.1328887
72,0.76347286,0.67224836,"('unambitious', 'ambitious')",0.7634729,0.6722484,-0.0912245
73,-2.9857354,-3.0134544,"('helpless', 'self-reliant')",-2.9857354,-3.0134544,-0.027719
74,0.122907296,0.055567734,"('undedicated', 'dedicated')",0.1229073,0.0555677,-0.0673396
75,-0.7944662,-0.57109827,"('meek', 'impulsive')",-0.7944662,-0.5710983,0.2233679
76,0.6652932,0.3098753,"('anxious', 'daring')",0.6652932,0.3098753,-0.3554179
77,-1.1834521,-1.0732623,"('unmotivated', 'motivated')",-1.1834521,-1.0732623,0.1101898
78,-0.81948173,-0.781744,"('nonresilient', 'resilient')",-0.8194817,-0.781744,0.0377377
79,-0.44213238,-0.09730111,"('wavering', 'unwavering')",-0.4421324,-0.0973011,0.3448313
80,-0.3086012,-0.5257596,"('dominated', 'dominating')",-0.3086012,-0.5257596,-0.2171584
81,0.26545382,0.057934497,"('submissive', 'aggressive')",0.2654538,0.0579345,-0.2075193
82,6.644227,6.719591,"('poor', 'rich')",6.644227,6.7195911,0.0753641
83,-0.5215076,-0.5163881,"('powerless', 'powerful')",-0.5215076,-0.5163881,0.0051195
84,0.30029392,0.33281398,"('inferior', 'superior')",0.3002939,0.332814,0.0325201
85,-1.3572222,-1.162626,"('insignificant', 'prestigious')",-1.3572222,-1.162626,0.1945962
86,0.64076096,0.75956005,"('uninfluential', 'influential')",0.640761,0.75956,0.118799
87,0.03739194,0.17226776,"('unsuccessful', 'successful')",0.0373919,0.1722678,0.1348759
