,agilent_male,agilent_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2572733,-1.3712676,"('unsociable', 'sociable')",-0.8684379,-0.9765668,-0.46321446,-0.5514918,-0.8629752,-0.966442,-0.1034668
1,0.48296022,0.30041885,"('unfriendly', 'friendly')",0.09377288,-0.13076937,2.16658,2.0281801,0.9144377,0.7326099,-0.1818278
2,0.23824361,0.306798,"('unlikable', 'likable')",0.35714784,0.40935344,0.521454,0.59414357,0.3722818,0.436765,0.0644832
3,-1.8494084,-1.8156643,"('repellent', 'pleasant')",-0.029353935,0.024529329,-0.1354956,-0.10103181,-0.6714193,-0.6307222,0.0406971
4,0.52030283,0.44243038,"('disliked', 'liked')",-0.117416166,-0.16329305,-5.574225,-5.725689,-1.7237794,-1.8155173,-0.0917379
5,1.7032788,1.6747427,"('distant', 'outgoing')",0.16944325,0.16389535,0.24027513,0.20381425,0.7043324,0.6808174,-0.023515
6,1.335059,1.3237553,"('distant', 'open')",-0.19253732,-0.22668472,1.0129155,0.94564813,0.7184791,0.6809062,-0.0375729
7,-0.16429639,-0.12970868,"('insensitive', 'sensitive')",-0.052628163,0.0019057579,0.3705335,0.41206974,0.051203,0.0947556,0.0435526
8,-0.029724054,-0.18081924,"('unaffectionate', 'affectionate')",-0.38905168,-0.5242219,0.89683855,0.7639955,0.1593543,0.0196515,-0.1397028
9,-0.22624719,-0.32394403,"('unaffectionate', 'caring')",0.009020276,-0.11396322,1.2547429,1.201277,0.3458386,0.2544566,-0.091382
10,-2.4230278,-2.4453297,"('unsympathetic', 'sympathetic')",-1.2318555,-1.2537413,-0.8354275,-0.85032,-1.4967702,-1.5164636,-0.0196934
11,-0.15053816,-0.086018085,"('unhelpful', 'helpful')",0.909382,0.95339954,1.291762,1.3197014,0.6835353,0.7290276,0.0454923
12,0.50606513,0.55687255,"('unsupportive', 'supportive')",0.5057485,0.55627203,-1.7389419,-1.7689676,-0.2423761,-0.2186077,0.0237684
13,-0.66725177,-0.5902455,"('impolite', 'polite')",-0.5304979,-0.43145606,-0.77454984,-0.7559543,-0.6574332,-0.5925519,0.0648813
14,-1.5812979,-1.4978946,"('antisocial', 'social')",-0.002027154,0.069896504,-1.1076506,-1.0607126,-0.8969919,-0.8295703,0.0674216
15,1.0145885,0.9736166,"('boring', 'funny')",-0.13053404,-0.15413415,0.8059016,0.781072,0.5633186,0.5335182,-0.0298004
16,0.27072537,0.13986367,"('unpopular', 'popular')",0.32236186,0.28576624,0.666543,0.6350351,0.4198767,0.353555,-0.0663217
17,0.1112877,0.120191656,"('nasty', 'nice')",-0.291304,-0.22778809,-0.33114368,-0.28052557,-0.1703867,-0.129374,0.0410127
18,0.15155579,0.17673111,"('disagreeable', 'welcoming')",0.40805954,0.4721052,-0.15296449,-0.22818527,0.1355503,0.140217,0.0046667
19,0.27604067,0.24822916,"('inhospitable', 'hospitable')",-0.005427234,-0.068090275,0.085645095,0.14514309,0.1187528,0.1084273,-0.0103255
20,0.7889125,0.75185144,"('rough', 'thoughtful')",1.1821128,1.2236073,1.0120908,0.9644353,0.994372,0.9799647,-0.0144073
21,-1.1388072,-1.1109236,"('immoral', 'moral')",0.19802238,0.19216646,-1.1740124,-1.104717,-0.7049324,-0.6744914,0.030441
22,-0.60766673,-0.6465333,"('untrustworthy', 'trustworthy')",-0.3918404,-0.41803366,-1.2033412,-1.2642759,-0.7342828,-0.776281,-0.0419982
23,-0.6883041,-0.720334,"('insincere', 'sincere')",-0.64654845,-0.7071005,4.778991,4.7240667,1.1480462,1.0988774,-0.0491688
24,-1.896518,-1.8756166,"('dishonest', 'honest')",-2.127708,-2.170789,0.37827978,0.32088935,-1.2153155,-1.2418388,-0.0265233
25,0.107515275,0.007549038,"('egoistic', 'altruistic')",0.6665923,0.63065374,1.9460629,1.8970094,0.9067235,0.8450707,-0.0616528
26,0.68429065,0.64842737,"('hardhearted', 'benevolent')",0.3569265,0.35790887,1.807773,1.7673702,0.9496633,0.9245688,-0.0250945
27,0.45756966,0.51564187,"('hardhearted', 'softhearted')",0.27895972,0.29979715,1.6966468,1.6023465,0.8110587,0.8059285,-0.0051302
28,-1.2271706,-1.3710965,"('disloyal', 'loyal')",-0.42958406,-0.5638294,0.8042291,0.68839407,-0.2841752,-0.4155106,-0.1313354
