,visa_male,visa_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.0780587,0.92951906,"('unsociable', 'sociable')",-0.03904034,-0.21968146,0.5195092,0.3549188,-0.1645904
1,1.750796,1.7215406,"('unfriendly', 'friendly')",1.8043138,1.6711675,1.7775549,1.696354,-0.0812009
2,1.2504101,1.4128883,"('unlikable', 'likable')",0.83249414,0.9087065,1.0414522,1.1607974,0.1193452
3,-0.7305737,-0.57782936,"('repellent', 'pleasant')",0.21501027,0.23518637,-0.2577817,-0.1713215,0.0864602
4,-0.13669753,-0.16752802,"('disliked', 'liked')",-5.5280123,-5.4978356,-2.832355,-2.8326819,-0.0003269
5,1.0447186,1.0924462,"('distant', 'outgoing')",-0.33499354,-0.35338607,0.3548625,0.3695301,0.0146676
6,0.902308,0.9715311,"('distant', 'open')",0.05384528,0.012374707,0.4780766,0.4919529,0.0138763
7,-0.07073207,-0.09112521,"('insensitive', 'sensitive')",0.43651947,0.4171612,0.1828937,0.163018,-0.0198757
8,0.583386,0.62797594,"('unaffectionate', 'affectionate')",0.46258935,0.39360684,0.5229877,0.5107914,-0.0121963
9,1.5046986,1.5539951,"('unaffectionate', 'caring')",0.7918895,0.74543715,1.1482941,1.1497161,0.001422
10,-0.5822114,-0.6081444,"('unsympathetic', 'sympathetic')",-0.12755655,-0.1940377,-0.354884,-0.401091,-0.046207
11,-0.3792038,-0.39067602,"('unhelpful', 'helpful')",1.9779584,2.005585,0.7993773,0.8074545,0.0080772
12,0.7801878,0.88406,"('unsupportive', 'supportive')",-1.6988388,-1.6824148,-0.4593255,-0.3991774,0.0601481
13,0.2156519,0.13669059,"('impolite', 'polite')",-0.39220247,-0.47354445,-0.0882753,-0.1684269,-0.0801516
14,0.051466066,-0.009396592,"('antisocial', 'social')",-0.28263658,-0.34284934,-0.1155853,-0.176123,-0.0605377
15,-0.26667276,-0.39116293,"('boring', 'funny')",0.13620473,0.10034927,-0.065234,-0.1454068,-0.0801728
16,-0.33937374,-0.22459918,"('unpopular', 'popular')",0.6217319,0.64947647,0.1411791,0.2124386,0.0712595
17,0.45822364,0.55225766,"('nasty', 'nice')",-0.26842898,-0.24176513,0.0948973,0.1552463,0.060349
18,0.38586015,0.4069876,"('disagreeable', 'welcoming')",-0.3056972,-0.37346622,0.0400815,0.0167607,-0.0233208
19,0.19497576,0.29519874,"('inhospitable', 'hospitable')",-0.14909498,-0.08941674,0.0229404,0.102891,0.0799506
20,0.023895122,0.057778634,"('rough', 'thoughtful')",1.2626022,1.1598436,0.6432487,0.6088111,-0.0344376
21,0.30686834,0.28478575,"('immoral', 'moral')",-0.33704132,-0.38136765,-0.0150865,-0.048291,-0.0332045
22,-0.36374027,-0.45157093,"('untrustworthy', 'trustworthy')",-0.67073804,-0.78418237,-0.5172392,-0.6178766,-0.1006374
23,0.6923245,0.6290935,"('insincere', 'sincere')",5.3508315,5.2083974,3.0215781,2.9187455,-0.1028326
24,0.9955886,0.9249114,"('dishonest', 'honest')",0.766131,0.70209277,0.8808598,0.8135021,-0.0673577
25,0.82640433,0.8538314,"('egoistic', 'altruistic')",1.5768588,1.5987587,1.2016315,1.226295,0.0246635
26,2.5595345,2.4981148,"('hardhearted', 'benevolent')",1.8865341,1.837378,2.2230344,2.1677465,-0.0552879
27,0.3916758,0.45133787,"('hardhearted', 'softhearted')",1.0338665,0.9198296,0.7127712,0.6855837,-0.0271875
28,0.43597358,0.30629012,"('disloyal', 'loyal')",0.71981734,0.6274888,0.5778955,0.4668894,-0.1110061
29,-0.24289215,-0.2653024,"('unfair', 'fair')",-0.61358094,-0.75158316,-0.4282365,-0.5084428,-0.0802063
30,1.4829968,1.4184691,"('intolerant', 'tolerant')",1.2226527,1.1170046,1.3528247,1.2677369,-0.0850878
31,-0.5071946,-0.46235582,"('evil', 'good')",-1.2206174,-1.2572889,-0.863906,-0.8598224,0.0040836
32,0.6532535,0.643415,"('unkind', 'kind')",1.2637469,1.1617994,0.9585001,0.9026072,-0.0558929
33,1.5181901,1.4923928,"('wrong', 'right')",-0.57262325,-0.6540119,0.4727834,0.4191904,-0.053593
34,0.22862878,0.32383746,"('mean', 'honorable')",5.475584,5.55609,2.8521063,2.9399636,0.0878573
35,-0.44934583,-0.48639306,"('corrupt', 'incorrupt')",-0.16878822,-0.24345733,-0.309067,-0.3649252,-0.0558582
36,0.40900686,0.442994,"('hostile', 'amicable')",-0.110934034,-0.24046506,0.1490364,0.1012645,-0.0477719
37,-1.6008382,-1.6249781,"('fake', 'genuine')",-0.19322431,-0.18691252,-0.8970312,-0.9059453,-0.0089141
38,0.52506465,0.55030566,"('untruthful', 'truthful')",0.061155006,0.11100993,0.2931098,0.3306578,0.037548
39,0.8294204,0.8454037,"('exploitative', 'cooperative')",0.08783123,0.04957428,0.4586258,0.447489,-0.0111368
40,0.3087439,0.30733824,"('stingy', 'generous')",-1.7012165,-1.8016496,-0.6962363,-0.7471557,-0.0509194
41,0.6036739,0.5840524,"('unforgiving', 'forgiving')",0.13017364,0.0454977,0.3669237,0.314775,-0.0521487
42,0.33904326,0.40173754,"('unreliable', 'reliable')",-2.587364,-2.4887593,-1.1241603,-1.0435109,0.0806494
43,0.8396847,0.8896805,"('irresponsible', 'responsible')",0.53152627,0.53224784,0.6856055,0.7109642,0.0253587
44,-1.6663913,-1.6158419,"('prejudiced', 'unprejudiced')",-1.3694566,-1.3222399,-1.517924,-1.4690409,0.0488831
45,-0.5470464,-0.57015526,"('incompetent', 'competent')",-0.26557148,-0.2701237,-0.4063089,-0.4201395,-0.0138306
46,-0.85487217,-0.8135737,"('uncompetitive', 'competitive')",-0.11189095,-0.1633865,-0.4833816,-0.4884801,-0.0050985
47,1.2905413,1.2643263,"('stupid', 'smart')",5.320972,5.348089,3.3057566,3.3062077,0.0004511
48,0.4036502,0.41152456,"('unintelligent', 'intelligent')",0.69919384,0.6480528,0.551422,0.5297887,-0.0216333
49,-0.909207,-0.8320421,"('unable', 'able')",-0.01000189,0.0074558593,-0.4596044,-0.4122931,0.0473113
50,-0.6034185,-0.50016654,"('clumsy', 'skillful')",0.18850239,0.1940675,-0.2074581,-0.1530495,0.0544086
