,grainger_male,grainger_female,tuple,w_male,w_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7814207,0.6711961,"('unsociable', 'sociable')",1.1581079,1.0076897,0.3667305,0.19743307,0.7687531,0.6254396,-0.1433135
1,-1.9741329,-1.989694,"('unfriendly', 'friendly')",-1.3396399,-1.3850342,0.7706026,0.732821,-0.8477233,-0.8806357,-0.0329124
2,0.8541654,0.83189714,"('unlikable', 'likable')",1.4734216,1.4686717,0.6294426,0.6748251,0.9856764,0.9917979,0.0061215
3,-0.18214263,-0.05860903,"('repellent', 'pleasant')",1.3040121,1.39892,0.8812866,0.91599447,0.6677187,0.7521018,0.0843831
4,-0.23649333,-0.19417682,"('disliked', 'liked')",-1.0084679,-1.1681122,-5.608468,-5.6915846,-2.2844764,-2.3512912,-0.0668148
5,-1.6119493,-1.5044962,"('distant', 'outgoing')",-1.4772744,-1.4428804,-0.765955,-0.6751948,-1.2850596,-1.2075238,0.0775358
6,-2.1787333,-2.0002067,"('distant', 'open')",-1.5924286,-1.4609616,-0.43812132,-0.30675462,-1.4030945,-1.2559743,0.1471202
7,0.7640891,0.7734885,"('insensitive', 'sensitive')",0.79335207,0.8558893,0.68496585,0.67879885,0.747469,0.7693923,0.0219233
8,-1.1193321,-1.178028,"('unaffectionate', 'affectionate')",-1.3645713,-1.3463204,-0.050106086,-0.08366384,-0.8446698,-0.8693374,-0.0246676
9,-0.55167645,-0.6276377,"('unaffectionate', 'caring')",-0.08375764,-0.07684882,1.1290045,1.0529355,0.1645235,0.1161497,-0.0483738
10,0.5813376,0.5119929,"('unsympathetic', 'sympathetic')",1.7081904,1.7154566,0.5812333,0.46120387,0.9569204,0.8962177,-0.0607027
11,0.073666796,-0.0727271,"('unhelpful', 'helpful')",0.8796818,0.74659944,2.3045511,2.2004137,1.0859666,0.9580954,-0.1278712
12,0.39899594,0.46458104,"('unsupportive', 'supportive')",0.6953878,0.7674442,-1.6821879,-1.6780492,-0.1959347,-0.1486746,0.0472601
13,0.919392,0.88695776,"('impolite', 'polite')",0.92121345,0.85010993,0.74098843,0.7002845,0.8605313,0.8124507,-0.0480806
14,1.6841006,1.6244665,"('antisocial', 'social')",2.2850363,2.2559903,-0.09642656,-0.20629573,1.2909035,1.2247204,-0.0661831
15,-0.16608335,-0.26607797,"('boring', 'funny')",0.106777675,-0.02153235,0.50833976,0.46165338,0.149678,0.0580144,-0.0916636
16,-1.1483823,-1.1487942,"('unpopular', 'popular')",-0.26751673,-0.3460315,0.76298594,0.7151328,-0.2176377,-0.2598976,-0.0422599
17,-0.34987277,-0.24549264,"('nasty', 'nice')",-0.24806158,-0.24044245,-0.43203336,-0.37306222,-0.3433226,-0.2863324,0.0569902
18,-1.2405937,-1.1877929,"('disagreeable', 'welcoming')",-0.64168036,-0.49871504,-0.93016934,-0.9690082,-0.9374811,-0.885172,0.0523091
19,-0.6993304,-0.61853355,"('inhospitable', 'hospitable')",-0.13223003,-0.076259494,-0.5823226,-0.46224374,-0.4712943,-0.3856789,0.0856154
20,0.24471298,0.267752,"('rough', 'thoughtful')",0.12824126,0.12789106,1.0306758,0.96452814,0.4678767,0.4533904,-0.0144863
21,0.94658643,0.87587976,"('immoral', 'moral')",2.4528685,2.4075425,0.2406205,0.14277938,1.2133584,1.1420672,-0.0712912
22,0.73391044,0.71400726,"('untrustworthy', 'trustworthy')",0.9564837,0.94419235,-0.17526793,-0.23081096,0.5050421,0.4757962,-0.0292459
23,0.11790017,-0.0076963212,"('insincere', 'sincere')",1.2783475,1.2429739,5.5075026,5.39563,2.3012501,2.2103025,-0.0909476
24,0.047610648,-0.019586645,"('dishonest', 'honest')",-0.49716946,-0.34746617,0.7829561,0.7885432,0.1111324,0.1404968,0.0293644
25,-0.4652474,-0.36887068,"('egoistic', 'altruistic')",-0.5710044,-0.5279596,0.5465681,0.5872282,-0.1632279,-0.1032007,0.0600272
26,0.09134558,0.025996614,"('hardhearted', 'benevolent')",0.06684391,0.050345764,0.62193584,0.5434466,0.2600418,0.2065963,-0.0534455
27,-1.7270936,-1.6299974,"('hardhearted', 'softhearted')",-0.8722338,-0.71381295,0.80689013,0.86228645,-0.5974791,-0.4938413,0.1036378
28,0.31335777,0.16341944,"('disloyal', 'loyal')",-0.05733337,-0.14527865,0.9638687,0.74452233,0.406631,0.254221,-0.15241
29,-0.20568977,-0.21750858,"('unfair', 'fair')",0.7790211,0.75792444,-0.1672581,-0.20433699,0.1353577,0.1120263,-0.0233314
30,0.9568306,0.9169418,"('intolerant', 'tolerant')",0.40943423,0.39944863,1.4541824,1.3561898,0.9401491,0.8908601,-0.049289
31,-1.7020787,-1.3811285,"('evil', 'good')",-1.1127745,-0.95215154,-1.4156853,-1.3354275,-1.4101795,-1.2229025,0.187277
32,0.47511083,0.328762,"('unkind', 'kind')",1.2329612,1.1218876,0.84706074,0.72964424,0.8517109,0.7267646,-0.1249463
33,-0.09031549,-0.100548014,"('wrong', 'right')",-0.36207289,-0.379609,-0.6955844,-0.6543961,-0.3826576,-0.3781844,0.0044732
34,-0.43785754,-0.25405815,"('mean', 'honorable')",0.26384464,0.37369603,5.699422,5.8125424,1.8418029,1.9773935,0.1355906
35,-1.0521805,-1.0325527,"('corrupt', 'incorrupt')",-1.9124337,-2.0315726,-1.1888876,-1.1560882,-1.3845007,-1.4067378,-0.0222371
36,-1.8896382,-1.7246338,"('hostile', 'amicable')",-1.9655535,-2.000972,-0.179437,-0.25513077,-1.3448763,-1.3269122,0.0179641
37,0.7282109,0.70337355,"('fake', 'genuine')",0.99585813,1.0317903,0.30385306,0.34143832,0.6759741,0.6922007,0.0162266
38,0.069911234,0.0072204843,"('untruthful', 'truthful')",-0.082287006,-0.16359922,0.24440503,0.20314239,0.0773431,0.0155879,-0.0617552
39,1.1205554,1.1159534,"('exploitative', 'cooperative')",0.30883425,0.40628922,0.18179415,0.1802652,0.5370613,0.5675026,0.0304413
40,-0.39000592,-0.2746006,"('stingy', 'generous')",-0.7050511,-0.5775416,-1.7369685,-1.7312857,-0.9440085,-0.8611426,0.0828659
41,0.22640324,0.328175,"('unforgiving', 'forgiving')",0.13223769,0.08601013,0.24094345,0.13505185,0.1998614,0.183079,-0.0167824
42,1.0309825,1.0797093,"('unreliable', 'reliable')",0.8798338,0.9092384,-2.3570352,-2.2944055,-0.1487396,-0.1018193,0.0469203
43,0.48635632,0.46936852,"('irresponsible', 'responsible')",0.7616546,0.8223903,0.942339,0.9300631,0.7301166,0.7406073,0.0104907
44,-0.5766653,-0.5901041,"('prejudiced', 'unprejudiced')",-1.193749,-1.1011342,-1.590953,-1.5205867,-1.1204557,-1.0706083,0.0498474
45,1.5628506,1.6023498,"('incompetent', 'competent')",2.2983,2.3245907,0.7369628,0.6155032,1.5327045,1.5141479,-0.0185566
46,1.31359,1.2609491,"('uncompetitive', 'competitive')",1.6325626,1.592745,0.7883154,0.63669676,1.2448227,1.1634636,-0.0813591
