,zions_male,zions_female,tuple,bancorporation_male,bancorporation_female,n_male,n_female,a_male,a_female,average_male,average_female,female-male
0,0.051019106,-0.06584923,"('unsociable', 'sociable')",-0.42567992,-0.51024854,1.2353721,1.289794,0.07184349,0.049425986,0.2331387,0.1907805,-0.0423582
1,-0.69600034,-0.9235357,"('unfriendly', 'friendly')",-0.83160126,-0.94710124,-0.4402323,-0.4593228,0.8339283,0.8431566,-0.2834764,-0.3717008,-0.0882244
2,1.0114725,1.0946602,"('unlikable', 'likable')",1.6979648,1.728505,1.8501705,1.8770084,0.8493206,0.98095006,1.3522321,1.4202808,0.0680487
3,-0.17762914,-0.09710333,"('repellent', 'pleasant')",-0.16692656,-0.17034964,1.175891,1.2328135,1.384042,1.4473838,0.5538443,0.6031861,0.0493418
4,0.24898283,0.1079361,"('disliked', 'liked')",0.34704864,0.39004698,0.53592175,0.31786966,-5.8054576,-5.977764,-1.1683761,-1.2904779,-0.1221018
5,-0.74928635,-0.85076964,"('distant', 'outgoing')",0.69282085,0.7343161,-1.3252934,-1.3560768,-1.0844563,-1.1320072,-0.6165538,-0.6511344,-0.0345806
6,-0.9127895,-1.0037242,"('distant', 'open')",0.27003437,0.2883643,-1.5312045,-1.5297055,-0.36109614,-0.36738747,-0.633764,-0.6531132,-0.0193492
7,1.0106348,1.0332583,"('insensitive', 'sensitive')",-0.25308782,-0.2271937,0.24896201,0.4418175,0.7730492,0.89605886,0.4448895,0.5359852,0.0910957
8,-0.09895451,-0.1926111,"('unaffectionate', 'affectionate')",-1.0524613,-1.102179,-0.2855673,-0.29873487,0.01734915,-0.031207688,-0.3549085,-0.4061832,-0.0512747
9,0.0724428,-0.088020936,"('unaffectionate', 'caring')",-0.32769185,-0.3747287,0.079032995,0.037543118,1.0779657,1.0844749,0.2254374,0.1648171,-0.0606203
