,anadarko_male,anadarko_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.348519,-1.4151281,"('unsociable', 'sociable')",0.83546525,0.7233284,0.10176227,-0.016315,-0.1370972,-0.2360382,-0.098941
1,-0.65390956,-0.81806237,"('unfriendly', 'friendly')",1.0198263,0.8417635,0.31591457,0.19340761,0.2272771,0.0723696,-0.1549075
2,0.70018095,0.7433389,"('unlikable', 'likable')",1.5389861,1.5209378,0.7961608,0.79871976,1.011776,1.0209988,0.0092228
3,-0.64182526,-0.5799961,"('repellent', 'pleasant')",-0.09225771,-0.09626566,1.1251158,1.17934,0.1303443,0.1676927,0.0373484
4,0.08378696,0.06054598,"('disliked', 'liked')",-0.3213529,-0.4064541,-6.3341455,-6.35342,-2.1905705,-2.2331093,-0.0425388
5,0.13175912,0.060035188,"('distant', 'outgoing')",-1.1405846,-1.1083057,-1.5983733,-1.6072499,-0.8690662,-0.8851735,-0.0161073
6,0.005236868,-0.07346609,"('distant', 'open')",-1.3762063,-1.4019781,-1.7771728,-1.8395753,-1.0493808,-1.1050065,-0.0556257
7,-0.39600754,-0.41535148,"('insensitive', 'sensitive')",1.1616342,1.1608939,0.68391246,0.67063326,0.4831797,0.4720585,-0.0111212
8,-0.22920075,-0.32998732,"('unaffectionate', 'affectionate')",-0.069748245,-0.14483833,-0.3406105,-0.43184686,-0.2131865,-0.3022242,-0.0890377
9,-0.6155676,-0.7118757,"('unaffectionate', 'caring')",0.24677925,0.17602012,0.27270213,0.20607074,-0.0320287,-0.1099283,-0.0778996
10,-1.3971752,-1.4060653,"('unsympathetic', 'sympathetic')",0.0020224005,-0.090743944,-0.24732041,-0.2801963,-0.5474911,-0.5923352,-0.0448441
11,-0.9915713,-0.95869195,"('unhelpful', 'helpful')",0.8234977,0.80977255,1.8560548,1.8346487,0.5626604,0.5619098,-0.0007506
12,-0.80460894,-0.7915012,"('unsupportive', 'supportive')",0.7935041,0.77597773,-1.8048582,-1.7893286,-0.605321,-0.6016173,0.0037037
13,-1.8118861,-1.7522933,"('impolite', 'polite')",0.53269887,0.59677994,-0.6212746,-0.60753,-0.6334873,-0.5876811,0.0458062
14,-0.84573793,-0.7610563,"('antisocial', 'social')",1.803107,1.8224679,0.83459365,0.7807106,0.5973209,0.6140407,0.0167198
15,1.3646808,1.2476034,"('boring', 'funny')",0.3690771,0.31287804,0.27678412,0.17488778,0.6701806,0.5784564,-0.0917242
16,-0.28996107,-0.41607654,"('unpopular', 'popular')",-0.63797957,-0.7456217,0.26511985,0.1612139,-0.2209403,-0.3334948,-0.1125545
17,-0.18683374,-0.15299779,"('nasty', 'nice')",-1.0788637,-1.0280874,-0.26074404,-0.22764786,-0.5088139,-0.4695777,0.0392362
18,0.2701134,0.28683573,"('disagreeable', 'welcoming')",-0.2947421,-0.34905815,-1.086375,-1.1815715,-0.3703345,-0.414598,-0.0442635
19,-0.64038575,-0.65557814,"('inhospitable', 'hospitable')",-1.9024903,-1.9151797,-1.6592929,-1.6081918,-1.400723,-1.3929833,0.0077397
20,-0.7654846,-0.84236836,"('rough', 'thoughtful')",-0.33507004,-0.3327388,0.28524595,0.27182788,-0.2717695,-0.3010931,-0.0293236
21,-1.2197806,-1.2448387,"('immoral', 'moral')",1.7928298,1.6567051,0.042269133,0.026626687,0.2051061,0.1461644,-0.0589417
22,-0.6511048,-0.57244647,"('untrustworthy', 'trustworthy')",0.8571223,0.7740024,-0.4428122,-0.5214716,-0.0789316,-0.1066386,-0.027707
23,-0.78838384,-0.832942,"('insincere', 'sincere')",0.8861345,0.8167577,5.3373356,5.171653,1.8116954,1.7184895,-0.0932059
24,-0.28799823,-0.25204867,"('dishonest', 'honest')",1.6016703,1.5803404,0.29377928,0.2924413,0.5358171,0.5402443,0.0044272
25,0.46198916,0.29146826,"('egoistic', 'altruistic')",0.62582463,0.5428062,0.580736,0.5312016,0.5561833,0.4551587,-0.1010246
26,0.09254795,0.066073835,"('hardhearted', 'benevolent')",1.2575803,1.2084439,1.4850512,1.4314705,0.9450598,0.9019961,-0.0430637
27,-0.011824642,-0.06919619,"('hardhearted', 'softhearted')",-0.43815485,-0.3887621,0.18689497,0.13927476,-0.0876948,-0.1062278,-0.018533
28,-1.1010804,-1.1536015,"('disloyal', 'loyal')",0.8584211,0.6809949,0.6873408,0.5693992,0.1482272,0.0322642,-0.115963
29,-0.33354843,-0.41333267,"('unfair', 'fair')",-0.1473526,-0.17574885,-0.4564508,-0.5252921,-0.3124506,-0.3714579,-0.0590073
30,-0.29434496,-0.20393789,"('intolerant', 'tolerant')",0.6799833,0.6703241,1.1600407,1.1118618,0.5152264,0.5260827,0.0108563
31,0.20840338,0.2405755,"('evil', 'good')",-1.2908113,-1.2814407,-1.5938027,-1.562796,-0.8920702,-0.867887,0.0241832
32,-0.5655053,-0.6354801,"('unkind', 'kind')",0.45324942,0.37881133,0.5261685,0.37314105,0.1379709,0.0388241,-0.0991468
33,0.5779784,0.46196818,"('wrong', 'right')",1.1323937,1.0598814,-0.7662523,-0.7919372,0.3147066,0.2433042,-0.0714024
34,-0.41649675,-0.3745622,"('mean', 'honorable')",-0.15643805,-0.14984414,4.448462,4.483222,1.2918424,1.3196052,0.0277628
35,1.293076,1.2091681,"('corrupt', 'incorrupt')",-1.7353108,-1.7712616,-1.1991187,-1.2804813,-0.5471178,-0.6141916,-0.0670738
