,devon_male,devon_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,1.2416415,0.8109156,"('unsociable', 'sociable')",0.032300655,-0.041515112,0.018943142,-0.048911877,0.4309618,0.2401629,-0.1907989
1,0.04728379,0.032819074,"('unfriendly', 'friendly')",0.13228375,-0.03654385,0.9326834,0.6301452,0.3707503,0.2088068,-0.1619435
2,0.59219235,0.5304848,"('unlikable', 'likable')",1.1208788,1.0996382,0.537295,0.56518507,0.7501221,0.7317694,-0.0183527
3,0.20730238,0.22245747,"('repellent', 'pleasant')",-0.0957264,0.08827421,0.7115554,0.8265915,0.2743771,0.3791077,0.1047306
4,-0.6013312,-0.5994125,"('disliked', 'liked')",0.5393823,0.4579543,-6.5320344,-6.4517145,-2.1979944,-2.1977242,0.0002702
5,-1.169591,-0.88493735,"('distant', 'outgoing')",0.051138774,-0.0289706,-0.68667096,-0.80031794,-0.6017077,-0.5714086,0.0302991
6,-1.8159807,-1.5258071,"('distant', 'open')",-0.50071025,-0.6347171,-1.0403748,-1.2273449,-1.1190219,-1.1292898,-0.0102679
7,1.6923057,1.5453604,"('insensitive', 'sensitive')",0.52013063,0.66234076,0.7948541,0.82449776,1.0024301,1.010733,0.0083029
8,0.13315149,0.14930543,"('unaffectionate', 'affectionate')",-0.9073199,-1.0367054,-0.08182715,-0.3302669,-0.2853319,-0.405889,-0.1205571
9,1.3480942,1.4158896,"('unaffectionate', 'caring')",0.11888025,0.09919238,0.82249784,0.6564583,0.7631574,0.7238468,-0.0393106
10,1.8485965,1.4838215,"('unsympathetic', 'sympathetic')",-0.6566362,-0.68387634,-0.06745842,-0.10200187,0.374834,0.2326478,-0.1421862
11,1.3475192,1.2681198,"('unhelpful', 'helpful')",0.4221515,0.5362157,2.5537724,2.5383093,1.4411478,1.4475482,0.0064004
12,1.5231651,1.4935734,"('unsupportive', 'supportive')",0.41665748,0.49508503,-1.7916332,-1.7397989,0.0493964,0.0829532,0.0335568
13,1.2786465,0.95211595,"('impolite', 'polite')",0.21784475,0.23440541,0.060523614,0.13921608,0.5190049,0.4419125,-0.0770924
14,1.84427,1.4471666,"('antisocial', 'social')",0.8739504,0.97087365,0.17133932,0.22784701,0.9631866,0.8819625,-0.0812241
15,-0.4202187,-0.42952487,"('boring', 'funny')",-0.17193308,-0.3301081,-0.44563606,-0.46073267,-0.3459293,-0.4067885,-0.0608592
16,-1.6405202,-1.4477396,"('unpopular', 'popular')",0.046167433,0.07803192,0.3012978,0.38926557,-0.4310183,-0.3268141,0.1042042
17,-0.6978714,-0.74087864,"('nasty', 'nice')",-0.8721246,-0.8405705,-0.7656838,-0.68868804,-0.7785599,-0.7567124,0.0218475
18,-0.55660504,-0.5135138,"('disagreeable', 'welcoming')",-0.93829036,-0.8625648,-0.7501305,-0.7659524,-0.748342,-0.7140103,0.0343317
19,-1.1944753,-1.0685234,"('inhospitable', 'hospitable')",-0.94567627,-1.0644671,-0.8556505,-0.9387312,-0.9986006,-1.0239072,-0.0253066
20,0.37886813,0.3225447,"('rough', 'thoughtful')",0.12979552,0.16755833,0.3894845,0.363923,0.2993827,0.2846753,-0.0147074
21,1.6218102,1.4917724,"('immoral', 'moral')",1.2612278,1.2497008,-0.2619175,-0.057945024,0.8737068,0.8945094,0.0208026
22,1.2662594,0.9512951,"('untrustworthy', 'trustworthy')",-0.5681224,-0.6429508,-0.7621198,-0.71663404,-0.0213276,-0.1360966,-0.114769
23,1.347883,1.2314819,"('insincere', 'sincere')",-0.2037361,-0.108357355,6.1773868,6.078653,2.4405112,2.4005925,-0.0399187
24,2.3501377,2.2022698,"('dishonest', 'honest')",0.3735527,0.37747857,1.1390139,1.0589081,1.2875681,1.2128855,-0.0746826
25,-1.2038823,-0.95470786,"('egoistic', 'altruistic')",0.44886065,0.45875883,0.5356493,0.49871823,-0.0731241,0.0009231,0.0740472
26,0.08882806,-0.111631855,"('hardhearted', 'benevolent')",0.23081592,0.12996912,1.0156118,0.72577107,0.4450852,0.2480361,-0.1970491
27,-0.32857233,-0.23824975,"('hardhearted', 'softhearted')",-0.15346941,-0.110625155,0.79285306,0.64524746,0.1036038,0.0987909,-0.0048129
28,1.63867,1.471829,"('disloyal', 'loyal')",0.38382867,0.33716792,1.5306603,1.3818362,1.1843863,1.063611,-0.1207753
29,-0.032247268,0.015742566,"('unfair', 'fair')",-0.27009857,-0.28053543,-0.13564101,-0.32629097,-0.1459956,-0.1970279,-0.0510323
30,1.3571446,1.2783636,"('intolerant', 'tolerant')",0.8754212,0.8501717,0.8276028,0.820006,1.0200562,0.9828471,-0.0372091
31,-2.1995027,-1.816698,"('evil', 'good')",-1.40301,-1.5132029,-1.6660985,-1.7904329,-1.7562038,-1.7067779,0.0494259
