,rockwell_male,rockwell_female,tuple,collins_male,collins_female,inc_male,inc_female,average_male,average_female,female-male
16,-1.2028391,-1.1614414,"('unpopular', 'popular')",-1.142567,-1.0380682,0.493753,0.48195472,-0.6172177,-0.5725183,0.0446994
17,-0.819116,-0.7351289,"('nasty', 'nice')",0.8695991,0.9953855,-0.6023182,-0.419778,-0.183945,-0.0531738,0.1307712
18,-0.48885733,-0.4838325,"('disagreeable', 'welcoming')",-1.2565769,-1.2588545,-0.8232858,-0.8744741,-0.85624,-0.872387,-0.016147
19,0.3258346,0.28763455,"('inhospitable', 'hospitable')",-0.024388835,-0.066005126,-0.21982577,-0.11427548,0.0272067,0.0357846,0.0085779
20,0.09783921,0.16469648,"('rough', 'thoughtful')",1.1264502,1.1731448,1.3739707,1.2462171,0.8660867,0.8613528,-0.0047339
21,-0.64753723,-0.73704714,"('immoral', 'moral')",0.6253227,0.6126882,-0.816194,-0.83934087,-0.2794695,-0.3212333,-0.0417638
22,-0.31930563,-0.39754617,"('untrustworthy', 'trustworthy')",0.6503654,0.5252141,-0.9543214,-1.0553008,-0.2077539,-0.309211,-0.1014571
23,-0.3175744,-0.3490904,"('insincere', 'sincere')",0.3581413,0.3415353,5.777056,5.588552,1.9392077,1.8603323,-0.0788754
24,0.71137875,0.6124717,"('dishonest', 'honest')",0.45161235,0.32658973,0.6671514,0.49928695,0.6100475,0.4794494,-0.1305981
25,1.1205491,1.1239353,"('egoistic', 'altruistic')",0.4546197,0.3774722,1.0975149,1.0631675,0.8908946,0.8548583,-0.0360363
26,1.553314,1.5213203,"('hardhearted', 'benevolent')",1.7258815,1.5121086,1.5789691,1.3336248,1.6193881,1.4556847,-0.1637034
27,-0.36890236,-0.34160462,"('hardhearted', 'softhearted')",-0.46728444,-0.48776567,1.334317,1.1195847,0.1660434,0.0967381,-0.0693053
28,-0.3244552,-0.5476815,"('disloyal', 'loyal')",0.17654684,-0.03670737,0.9268047,0.648224,0.2596321,0.0212784,-0.2383537
29,0.36292273,0.26539695,"('unfair', 'fair')",0.3301758,0.28373992,-0.41359466,-0.5759909,0.093168,-0.0089513,-0.1021193
30,-0.94989073,-0.9696524,"('intolerant', 'tolerant')",-0.8800491,-0.9352322,0.84306365,0.7790082,-0.3289587,-0.3752921,-0.0463334
31,0.6032262,0.5966261,"('evil', 'good')",-0.0039311387,-0.040934145,-1.2278084,-1.2648578,-0.2095044,-0.2363886,-0.0268842
32,-0.029765725,-0.20114699,"('unkind', 'kind')",0.21051554,0.1537848,0.870893,0.55453795,0.3505476,0.1690586,-0.181489
33,1.6418802,1.4177797,"('wrong', 'right')",0.82905245,0.57744837,-0.93743086,-0.94379497,0.5111672,0.3504777,-0.1606895
34,0.043528337,0.2308684,"('mean', 'honorable')",0.4138484,0.52931297,6.035457,6.1689196,2.164278,2.3097003,0.1454223
35,0.76517224,0.63978875,"('corrupt', 'incorrupt')",0.19884078,0.13455054,-0.5509766,-0.5860573,0.1376788,0.0627607,-0.0749181
36,0.8808743,0.72869194,"('hostile', 'amicable')",0.4794523,0.30396503,-0.075944915,-0.16809636,0.4281272,0.2881868,-0.1399404
37,-0.08111401,-0.11225675,"('fake', 'genuine')",0.19210747,0.1576329,0.26776877,0.23581798,0.1262541,0.0937314,-0.0325227
38,-0.31700993,-0.3899772,"('untruthful', 'truthful')",0.27930394,0.15879655,-0.063124344,-0.06969198,-0.0336101,-0.1002909,-0.0666808
39,0.82244664,0.8576812,"('exploitative', 'cooperative')",1.6175319,1.643445,0.13300103,0.14459051,0.8576599,0.8819056,0.0242457
40,0.29125047,0.27094644,"('stingy', 'generous')",-0.30347273,-0.3106836,-1.4495928,-1.6546558,-0.4872717,-0.5647976,-0.0775259
41,0.009804405,-0.0032022335,"('unforgiving', 'forgiving')",1.2688346,1.1573634,-0.07195359,-0.14151004,0.4022285,0.3375504,-0.0646781
42,-0.55488855,-0.45631218,"('unreliable', 'reliable')",-0.016951762,0.03227937,-2.8106754,-2.6955414,-1.1275052,-1.039858,0.0876472
43,-0.19602102,-0.055987082,"('irresponsible', 'responsible')",0.31091335,0.34414706,0.61035895,0.586029,0.2417504,0.2913963,0.0496459
44,-0.6476311,-0.61566573,"('prejudiced', 'unprejudiced')",-0.41743013,-0.36428124,-1.4374547,-1.3363757,-0.8341719,-0.7721076,0.0620643
45,-1.0945015,-1.0165896,"('incompetent', 'competent')",0.86808795,0.71560806,-0.0152986385,-0.21742469,-0.0805707,-0.1728021,-0.0922314
46,-0.7217914,-0.6920576,"('uncompetitive', 'competitive')",0.9238326,0.93330234,0.21097186,0.07410543,0.137671,0.1051167,-0.0325543
47,0.18325928,0.3568144,"('stupid', 'smart')",0.5815923,0.6896229,5.481522,5.589628,2.0821246,2.2120218,0.1298972
48,-0.3192898,-0.3896569,"('unintelligent', 'intelligent')",0.22350994,0.23044229,0.4417913,0.36059833,0.1153371,0.0671279,-0.0482092
49,-0.29631948,-0.26603156,"('unable', 'able')",0.35356292,0.40792263,-0.1332162,-0.011721406,-0.0253243,0.0433899,0.0687142
50,-0.70145637,-0.68266827,"('clumsy', 'skillful')",-0.35329494,-0.25512525,0.24449584,0.21846822,-0.2700851,-0.2397751,0.03031
51,-0.8922219,-1.0031455,"('uneducated', 'educated')",0.25191692,0.21802396,0.73628825,0.57698417,0.0319944,-0.0693791,-0.1013735
52,0.37272733,0.1761055,"('irrational', 'rational')",-0.921994,-1.0385152,-0.3320096,-0.38754022,-0.2937587,-0.41665,-0.1228913
53,1.4226741,1.3397676,"('uncreative', 'creative')",0.48938957,0.39672774,1.1937009,0.9919544,1.0352548,0.9094832,-0.1257716
54,0.49393234,0.40227076,"('incapable', 'capable')",1.0773493,1.0049314,1.0094483,1.078561,0.8602433,0.8285877,-0.0316556
55,-0.9863479,-0.90362585,"('incompetent', 'clever')",0.034614064,0.053108826,0.21412693,0.09744735,-0.245869,-0.2510232,-0.0051542
56,0.24234375,0.22090013,"('impractical', 'practical')",1.4120468,1.3363564,-0.058684595,-0.055260606,0.531902,0.5006653,-0.0312367
57,-1.1793752,-1.2024082,"('unimaginative', 'imaginative')",-0.21631764,-0.27783853,-2.2564018,-2.4288757,-1.2173649,-1.3030408,-0.0856759
58,1.0706229,1.0988735,"('undiscriminating', 'discriminating')",1.494943,1.4042709,0.3510926,0.29068446,0.9722195,0.9312762,-0.0409433
59,0.30170763,0.2338395,"('foolish', 'wise')",-0.08596912,-0.11361466,0.084735885,0.13461941,0.1001581,0.0849481,-0.01521
60,-0.8239263,-0.7315739,"('inefficient', 'efficient')",0.9924967,1.0656767,0.38573727,0.42147318,0.1847692,0.2518587,0.0670895
61,0.51590705,0.33102924,"('illogical', 'logical')",1.0810548,0.86509055,0.36642992,0.17629912,0.6544639,0.457473,-0.1969909
62,-0.56438625,-0.43321177,"('incompetent', 'brilliant')",0.23026371,0.27151343,0.3367257,0.49516007,0.0008677,0.1111539,0.1102862
63,0.21007463,0.27386177,"('unperceptive', 'insightful')",1.3510826,1.3281211,1.3689344,1.3344039,0.9766972,0.9787955,0.0020983
64,-0.8293917,-0.95655787,"('shy', 'confident')",-0.60441804,-0.61838245,-6.3508983,-6.2832174,-2.5949027,-2.6193859,-0.0244832
65,-1.25208,-1.2720231,"('insecure', 'secure')",-0.3999383,-0.39738315,-0.12902562,-0.21301576,-0.5936813,-0.627474,-0.0337927
66,0.16909198,0.13294114,"('inactive', 'active')",0.09925358,-0.026016526,1.0159262,0.9622161,0.4280906,0.3563802,-0.0717104
67,0.25092632,0.27557722,"('doubtful', 'determined')",0.2820711,0.3038767,-0.6006882,-0.56625986,-0.0225636,0.004398,0.0269616
68,-0.7911897,-0.89404726,"('dependent', 'independent')",-0.6520218,-0.7175348,-0.3683323,-0.3941295,-0.6038479,-0.6685705,-0.0647226
69,1.765088,1.712667,"('lazy', 'industrious')",1.2034123,1.1867487,-0.8453315,-0.6512606,0.7077229,0.749385,0.0416621
70,-1.5387416,-1.459853,"('lethargic', 'energetic')",-0.40765277,-0.35810122,0.8486801,0.8694949,-0.3659047,-0.3161531,0.0497516
71,1.8765464,1.8943099,"('diffident', 'self-confident')",2.0930676,1.9731677,0.4993724,0.38001427,1.4896622,1.4158306,-0.0738316
72,-0.6875032,-0.61095136,"('unambitious', 'ambitious')",-0.1913691,-0.19296616,-1.035494,-1.0397859,-0.6381221,-0.6145678,0.0235543
73,0.56173587,0.643021,"('helpless', 'self-reliant')",-0.16778335,-0.14403416,-3.4081614,-3.2618055,-1.0047363,-0.9209396,0.0837967
74,0.5787585,0.62284976,"('undedicated', 'dedicated')",1.4256464,1.3510731,0.5804248,0.37829748,0.8616099,0.7840735,-0.0775364
75,-0.8725029,-0.83456564,"('meek', 'impulsive')",-0.5736011,-0.5849638,-0.31964818,-0.15363033,-0.5885841,-0.5243866,0.0641975
76,-0.36383507,-0.18984216,"('anxious', 'daring')",0.65286696,0.81516266,0.7133322,0.7713681,0.3341213,0.4655629,0.1314416
77,-1.4001597,-1.4112037,"('unmotivated', 'motivated')",0.2535102,0.25808522,-0.790398,-0.70694333,-0.6456825,-0.6200206,0.0256619
78,0.09440989,0.13259748,"('nonresilient', 'resilient')",0.8035642,0.8161232,0.952934,1.0063376,0.6169693,0.6516861,0.0347168
79,0.00079640374,-0.06259757,"('wavering', 'unwavering')",0.09013344,-0.011531144,-0.11854715,-0.026448207,-0.0092058,-0.0335256,-0.0243198
80,-0.35287452,-0.3145555,"('dominated', 'dominating')",0.3465967,0.34073627,-0.8577667,-0.88515747,-0.2880148,-0.2863256,0.0016892
81,-2.1093898,-2.1702309,"('submissive', 'aggressive')",-0.59735745,-0.5440974,-0.74639076,-0.78650284,-1.151046,-1.1669437,-0.0158977
82,-0.7930348,-0.7891703,"('poor', 'rich')",-0.73249894,-0.69112754,6.308913,6.242321,1.5944599,1.587341,-0.0071189
83,0.36415887,0.4132261,"('powerless', 'powerful')",0.6806807,0.66521937,-0.67119193,-0.7208813,0.1245492,0.1191881,-0.0053611
84,0.595242,0.5569077,"('inferior', 'superior')",0.60291487,0.5483697,1.2021188,1.1234804,0.8000919,0.7429193,-0.0571726
85,1.128037,1.0916198,"('insignificant', 'prestigious')",0.59747225,0.5543016,0.21651757,0.2484886,0.6473422,0.63147,-0.0158722
86,0.09043907,-0.10324211,"('uninfluential', 'influential')",0.9480688,0.7016165,0.23348099,-0.045383744,0.4239963,0.1843302,-0.2396661
87,0.7108548,0.7609353,"('unsuccessful', 'successful')",1.7485826,1.7086134,0.9464857,0.8602427,1.1353077,1.1099305,-0.0253772
88,0.13063195,0.03307526,"('low', 'eminent')",0.033713393,-0.009265587,0.027247496,-0.07859815,0.0638643,-0.0182628,-0.0821271
