,ralph_male,ralph_female,tuple,lauren_male,lauren_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.9366397,-1.799847,"('unsociable', 'sociable')",-0.754126,-0.54588634,-0.62837166,-0.62355673,-1.1063791,-0.9897634,0.1166157
1,-0.008651573,0.06574619,"('unfriendly', 'friendly')",1.5249035,1.7081069,1.6529579,1.552004,1.0564033,1.1086191,0.0522158
2,-0.1303633,-0.03647445,"('unlikable', 'likable')",0.46208322,0.49827167,0.45697647,0.5031908,0.2628988,0.3216627,0.0587639
3,-1.6543202,-1.5723941,"('repellent', 'pleasant')",-1.790835,-1.5744383,0.45466763,0.58251923,-0.9968292,-0.8547711,0.1420581
4,0.14184935,0.21592839,"('disliked', 'liked')",0.6332311,0.81653196,-7.350963,-7.457454,-2.191961,-2.1416647,0.0502963
5,1.2448039,1.2619386,"('distant', 'outgoing')",1.8027347,1.6891329,-0.04971186,-0.14027637,0.9992756,0.9369317,-0.0623439
6,0.8914851,0.953678,"('distant', 'open')",1.2971824,1.2685711,0.14259201,0.022270106,0.7770865,0.7481731,-0.0289134
7,-1.2888691,-1.2112736,"('insensitive', 'sensitive')",-1.1615927,-1.0093095,0.087173924,0.16301197,-0.7877626,-0.685857,0.1019056
8,-0.081310175,-0.12955427,"('unaffectionate', 'affectionate')",1.0709816,0.960306,0.69234985,0.57912624,0.5606738,0.4699593,-0.0907145
9,-0.07866999,0.0012044273,"('unaffectionate', 'caring')",1.1345234,1.1090553,1.2670155,1.2415147,0.7742896,0.7839247,0.0096351
10,-2.2025943,-2.1460226,"('unsympathetic', 'sympathetic')",-1.2610205,-1.0743935,-1.1214725,-1.0548891,-1.5283624,-1.4251018,0.1032606
11,-1.583143,-1.4481852,"('unhelpful', 'helpful')",-0.7609763,-0.78662807,1.3754613,1.4899675,-0.322886,-0.2482819,0.0746041
12,-0.2520066,-0.0746153,"('unsupportive', 'supportive')",1.039822,1.2559111,-2.1554813,-2.1314342,-0.4558887,-0.3167128,0.1391759
13,-1.3114258,-1.240402,"('impolite', 'polite')",-0.803808,-0.76866144,-1.2771091,-1.2035643,-1.130781,-1.070876,0.059905
14,-1.6970211,-1.6456437,"('antisocial', 'social')",-0.6731187,-0.5500787,-0.7851409,-0.73105574,-1.0517602,-0.9755927,0.0761675
15,0.8282407,0.7266413,"('boring', 'funny')",0.86439365,0.7304141,-0.18636298,-0.16912067,0.5020905,0.4293116,-0.0727789
16,1.0421469,1.0654513,"('unpopular', 'popular')",-0.2803196,-0.021038817,0.6036172,0.53072035,0.4551482,0.5250443,0.0698961
17,0.2898507,0.24440005,"('nasty', 'nice')",0.7951636,0.8539105,-0.37167233,-0.33008587,0.2377807,0.2560749,0.0182942
18,-0.47381404,-0.40985727,"('disagreeable', 'welcoming')",0.2001394,0.3596847,-0.45024222,-0.50364333,-0.2413056,-0.1846053,0.0567003
19,0.29062176,0.38915375,"('inhospitable', 'hospitable')",0.30323863,0.34237581,-0.1774133,-0.20321986,0.1388157,0.1761032,0.0372875
20,0.09565404,0.087252945,"('rough', 'thoughtful')",0.92465824,0.9298559,1.0343788,0.9938695,0.684897,0.6703261,-0.0145709
21,-1.2178489,-1.0418589,"('immoral', 'moral')",-0.7544856,-0.5629258,-1.1823305,-1.0502143,-1.051555,-0.8849997,0.1665553
22,-1.2187767,-1.1770741,"('untrustworthy', 'trustworthy')",-0.9011452,-0.8747937,-1.2187296,-1.1985507,-1.1128839,-1.0834728,0.0294111
23,-0.98280495,-0.8736913,"('insincere', 'sincere')",0.07547064,0.2351243,5.99395,6.0685053,1.6955385,1.8099794,0.1144409
24,-0.984732,-0.9012352,"('dishonest', 'honest')",-0.43819362,-0.4289211,0.47849226,0.51959145,-0.3148111,-0.2701883,0.0446228
25,0.5575102,0.5849076,"('egoistic', 'altruistic')",0.8245382,0.89026356,1.6369642,1.5807681,1.0063375,1.0186464,0.0123089
26,-0.36581683,-0.42969418,"('hardhearted', 'benevolent')",1.202536,1.1441655,1.936919,1.8287365,0.9245461,0.847736,-0.0768101
27,0.07428947,-0.04300324,"('hardhearted', 'softhearted')",0.51166004,0.29332566,1.2841569,1.1427952,0.6233688,0.4643726,-0.1589962
28,-1.4699695,-1.4390217,"('disloyal', 'loyal')",-0.404942,-0.3355723,0.9594618,0.9394488,-0.3051499,-0.2783818,0.0267681
29,-0.55495435,-0.4572548,"('unfair', 'fair')",-0.83375645,-0.8148065,-0.20428847,-0.29088953,-0.5309997,-0.5209836,0.0100161
30,-1.406881,-1.2260511,"('intolerant', 'tolerant')",-0.7058487,-0.52919835,0.10452627,0.112315506,-0.6694011,-0.5476447,0.1217564
31,0.17612146,0.2761086,"('evil', 'good')",-0.0058838017,0.18716986,-0.2551827,-0.37395424,-0.028315,0.0297747,0.0580897
32,-0.73577917,-0.6861462,"('unkind', 'kind')",0.12751098,0.20662086,0.46738517,0.42711183,-0.046961,-0.0174712,0.0294898
33,1.0568069,0.9256658,"('wrong', 'right')",1.4271798,1.2866806,-0.24290858,-0.32441002,0.7470261,0.6293121,-0.117714
34,-0.20139408,0.02870918,"('mean', 'honorable')",0.12323836,0.43949604,5.797306,5.9013677,1.9063835,2.1231909,0.2168074
35,1.3263526,1.1676611,"('corrupt', 'incorrupt')",1.0047231,0.7657898,0.1503757,0.01087537,0.8271504,0.6481088,-0.1790416
36,0.94017464,0.977323,"('hostile', 'amicable')",0.8439788,1.1092561,0.39104712,0.26335678,0.7250668,0.7833119,0.0582451
37,0.3110946,0.2973652,"('fake', 'genuine')",0.1282369,0.124261245,-0.2331707,-0.20923638,0.0687203,0.0707967,0.0020764
38,-0.23911917,-0.1987957,"('untruthful', 'truthful')",0.22630486,0.32641092,0.014548976,0.11104481,0.0005782,0.0795533,0.0789751
39,-0.3703217,-0.35075903,"('exploitative', 'cooperative')",0.759436,0.63576037,0.10162248,0.16878478,0.1635789,0.151262,-0.0123169
40,-0.50035197,-0.4173571,"('stingy', 'generous')",-0.04756232,0.11476582,-2.0151548,-2.1343968,-0.8543564,-0.8123294,0.042027
41,-0.7163917,-0.60292166,"('unforgiving', 'forgiving')",0.07069956,0.35440403,-0.14665079,-0.19068776,-0.2641143,-0.1464018,0.1177125
42,-0.16276476,0.010500297,"('unreliable', 'reliable')",-0.17279503,0.025920957,-4.005479,-4.023392,-1.4470129,-1.3289903,0.1180226
43,-1.0059681,-0.8814023,"('irresponsible', 'responsible')",0.19628346,0.25985274,-0.019201316,0.056192957,-0.2762953,-0.1884522,0.0878431
44,1.1334091,1.0046905,"('prejudiced', 'unprejudiced')",0.1253133,-0.048364818,-1.4939293,-1.5395334,-0.0784023,-0.1944026,-0.1160003
45,-2.0724666,-1.7721151,"('incompetent', 'competent')",-1.8951365,-1.4399611,-0.8267889,-0.7881496,-1.5981307,-1.3334087,0.264722
46,-1.7523956,-1.7593844,"('uncompetitive', 'competitive')",-1.2629956,-1.0274516,-1.5928365,-1.5373526,-1.5360759,-1.4413962,0.0946797
47,0.3396219,0.41551617,"('stupid', 'smart')",0.72496736,0.81233424,5.24174,5.324901,2.1021099,2.1842505,0.0821406
48,-1.4745402,-1.3758893,"('unintelligent', 'intelligent')",-0.59718245,-0.4798295,0.47629854,0.5159985,-0.5318081,-0.4465735,0.0852346
49,-0.5062823,-0.41997355,"('unable', 'able')",0.42489684,0.4316465,-0.2221849,-0.21158424,-0.1011901,-0.0666371,0.034553
50,1.0105404,0.8958772,"('clumsy', 'skillful')",0.48968053,0.5734032,0.022512928,-0.12282275,0.5075779,0.4488192,-0.0587587
51,-0.72527605,-0.6758955,"('uneducated', 'educated')",-0.9586204,-0.8237122,0.3462432,0.33601844,-0.4458845,-0.3878631,0.0580214
52,0.15437505,0.12360415,"('irrational', 'rational')",0.2946037,0.14336765,0.15498449,0.067391686,0.2013211,0.1114545,-0.0898666
53,-0.47695693,-0.36710054,"('uncreative', 'creative')",0.57993025,0.7137971,0.33994254,0.2925629,0.1476386,0.2130865,0.0654479
54,0.6666093,0.6361433,"('incapable', 'capable')",1.2068158,1.1375937,0.99772114,1.0429177,0.9570487,0.9388849,-0.0181638
55,-1.5602155,-1.4183778,"('incompetent', 'clever')",-1.2921829,-1.0786654,-0.25822854,-0.16354452,-1.0368756,-0.8868625,0.1500131
56,-0.5927846,-0.46729377,"('impractical', 'practical')",0.49876645,0.68023086,-1.1156332,-1.0636476,-0.4032171,-0.2835702,0.1196469
57,-0.93437576,-0.97597224,"('unimaginative', 'imaginative')",-0.5535004,-0.44676122,-3.8548481,-3.8450239,-1.7809081,-1.7559191,0.024989
58,-0.18128087,-0.10691368,"('undiscriminating', 'discriminating')",0.048128314,0.2709334,-0.08238214,-0.08957854,-0.0718449,0.0248137,0.0966586
59,1.2121564,1.2091742,"('foolish', 'wise')",0.44906148,0.27078244,0.26098102,0.21830723,0.640733,0.566088,-0.074645
60,-1.7170626,-1.5188673,"('inefficient', 'efficient')",-0.7636063,-0.59919375,-0.65171045,-0.45634767,-1.0441265,-0.8581363,0.1859902
61,-1.2982463,-1.2184017,"('illogical', 'logical')",-0.8203397,-0.93762624,0.5687284,0.50123066,-0.5166192,-0.551599,-0.0349798
62,-0.86564296,-0.71493655,"('incompetent', 'brilliant')",-0.5533107,-0.41906828,-0.3311352,-0.16781047,-0.583363,-0.4339384,0.1494246
63,-0.4572692,-0.2692225,"('unperceptive', 'insightful')",-0.081279084,0.18439321,0.22898635,0.3014577,-0.1031873,0.0722095,0.1753968
64,-0.8822812,-0.85227865,"('shy', 'confident')",-0.9602155,-1.0012717,-7.220288,-7.13219,-3.0209281,-2.9952469,0.0256812
65,-2.6290514,-2.5906198,"('insecure', 'secure')",-1.9090954,-1.9611684,-0.63094723,-0.47859997,-1.7230314,-1.6767961,0.0462353
66,0.89063627,0.7552113,"('inactive', 'active')",0.04803765,-0.029540196,0.7885044,0.7568372,0.5757261,0.4941694,-0.0815567
67,1.4758867,1.4480658,"('doubtful', 'determined')",0.4831622,0.44421294,-0.3338321,-0.3335501,0.5417389,0.5195762,-0.0221627
68,-0.9839783,-0.8878378,"('dependent', 'independent')",-1.5976176,-1.611401,-0.5866842,-0.5758109,-1.0560934,-1.0250165,0.0310769
69,1.6983896,1.6712219,"('lazy', 'industrious')",1.4243628,1.3448021,-0.37828183,-0.42795324,0.9148235,0.8626903,-0.0521332
70,-1.3666818,-1.3630382,"('lethargic', 'energetic')",-1.2958194,-1.1592114,-0.43252918,-0.39467633,-1.0316768,-0.9723086,0.0593682
71,0.49139947,0.74847835,"('diffident', 'self-confident')",1.500177,1.6939662,0.47774318,0.47452503,0.8231065,0.9723232,0.1492167
72,-0.28912506,-0.41300085,"('unambitious', 'ambitious')",-0.09520264,-0.2908297,-0.3551131,-0.32846248,-0.2464803,-0.3440977,-0.0976174
73,1.3725374,1.422124,"('helpless', 'self-reliant')",0.72870296,0.6458486,-3.4915643,-3.4854372,-0.4634413,-0.4724882,-0.0090469
74,-0.4230153,-0.2890051,"('undedicated', 'dedicated')",-0.20063722,-0.024805311,-0.38497728,-0.43049976,-0.3362099,-0.2481034,0.0881065
75,0.8726264,0.76025045,"('meek', 'impulsive')",-0.97136676,-0.9618051,-0.59937483,-0.5867897,-0.2327051,-0.2627815,-0.0300764
76,0.25878778,0.2683311,"('anxious', 'daring')",0.5418534,0.669386,-0.8885368,-0.81181914,-0.0292985,0.041966,0.0712645
77,-1.3695465,-1.1820464,"('unmotivated', 'motivated')",-1.2493665,-1.0076791,-1.4488055,-1.2498257,-1.3559062,-1.146517,0.2093892
78,-0.54911643,-0.45317134,"('nonresilient', 'resilient')",0.45759216,0.6744616,0.19575506,0.18443854,0.0347436,0.1352429,0.1004993
79,1.3123673,1.2997826,"('wavering', 'unwavering')",0.98440087,1.1012331,0.01898494,-0.0042118765,0.7719177,0.7989346,0.0270169
80,-0.21518984,-0.28726283,"('dominated', 'dominating')",-0.9875481,-1.186295,-1.1001139,-0.9605339,-0.7676172,-0.8113639,-0.0437467
81,-2.3643124,-2.3411396,"('submissive', 'aggressive')",-1.7402906,-1.7111176,-1.6824313,-1.524427,-1.9290113,-1.8588947,0.0701166
82,-1.5464078,-1.4293088,"('poor', 'rich')",-1.3910664,-1.0856984,6.116988,6.087465,1.059838,1.1908193,0.1309813
83,0.48580015,0.48792076,"('powerless', 'powerful')",0.31816468,0.37785804,-0.9114713,-0.8927562,-0.0358355,-0.0089925,0.026843
84,0.14084375,0.111779526,"('inferior', 'superior')",0.13556235,-0.0051437877,1.2371553,1.2066157,0.5045205,0.4377505,-0.06677
85,2.229632,2.2271209,"('insignificant', 'prestigious')",1.8233869,1.8635279,0.6485579,0.51085377,1.5671921,1.5338341,-0.033358
86,-1.701278,-1.5633994,"('uninfluential', 'influential')",-1.2999705,-1.1327304,-0.4930944,-0.5353421,-1.1647809,-1.0771573,0.0876236
87,0.83848184,0.89501345,"('unsuccessful', 'successful')",0.3540507,0.37006518,0.6900647,0.7362567,0.6275324,0.6671118,0.0395794
88,0.30720878,0.3661658,"('low', 'eminent')",-0.04586371,0.06459053,-0.34636736,-0.3386886,-0.0283408,0.0306892,0.05903
