,discover_male,discover_female,tuple,financial_male,financial_female,services_male,services_female,average_male,average_female,female-male
0,1.8321456,1.7414843,"('unsociable', 'sociable')",-0.39833534,-0.45713294,0.18831518,0.11957941,0.5407085,0.4679769,-0.0727316
1,-1.4664751,-1.5459964,"('unfriendly', 'friendly')",1.1046736,0.9742587,-0.4845481,-0.71020097,-0.2821165,-0.4273129,-0.1451964
2,0.6192677,0.5818198,"('unlikable', 'likable')",2.113822,2.1634452,1.4889965,1.5076032,1.407362,1.4176227,0.0102607
3,1.2040176,1.3117532,"('repellent', 'pleasant')",-0.8684115,-0.81908154,0.5168241,0.66852957,0.2841434,0.3870671,0.1029237
4,-2.6187994,-2.542656,"('disliked', 'liked')",0.3030997,0.29249373,-3.2476928,-3.1850293,-1.8544642,-1.8117304,0.0427338
5,-2.3093877,-2.3294277,"('distant', 'outgoing')",1.0882043,1.0517823,-0.6243213,-0.7033526,-0.6151683,-0.6603327,-0.0451644
6,-2.003713,-2.0348659,"('distant', 'open')",0.4725818,0.4572006,-0.92420524,-0.9887402,-0.8184454,-0.8554685,-0.0370231
7,2.5373893,2.485948,"('insensitive', 'sensitive')",0.12009152,0.16291815,0.25637665,0.33119696,0.9712858,0.9933544,0.0220686
8,-1.0681634,-1.1540962,"('unaffectionate', 'affectionate')",0.3113432,0.24115862,-0.49316347,-0.6137356,-0.4166612,-0.5088911,-0.0922299
9,0.097182184,-0.035837576,"('unaffectionate', 'caring')",1.1018299,1.0408634,1.1743448,1.0489926,0.7911189,0.6846728,-0.1064461
10,3.0352693,3.0428452,"('unsympathetic', 'sympathetic')",-1.5554779,-1.4979976,0.06311272,0.20965606,0.5143014,0.5848346,0.0705332
11,2.1415777,2.1239905,"('unhelpful', 'helpful')",-0.4697423,-0.4939729,2.5046742,2.4266274,1.39217,1.352215,-0.039955
12,1.6077648,1.6404961,"('unsupportive', 'supportive')",0.74090403,0.7828139,-0.1721385,-0.08160692,0.7255101,0.7805677,0.0550576
13,2.0379553,1.9965862,"('impolite', 'polite')",-0.13348752,-0.085519135,0.54299647,0.5566086,0.8158214,0.8225586,0.0067372
14,2.91301,2.828857,"('antisocial', 'social')",1.2972252,1.2693481,0.4527236,0.414703,1.5543195,1.5043027,-0.0500168
15,0.10050991,-0.012663713,"('boring', 'funny')",0.6811305,0.65033805,-0.43282187,-0.5326169,0.1162728,0.0350191,-0.0812537
16,-2.4918208,-2.4442995,"('unpopular', 'popular')",-0.57941306,-0.53831244,0.52947813,0.6178809,-0.8472519,-0.7882437,0.0590082
17,-1.834359,-1.8305595,"('nasty', 'nice')",-0.055427775,0.0093136085,-0.10855617,-0.04035955,-0.6661143,-0.6205351,0.0455792
18,-0.24395812,-0.30896252,"('disagreeable', 'welcoming')",-0.09878334,-0.08344878,-0.029624566,-0.02875159,-0.124122,-0.1403876,-0.0162656
