,rockwell_male,rockwell_female,tuple,automation_male,automation_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.19456933,-0.21279818,"('unsociable', 'sociable')",0.18313625,0.114138514,-0.36545035,-0.500021,-0.1256278,-0.1995602,-0.0739324
1,2.0120888,1.7858953,"('unfriendly', 'friendly')",0.12732348,-0.17130892,2.0398853,1.8443123,1.3930991,1.1529663,-0.2401328
2,0.84516203,0.874787,"('unlikable', 'likable')",0.4114783,0.40287673,0.60644877,0.6503114,0.6210297,0.6426584,0.0216287
3,-1.8164867,-1.7284427,"('repellent', 'pleasant')",-0.7022985,-0.6338049,0.37264445,0.39168546,-0.7153803,-0.656854,0.0585263
4,-0.18647645,-0.32696176,"('disliked', 'liked')",-0.40035096,-0.5629601,-6.356118,-6.557738,-2.3143152,-2.4825532,-0.168238
5,0.6475229,0.49689254,"('distant', 'outgoing')",-0.58033466,-0.7018846,-0.10489549,-0.14803655,-0.0125691,-0.1176762,-0.1051071
6,0.111230016,-0.0334682,"('distant', 'open')",-0.7907917,-0.94287133,0.64856255,0.6178301,-0.010333,-0.1195031,-0.1091701
7,-0.35398903,-0.29991466,"('insensitive', 'sensitive')",-1.2303416,-1.1653472,0.44569093,0.47504202,-0.3795466,-0.3300733,0.0494733
8,0.9010893,0.8020005,"('unaffectionate', 'affectionate')",-0.1966168,-0.32010084,1.0245773,0.898715,0.5763499,0.4602049,-0.116145
9,1.1013778,1.015867,"('unaffectionate', 'caring')",-0.30312362,-0.45350686,1.3539015,1.2882409,0.7173853,0.616867,-0.1005183
10,-1.0773976,-1.0565119,"('unsympathetic', 'sympathetic')",-1.520775,-1.4592963,-0.31722477,-0.32927865,-0.9717991,-0.9483623,0.0234368
11,-0.56664795,-0.48775345,"('unhelpful', 'helpful')",-0.103901364,-0.01693574,1.3568501,1.4556067,0.2287669,0.3169725,0.0882056
12,0.9865172,1.01703,"('unsupportive', 'supportive')",0.13942373,0.18702058,-1.7163805,-1.7723001,-0.1968132,-0.1894165,0.0073967
13,-0.20597821,-0.11637391,"('impolite', 'polite')",-0.34154472,-0.25231206,-0.5261076,-0.5361005,-0.3578769,-0.3015955,0.0562814
14,-0.005552668,0.08472438,"('antisocial', 'social')",-0.09140465,-0.06333923,-0.7713215,-0.83232903,-0.2894263,-0.2703146,0.0191117
15,0.5475666,0.4513677,"('boring', 'funny')",-0.32747775,-0.4516477,0.34183088,0.29109305,0.1873066,0.0969377,-0.0903689
16,-1.2280072,-1.3101971,"('unpopular', 'popular')",-0.4083462,-0.52240986,0.77404016,0.73359793,-0.2874377,-0.3663363,-0.0788986
17,-1.0476705,-1.0750235,"('nasty', 'nice')",-0.76058555,-0.718049,-0.36827984,-0.3052352,-0.7255119,-0.6994359,0.026076
18,0.06439187,-0.029070027,"('disagreeable', 'welcoming')",-0.2930591,-0.36875093,-0.16384545,-0.26468456,-0.1308376,-0.2208352,-0.0899976
19,-0.019769523,-0.12289698,"('inhospitable', 'hospitable')",-0.4709421,-0.5042013,0.021733336,0.11314174,-0.1563261,-0.1713188,-0.0149927
20,0.29997808,0.25973368,"('rough', 'thoughtful')",1.3098695,1.2855406,1.3022928,1.2113591,0.9707135,0.9188778,-0.0518357
21,-0.45830527,-0.47800463,"('immoral', 'moral')",-0.20373297,-0.20890835,-0.81317836,-0.7976481,-0.4917389,-0.4948537,-0.0031148
22,-0.16111739,-0.17452092,"('untrustworthy', 'trustworthy')",-0.35055616,-0.4485036,-0.7232701,-0.7966477,-0.4116479,-0.4732241,-0.0615762
23,-0.21555375,-0.21925013,"('insincere', 'sincere')",-1.0268676,-1.0790013,5.4572906,5.444272,1.4049565,1.382007,-0.0229495
24,0.3637334,0.40339988,"('dishonest', 'honest')",-1.2506373,-1.238947,0.6781276,0.6043217,-0.0695921,-0.0770751,-0.007483
25,1.4238995,1.3679111,"('egoistic', 'altruistic')",0.81568795,0.73250103,1.5129398,1.4659524,1.2508424,1.1887882,-0.0620542
26,2.820717,2.7236211,"('hardhearted', 'benevolent')",1.2847875,1.179982,1.8364388,1.7101316,1.9806477,1.8712449,-0.1094028
27,-0.08784552,-0.04853787,"('hardhearted', 'softhearted')",-0.05805035,-0.04819911,1.7864021,1.6564918,0.5468354,0.5199182,-0.0269172
28,0.089700535,-0.057703555,"('disloyal', 'loyal')",-1.0516173,-1.2131144,0.9567536,0.88217133,-0.001721,-0.1295489,-0.1278279
29,0.3210475,0.22264828,"('unfair', 'fair')",-1.1233301,-1.1979828,-0.14922455,-0.27854526,-0.317169,-0.4179599,-0.1007909
30,-0.5531794,-0.53121036,"('intolerant', 'tolerant')",-0.91261214,-0.9590806,0.75714463,0.68989193,-0.2362156,-0.2667996,-0.030584
31,0.7029156,0.61549747,"('evil', 'good')",-0.26768687,-0.40298837,-0.45433205,-0.56649405,-0.0063678,-0.117995,-0.1116272
32,0.3909043,0.37699878,"('unkind', 'kind')",-1.1155952,-1.0875654,0.92153186,0.74321187,0.0656136,0.0108817,-0.0547319
33,1.8720833,1.7102722,"('wrong', 'right')",0.9929382,0.787032,-0.20160085,-0.31565025,0.8878069,0.727218,-0.1605889
34,-0.20354514,-0.119585656,"('mean', 'honorable')",0.10344944,0.20714322,5.526803,5.7663107,1.8089024,1.9512895,0.1423871
35,0.74432456,0.5721768,"('corrupt', 'incorrupt')",0.76647466,0.649466,0.25869682,0.16003811,0.589832,0.4605603,-0.1292717
36,1.142132,0.9169047,"('hostile', 'amicable')",0.43667877,0.17383716,0.62622494,0.45636934,0.7350119,0.5157038,-0.2193081
37,-0.050634548,-0.060793433,"('fake', 'genuine')",0.15965004,0.16505876,0.36484635,0.36689183,0.1579539,0.1570524,-0.0009015
38,-0.39330485,-0.40529865,"('untruthful', 'truthful')",-1.0361674,-1.0650119,-0.34750274,-0.3204025,-0.592325,-0.5969043,-0.0045793
39,1.4066212,1.4749489,"('exploitative', 'cooperative')",0.36423415,0.45472294,0.3458656,0.33720055,0.7055737,0.7556241,0.0500504
40,1.0498399,0.9931991,"('stingy', 'generous')",0.26174408,0.16099778,-1.2447973,-1.4458869,0.0222622,-0.09723,-0.1194922
41,0.41934165,0.31301805,"('unforgiving', 'forgiving')",-0.24738546,-0.38825834,0.30825853,0.15475526,0.1600716,0.026505,-0.1335666
42,-0.39606634,-0.31809124,"('unreliable', 'reliable')",-0.62732875,-0.51013714,-2.7978318,-2.8129528,-1.2737423,-1.213727,0.0600153
43,-0.19162124,-0.071121186,"('irresponsible', 'responsible')",-0.75200653,-0.65623844,0.18343505,0.2108737,-0.2533976,-0.172162,0.0812356
44,-1.279174,-1.2390642,"('prejudiced', 'unprejudiced')",-0.26878458,-0.22835591,-1.4378105,-1.4099698,-0.9952564,-0.95913,0.0361264
45,-0.429469,-0.41945314,"('incompetent', 'competent')",-0.5429354,-0.63813,-0.22267559,-0.32147682,-0.39836,-0.4596866,-0.0613266
46,-0.4121892,-0.35503197,"('uncompetitive', 'competitive')",0.4457707,0.50843537,-0.7114839,-0.7517773,-0.2259674,-0.199458,0.0265094
