,union_male,union_female,tuple,pacific_male,pacific_female,corp_male,corp_female,average_male,average_female,female-male
50,-0.88637596,-1.0093087,"('clumsy', 'skillful')",-0.124115124,-0.13061565,-0.15369546,-0.23712698,-0.3880622,-0.4590171,-0.0709549
51,-1.4333426,-1.5333898,"('uneducated', 'educated')",-0.61118555,-0.666291,-0.10724236,-0.24245524,-0.7172568,-0.8140453,-0.0967885
52,1.3120172,1.0997324,"('irrational', 'rational')",0.30373806,0.03796669,0.20119408,0.084870614,0.6056498,0.4075232,-0.1981266
53,-0.92638916,-0.89707804,"('uncreative', 'creative')",-0.2128094,-0.12532876,0.36667806,0.26479176,-0.2575068,-0.2525384,0.0049684
54,-1.2908657,-1.3119602,"('incapable', 'capable')",-0.31864133,-0.23898171,0.43916193,0.4877412,-0.390115,-0.3544002,0.0357148
55,-2.614776,-2.4619157,"('incompetent', 'clever')",-1.5567179,-1.3423343,0.005324958,0.02496509,-1.3887229,-1.2597617,0.1289612
56,0.11382678,0.11247504,"('impractical', 'practical')",0.4094819,0.551968,-0.063842446,-0.052455667,0.1531554,0.2039958,0.0508404
57,-1.5796744,-1.5585423,"('unimaginative', 'imaginative')",-0.4702999,-0.34669125,-3.1640406,-3.1875858,-1.738005,-1.6976064,0.0403986
58,-0.30391887,-0.28004128,"('undiscriminating', 'discriminating')",0.32872638,0.44443646,-0.13958225,-0.14268132,-0.0382582,0.007238,0.0454962
59,0.7191114,0.5234802,"('foolish', 'wise')",0.58332634,0.4647531,0.30184275,0.33992073,0.5347602,0.442718,-0.0920422
60,-1.6567866,-1.4842862,"('inefficient', 'efficient')",-0.8517709,-0.6060821,-0.1779461,-0.042694308,-0.8955011,-0.7110209,0.1844802
61,-0.63075644,-0.727226,"('illogical', 'logical')",-0.41857448,-0.5118838,0.31239367,0.16799664,-0.2456458,-0.3570377,-0.1113919
62,-1.0451001,-0.9273287,"('incompetent', 'brilliant')",-0.51089543,-0.24104112,0.5641066,0.7174178,-0.3306296,-0.1503173,0.1803123
63,-0.68282664,-0.66828895,"('unperceptive', 'insightful')",-0.32289022,-0.15123634,0.24280794,0.30577615,-0.254303,-0.1712497,0.0830533
64,-0.766371,-0.8160722,"('shy', 'confident')",-0.77594846,-0.8253567,-6.1200857,-6.087682,-2.554135,-2.5763702,-0.0222352
65,-1.147614,-1.235964,"('insecure', 'secure')",-0.6444325,-0.6659756,-0.25011477,-0.21412502,-0.6807204,-0.7053548,-0.0246344
66,-0.11095242,-0.11533594,"('inactive', 'active')",-0.11544519,-0.112855904,0.09795312,0.10431596,-0.0428148,-0.041292,0.0015228
67,1.3875903,1.2822461,"('doubtful', 'determined')",-0.3113619,-0.29156372,-0.27663913,-0.29664811,0.2665298,0.2313447,-0.0351851
68,-0.6096096,-0.63846153,"('dependent', 'independent')",-0.97422844,-0.9796489,-1.3503523,-1.3422421,-0.9780634,-0.9867841,-0.0087207
69,1.5974973,1.4563063,"('lazy', 'industrious')",1.3345803,1.1983659,-0.41085786,-0.35068524,0.8404066,0.7679957,-0.0724109
70,-1.2634879,-1.1008716,"('lethargic', 'energetic')",-0.7048476,-0.52443206,-0.23023647,-0.18549,-0.7328573,-0.6035979,0.1292594
71,0.486144,0.4973439,"('diffident', 'self-confident')",0.09174,0.067100495,0.4675209,0.42643687,0.3484683,0.3302938,-0.0181745
72,0.122611925,0.14615646,"('unambitious', 'ambitious')",0.05606288,0.07914788,-0.21017624,-0.16668531,-0.0105005,0.0195397,0.0300402
73,1.4409525,1.39458,"('helpless', 'self-reliant')",0.28201565,0.14054653,-3.3050015,-3.2523184,-0.5273444,-0.5723973,-0.0450529
74,0.32538834,0.52538234,"('undedicated', 'dedicated')",0.080147825,0.251327,-0.70462686,-0.6919657,-0.0996969,0.0282479,0.1279448
75,-0.5236472,-0.5975964,"('meek', 'impulsive')",-0.24397646,-0.20792192,-0.5229243,-0.41112813,-0.4301827,-0.4055488,0.0246339
76,-0.85288054,-0.7305182,"('anxious', 'daring')",-0.58459586,-0.3361697,-0.32280603,-0.29529318,-0.5867608,-0.4539937,0.1327671
77,-1.5704234,-1.5125381,"('unmotivated', 'motivated')",-0.6609882,-0.5231629,-1.044301,-0.9405424,-1.0919042,-0.9920812,0.099823
78,-0.997689,-0.9123564,"('nonresilient', 'resilient')",-0.49014327,-0.3670308,-0.31858855,-0.31337678,-0.6021403,-0.5309213,0.071219
79,0.5717006,0.49486443,"('wavering', 'unwavering')",-0.44660315,-0.40768692,-0.80140716,-0.7695889,-0.2254366,-0.2274705,-0.0020339
80,7.63461e-05,-0.059506826,"('dominated', 'dominating')",-0.016357426,0.07046412,-0.5583104,-0.51816887,-0.1915305,-0.1690705,0.02246
81,-2.1265333,-2.183643,"('submissive', 'aggressive')",-0.9232398,-0.8919153,-0.5788586,-0.51524353,-1.2095439,-1.196934,0.0126099
82,-1.7837954,-1.8046027,"('poor', 'rich')",-0.403471,-0.3297121,6.063637,5.9940243,1.2921235,1.2865698,-0.0055537
83,-0.2192319,-0.30251297,"('powerless', 'powerful')",-0.1953798,-0.12363343,-0.7448263,-0.7589657,-0.3864793,-0.3950373,-0.008558
84,0.1528411,0.024277661,"('inferior', 'superior')",0.13212472,0.065626286,0.36612782,0.29717934,0.2170312,0.1290278,-0.0880034
85,0.84309953,0.74938345,"('insignificant', 'prestigious')",0.41999128,0.32916546,-0.5122767,-0.55683416,0.2502714,0.1739049,-0.0763665
86,-0.9767481,-0.95952016,"('uninfluential', 'influential')",-0.26467657,-0.27629244,-0.47190976,-0.59308064,-0.5711115,-0.6096311,-0.0385196
87,-0.7146001,-0.84096277,"('unsuccessful', 'successful')",0.1672658,0.13390452,0.75264865,0.75920975,0.0684381,0.0173838,-0.0510543
88,-0.307572,-0.3873101,"('low', 'eminent')",-0.46194282,-0.5204599,-0.25304,-0.3104855,-0.3408516,-0.4060852,-0.0652336
