,nyse_male,nyse_female,tuple,euronext_male,euronext_female,average_male,average_female,female-male
0,-0.8486565,-0.9614038,"('unsociable', 'sociable')",-1.8265454,-1.8278257,-1.3376009,-1.3946147,-0.0570138
1,0.53981423,0.41177425,"('unfriendly', 'friendly')",0.8952723,0.8245728,0.7175432,0.6181735,-0.0993697
2,1.8028336,1.8145411,"('unlikable', 'likable')",1.1216289,1.160149,1.4622312,1.487345,0.0251138
3,-0.8693372,-0.7490175,"('repellent', 'pleasant')",-0.37003636,-0.31516683,-0.6196868,-0.5320922,0.0875946
4,0.025132105,-0.054060727,"('disliked', 'liked')",-1.4476281,-1.5209528,-0.711248,-0.7875068,-0.0762588
5,1.5969951,1.5898776,"('distant', 'outgoing')",1.2474221,1.2255422,1.4222085,1.4077098,-0.0144987
6,1.7432793,1.737621,"('distant', 'open')",1.6171857,1.5864519,1.6802325,1.6620364,-0.0181961
7,-1.2142121,-1.2042326,"('insensitive', 'sensitive')",-1.1039944,-1.0210428,-1.1591032,-1.1126378,0.0464654
8,-0.37252143,-0.46684876,"('unaffectionate', 'affectionate')",0.18627946,0.10604501,-0.093121,-0.1804019,-0.0872809
9,-0.44585687,-0.55578303,"('unaffectionate', 'caring')",-0.04486341,-0.08542321,-0.2453601,-0.3206031,-0.075243
10,-2.6783047,-2.668602,"('unsympathetic', 'sympathetic')",-2.9151196,-2.8230963,-2.7967122,-2.7458491,0.0508631
11,-1.7090738,-1.7280818,"('unhelpful', 'helpful')",-1.0442712,-0.98318446,-1.3766725,-1.3556331,0.0210394
12,-0.7511554,-0.798883,"('unsupportive', 'supportive')",-1.3113706,-1.280293,-1.031263,-1.039588,-0.008325
13,-1.5823827,-1.5967972,"('impolite', 'polite')",-1.5616659,-1.4949808,-1.5720243,-1.545889,0.0261353
14,-0.40897,-0.44434026,"('antisocial', 'social')",-1.124487,-1.1043887,-0.7667285,-0.7743645,-0.007636
15,1.3633418,1.351441,"('boring', 'funny')",1.2806628,1.2328808,1.3220023,1.292161,-0.0298413
16,0.2481555,0.27754685,"('unpopular', 'popular')",0.07000026,0.023646198,0.1590779,0.1505965,-0.0084814
17,-0.016538655,0.033763263,"('nasty', 'nice')",-0.3938659,-0.3180915,-0.2052023,-0.1421641,0.0630382
18,0.8213944,0.81144047,"('disagreeable', 'welcoming')",0.01490299,-0.014936717,0.4181487,0.3982519,-0.0198968
19,-0.19793576,-0.17849413,"('inhospitable', 'hospitable')",-0.21852064,-0.21114403,-0.2082282,-0.1948191,0.0134091
20,-0.032685008,-0.07795089,"('rough', 'thoughtful')",0.114693515,0.0848294,0.0410043,0.0034393,-0.037565
21,-1.2413235,-1.2198273,"('immoral', 'moral')",-1.6007978,-1.4663922,-1.4210606,-1.3431097,0.0779509
22,-0.7815766,-0.80733305,"('untrustworthy', 'trustworthy')",-1.4283003,-1.4295138,-1.1049384,-1.1184235,-0.0134851
23,-1.5610588,-1.640947,"('insincere', 'sincere')",0.14966924,0.15221086,-0.7056947,-0.7443681,-0.0386734
24,-1.9437319,-1.9719441,"('dishonest', 'honest')",-0.9404094,-0.9480712,-1.4420707,-1.4600077,-0.017937
25,0.6061698,0.59209937,"('egoistic', 'altruistic')",1.0387627,0.99318904,0.8224663,0.7926442,-0.0298221
26,1.176727,1.0919788,"('hardhearted', 'benevolent')",0.7839207,0.69214976,0.9803239,0.8920643,-0.0882596
27,-0.15775329,-0.0903857,"('hardhearted', 'softhearted')",0.035422493,0.02015005,-0.0611654,-0.0351178,0.0260476
28,-2.042301,-2.1391737,"('disloyal', 'loyal')",-1.0743607,-1.0878671,-1.5583308,-1.6135204,-0.0551896
29,-0.14998677,-0.23853454,"('unfair', 'fair')",-0.119730234,-0.18075995,-0.1348585,-0.2096472,-0.0747887
30,-1.7874517,-1.8386141,"('intolerant', 'tolerant')",-1.5478739,-1.525754,-1.6676629,-1.682184,-0.0145211
31,1.4786882,1.4656801,"('evil', 'good')",1.5813698,1.5339917,1.5300291,1.499836,-0.0301931
32,-0.7735394,-0.80257976,"('unkind', 'kind')",-0.83719826,-0.866508,-0.8053688,-0.8345439,-0.0291751
