,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,female-male
0,0.122953475,-0.12984823,"('unsociable', 'sociable')",0.94493735,0.7866905,0.6544632,0.4562694,0.2864848,0.113933474,0.5022097,0.3067613,-0.1954484
1,-0.2267178,-0.3906059,"('unfriendly', 'friendly')",0.8390752,0.74254197,0.73912233,0.623608,1.8079319,1.6216549,0.7898529,0.6492997,-0.1405532
2,0.7575836,0.8818955,"('unlikable', 'likable')",0.33172894,0.3635348,1.4519407,1.518687,0.75463057,0.8915552,0.8239709,0.9139181,0.0899472
3,-0.6989116,-0.6339735,"('repellent', 'pleasant')",0.09190596,0.11197727,-0.07322006,-0.0022437656,0.5442075,0.5998794,-0.0340046,0.0189099,0.0529145
4,-0.24258748,-0.30821723,"('disliked', 'liked')",-0.34585544,-0.34102592,0.52754694,0.42856216,-6.396198,-6.5023727,-1.6142734,-1.6807635,-0.0664901
5,-0.5132378,-0.41026342,"('distant', 'outgoing')",-0.46052045,-0.34393573,-1.42394,-1.3562752,-0.66900474,-0.6093873,-0.7666757,-0.6799654,0.0867103
6,-0.7258264,-0.6226364,"('distant', 'open')",-0.9428413,-0.80359554,-1.2715033,-1.2263597,-0.46042705,-0.41511273,-0.8501495,-0.7669261,0.0832234
7,0.39460617,0.25505358,"('insensitive', 'sensitive')",-0.114167035,-0.23389842,0.068145335,0.0063621923,0.24051209,0.20415342,0.1472741,0.0579177,-0.0893564
8,0.36206812,0.44177657,"('unaffectionate', 'affectionate')",0.030158035,0.12429192,0.55356646,0.60887617,0.8921534,0.84002626,0.4594865,0.5037427,0.0442562
9,0.016223427,0.016979802,"('unaffectionate', 'caring')",0.9818469,1.1004137,0.5624645,0.5407645,1.1692342,1.1420838,0.6824422,0.7000605,0.0176183
10,0.048778802,-0.022115797,"('unsympathetic', 'sympathetic')",0.29765227,0.21865219,-0.061395507,-0.1344689,-0.20040739,-0.17959224,0.021157,-0.0293812,-0.0505382
11,0.28521556,0.2483967,"('unhelpful', 'helpful')",1.1148697,1.0470152,0.047309548,-0.009992003,2.0332408,2.067315,0.8701589,0.8381838,-0.0319751
12,0.06845904,0.14625013,"('unsupportive', 'supportive')",0.6604636,0.82048625,0.06205061,0.17082423,-2.1270797,-2.0884016,-0.3340266,-0.2377102,0.0963164
13,0.8883198,0.7247935,"('impolite', 'polite')",0.4896021,0.41298953,-0.104300916,-0.11825414,-0.26435417,-0.26540536,0.2523167,0.1885309,-0.0637858
14,0.6429113,0.5194211,"('antisocial', 'social')",1.1665953,0.9633699,2.5214958,2.3116972,0.29725495,0.18207484,1.1570643,0.9941407,-0.1629236
15,1.8778242,1.7688191,"('boring', 'funny')",2.7103999,2.7336068,0.7397065,0.8322869,0.8820651,0.851578,1.5524989,1.5465727,-0.0059262
16,-1.6751773,-1.7399431,"('unpopular', 'popular')",-1.2869362,-1.2175493,-1.242925,-1.185661,0.20584553,0.19102922,-0.9997982,-0.988031,0.0117672
17,-0.10185489,-0.12756006,"('nasty', 'nice')",-0.28156275,-0.17729093,-0.39124545,-0.41783026,0.12134565,0.109454274,-0.1633294,-0.1533068,0.0100226
18,-0.15556419,-0.10729763,"('disagreeable', 'welcoming')",-0.85274,-0.77055216,0.087177515,0.19026397,-0.9704305,-0.99918264,-0.4728893,-0.4216921,0.0511972
19,-0.19927873,-0.12711851,"('inhospitable', 'hospitable')",-0.3508041,-0.2569499,-1.0632988,-0.98072654,-0.17865816,-0.19521216,-0.4480099,-0.3900018,0.0580081
20,-0.68941844,-0.700995,"('rough', 'thoughtful')",-0.685739,-0.7200364,-0.2261155,-0.23844531,0.17628512,0.12875654,-0.3562469,-0.3826801,-0.0264332
21,-0.3603076,-0.47056812,"('immoral', 'moral')",1.4769542,1.5080687,-0.19072032,-0.20290053,-0.7853594,-0.8008447,0.0351417,0.0084388,-0.0267029
22,0.5581768,0.50875443,"('untrustworthy', 'trustworthy')",0.7092805,0.6629913,0.33940837,0.4075959,-0.5493077,-0.5870531,0.2643895,0.2480721,-0.0163174
23,0.50125206,0.42384925,"('insincere', 'sincere')",1.3569726,1.2255054,-0.1276788,-0.21612158,5.8902106,5.7809415,1.9051892,1.8035436,-0.1016456
24,1.1479089,1.092009,"('dishonest', 'honest')",0.6576216,0.57992464,-0.3052813,-0.30540758,0.8572827,0.8202656,0.589383,0.5466979,-0.0426851
25,-0.06791656,-0.22360897,"('egoistic', 'altruistic')",0.24186136,0.24880773,0.51241094,0.507277,1.5033861,1.4644586,0.5474355,0.4992336,-0.0482019
26,1.590835,1.4825096,"('hardhearted', 'benevolent')",1.1788834,1.0272608,3.1299536,3.0213583,2.0662098,1.9655625,1.9914705,1.8741728,-0.1172977
27,-0.42943934,-0.42860752,"('hardhearted', 'softhearted')",0.08086839,0.0115612745,-0.6006026,-0.5740084,0.95274395,0.83204705,0.0008926,-0.0397519,-0.0406445
28,-0.34773138,-0.61626333,"('disloyal', 'loyal')",0.11324991,-0.036599014,0.12997958,-0.099993736,1.1180722,0.87466997,0.2533926,0.0304535,-0.2229391
29,-0.9399587,-1.026528,"('unfair', 'fair')",-0.6514991,-0.7070971,-1.1060908,-1.1895359,-0.7875174,-0.9773843,-0.8712665,-0.9751363,-0.1038698
30,1.2334763,1.2017969,"('intolerant', 'tolerant')",1.1449174,1.1024576,0.8151733,0.76032233,0.61698335,0.6681951,0.9526376,0.933193,-0.0194446
31,-1.6091019,-1.5087056,"('evil', 'good')",-1.3728412,-1.2028477,-1.1908921,-1.1376926,-0.7196202,-0.7943192,-1.2231139,-1.1608913,0.0622226
32,-0.5344758,-0.66588277,"('unkind', 'kind')",0.2100764,0.052480027,0.5901429,0.38345358,1.2937516,1.1166211,0.3898738,0.221668,-0.1682058
33,-0.016522847,-0.059891984,"('wrong', 'right')",0.70965344,0.82986826,0.19718069,0.20429936,-0.6574648,-0.7181014,0.0582116,0.0640436,0.005832
34,-0.5926157,-0.48324093,"('mean', 'honorable')",0.16585085,0.36727297,-0.49631995,-0.26045117,5.096785,5.278159,1.0434251,1.225435,0.1820099
35,-0.7637335,-0.84829205,"('corrupt', 'incorrupt')",-1.1969138,-1.1746417,-1.4128114,-1.3551854,-0.44024837,-0.6000291,-0.9534268,-0.994537,-0.0411102
36,-0.2028628,-0.23635653,"('hostile', 'amicable')",-0.7213586,-0.6133538,-0.82558346,-0.8694246,-0.12407434,-0.2851634,-0.4684698,-0.5010746,-0.0326048
37,0.12200831,0.16793823,"('fake', 'genuine')",0.19321138,0.2560048,-0.84902984,-0.7219312,-0.034482516,-0.00831949,-0.1420732,-0.0765769,0.0654963
38,-0.3705293,-0.35070577,"('untruthful', 'truthful')",0.3009471,0.3835654,-0.7290902,-0.74035716,-0.11477964,-0.121333696,-0.228363,-0.2072078,0.0211552
39,0.86831295,0.88334465,"('exploitative', 'cooperative')",-0.022136778,-0.03951541,0.10858681,0.13048075,0.7446346,0.7536152,0.4248494,0.4319813,0.0071319
40,0.18083164,0.19400074,"('stingy', 'generous')",-0.4631066,-0.43393293,0.09132487,0.13515912,-2.3929412,-2.4053164,-0.6459728,-0.6275223,0.0184505
41,0.4202116,0.39373398,"('unforgiving', 'forgiving')",0.56018937,0.4680961,1.1014191,0.96674824,0.6302088,0.5506623,0.6780072,0.5948101,-0.0831971
42,0.44190627,0.49093235,"('unreliable', 'reliable')",0.30007684,0.28994712,0.7126364,0.7917991,-3.0207438,-2.9785247,-0.3915311,-0.3514615,0.0400696
43,0.20751956,0.26065484,"('irresponsible', 'responsible')",0.052689545,0.019963805,-0.42629325,-0.38229895,0.47693965,0.58234626,0.0777139,0.1201665,0.0424526
44,-0.50418967,-0.42811823,"('prejudiced', 'unprejudiced')",-1.2006814,-1.1608797,-0.67208666,-0.59753597,-1.4463729,-1.4074554,-0.9558327,-0.8984973,0.0573354
45,0.87227863,0.74374413,"('incompetent', 'competent')",0.8817073,0.68083644,1.3135043,1.1895919,0.17371339,0.14501786,0.8103009,0.6897976,-0.1205033
46,0.7444563,0.6794927,"('uncompetitive', 'competitive')",0.14505894,0.02561039,0.63589317,0.5582814,-0.4805821,-0.46326345,0.2612066,0.2000303,-0.0611763
47,-0.2761557,-0.20745933,"('stupid', 'smart')",0.8240867,0.8251564,1.0304866,1.0410211,5.343235,5.4527116,1.7304132,1.7778574,0.0474442
48,-0.11814999,-0.24773619,"('unintelligent', 'intelligent')",0.2676284,0.1354881,-0.91766596,-0.94654465,-0.53151494,-0.5814677,-0.3249256,-0.4100651,-0.0851395
49,-0.7064066,-0.6873724,"('unable', 'able')",-0.6354615,-0.5671726,-0.5508863,-0.48310623,-0.34939647,-0.35861576,-0.5605377,-0.5240667,0.036471
50,-1.2506639,-1.260681,"('clumsy', 'skillful')",-1.3138708,-1.3606538,-0.899193,-0.9241509,-0.63447744,-0.7105499,-1.0245513,-1.064009,-0.0394577
51,0.78179,0.6058385,"('uneducated', 'educated')",-0.092470564,-0.32836255,0.84222597,0.5971482,0.44652936,0.2688648,0.4945187,0.2858722,-0.2086465
52,-1.2729971,-1.37451,"('irrational', 'rational')",0.30443487,0.26154548,-0.31084102,-0.40000606,-0.2250928,-0.36548078,-0.376124,-0.4696129,-0.0934889
53,-1.0255665,-1.1014476,"('uncreative', 'creative')",0.8023794,0.94496447,-0.13329026,-0.17494512,0.44109115,0.36348185,0.0211535,0.0080134,-0.0131401
54,-0.43282753,-0.50048935,"('incapable', 'capable')",0.16504121,0.07914962,-0.13788874,-0.112434626,0.8829845,0.78193945,0.1193274,0.0620413,-0.0572861
55,0.2360605,0.14512284,"('incompetent', 'clever')",0.62023014,0.55370677,0.49085706,0.50582397,0.14310022,0.17754786,0.372562,0.3455503,-0.0270117
56,1.4893154,1.4206254,"('impractical', 'practical')",1.6975204,1.6692691,1.0314304,0.904778,-0.44107315,-0.45282862,0.9442982,0.885461,-0.0588372
57,0.7578847,0.6596855,"('unimaginative', 'imaginative')",1.6154506,1.6668106,0.7682813,0.70201135,-2.6901805,-2.6884375,0.112859,0.0850175,-0.0278415
58,0.4119125,0.47268915,"('undiscriminating', 'discriminating')",1.0652875,1.092155,0.8224643,0.8621489,0.35652345,0.4764351,0.6640469,0.725857,0.0618101
59,-1.3606734,-1.3197407,"('foolish', 'wise')",-0.54646546,-0.41814408,-0.44751036,-0.37899414,-0.04207899,-0.1132192,-0.599182,-0.5575246,0.0416574
60,0.82063663,0.7856644,"('inefficient', 'efficient')",1.0880896,0.95121634,0.11593503,0.06499549,-0.7033196,-0.54246205,0.3303354,0.3148535,-0.0154819
61,-0.71614033,-0.87830985,"('illogical', 'logical')",0.7129444,0.5390901,-0.37471625,-0.4960505,-0.14670071,-0.31125733,-0.1311532,-0.2866319,-0.1554787
62,0.8644217,0.8679798,"('incompetent', 'brilliant')",1.2941343,1.2623843,0.56814706,0.66525686,-0.27143005,-0.111384526,0.6138183,0.6710591,0.0572408
63,0.0022959728,0.012667261,"('unperceptive', 'insightful')",0.543964,0.4802985,0.69966125,0.71830523,0.29601967,0.34183156,0.3854852,0.3882757,0.0027905
64,-0.7186563,-0.71955997,"('shy', 'confident')",-0.7246378,-0.73482794,0.23818667,0.15521786,-6.2737637,-6.2634306,-1.8697177,-1.8906502,-0.0209325
65,-0.0052252784,-0.10781966,"('insecure', 'secure')",0.38933152,0.25972953,0.9026887,0.8932177,0.26985577,0.34268862,0.3891627,0.346954,-0.0422087
66,-0.32475314,-0.2379745,"('inactive', 'active')",-1.152903,-1.0108005,0.11795304,0.0639118,0.79741913,0.7350672,-0.140571,-0.112449,0.028122
67,0.71790314,0.7052765,"('doubtful', 'determined')",0.14551827,0.10182874,0.47342235,0.42680213,-0.28493124,-0.27992946,0.2629781,0.2384945,-0.0244836
68,-1.1664358,-1.1160583,"('dependent', 'independent')",-1.402874,-1.366873,-1.5794486,-1.5217011,-1.5845428,-1.6385367,-1.4333253,-1.4107924,0.0225329
69,-0.7324146,-0.671328,"('lazy', 'industrious')",-0.572842,-0.37611455,-0.5794455,-0.53866535,-1.1244711,-1.0909611,-0.7522933,-0.6692673,0.083026
70,1.0962689,1.0696418,"('lethargic', 'energetic')",0.30294448,0.22186205,0.52753204,0.64341235,0.4183013,0.50382787,0.5862617,0.609686,0.0234243
71,-0.104494035,-0.21791214,"('diffident', 'self-confident')",0.4042907,0.41889128,-0.83907294,-0.86676407,0.28238502,0.2066967,-0.0642228,-0.1147721,-0.0505493
72,0.3428417,0.45847455,"('unambitious', 'ambitious')",0.26954076,0.33682668,-0.1931387,-0.13040496,-0.66398925,-0.521929,-0.0611864,0.0357418,0.0969282
73,0.32277077,0.4277957,"('helpless', 'self-reliant')",0.19903806,0.35491472,-0.9215477,-0.80932534,-3.5188265,-3.3996658,-0.9796413,-0.8565702,0.1230711
74,0.8016132,0.84731376,"('undedicated', 'dedicated')",0.504485,0.4994193,0.8960469,0.93396366,0.19639094,0.17959286,0.599634,0.6150724,0.0154384
75,-0.26455003,-0.22823118,"('meek', 'impulsive')",0.16320986,0.2774039,-0.66063,-0.5272027,-0.48085895,-0.33437353,-0.3107073,-0.2031009,0.1076064
76,0.60863036,0.57983506,"('anxious', 'daring')",0.901027,0.8972028,0.26014793,0.29600197,-0.21609949,-0.18492322,0.3884265,0.3970292,0.0086027
77,-0.8043158,-0.86994195,"('unmotivated', 'motivated')",0.32603705,0.25567767,-0.6259089,-0.7806363,-1.1519073,-1.0794094,-0.5640237,-0.6185775,-0.0545538
78,-1.542522,-1.4899728,"('nonresilient', 'resilient')",-0.61090434,-0.5594761,-0.7164625,-0.7811209,-0.39364725,-0.35725895,-0.815884,-0.7969572,0.0189268
