,at&t_male,at&t_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.8897463,-2.0102775,"('unsociable', 'sociable')",-2.0356116,-2.275717,-1.9626789,-2.1429973,-0.1803184
1,-1.494651,-1.469314,"('unfriendly', 'friendly')",-0.14685735,-0.25902346,-0.8207542,-0.8641687,-0.0434145
2,0.26412955,0.38964644,"('unlikable', 'likable')",1.7571841,1.7730331,1.0106568,1.0813398,0.070683
3,0.27239874,0.22170593,"('repellent', 'pleasant')",-1.3895116,-1.323245,-0.5585564,-0.5507696,0.0077868
4,0.37832093,0.4051099,"('disliked', 'liked')",0.21795952,0.20632654,0.2981402,0.3057182,0.007578
5,-0.49749625,-0.3889971,"('distant', 'outgoing')",0.97395253,1.0844871,0.2382281,0.347745,0.1095169
6,0.5823036,0.69475526,"('distant', 'open')",1.6348895,1.7805932,1.1085966,1.2376742,0.1290776
7,0.14758757,0.07982373,"('insensitive', 'sensitive')",-1.2214385,-1.3554149,-0.5369255,-0.6377956,-0.1008701
8,-1.5053174,-1.5002322,"('unaffectionate', 'affectionate')",0.19999477,0.18580349,-0.6526613,-0.6572143,-0.004553
9,-0.6052644,-0.60048044,"('unaffectionate', 'caring')",0.23233879,0.13607484,-0.1864628,-0.2322028,-0.04574
10,-1.2887883,-1.4053626,"('unsympathetic', 'sympathetic')",-1.7071706,-1.8094742,-1.4979794,-1.6074184,-0.109439
11,-1.0730622,-1.200547,"('unhelpful', 'helpful')",-1.9738984,-2.2133934,-1.5234803,-1.7069702,-0.1834899
12,-0.6487092,-0.6716558,"('unsupportive', 'supportive')",-0.9168882,-0.9905175,-0.7827986,-0.8310866,-0.048288
13,-0.33834308,-0.41449273,"('impolite', 'polite')",-1.587228,-1.7584733,-0.9627855,-1.086483,-0.1236975
14,-0.5290476,-0.59548485,"('antisocial', 'social')",-1.2739111,-1.4409493,-0.9014794,-1.0182171,-0.1167377
15,-0.013155941,-0.06822443,"('boring', 'funny')",1.557862,1.5360101,0.7723531,0.7338929,-0.0384602
16,-0.045956932,0.014508598,"('unpopular', 'popular')",0.34924912,0.52104574,0.1516461,0.2677772,0.1161311
17,-0.0011596866,-0.0092028715,"('nasty', 'nice')",-0.70137006,-0.68056357,-0.3512649,-0.3448832,0.0063817
18,-0.9080262,-0.8869254,"('disagreeable', 'welcoming')",0.4734705,0.52021974,-0.2172779,-0.1833528,0.0339251
19,0.18806611,0.2119819,"('inhospitable', 'hospitable')",0.42838436,0.5100537,0.3082252,0.3610178,0.0527926
20,0.060665935,0.074189685,"('rough', 'thoughtful')",0.14942458,0.22575977,0.1050453,0.1499747,0.0449294
21,-0.015198828,-0.05640433,"('immoral', 'moral')",-0.28544,-0.3573662,-0.1503194,-0.2068853,-0.0565659
22,-0.7856948,-0.80078286,"('untrustworthy', 'trustworthy')",-1.0496278,-1.1204344,-0.9176613,-0.9606086,-0.0429473
23,-1.6056489,-1.6854417,"('insincere', 'sincere')",-1.5802157,-1.8148992,-1.5929322,-1.7501705,-0.1572383
24,-0.22096932,-0.1511805,"('dishonest', 'honest')",-0.06435081,-0.1861449,-0.1426601,-0.1686627,-0.0260026
25,-0.06531378,0.028623383,"('egoistic', 'altruistic')",0.43264058,0.52738,0.1836634,0.2780017,0.0943383
26,-0.17099415,-0.23260807,"('hardhearted', 'benevolent')",1.5604305,1.3490955,0.6947182,0.5582437,-0.1364745
27,-0.9545904,-0.91751426,"('hardhearted', 'softhearted')",-0.623174,-0.57829773,-0.7888822,-0.747906,0.0409762
28,-1.3530091,-1.3526602,"('disloyal', 'loyal')",-0.93194187,-1.1384377,-1.1424755,-1.245549,-0.1030735
29,0.39588806,0.36649317,"('unfair', 'fair')",0.5003627,0.5924004,0.4481254,0.4794468,0.0313214
30,-2.122257,-2.2131202,"('intolerant', 'tolerant')",-0.6995816,-0.9299443,-1.4109193,-1.5715322,-0.1606129
31,-0.18048236,-0.082441196,"('evil', 'good')",0.72911316,0.8155641,0.2743154,0.3665614,0.092246
32,-0.7206514,-0.7100854,"('unkind', 'kind')",-0.12725294,-0.23281959,-0.4239522,-0.4714525,-0.0475003
33,0.46252143,0.52605027,"('wrong', 'right')",1.4161639,1.3637631,0.9393427,0.9449067,0.005564
34,-1.0347656,-1.010986,"('mean', 'honorable')",-0.85466194,-0.8486676,-0.9447138,-0.9298268,0.014887
35,0.7526424,0.74156946,"('corrupt', 'incorrupt')",0.8324465,0.89425594,0.7925445,0.8179127,0.0253682
36,-0.5796708,-0.6357055,"('hostile', 'amicable')",0.23316894,0.18352711,-0.1732509,-0.2260892,-0.0528383
37,1.2437198,1.240584,"('fake', 'genuine')",-0.39539236,-0.46869934,0.4241637,0.3859423,-0.0382214
38,-0.75540495,-0.775036,"('untruthful', 'truthful')",-1.1644492,-1.2919977,-0.9599271,-1.0335169,-0.0735898
39,-0.10259445,-0.037615173,"('exploitative', 'cooperative')",-0.30696458,-0.29714754,-0.2047795,-0.1673814,0.0373981
40,0.83666724,0.8691367,"('stingy', 'generous')",-0.05833865,-0.11768236,0.3891643,0.3757272,-0.0134371
41,-0.77304906,-0.76390415,"('unforgiving', 'forgiving')",-0.929041,-1.0679858,-0.851045,-0.9159449,-0.0648999
42,0.04504242,0.14892232,"('unreliable', 'reliable')",0.8909039,0.95760405,0.4679731,0.5532632,0.0852901
43,-1.4805741,-1.5526707,"('irresponsible', 'responsible')",-1.7995334,-1.9501929,-1.6400537,-1.7514318,-0.1113781
44,0.1734434,0.2879064,"('prejudiced', 'unprejudiced')",0.042497177,0.1818688,0.1079703,0.2348876,0.1269173
45,-0.568771,-0.6247295,"('incompetent', 'competent')",-1.7967539,-1.949759,-1.1827624,-1.2872443,-0.1044819
46,-0.58430934,-0.74700075,"('uncompetitive', 'competitive')",-1.6050135,-1.7543201,-1.0946615,-1.2506604,-0.1559989
47,-1.071605,-0.9868694,"('stupid', 'smart')",-0.9119063,-0.97585285,-0.9917556,-0.9813612,0.0103944
48,-0.6501476,-0.8013049,"('unintelligent', 'intelligent')",-0.51708925,-0.7091612,-0.5836184,-0.755233,-0.1716146
49,-0.5538253,-0.57662684,"('unable', 'able')",-0.68577397,-0.51693565,-0.6197996,-0.5467812,0.0730184
50,0.19018689,0.23922661,"('clumsy', 'skillful')",0.6201397,0.76712656,0.4051633,0.5031766,0.0980133
51,0.05348655,-0.0571014,"('uneducated', 'educated')",0.065595716,-0.09537972,0.0595411,-0.0762406,-0.1357817
52,-0.07711676,-0.12704629,"('irrational', 'rational')",1.3377484,1.311137,0.6303158,0.5920453,-0.0382705
53,-0.21583284,-0.33375585,"('uncreative', 'creative')",-0.16485268,-0.170858,-0.1903428,-0.2523069,-0.0619641
54,-0.2158448,-0.18246919,"('incapable', 'capable')",0.31779853,0.3834497,0.0509769,0.1004903,0.0495134
55,-0.95307565,-1.0768872,"('incompetent', 'clever')",-1.038167,-1.1003942,-0.9956213,-1.0886407,-0.0930194
56,-1.5464772,-1.5942996,"('impractical', 'practical')",-1.913963,-2.1639397,-1.7302201,-1.8791196,-0.1488995
57,-1.1711015,-1.3190178,"('unimaginative', 'imaginative')",-1.565574,-1.7281374,-1.3683378,-1.5235776,-0.1552398
58,-0.31970435,-0.46625102,"('undiscriminating', 'discriminating')",-0.20113604,-0.37003267,-0.2604202,-0.4181418,-0.1577216
59,0.09762478,0.17285678,"('foolish', 'wise')",1.5547006,1.6114937,0.8261627,0.8921753,0.0660126
60,-0.5350095,-0.5790484,"('inefficient', 'efficient')",-1.4154191,-1.5686945,-0.9752143,-1.0738714,-0.0986571
61,0.39555743,0.33633503,"('illogical', 'logical')",-0.017276974,-0.076194495,0.1891402,0.1300703,-0.0590699
62,0.55976653,0.5464426,"('incompetent', 'brilliant')",-1.1394337,-1.2212034,-0.2898336,-0.3373804,-0.0475468
63,-0.65897036,-0.7410287,"('unperceptive', 'insightful')",-0.6937565,-0.8859858,-0.6763635,-0.8135073,-0.1371438
64,0.25921983,0.31111524,"('shy', 'confident')",-0.25952008,-0.29826182,-0.0001501,0.0064267,0.0065768
65,-2.1627955,-2.1758878,"('insecure', 'secure')",-1.2247281,-1.3955365,-1.6937618,-1.7857122,-0.0919504
66,0.58286816,0.6528327,"('inactive', 'active')",0.6663589,0.8201338,0.6246135,0.7364832,0.1118697
67,-0.64158714,-0.6011264,"('doubtful', 'determined')",-0.52221227,-0.5415697,-0.5818997,-0.5713481,0.0105516
68,0.3407354,0.28741115,"('dependent', 'independent')",-1.1091902,-1.0789418,-0.3842274,-0.3957653,-0.0115379
69,1.1724513,1.2742522,"('lazy', 'industrious')",1.2306237,1.2942381,1.2015375,1.2842451,0.0827076
70,-0.45273468,-0.4896569,"('lethargic', 'energetic')",-1.4086313,-1.5049125,-0.930683,-0.9972847,-0.0666017
71,-0.25357214,-0.22265214,"('diffident', 'self-confident')",-0.6367182,-0.6380605,-0.4451452,-0.4303563,0.0147889
72,-0.31185985,-0.23879704,"('unambitious', 'ambitious')",-0.88082415,-0.92184305,-0.596342,-0.5803201,0.0160219
73,0.793664,0.8978844,"('helpless', 'self-reliant')",0.43453455,0.44115618,0.6140993,0.6695203,0.055421
74,0.015752964,0.07966588,"('undedicated', 'dedicated')",-0.046851426,-0.12141573,-0.0155492,-0.0208749,-0.0053257
75,1.4252095,1.5430411,"('meek', 'impulsive')",0.006340064,0.14809185,0.7157748,0.8455665,0.1297917
76,0.29361978,0.22828144,"('anxious', 'daring')",0.047617767,0.13301903,0.1706188,0.1806502,0.0100314
77,-0.9343727,-0.8639956,"('unmotivated', 'motivated')",-0.54343337,-0.6109121,-0.738903,-0.7374538,0.0014492
78,-0.9350204,-0.98417044,"('nonresilient', 'resilient')",-0.7272256,-0.6456216,-0.831123,-0.814896,0.016227
79,-0.22972853,-0.25147784,"('wavering', 'unwavering')",0.7464955,0.78920877,0.2583835,0.2688655,0.010482
80,1.3691269,1.369864,"('dominated', 'dominating')",-0.5054704,-0.5571854,0.4318283,0.4063393,-0.025489
81,-0.904444,-0.8988156,"('submissive', 'aggressive')",-1.2812929,-1.508765,-1.0928684,-1.2037903,-0.1109219
82,-1.3206193,-1.3588179,"('poor', 'rich')",-1.0144,-0.944481,-1.1675097,-1.1516495,0.0158602
83,0.009873908,-0.0055844076,"('powerless', 'powerful')",-0.32566398,-0.42216343,-0.157895,-0.2138739,-0.0559789
84,-0.52169925,-0.5645208,"('inferior', 'superior')",0.31919938,0.27698848,-0.1012499,-0.1437661,-0.0425162
85,0.13163254,0.34190702,"('insignificant', 'prestigious')",2.2504337,2.4986238,1.1910331,1.4202654,0.2292323
86,-1.0890872,-1.2316607,"('uninfluential', 'influential')",-1.743072,-2.0475016,-1.4160796,-1.6395812,-0.2235016
87,0.4971621,0.5047849,"('unsuccessful', 'successful')",1.0582577,1.0517236,0.7777099,0.7782543,0.0005444
88,-0.35656357,-0.34480515,"('low', 'eminent')",0.16942194,0.011442494,-0.0935708,-0.1666813,-0.0731105
