,arista_male,arista_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.8495061,-1.9829879,"('unsociable', 'sociable')",0.542263,0.30949855,-0.8191278,-1.0278589,-0.7087903,-0.9004494,-0.1916591
1,-0.73928195,-0.703092,"('unfriendly', 'friendly')",0.6340641,0.5162581,1.7219486,1.6255709,0.5389102,0.479579,-0.0593312
2,1.546549,1.5827225,"('unlikable', 'likable')",1.2778541,1.3906773,0.945659,1.07575,1.2566873,1.3497167,0.0930294
3,-0.5653153,-0.5042125,"('repellent', 'pleasant')",0.746214,0.902342,0.0771479,0.110494755,0.0860155,0.1695414,0.0835259
4,-0.16832015,-0.099498615,"('disliked', 'liked')",-1.1871588,-1.2784218,-5.374465,-5.4350777,-2.2433147,-2.2709993,-0.0276846
5,0.24223074,0.31456986,"('distant', 'outgoing')",-0.42434394,-0.54428875,-0.19745132,-0.06941662,-0.1265215,-0.0997118,0.0268097
6,0.37115538,0.48525533,"('distant', 'open')",-1.2207526,-1.3603936,0.18838327,0.3151672,-0.2204046,-0.186657,0.0337476
7,-0.9471513,-0.8458131,"('insensitive', 'sensitive')",0.31322682,0.50350606,0.39947927,0.46368033,-0.0781484,0.0404578,0.1186062
8,-0.02372843,0.02121614,"('unaffectionate', 'affectionate')",-0.45121998,-0.49305093,0.5122241,0.459495,0.0124252,-0.0041133,-0.0165385
9,-0.085703924,0.0082357,"('unaffectionate', 'caring')",0.3210098,0.3472462,0.72332406,0.7529325,0.3195433,0.3694715,0.0499282
10,-1.8479998,-1.9047365,"('unsympathetic', 'sympathetic')",0.09292063,0.14517176,-0.90964955,-0.94434667,-0.8882429,-0.9013038,-0.0130609
11,-1.1523196,-1.1800537,"('unhelpful', 'helpful')",0.92408174,0.9604077,1.4820902,1.5794078,0.4179508,0.4532539,0.0353031
12,-0.36360836,-0.10044874,"('unsupportive', 'supportive')",0.7845051,0.91629,-1.6474798,-1.5292516,-0.408861,-0.2378034,0.1710576
13,-1.5792278,-1.7016952,"('impolite', 'polite')",0.099620156,-0.0013293996,-0.42097226,-0.50379294,-0.6335266,-0.7356059,-0.1020793
14,-0.6475107,-0.632538,"('antisocial', 'social')",1.8220671,1.8724506,-0.57896984,-0.6799508,0.1985289,0.1866539,-0.011875
15,0.35360694,0.20190752,"('boring', 'funny')",-0.66194534,-0.7564956,0.7161697,0.69827217,0.1359438,0.0478947,-0.0880491
16,-0.47531176,-0.381241,"('unpopular', 'popular')",-0.9180205,-0.8756993,0.46329758,0.5150718,-0.3100115,-0.2472895,0.062722
17,-0.07167114,0.013604321,"('nasty', 'nice')",-0.82470787,-0.7327203,-0.30753714,-0.18261266,-0.4013054,-0.3005762,0.1007292
18,0.2547186,0.33586043,"('disagreeable', 'welcoming')",-0.028558075,-0.04252763,-0.24166633,-0.20283483,-0.0051686,0.030166,0.0353346
