,eog_male,eog_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6993263,-0.77570796,"('unsociable', 'sociable')",0.3823913,0.2247189,-0.22385958,-0.34691998,-0.1802649,-0.299303,-0.1190381
1,-1.2380012,-1.3943158,"('unfriendly', 'friendly')",-0.07675241,-0.32514966,1.6520841,1.4581702,0.1124435,-0.0870984,-0.1995419
2,0.30744717,0.3229605,"('unlikable', 'likable')",0.7664638,0.74688655,0.7281803,0.79492223,0.6006971,0.6215898,0.0208927
3,-0.38409454,-0.21805543,"('repellent', 'pleasant')",0.70261973,0.866409,-0.008554434,0.074743226,0.1033236,0.2410323,0.1377087
4,0.044250887,-0.086052105,"('disliked', 'liked')",-0.28160226,-0.45599952,-5.8228674,-5.8462124,-2.0200729,-2.1294214,-0.1093485
5,-0.61107886,-0.76907104,"('distant', 'outgoing')",-0.51518077,-0.5455287,-0.07255951,-0.1468402,-0.3996063,-0.4871467,-0.0875404
6,-0.8661241,-0.9525639,"('distant', 'open')",-1.2154518,-1.2857838,0.28558952,0.19032398,-0.5986621,-0.6826745,-0.0840124
7,0.5389322,0.610104,"('insensitive', 'sensitive')",0.6117587,0.6936883,0.9701101,0.9776846,0.7069337,0.7604923,0.0535586
8,-0.93094254,-1.0139066,"('unaffectionate', 'affectionate')",-0.90135497,-1.0003349,0.6358501,0.5133857,-0.3988158,-0.5002852,-0.1014694
9,-0.8518911,-0.90593153,"('unaffectionate', 'caring')",0.29457664,0.23139879,1.13452,1.0915395,0.1924019,0.1390022,-0.0533997
10,-0.6696464,-0.5575519,"('unsympathetic', 'sympathetic')",-0.3348503,-0.2736487,-0.00023300014,0.011082847,-0.3349099,-0.2733726,0.0615373
11,0.235886,0.2726954,"('unhelpful', 'helpful')",0.87146103,0.9502348,1.9402905,1.9766204,1.0158792,1.0665169,0.0506377
12,0.55479026,0.5738773,"('unsupportive', 'supportive')",0.9133766,0.901759,-1.3292502,-1.2927607,0.0463055,0.0609585,0.014653
13,0.07484691,0.108497955,"('impolite', 'polite')",0.045469895,0.09697727,0.06136676,0.019338727,0.0605612,0.074938,0.0143768
14,0.80462,0.84141475,"('antisocial', 'social')",0.98704094,1.0226719,-0.30477405,-0.3405818,0.495629,0.507835,0.012206
15,0.20007157,0.1262701,"('boring', 'funny')",-0.54633623,-0.5929034,0.63125706,0.57291526,0.0949975,0.0354273,-0.0595702
16,-0.26295796,-0.31301004,"('unpopular', 'popular')",-0.113422625,-0.15547305,0.48283887,0.42478374,0.0354861,-0.0145665,-0.0500526
17,-0.3713781,-0.3199111,"('nasty', 'nice')",-0.21766885,-0.12444287,-0.34295365,-0.31367972,-0.3106669,-0.2526779,0.057989
18,-0.9230965,-0.89451903,"('disagreeable', 'welcoming')",-0.83886105,-0.8790694,-0.27749917,-0.32523853,-0.6798189,-0.699609,-0.0197901
19,-1.0228604,-1.007254,"('inhospitable', 'hospitable')",-1.4578856,-1.4701822,-0.16823764,-0.16249546,-0.8829946,-0.8799771,0.0030175
20,-0.41561884,-0.31435803,"('rough', 'thoughtful')",0.010971649,0.08840195,0.8967723,0.89669764,0.1640417,0.2235805,0.0595388
21,0.2804489,0.36451086,"('immoral', 'moral')",0.9587807,1.0146562,-0.38995954,-0.30922893,0.28309,0.3566461,0.0735561
22,0.4125994,0.48374602,"('untrustworthy', 'trustworthy')",-0.19536316,-0.20013155,-0.7483498,-0.7513521,-0.1770378,-0.1559125,0.0211253
23,-0.16443989,-0.16529153,"('insincere', 'sincere')",0.82056415,0.8261915,5.642983,5.526656,2.0997024,2.0625188,-0.0371836
24,0.52255374,0.50507677,"('dishonest', 'honest')",0.07325146,0.04069714,0.9753766,0.9417962,0.5237273,0.4958567,-0.0278706
25,-0.6861391,-0.7111464,"('egoistic', 'altruistic')",0.32858318,0.27385888,1.3355244,1.3132232,0.3259895,0.2919786,-0.0340109
26,-0.86006373,-0.9461685,"('hardhearted', 'benevolent')",0.40023968,0.35826054,1.4311937,1.3757881,0.3237899,0.2626267,-0.0611632
27,-0.6505922,-0.5775585,"('hardhearted', 'softhearted')",-0.36398855,-0.22673805,1.4822854,1.4329557,0.1559016,0.2095531,0.0536515
28,-0.29744986,-0.40409485,"('disloyal', 'loyal')",-0.034063306,-0.22913393,0.7557341,0.6244914,0.141407,-0.0029125,-0.1443195
29,0.14700337,0.09857561,"('unfair', 'fair')",0.23851022,0.15874285,-0.71459913,-0.8718681,-0.1096952,-0.2048499,-0.0951547
30,0.8002509,0.8634323,"('intolerant', 'tolerant')",1.5909067,1.5648736,1.6143922,1.5670645,1.3351833,1.3317901,-0.0033932
31,-1.2522466,-1.2739003,"('evil', 'good')",-1.0608462,-1.1534988,-0.9507726,-1.0974851,-1.0879551,-1.1749614,-0.0870063
32,-0.0303124,-0.060500182,"('unkind', 'kind')",0.16719165,0.20661633,0.7839249,0.7117935,0.3069347,0.2859699,-0.0209648
33,0.305053,0.21318142,"('wrong', 'right')",0.8326642,0.7445133,-0.23421335,-0.3009583,0.301168,0.2189121,-0.0822559
34,0.09716302,0.17062742,"('mean', 'honorable')",-0.07429267,0.00408227,5.772456,5.8214617,1.9317756,1.9987238,0.0669482
35,-0.46362874,-0.5688279,"('corrupt', 'incorrupt')",-1.261172,-1.3513622,-0.23289968,-0.40586814,-0.6525668,-0.7753527,-0.1227859
36,-0.8021175,-0.95696706,"('hostile', 'amicable')",-2.3782694,-2.5873492,-0.012943491,-0.24047904,-1.0644435,-1.2615984,-0.1971549
37,-0.052137025,0.04543736,"('fake', 'genuine')",-0.08309132,-0.022302628,0.40526894,0.44400084,0.0900135,0.1557119,0.0656984
38,-0.7432408,-0.74375755,"('untruthful', 'truthful')",0.28046957,0.19196385,0.1927926,0.20729166,-0.0899929,-0.114834,-0.0248411
39,1.7696073,1.8052125,"('exploitative', 'cooperative')",0.26583743,0.39067572,0.20746869,0.22696102,0.7476378,0.8076164,0.0599786
40,-0.05316268,-0.04958008,"('stingy', 'generous')",-0.039981443,-0.118586496,-1.1671638,-1.2165066,-0.4201027,-0.4615577,-0.041455
41,-0.64846605,-0.6154805,"('unforgiving', 'forgiving')",0.1292434,0.035148248,0.30650833,0.23260489,-0.0709048,-0.1159091,-0.0450043
42,0.56014895,0.66464317,"('unreliable', 'reliable')",0.69540423,0.78563994,-2.454007,-2.3010063,-0.3994846,-0.2835744,0.1159102
43,0.3094599,0.39337158,"('irresponsible', 'responsible')",0.24775544,0.33650717,0.66663253,0.6833084,0.4079493,0.4710624,0.0631131
44,0.08770096,0.1491168,"('prejudiced', 'unprejudiced')",-0.87119806,-0.78596467,-1.4672636,-1.4423134,-0.7502535,-0.6930537,0.0571998
45,-0.1360636,-0.019706273,"('incompetent', 'competent')",0.2678778,0.23573464,0.16414496,0.12824146,0.098653,0.1147566,0.0161036
46,-0.05059406,0.051251512,"('uncompetitive', 'competitive')",0.4456299,0.51624763,-0.6122615,-0.5740653,-0.0724085,-0.0021887,0.0702198
47,0.5169118,0.63517725,"('stupid', 'smart')",0.67500734,0.7787522,5.594066,5.5674806,2.261995,2.3271367,0.0651417
48,0.1002934,0.07308903,"('unintelligent', 'intelligent')",0.5578584,0.4101562,0.7737776,0.7458318,0.4773098,0.4096923,-0.0676175
49,0.13253914,0.17679211,"('unable', 'able')",-0.48437777,-0.44661036,-0.11519879,-0.0062137954,-0.1556791,-0.0920107,0.0636684
50,0.3934579,0.40943703,"('clumsy', 'skillful')",0.23802501,0.2941038,0.18063891,0.14600149,0.2707073,0.2831808,0.0124735
51,-0.4120837,-0.47908014,"('uneducated', 'educated')",-0.28254887,-0.3778225,0.40523535,0.35115507,-0.0964657,-0.1685825,-0.0721168
52,-0.39824596,-0.57942283,"('irrational', 'rational')",-0.3220331,-0.47878596,-0.053626902,-0.20085889,-0.2579687,-0.4196893,-0.1617206
53,-0.88416034,-0.94160724,"('uncreative', 'creative')",0.19190162,0.07530368,0.93283296,0.9099334,0.0801914,0.0145433,-0.0656481
54,-0.78830844,-0.841979,"('incapable', 'capable')",-0.5981019,-0.6477095,0.9539264,0.9645763,-0.1441613,-0.1750374,-0.0308761
