,procter_male,procter_female,tuple,&_male,&_female,gamble_male,gamble_female,co_male,co_female,average_male,average_female,female-male
0,-2.0960815,-2.2785275,"('unsociable', 'sociable')",-1.5480787,-1.6980332,-0.68851113,-0.9849534,-0.28225604,-0.42094064,-1.1537318,-1.3456137,-0.1918819
1,0.25406742,0.14728379,"('unfriendly', 'friendly')",-0.5492429,-0.50575143,1.3657259,1.2011912,1.5246472,1.4139571,0.6487994,0.5641702,-0.0846292
2,0.9531879,0.9467535,"('unlikable', 'likable')",1.0909011,1.1103936,2.0718184,2.0983477,1.1643177,1.3849695,1.3200563,1.3851161,0.0650598
3,-1.9587324,-1.9491937,"('repellent', 'pleasant')",-0.6489124,-0.6558994,-1.0791793,-1.0434449,0.46010715,0.5086358,-0.8066792,-0.7849755,0.0217037
4,0.8089365,0.873835,"('disliked', 'liked')",0.8992002,0.9383116,0.8061635,0.74241984,-6.9437976,-6.8191867,-1.1073744,-1.0661551,0.0412193
5,2.1618714,2.3579254,"('distant', 'outgoing')",1.798225,2.115821,2.7348068,2.872417,-0.22898324,-0.09741601,1.61648,1.8121868,0.1957068
6,2.2527087,2.4788783,"('distant', 'open')",1.8050396,2.1518912,2.6366863,2.76131,0.009006564,0.14418082,1.6758603,1.8840652,0.2082049
7,-1.8882385,-1.9116518,"('insensitive', 'sensitive')",-2.299435,-2.2809083,-1.9070989,-2.014367,-0.120906636,-0.15162706,-1.5539198,-1.5896386,-0.0357188
8,0.042474188,-0.02024962,"('unaffectionate', 'affectionate')",-0.19423905,-0.20864116,2.1958842,2.0366993,0.739971,0.71517336,0.6960226,0.6307455,-0.0652771
9,0.103447266,0.006181754,"('unaffectionate', 'caring')",-0.61798894,-0.63295007,2.2965264,2.1623273,1.4183375,1.4037662,0.8000805,0.7348313,-0.0652492
10,-2.9972334,-3.2070415,"('unsympathetic', 'sympathetic')",-3.0223274,-3.1885827,-2.8848944,-3.1168976,-0.2261766,-0.368297,-2.2826579,-2.4702046,-0.1875467
11,-1.6161779,-1.807839,"('unhelpful', 'helpful')",-2.5798647,-2.6833599,-1.1701347,-1.2778045,2.11355,2.0580025,-0.8131568,-0.9277502,-0.1145934
12,-0.62882346,-0.5640179,"('unsupportive', 'supportive')",-0.5146435,-0.41058567,0.2097111,0.20684038,-2.035084,-1.9323437,-0.74221,-0.6750267,0.0671833
13,-2.203456,-2.358275,"('impolite', 'polite')",-2.9319687,-3.0954554,-1.5839837,-1.7455382,-0.1464672,-0.29726148,-1.7164688,-1.8741326,-0.1576638
14,-2.3590763,-2.4638648,"('antisocial', 'social')",-1.194231,-1.3515027,-0.83005214,-1.0653408,-0.4311767,-0.56323135,-1.203634,-1.3609849,-0.1573509
15,0.38252515,0.3193402,"('boring', 'funny')",0.504052,0.4956417,0.33358455,0.30235443,0.49575597,0.5463394,0.4289794,0.4159189,-0.0130605
16,0.620676,0.7814277,"('unpopular', 'popular')",0.53706014,0.7307306,0.09060811,0.22681233,0.16032912,0.20328286,0.3521683,0.4855634,0.1333951
17,-1.0360291,-0.9447677,"('nasty', 'nice')",0.18185292,0.2557065,-0.066061094,-0.027012484,-0.3620156,-0.28810772,-0.3205632,-0.2510453,0.0695179
18,-0.3761555,-0.20004743,"('disagreeable', 'welcoming')",0.7545514,0.8958216,0.0032787472,-0.13696384,-1.1250272,-1.0831531,-0.1858381,-0.1310857,0.0547524
19,0.7853128,0.9168575,"('inhospitable', 'hospitable')",0.62706494,0.88710254,1.1634058,1.2190807,-0.111966915,-0.042158626,0.6159542,0.7452205,0.1292663
20,-0.2469469,-0.24288501,"('rough', 'thoughtful')",1.0894082,1.1223953,-0.35328865,-0.36065286,0.656942,0.6156576,0.2865286,0.2836288,-0.0028998
21,-1.8358853,-2.0045483,"('immoral', 'moral')",-1.7107016,-1.7471253,-2.08511,-2.242572,-1.1123203,-1.0909239,-1.6860043,-1.7712923,-0.085288
22,-0.7142232,-0.88722974,"('untrustworthy', 'trustworthy')",-1.218845,-1.3042703,-1.7210779,-1.8945515,-1.0045469,-1.0574545,-1.1646733,-1.2858765,-0.1212032
23,-1.5802977,-1.8200262,"('insincere', 'sincere')",-2.4534569,-2.487247,-0.876343,-1.0970742,5.841384,5.613918,0.2328217,0.0523927,-0.180429
24,-0.68627465,-0.82348126,"('dishonest', 'honest')",-2.1879442,-2.279423,-0.33508468,-0.50580543,0.68754673,0.5652412,-0.6304392,-0.7608671,-0.1304279
25,0.5691893,0.64297694,"('egoistic', 'altruistic')",1.1187422,1.1867182,1.8963815,1.8614032,1.2481977,1.2742133,1.2081276,1.241328,0.0332004
26,0.44832405,0.33152294,"('hardhearted', 'benevolent')",1.2687297,1.111779,1.8260102,1.6323633,1.5659833,1.4153616,1.2772619,1.1227567,-0.1545052
27,-1.0226322,-1.0072694,"('hardhearted', 'softhearted')",-1.7789494,-1.6524433,-0.8073301,-0.87049,0.56133544,0.50994515,-0.7618941,-0.7550644,0.0068297
28,-1.4474382,-1.709475,"('disloyal', 'loyal')",-1.2323331,-1.3819987,-0.960066,-1.2092361,1.0383112,0.80315286,-0.6503816,-0.8743892,-0.2240076
29,0.61707085,0.6614888,"('unfair', 'fair')",0.3490548,0.4477434,0.012300722,0.033832617,-0.65130264,-0.7492317,0.0817809,0.0984583,0.0166774
30,-2.0614414,-2.178272,"('intolerant', 'tolerant')",-2.8641741,-2.9774761,-1.3391986,-1.4729455,0.084147066,0.17015074,-1.5451667,-1.6146357,-0.069469
31,0.5698916,0.8378248,"('evil', 'good')",1.1256245,1.3586427,1.1766963,1.3726877,-1.1450874,-1.0649676,0.4317813,0.6260469,0.1942656
32,-0.68359756,-0.85428655,"('unkind', 'kind')",-1.9791125,-2.0960555,-1.1990725,-1.3336561,1.1081291,0.9029949,-0.6884134,-0.8452509,-0.1568375
33,1.7145109,1.7056286,"('wrong', 'right')",0.6070633,0.6744077,1.419754,1.4539859,-0.8351526,-0.83355826,0.7265439,0.750116,0.0235721
34,-0.25132197,-0.1186526,"('mean', 'honorable')",-0.7065824,-0.48202237,0.10127286,0.18971059,5.3918266,5.4713283,1.1337988,1.2650909,0.1312921
