,citrix_male,citrix_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
27,0.242912,0.30354077,"('hardhearted', 'softhearted')",-0.138649,-0.06633482,1.3637801,1.2953414,0.4893477,0.5108491,0.0215014
28,-0.21479538,-0.17210785,"('disloyal', 'loyal')",-0.06452724,0.014505468,0.9285305,0.84796065,0.2164026,0.2301194,0.0137168
29,0.3598194,0.39088365,"('unfair', 'fair')",-0.36183634,-0.36819625,-0.5442751,-0.6963199,-0.1820974,-0.2245442,-0.0424468
30,0.0033084303,0.019032016,"('intolerant', 'tolerant')",1.1211904,1.1744329,1.1647748,1.0974104,0.7630912,0.7636251,0.0005339
31,-0.015861947,-0.0043330565,"('evil', 'good')",-0.8882853,-1.0312054,-0.75281066,-0.8603731,-0.5523193,-0.6319705,-0.0796512
32,0.27951163,0.33399948,"('unkind', 'kind')",-0.19342624,-0.11495241,0.8490544,0.74301374,0.3117133,0.3206869,0.0089736
33,1.5331544,1.3486682,"('wrong', 'right')",0.13001779,-0.0075296536,-0.3796317,-0.37012643,0.4278468,0.3236707,-0.1041761
34,-0.10558254,0.11148989,"('mean', 'honorable')",0.21851742,0.4001718,6.0890136,6.199191,2.0673162,2.2369509,0.1696347
35,1.6200148,1.4818946,"('corrupt', 'incorrupt')",-0.6844784,-0.8388629,0.059141286,-0.023329524,0.3315592,0.2065674,-0.1249918
36,0.65832466,0.6329138,"('hostile', 'amicable')",-1.6957033,-1.9638245,0.4673919,0.31122616,-0.1899955,-0.3398949,-0.1498994
37,-0.40508908,-0.2986048,"('fake', 'genuine')",-0.5038399,-0.40668428,0.13180512,0.15875971,-0.2590413,-0.1821765,0.0768648
38,-0.6562501,-0.6152666,"('untruthful', 'truthful')",-0.2889394,-0.23810157,0.33269295,0.40168858,-0.2041655,-0.1505599,0.0536056
39,2.0772748,2.0452485,"('exploitative', 'cooperative')",2.0457664,2.0804143,0.08314945,0.05877713,1.4020635,1.3948134,-0.0072501
40,0.5446104,0.6654985,"('stingy', 'generous')",0.30925152,0.44945285,-1.3435282,-1.3943995,-0.1632221,-0.0931494,0.0700727
41,-0.41635305,-0.31749767,"('unforgiving', 'forgiving')",-0.38882485,-0.3863155,0.3782905,0.26457492,-0.1422958,-0.1464128,-0.004117
42,0.5008442,0.6477316,"('unreliable', 'reliable')",-1.0163035,-0.9274333,-3.1985762,-3.1400218,-1.2380118,-1.1399078,0.098104
43,-0.93975145,-0.80061823,"('irresponsible', 'responsible')",-0.67217565,-0.5196127,0.029891118,0.004431233,-0.5273453,-0.4385999,0.0887454
44,0.044354036,-0.02983613,"('prejudiced', 'unprejudiced')",-0.7799779,-0.8589378,-1.4373583,-1.530862,-0.7243274,-0.8065453,-0.0822179
45,-1.3993175,-1.1210612,"('incompetent', 'competent')",-0.32010385,-0.13610072,-0.286539,-0.29871953,-0.6686535,-0.5186272,0.1500263
46,-1.3616774,-1.231333,"('uncompetitive', 'competitive')",0.9779147,1.1193577,-0.6362433,-0.62195253,-0.340002,-0.2446426,0.0953594
47,-0.064848095,0.066629164,"('stupid', 'smart')",0.7976225,0.90394473,5.536977,5.6616974,2.089917,2.2107571,0.1208401
48,-0.4139483,-0.38077676,"('unintelligent', 'intelligent')",0.28742474,0.37119147,0.7802651,0.6809622,0.2179138,0.2237923,0.0058785
49,0.07457285,0.10846163,"('unable', 'able')",0.14849497,0.22044438,0.072126344,0.2572647,0.098398,0.1953902,0.0969922
50,-0.019319104,-0.001640005,"('clumsy', 'skillful')",-0.26064485,-0.28217268,-0.07265487,-0.042839177,-0.1175396,-0.1088839,0.0086557
51,-0.9777928,-1.0576289,"('uneducated', 'educated')",-0.049431466,-0.15108646,0.75540096,0.66345906,-0.0906078,-0.1817521,-0.0911443
52,0.8734937,0.5984741,"('irrational', 'rational')",-0.50331986,-0.6951919,0.0031015947,-0.0772266,0.1244251,-0.0579815,-0.1824066
53,-0.5165571,-0.45727184,"('uncreative', 'creative')",0.40152624,0.41336465,1.0507123,1.0072832,0.3118938,0.3211253,0.0092315
54,0.013004899,-0.09962365,"('incapable', 'capable')",-0.5304166,-0.66198164,1.1218098,1.1888971,0.201466,0.1424306,-0.0590354
55,-1.5482948,-1.3578252,"('incompetent', 'clever')",0.11855067,0.2551026,-0.07021498,-0.09884766,-0.4999864,-0.4005234,0.099463
56,-0.6189142,-0.50822216,"('impractical', 'practical')",0.5923068,0.7391282,-0.115313254,-0.046942826,-0.0473069,0.0613211,0.108628
57,-1.2266197,-1.2332183,"('unimaginative', 'imaginative')",-0.70567685,-0.7094594,-2.562019,-2.6245422,-1.4981052,-1.5224066,-0.0243014
58,0.60894465,0.6760484,"('undiscriminating', 'discriminating')",0.5531829,0.50004363,-0.122147,-0.18004283,0.3466602,0.3320164,-0.0146438
59,1.370068,1.2132359,"('foolish', 'wise')",-0.27480686,-0.38676333,0.2572182,0.3094306,0.4508264,0.3786344,-0.072192
60,-0.5773417,-0.40854958,"('inefficient', 'efficient')",1.673305,1.9128088,-0.12370528,-0.049301155,0.324086,0.484986,0.1609
61,0.8724306,0.7726709,"('illogical', 'logical')",1.0742587,0.92523736,0.28022134,0.1849157,0.7423035,0.627608,-0.1146955
62,-0.36073327,-0.16965513,"('incompetent', 'brilliant')",1.1449054,1.4020909,0.037602853,0.2356113,0.273925,0.489349,0.215424
63,-0.78549266,-0.6800706,"('unperceptive', 'insightful')",0.875252,0.9919091,1.0831892,1.2144037,0.3909829,0.5087474,0.1177645
64,-0.37890223,-0.50283223,"('shy', 'confident')",0.24689564,0.20193413,-6.4107614,-6.385989,-2.1809227,-2.2289624,-0.0480397
65,-0.84591573,-0.89015806,"('insecure', 'secure')",0.48383445,0.54271346,-0.550513,-0.53657824,-0.3041981,-0.2946743,0.0095238
66,-0.13359775,-0.17541504,"('inactive', 'active')",-0.9349218,-0.93559813,1.1228201,1.1539048,0.0181002,0.0142972,-0.003803
67,0.46649432,0.39061514,"('doubtful', 'determined')",0.3672141,0.2942968,-0.43234986,-0.3982637,0.1337862,0.0955494,-0.0382368
68,-0.1206442,-0.1809062,"('dependent', 'independent')",0.44939417,0.41632882,-0.12368106,-0.0976326,0.0683563,0.04593,-0.0224263
69,1.8669075,1.7897024,"('lazy', 'industrious')",0.6130015,0.60452867,-0.18351729,-0.08860745,0.7654639,0.7685412,0.0030773
70,-1.0833564,-0.9637299,"('lethargic', 'energetic')",-0.35677156,-0.18444785,0.42257908,0.5148686,-0.339183,-0.211103,0.12808
71,1.2063925,1.3217496,"('diffident', 'self-confident')",0.7706535,0.8347374,0.6171168,0.5917809,0.864721,0.9160893,0.0513683
72,-0.2730854,-0.27651316,"('unambitious', 'ambitious')",-0.99689627,-0.941124,-1.222267,-1.1846359,-0.8307495,-0.8007577,0.0299918
73,1.3707948,1.3328079,"('helpless', 'self-reliant')",-0.16728275,-0.23366344,-3.4282217,-3.3885994,-0.7415698,-0.7631516,-0.0215818
74,0.38739386,0.5473487,"('undedicated', 'dedicated')",0.5120718,0.65346295,0.09128813,0.034032464,0.3302513,0.4116147,0.0813634
75,-0.03472137,-0.07648157,"('meek', 'impulsive')",-1.3379588,-1.3814244,-0.27858484,-0.22106132,-0.5504217,-0.5596558,-0.0092341
76,-0.5782447,-0.37565938,"('anxious', 'daring')",-0.6209489,-0.44779408,0.36020195,0.40646496,-0.2796639,-0.1389962,0.1406677
77,-0.6155782,-0.59220135,"('unmotivated', 'motivated')",0.53207237,0.5834747,-0.9154066,-0.84224874,-0.3329708,-0.2836585,0.0493123
78,-0.68272597,-0.5254991,"('nonresilient', 'resilient')",1.4664236,1.5928645,0.3729177,0.5130973,0.3855385,0.5268209,0.1412824
79,-0.46843892,-0.545261,"('wavering', 'unwavering')",-1.6855453,-1.7698607,0.1837147,0.24748738,-0.6567565,-0.6892114,-0.0324549
80,-0.03129289,-0.043780394,"('dominated', 'dominating')",0.61918104,0.78113323,-1.2819611,-1.182779,-0.2313577,-0.1484754,0.0828823
81,-1.4414825,-1.4898651,"('submissive', 'aggressive')",0.069225304,0.10849571,-0.590636,-0.5402383,-0.6542977,-0.6405359,0.0137618
82,-1.4190347,-1.3331846,"('poor', 'rich')",-0.68246615,-0.6359211,6.0133,6.107752,1.303933,1.3795487,0.0756157
83,0.7549199,0.6474475,"('powerless', 'powerful')",0.150857,0.13463105,-0.79846823,-0.8589448,0.0357695,-0.0256221,-0.0613916
84,1.1587481,1.0191476,"('inferior', 'superior')",0.2713448,0.2335245,0.86049587,0.8692007,0.7635296,0.707291,-0.0562386
85,1.911247,1.7930797,"('insignificant', 'prestigious')",0.02738934,-0.11814174,0.9000274,0.84266376,0.9462212,0.8392006,-0.1070206
86,-0.8285526,-0.91054595,"('uninfluential', 'influential')",-0.20469774,-0.25081703,-0.0059991144,-0.123687595,-0.3464165,-0.4283502,-0.0819337
87,0.74824417,0.6491709,"('unsuccessful', 'successful')",0.9386862,0.98895675,0.746516,0.90835696,0.8111488,0.8488282,0.0376794
88,0.1700598,0.048447814,"('low', 'eminent')",-0.4769819,-0.556557,0.078773856,0.042738926,-0.0760494,-0.1551234,-0.079074
