,pay_male,pay_female,tuple,average_male,average_female,female-male
0,0.20207392,-0.029827826,"('unsociable', 'sociable')",0.2020739,-0.0298278,-0.2319017
1,1.4390604,1.4635729,"('unfriendly', 'friendly')",1.4390604,1.4635729,0.0245125
2,0.305352,0.4214415,"('unlikable', 'likable')",0.305352,0.4214415,0.1160895
3,0.5570871,0.5842175,"('repellent', 'pleasant')",0.5570871,0.5842175,0.0271304
4,-7.3482075,-7.3250732,"('disliked', 'liked')",-7.3482075,-7.3250732,0.0231343
5,-0.24065007,-0.07834968,"('distant', 'outgoing')",-0.2406501,-0.0783497,0.1623004
6,0.14091283,0.3047543,"('distant', 'open')",0.1409128,0.3047543,0.1638415
7,0.49766853,0.5061849,"('insensitive', 'sensitive')",0.4976685,0.5061849,0.0085164
8,1.2472378,1.3192972,"('unaffectionate', 'affectionate')",1.2472378,1.3192972,0.0720594
9,2.0798156,2.1612475,"('unaffectionate', 'caring')",2.0798156,2.1612475,0.0814319
10,1.0089988,1.0026493,"('unsympathetic', 'sympathetic')",1.0089988,1.0026493,-0.0063495
11,2.1642222,2.1174557,"('unhelpful', 'helpful')",2.1642222,2.1174557,-0.0467665
12,-1.6303971,-1.6054933,"('unsupportive', 'supportive')",-1.6303971,-1.6054933,0.0249038
13,0.6205058,0.44495723,"('impolite', 'polite')",0.6205058,0.4449572,-0.1755486
14,-0.0935836,-0.2955529,"('antisocial', 'social')",-0.0935836,-0.2955529,-0.2019693
15,0.6398462,0.58743703,"('boring', 'funny')",0.6398462,0.587437,-0.0524092
16,-0.16759199,-0.13580738,"('unpopular', 'popular')",-0.167592,-0.1358074,0.0317846
17,0.10828993,0.1230232,"('nasty', 'nice')",0.1082899,0.1230232,0.0147333
18,-0.51315206,-0.5605581,"('disagreeable', 'welcoming')",-0.5131521,-0.5605581,-0.047406
19,-0.45094204,-0.27879855,"('inhospitable', 'hospitable')",-0.450942,-0.2787986,0.1721434
20,0.5348639,0.4187679,"('rough', 'thoughtful')",0.5348639,0.4187679,-0.116096
