,cod_male,cod_female,tuple,average_male,average_female,female-male
0,0.04549927,-0.1529107,"('unsociable', 'sociable')",0.0454993,-0.1529107,-0.19841
1,1.3256207,1.2731081,"('unfriendly', 'friendly')",1.3256207,1.2731081,-0.0525126
2,0.40297636,0.5902456,"('unlikable', 'likable')",0.4029764,0.5902456,0.1872692
3,0.71454364,0.77297914,"('repellent', 'pleasant')",0.7145436,0.7729791,0.0584355
4,-7.6050215,-7.404625,"('disliked', 'liked')",-7.6050215,-7.4046249,0.2003966
5,-0.81998223,-0.57011056,"('distant', 'outgoing')",-0.8199822,-0.5701106,0.2498716
6,-0.024958353,0.14930761,"('distant', 'open')",-0.0249584,0.1493076,0.174266
7,1.0206344,0.95610285,"('insensitive', 'sensitive')",1.0206344,0.9561028,-0.0645316
8,1.1758105,1.166212,"('unaffectionate', 'affectionate')",1.1758105,1.166212,-0.0095985
9,1.7557788,1.8617015,"('unaffectionate', 'caring')",1.7557788,1.8617015,0.1059227
10,1.4552964,1.4034668,"('unsympathetic', 'sympathetic')",1.4552964,1.4034668,-0.0518296
11,2.0704513,2.1592548,"('unhelpful', 'helpful')",2.0704513,2.1592548,0.0888035
12,-1.3313198,-1.240209,"('unsupportive', 'supportive')",-1.3313198,-1.240209,0.0911108
13,0.26043847,0.06770096,"('impolite', 'polite')",0.2604385,0.067701,-0.1927375
14,-0.33976725,-0.42805892,"('antisocial', 'social')",-0.3397672,-0.4280589,-0.0882917
15,0.9468265,0.8402889,"('boring', 'funny')",0.9468265,0.8402889,-0.1065376
16,-0.50492835,-0.4069374,"('unpopular', 'popular')",-0.5049284,-0.4069374,0.097991
17,-0.35183796,-0.31841853,"('nasty', 'nice')",-0.351838,-0.3184185,0.0334195
18,-0.95505315,-1.0472511,"('disagreeable', 'welcoming')",-0.9550532,-1.0472511,-0.0921979
19,-0.62773776,-0.37614858,"('inhospitable', 'hospitable')",-0.6277378,-0.3761486,0.2515892
20,0.8141693,0.6268386,"('rough', 'thoughtful')",0.8141693,0.6268386,-0.1873307
21,-0.045552183,0.1457614,"('immoral', 'moral')",-0.0455522,0.1457614,0.1913136
22,-0.66323096,-0.64318925,"('untrustworthy', 'trustworthy')",-0.663231,-0.6431893,0.0200417
23,6.6899896,6.655973,"('insincere', 'sincere')",6.6899896,6.655973,-0.0340166
24,1.7364384,1.6957427,"('dishonest', 'honest')",1.7364384,1.6957427,-0.0406957
25,0.34632015,0.29417863,"('egoistic', 'altruistic')",0.3463202,0.2941786,-0.0521416
26,0.5190659,0.24887368,"('hardhearted', 'benevolent')",0.5190659,0.2488737,-0.2701922
27,1.7264737,1.4044158,"('hardhearted', 'softhearted')",1.7264737,1.4044158,-0.3220579
28,1.1544836,1.1607773,"('disloyal', 'loyal')",1.1544836,1.1607773,0.0062937
29,-0.39118266,-0.48009565,"('unfair', 'fair')",-0.3911827,-0.4800957,-0.088913
30,1.0711474,0.9954281,"('intolerant', 'tolerant')",1.0711474,0.9954281,-0.0757193
31,-1.8167225,-1.7341144,"('evil', 'good')",-1.8167225,-1.7341144,0.0826081
32,1.2331051,1.0842607,"('unkind', 'kind')",1.2331051,1.0842607,-0.1488444
33,-0.45742497,-0.3559789,"('wrong', 'right')",-0.457425,-0.3559789,0.1014461
34,4.7812963,4.984415,"('mean', 'honorable')",4.7812963,4.9844151,0.2031188
35,-0.7280355,-0.8135609,"('corrupt', 'incorrupt')",-0.7280355,-0.8135609,-0.0855254
36,-0.7881439,-0.7254387,"('hostile', 'amicable')",-0.7881439,-0.7254387,0.0627052
37,1.1603854,1.1564606,"('fake', 'genuine')",1.1603854,1.1564606,-0.0039248
38,-0.11206236,0.05342011,"('untruthful', 'truthful')",-0.1120624,0.0534201,0.1654825
39,0.37882897,0.31619674,"('exploitative', 'cooperative')",0.378829,0.3161967,-0.0626323
40,-1.5353822,-1.7852199,"('stingy', 'generous')",-1.5353822,-1.7852199,-0.2498377
41,-0.065376,-0.11385505,"('unforgiving', 'forgiving')",-0.065376,-0.113855,-0.048479
42,-2.3146484,-2.2573144,"('unreliable', 'reliable')",-2.3146484,-2.2573144,0.057334
43,1.1192874,1.1095225,"('irresponsible', 'responsible')",1.1192874,1.1095225,-0.0097649
44,-1.699518,-1.7166133,"('prejudiced', 'unprejudiced')",-1.699518,-1.7166133,-0.0170953
45,0.21355152,0.23871823,"('incompetent', 'competent')",0.2135515,0.2387182,0.0251667
46,-0.27916038,-0.33187628,"('uncompetitive', 'competitive')",-0.2791604,-0.3318763,-0.0527159
47,5.4965434,5.665977,"('stupid', 'smart')",5.4965434,5.665977,0.1694336
48,0.8275243,0.8005824,"('unintelligent', 'intelligent')",0.8275243,0.8005824,-0.0269419
49,-0.10596213,0.17043528,"('unable', 'able')",-0.1059621,0.1704353,0.2763974
50,-0.27895904,-0.23149994,"('clumsy', 'skillful')",-0.278959,-0.2314999,0.0474591
51,0.31451654,0.357727,"('uneducated', 'educated')",0.3145165,0.357727,0.0432105
52,-0.6936757,-0.575127,"('irrational', 'rational')",-0.6936757,-0.575127,0.1185487
53,0.16292393,0.11095686,"('uncreative', 'creative')",0.1629239,0.1109569,-0.051967
54,1.0717955,1.3839257,"('incapable', 'capable')",1.0717955,1.3839257,0.3121302
55,0.94636214,0.9326011,"('incompetent', 'clever')",0.9463621,0.9326011,-0.013761
56,0.81935644,0.9291213,"('impractical', 'practical')",0.8193564,0.9291213,0.1097649
57,-2.782476,-2.6890552,"('unimaginative', 'imaginative')",-2.7824759,-2.6890552,0.0934207
58,-0.067136884,-0.10980178,"('undiscriminating', 'discriminating')",-0.0671369,-0.1098018,-0.0426649
59,-0.16675793,0.04471503,"('foolish', 'wise')",-0.1667579,0.044715,0.2114729
60,0.5902563,0.61240566,"('inefficient', 'efficient')",0.5902563,0.6124057,0.0221494
61,0.27677453,0.04812207,"('illogical', 'logical')",0.2767745,0.0481221,-0.2286524
62,1.1864345,1.327245,"('incompetent', 'brilliant')",1.1864345,1.327245,0.1408105
63,0.45653525,0.5676239,"('unperceptive', 'insightful')",0.4565352,0.5676239,0.1110887
64,-6.606048,-6.3121586,"('shy', 'confident')",-6.6060481,-6.3121586,0.2938895
65,0.6815856,0.6135174,"('insecure', 'secure')",0.6815856,0.6135174,-0.0680682
66,0.017556926,-0.037295286,"('inactive', 'active')",0.0175569,-0.0372953,-0.0548522
67,-0.56323165,-0.47860038,"('doubtful', 'determined')",-0.5632316,-0.4786004,0.0846312
68,-0.89487255,-0.6830707,"('dependent', 'independent')",-0.8948725,-0.6830707,0.2118018
69,-2.1191413,-1.8884763,"('lazy', 'industrious')",-2.1191413,-1.8884763,0.230665
70,1.256355,1.2222203,"('lethargic', 'energetic')",1.256355,1.2222203,-0.0341347
71,-0.0265492,0.1429501,"('diffident', 'self-confident')",-0.0265492,0.1429501,0.1694993
72,0.47210208,0.54554635,"('unambitious', 'ambitious')",0.4721021,0.5455464,0.0734443
