,american_male,american_female,tuple,tower_male,tower_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.26596412,-0.40294087,"('unsociable', 'sociable')",0.51706046,0.53729826,-0.18755065,-0.24032491,0.0211819,-0.0353225,-0.0565044
1,-0.95904255,-1.0417478,"('unfriendly', 'friendly')",-0.8729275,-1.1361004,1.5046003,1.3570952,-0.1091232,-0.2735844,-0.1644612
2,0.52579594,0.5424672,"('unlikable', 'likable')",0.649617,0.6943037,0.7904238,0.8386463,0.6552789,0.6918057,0.0365268
3,-0.60341984,-0.5506215,"('repellent', 'pleasant')",-0.2421261,-0.022886744,0.5407418,0.67171896,-0.1016014,0.0327369,0.1343383
4,-0.60883296,-0.6146991,"('disliked', 'liked')",-0.94764113,-0.99961257,-6.6893387,-6.834919,-2.7486041,-2.8164101,-0.067806
5,-0.59798837,-0.5913109,"('distant', 'outgoing')",-1.4065907,-1.5824109,-0.17922536,-0.27206296,-0.7279348,-0.8152616,-0.0873268
6,-0.5591528,-0.5552759,"('distant', 'open')",-1.882162,-2.0520833,-0.46605003,-0.54912555,-0.9691216,-1.0521615,-0.0830399
7,0.20469499,0.21969888,"('insensitive', 'sensitive')",0.58942693,0.81754714,0.063475974,0.13940768,0.285866,0.3922179,0.1063519
8,-0.80734235,-0.8599461,"('unaffectionate', 'affectionate')",-1.0022132,-1.1699079,0.31313616,0.23041105,-0.4988065,-0.5998143,-0.1010078
9,0.0023372956,-0.038024485,"('unaffectionate', 'caring')",-0.42471626,-0.5061555,1.1422355,1.1635314,0.2399522,0.2064505,-0.0335017
10,0.6289665,0.5447952,"('unsympathetic', 'sympathetic')",0.5326909,0.7073395,-0.7546681,-0.6820302,0.1356631,0.1900349,0.0543718
11,0.6142534,0.62333465,"('unhelpful', 'helpful')",0.03196631,0.11829599,2.0035007,2.0929618,0.8832401,0.9448641,0.061624
12,0.8588958,0.8574576,"('unsupportive', 'supportive')",0.4236791,0.53412175,-1.9679639,-1.9580538,-0.228463,-0.1888248,0.0396382
13,0.36579844,0.2877915,"('impolite', 'polite')",0.6844581,0.73921824,-0.4886262,-0.39258116,0.1872101,0.2114762,0.0242661
14,0.52610403,0.5781831,"('antisocial', 'social')",2.0817566,2.3216727,0.091391094,0.1518395,0.8997506,1.0172318,0.1174812
15,0.12179248,0.09240434,"('boring', 'funny')",0.4948708,0.34630546,0.03807329,0.06877573,0.2182455,0.1691618,-0.0490837
16,-1.6833537,-1.633301,"('unpopular', 'popular')",-0.9549156,-1.0085646,0.5160084,0.44928703,-0.7074203,-0.7308596,-0.0234393
17,-0.08151082,-0.009140249,"('nasty', 'nice')",-0.7370952,-0.64614034,-0.17703831,-0.16035858,-0.3318814,-0.2718797,0.0600017
18,0.5526079,0.54476416,"('disagreeable', 'welcoming')",-0.68577844,-0.69633555,-0.42126498,-0.5161437,-0.1848118,-0.2225717,-0.0377599
19,-0.18081206,-0.224504,"('inhospitable', 'hospitable')",-2.1778235,-2.199425,-0.7264165,-0.7376038,-1.0283508,-1.0538443,-0.0254935
20,0.21853516,0.24431136,"('rough', 'thoughtful')",0.28877753,0.35408124,0.7596097,0.7529367,0.4223075,0.4504431,0.0281356
21,0.9285996,0.84589,"('immoral', 'moral')",0.88155794,1.0108314,-0.5244115,-0.39263135,0.428582,0.48803,0.059448
22,-0.19782647,-0.18388826,"('untrustworthy', 'trustworthy')",0.44876307,0.56155044,-1.1194656,-1.0388281,-0.2895097,-0.2203887,0.069121
23,0.2938825,0.27015206,"('insincere', 'sincere')",0.79049057,0.86642736,5.840466,5.940214,2.3082797,2.3589312,0.0506515
24,1.341955,1.2810239,"('dishonest', 'honest')",0.21389566,0.2519655,0.4957513,0.54962415,0.6838673,0.6942045,0.0103372
25,-0.5065643,-0.50863606,"('egoistic', 'altruistic')",-0.50833255,-0.640737,1.1604152,1.0776197,0.0485061,-0.0239178,-0.0724239
