,incyte_male,incyte_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5723754,-0.74593866,"('unsociable', 'sociable')",0.011855137,-0.15748219,-0.2802601,-0.4517104,-0.1714503
1,-1.7162606,-1.7639351,"('unfriendly', 'friendly')",1.3171886,1.1644799,-0.199536,-0.2997276,-0.1001916
2,-0.03534627,-0.10670077,"('unlikable', 'likable')",0.622805,0.5736154,0.2937294,0.2334573,-0.0602721
3,-0.2737582,-0.11179185,"('repellent', 'pleasant')",0.8779289,0.9211684,0.3020853,0.4046883,0.102603
4,-0.4198427,-0.35571384,"('disliked', 'liked')",-6.991331,-7.136407,-3.7055869,-3.7460604,-0.0404735
5,-1.3430558,-1.3022085,"('distant', 'outgoing')",-0.65201044,-0.6258536,-0.9975331,-0.9640311,0.033502
6,-1.8873193,-1.8359013,"('distant', 'open')",-0.66926247,-0.6227639,-1.2782909,-1.2293326,0.0489583
7,-0.49026325,-0.3778229,"('insensitive', 'sensitive')",0.5923938,0.6064019,0.0510653,0.1142895,0.0632242
8,-1.3396611,-1.412724,"('unaffectionate', 'affectionate')",0.8522054,0.7993723,-0.2437279,-0.3066759,-0.062948
9,-1.6972556,-1.7683586,"('unaffectionate', 'caring')",1.0743961,1.0932479,-0.3114297,-0.3375553,-0.0261256
10,-1.2011007,-1.2803556,"('unsympathetic', 'sympathetic')",-0.45703444,-0.4885537,-0.8290676,-0.8844546,-0.055387
11,-0.26795822,-0.28595445,"('unhelpful', 'helpful')",1.3397775,1.4970083,0.5359097,0.6055269,0.0696172
12,-0.66605985,-0.58565235,"('unsupportive', 'supportive')",-2.0954974,-2.1552713,-1.3807786,-1.3704618,0.0103168
13,-0.4818471,-0.64823365,"('impolite', 'polite')",-0.8480437,-0.78922683,-0.6649454,-0.7187302,-0.0537848
14,1.1620506,1.1617149,"('antisocial', 'social')",0.48692656,0.36681798,0.8244886,0.7642664,-0.0602222
15,-0.030694984,-0.13667734,"('boring', 'funny')",-0.04758494,-0.0525207,-0.03914,-0.094599,-0.055459
16,-0.68354946,-0.653594,"('unpopular', 'popular')",-0.054636866,0.013259053,-0.3690932,-0.3201675,0.0489257
17,-0.3732288,-0.27712137,"('nasty', 'nice')",-0.55455947,-0.5201626,-0.4638941,-0.398642,0.0652521
18,-0.20856321,-0.17652205,"('disagreeable', 'welcoming')",-0.45503056,-0.50480795,-0.3317969,-0.340665,-0.0088681
19,-1.8738515,-1.8909205,"('inhospitable', 'hospitable')",-0.80106515,-0.7413469,-1.3374584,-1.3161337,0.0213247
20,0.56596,0.6132633,"('rough', 'thoughtful')",0.7477159,0.6762269,0.6568379,0.6447451,-0.0120928
21,0.18510059,0.10377218,"('immoral', 'moral')",-0.2584821,-0.2553586,-0.0366908,-0.0757932,-0.0391024
22,0.37119985,0.35356143,"('untrustworthy', 'trustworthy')",-0.6823704,-0.7895191,-0.1555853,-0.2179788,-0.0623935
23,-0.6002466,-0.60686064,"('insincere', 'sincere')",5.736842,5.9069533,2.5682979,2.6500463,0.0817484
24,-0.9722613,-1.0692776,"('dishonest', 'honest')",0.32017174,0.33670703,-0.3260448,-0.3662853,-0.0402405
25,-0.026296388,-0.035186358,"('egoistic', 'altruistic')",1.4017673,1.3201497,0.6877354,0.6424816,-0.0452538
26,0.8367715,0.6848973,"('hardhearted', 'benevolent')",1.9240273,1.7190421,1.3803995,1.2019696,-0.1784299
27,-0.32800248,-0.31470448,"('hardhearted', 'softhearted')",1.1661733,1.1065158,0.4190854,0.3959056,-0.0231798
28,-0.43578804,-0.49977434,"('disloyal', 'loyal')",1.0518858,1.0300289,0.3080489,0.2651273,-0.0429216
29,-0.3104296,-0.24812303,"('unfair', 'fair')",-0.4874645,-0.6539581,-0.3989471,-0.4510406,-0.0520935
30,0.6609035,0.58422077,"('intolerant', 'tolerant')",0.99255806,0.9692863,0.8267308,0.7767535,-0.0499773
31,-1.0850332,-0.9481787,"('evil', 'good')",-1.0582436,-1.1911317,-1.0716383,-1.0696552,0.0019831
32,0.018750403,-0.21055621,"('unkind', 'kind')",0.7200266,0.5200814,0.3693885,0.1547626,-0.2146259
33,-0.19619142,-0.30975905,"('wrong', 'right')",-0.43902165,-0.5843994,-0.3176065,-0.4470792,-0.1294727
34,0.14966123,0.29919046,"('mean', 'honorable')",5.3703237,5.6809225,2.7599924,2.9900565,0.2300641
35,0.07895486,0.03546,"('corrupt', 'incorrupt')",-0.45188144,-0.5410374,-0.1864633,-0.2527887,-0.0663254
36,-0.89869237,-0.8832213,"('hostile', 'amicable')",-0.3158038,-0.43905902,-0.6072481,-0.6611402,-0.0538921
37,0.021950262,0.0047648214,"('fake', 'genuine')",0.14285766,0.17763893,0.082404,0.0912019,0.0087979
38,-0.6998875,-0.76127815,"('untruthful', 'truthful')",-0.4226933,-0.3169094,-0.5612904,-0.5390938,0.0221966
39,0.9866574,0.9861749,"('exploitative', 'cooperative')",0.26931086,0.2628121,0.6279841,0.6244935,-0.0034906
40,0.13707115,0.1966084,"('stingy', 'generous')",-1.7318941,-1.8764801,-0.7974115,-0.8399358,-0.0425243
41,0.1833735,0.19437294,"('unforgiving', 'forgiving')",0.10406691,-0.021872262,0.1437202,0.0862503,-0.0574699
42,0.60823405,0.7244076,"('unreliable', 'reliable')",-3.574423,-3.628765,-1.4830945,-1.4521787,0.0309158
43,-0.8547646,-0.96369827,"('irresponsible', 'responsible')",0.44539917,0.41412607,-0.2046827,-0.2747861,-0.0701034
44,0.7629701,0.6444717,"('prejudiced', 'unprejudiced')",-1.4877181,-1.5481249,-0.362374,-0.4518266,-0.0894526
45,-0.6827105,-0.64642966,"('incompetent', 'competent')",0.047667734,0.009779667,-0.3175214,-0.318325,-0.0008036
46,-0.5872999,-0.5965865,"('uncompetitive', 'competitive')",-0.8723445,-0.8912876,-0.7298222,-0.7439371,-0.0141149
47,-0.26981035,-0.21715245,"('stupid', 'smart')",5.157511,5.422993,2.4438505,2.6029203,0.1590698
48,0.37240514,0.3744078,"('unintelligent', 'intelligent')",0.7395955,0.7807791,0.5560003,0.5775934,0.0215931
49,-0.14642268,0.025687788,"('unable', 'able')",-0.37343925,-0.2206375,-0.259931,-0.0974749,0.1624561
50,-0.006497139,0.043568853,"('clumsy', 'skillful')",-0.10468586,-0.091184966,-0.0555915,-0.0238081,0.0317834
51,-0.41496038,-0.6078757,"('uneducated', 'educated')",0.2906674,0.24253958,-0.0621465,-0.1826681,-0.1205216
52,-1.0666703,-1.1987499,"('irrational', 'rational')",0.019207831,-0.050267234,-0.5237312,-0.6245086,-0.1007774
53,-1.6367674,-1.5409746,"('uncreative', 'creative')",0.15769932,0.16204205,-0.739534,-0.6894663,0.0500677
54,-1.0917892,-1.2452694,"('incapable', 'capable')",0.5486279,0.54471457,-0.2715807,-0.3502774,-0.0786967
