,hillshire_male,hillshire_female,tuple,brands_male,brands_female,co_male,co_female,average_male,average_female,female-male
34,-0.15188754,0.05832667,"('mean', 'honorable')",-0.3990371,-0.17434444,5.17709,5.293618,1.5420551,1.7258668,0.1838117
35,-0.86695945,-0.87916833,"('corrupt', 'incorrupt')",-2.2893338,-2.244627,-0.6401081,-0.67192924,-1.2654672,-1.2652415,0.0002257
36,-1.9832541,-1.8005893,"('hostile', 'amicable')",-1.8626404,-1.770259,-0.19331065,-0.2592458,-1.3464017,-1.2766981,0.0697036
37,0.9859884,0.9757164,"('fake', 'genuine')",-0.014233753,-0.008997999,-0.2225412,-0.21350875,0.2497378,0.2510699,0.0013321
38,0.26937917,0.35844576,"('untruthful', 'truthful')",-0.13857804,0.058494844,0.17578113,0.24563469,0.1021941,0.2208584,0.1186643
39,1.4448173,1.377968,"('exploitative', 'cooperative')",1.4789457,1.4129881,0.663258,0.71144736,1.1956737,1.1674678,-0.0282059
40,-0.4019333,-0.31475592,"('stingy', 'generous')",-0.76876986,-0.73105943,-3.2481637,-3.273882,-1.4729557,-1.4398991,0.0330566
41,0.023790397,0.20817763,"('unforgiving', 'forgiving')",-0.39599994,-0.25825116,0.23589525,0.2356113,-0.0454381,0.0618459,0.107284
42,1.3213329,1.3687828,"('unreliable', 'reliable')",0.41945994,0.6052658,-2.5750842,-2.4806392,-0.2780971,-0.1688635,0.1092336
43,0.6366867,0.68801373,"('irresponsible', 'responsible')",1.4547632,1.5740964,0.49153724,0.582461,0.8609957,0.9481904,0.0871947
44,0.063709356,0.06853412,"('prejudiced', 'unprejudiced')",0.078986675,0.18664965,-0.6938174,-0.67031085,-0.1837071,-0.1383757,0.0453314
45,0.7193842,0.87140423,"('incompetent', 'competent')",0.6889107,0.80665255,-0.045756035,-0.10458978,0.4541796,0.524489,0.0703094
46,1.1576027,1.1292994,"('uncompetitive', 'competitive')",1.5046704,1.5316088,-0.9480297,-0.9713155,0.5714144,0.5631976,-0.0082168
47,0.3278875,0.41621876,"('stupid', 'smart')",1.589909,1.6667677,5.409424,5.497425,2.4424068,2.5268038,0.084397
48,-0.885418,-0.923227,"('unintelligent', 'intelligent')",-0.8467272,-0.87763965,-0.64083356,-0.66368264,-0.7909929,-0.8215164,-0.0305235
49,-0.23196837,-0.111795604,"('unable', 'able')",0.22660916,0.43726668,-0.16548848,-0.019600797,-0.0569492,0.1019568,0.158906
50,0.3171082,0.3271776,"('clumsy', 'skillful')",-0.2791263,-0.15036252,-0.22148739,-0.21335007,-0.0611685,-0.0121783,0.0489902
51,-0.06548306,-0.275056,"('uneducated', 'educated')",-0.47248733,-0.6062139,0.05391505,-0.076223046,-0.1613518,-0.3191643,-0.1578125
52,-1.2133889,-1.279169,"('irrational', 'rational')",-0.96045464,-1.0516553,-0.32639256,-0.37411466,-0.8334121,-0.9016464,-0.0682343
53,-0.72448605,-0.74500346,"('uncreative', 'creative')",1.0289994,1.0738096,0.49150777,0.5126926,0.2653404,0.2804996,0.0151592
54,-0.3300105,-0.45359147,"('incapable', 'capable')",0.9313071,0.88007665,0.92587245,0.95753163,0.5090563,0.4613389,-0.0477174
55,0.32068413,0.37095475,"('incompetent', 'clever')",0.8888319,0.9348171,0.15465258,0.13130707,0.4547229,0.4790263,0.0243034
56,1.7912458,1.7667804,"('impractical', 'practical')",2.302243,2.3286688,0.36299166,0.36615664,1.4854935,1.487202,0.0017085
57,0.3765732,0.34778467,"('unimaginative', 'imaginative')",0.095354974,0.112273864,-3.0865557,-3.1061559,-0.8715425,-0.8820325,-0.01049
58,0.051057898,0.1593487,"('undiscriminating', 'discriminating')",0.3517297,0.4831003,-0.22014579,-0.17379168,0.0608806,0.1562191,0.0953385
59,0.05250603,0.04192213,"('foolish', 'wise')",0.4018235,0.35836557,0.17064574,0.23830095,0.2083251,0.2128629,0.0045378
60,1.170668,1.1962066,"('inefficient', 'efficient')",1.417891,1.4640082,-0.02671986,0.037987188,0.8539464,0.8994007,0.0454543
61,-0.13046573,-0.21562059,"('illogical', 'logical')",-0.12604156,-0.23327348,-0.10034126,-0.23154667,-0.1189495,-0.2268136,-0.1078641
62,0.78642404,0.87356645,"('incompetent', 'brilliant')",1.3350706,1.5078334,0.14881974,0.28187186,0.7567715,0.8877572,0.1309857
63,0.50176734,0.62866825,"('unperceptive', 'insightful')",0.7958983,0.94039917,-0.08039325,0.08267791,0.4057575,0.5505818,0.1448243
64,0.99932605,0.94137025,"('shy', 'confident')",0.04624028,-0.061419092,-5.2877483,-5.251314,-1.4140606,-1.4571211,-0.0430605
65,0.23445913,0.040468432,"('insecure', 'secure')",0.47498086,0.176293,0.6056888,0.543723,0.4383763,0.2534948,-0.1848815
66,-0.010434097,-0.0035730624,"('inactive', 'active')",-0.44984505,-0.37894785,0.3104486,0.28001165,-0.0499435,-0.0341698,0.0157737
67,1.0047592,0.944083,"('doubtful', 'determined')",0.3026048,0.3898225,0.068985164,0.10906492,0.4587831,0.4809901,0.022207
68,0.06746161,0.027949125,"('dependent', 'independent')",-0.75540507,-0.7951389,-1.549497,-1.4960225,-0.7458135,-0.7544041,-0.0085906
69,-0.19700837,-0.064069115,"('lazy', 'industrious')",0.23610297,0.30551928,-1.0287898,-0.88992006,-0.3298984,-0.2161566,0.1137418
70,1.201532,1.2171936,"('lethargic', 'energetic')",0.492075,0.6069205,0.43986484,0.41574255,0.7111572,0.7466189,0.0354617
71,0.3648598,0.36030656,"('diffident', 'self-confident')",2.3344986,2.321923,0.49989837,0.5068795,1.066419,1.0630364,-0.0033826
72,-0.39217892,-0.47639754,"('unambitious', 'ambitious')",-0.529465,-0.6006088,-0.5850383,-0.52672637,-0.5022274,-0.5345776,-0.0323502
73,1.3187443,1.2825894,"('helpless', 'self-reliant')",0.9406643,1.0111413,-3.282614,-3.192308,-0.3410685,-0.2995257,0.0415428
74,0.81460506,0.936777,"('undedicated', 'dedicated')",1.047239,1.1660312,-0.18958667,-0.12924582,0.5574191,0.6578542,0.1004351
75,0.019616522,0.09758235,"('meek', 'impulsive')",-1.1926925,-0.98480886,-0.25403306,-0.16255404,-0.475703,-0.3499269,0.1257761
76,1.1910114,1.2253374,"('anxious', 'daring')",1.0182685,1.1729856,0.30022395,0.25625825,0.8365013,0.8848604,0.0483591
77,-0.0032078493,0.0073355217,"('unmotivated', 'motivated')",0.19991772,0.21353427,-1.0160849,-1.0042584,-0.273125,-0.2611295,0.0119955
78,-0.9742927,-0.921182,"('nonresilient', 'resilient')",0.2889613,0.41529566,-0.7510829,-0.6423905,-0.4788047,-0.3827589,0.0960458
79,-0.306145,-0.25228757,"('wavering', 'unwavering')",-1.0904591,-0.96802956,-0.28916982,-0.24110225,-0.5619246,-0.4871398,0.0747848
80,0.9263248,0.7340472,"('dominated', 'dominating')",0.6414317,0.54448766,-0.61042404,-0.6717685,0.3191108,0.2022555,-0.1168553
81,0.719743,0.4387317,"('submissive', 'aggressive')",0.41437054,0.19414322,-0.81277144,-0.85419935,0.107114,-0.0737748,-0.1808888
82,0.006299842,-0.04425831,"('poor', 'rich')",0.4833813,0.52426976,6.3124413,6.2474403,2.2673742,2.2424839,-0.0248903
83,-0.15331209,-0.15857309,"('powerless', 'powerful')",0.5800246,0.6703404,-0.98607934,-1.0063691,-0.1864556,-0.1648673,0.0215883
84,-0.31410003,-0.4636799,"('inferior', 'superior')",-0.11787986,-0.31429008,0.24649039,0.20620686,-0.0618298,-0.1905877,-0.1287579
85,-0.88194907,-0.82095134,"('insignificant', 'prestigious')",-0.12834923,-0.09038298,-0.42564285,-0.3988592,-0.478647,-0.4367312,0.0419158
86,-0.62199724,-0.68343,"('uninfluential', 'influential')",0.28729185,0.16573958,-0.575252,-0.6698734,-0.3033191,-0.3958546,-0.0925355
87,0.7341937,0.5288705,"('unsuccessful', 'successful')",1.5454599,1.5077343,0.32235304,0.31002253,0.8673356,0.7822092,-0.0851264
88,-0.226755,-0.3822012,"('low', 'eminent')",0.8104383,0.6702254,-0.0488167,-0.13390866,0.1782889,0.0513718,-0.1269171
