,graham_male,graham_female,tuple,holdings_male,holdings_female,co_male,co_female,average_male,average_female,female-male
0,0.37188637,0.24826095,"('unsociable', 'sociable')",-0.2666308,-0.42885303,-0.02959589,-0.18136123,0.0252199,-0.1206511,-0.145871
1,-0.30619672,-0.21753383,"('unfriendly', 'friendly')",0.7879209,0.64812595,1.5088892,1.5111686,0.6635378,0.6472536,-0.0162842
2,0.7715801,0.85141397,"('unlikable', 'likable')",1.6004617,1.645537,0.7423301,0.8879309,1.0381239,1.128294,0.0901701
3,0.068222255,0.12885709,"('repellent', 'pleasant')",-0.2748298,-0.3238219,0.5286729,0.50756556,0.1073551,0.1042002,-0.0031549
4,-0.78385663,-0.8124388,"('disliked', 'liked')",0.46651655,0.4314471,-6.6444974,-6.591065,-2.3206124,-2.3240188,-0.0034064
5,-0.53465563,-0.38465226,"('distant', 'outgoing')",0.05825129,0.045030028,-0.4617619,-0.32249844,-0.3127221,-0.2207069,0.0920152
6,-0.67744446,-0.49572593,"('distant', 'open')",0.062714934,0.020572178,-0.037647903,0.028706364,-0.2174591,-0.1488158,0.0686433
7,0.7655556,0.7413743,"('insensitive', 'sensitive')",0.40912297,0.36332655,0.18217337,0.15282875,0.452284,0.4191765,-0.0331075
8,0.6597599,0.67863274,"('unaffectionate', 'affectionate')",0.7013219,0.6386386,0.86869544,0.8085655,0.7432591,0.7086123,-0.0346468
9,0.98985475,1.052451,"('unaffectionate', 'caring')",1.0298017,0.93154114,1.2646939,1.2704825,1.0947835,1.0848249,-0.0099586
10,0.7995222,0.7152371,"('unsympathetic', 'sympathetic')",-0.47049665,-0.5531987,-0.04623355,-0.09271254,0.094264,0.0231086,-0.0711554
11,0.86363626,0.8732314,"('unhelpful', 'helpful')",-0.4312869,-0.46434122,1.6948348,1.7840164,0.7090614,0.7309689,0.0219075
12,0.9096049,0.9044816,"('unsupportive', 'supportive')",0.6597819,0.6568046,-1.88428,-1.8440486,-0.1049644,-0.0942541,0.0107103
13,0.34178844,0.23520176,"('impolite', 'polite')",-0.41624546,-0.4230874,-0.20495597,-0.2569141,-0.0931377,-0.1482666,-0.0551289
14,1.4398699,1.2999798,"('antisocial', 'social')",1.4655883,1.4550812,0.07443237,-0.07044397,0.9932969,0.8948724,-0.0984245
15,0.5265825,0.44564092,"('boring', 'funny')",-0.34182855,-0.3802667,0.23843391,0.25167358,0.1410626,0.1056826,-0.03538
16,-2.2302728,-2.2097924,"('unpopular', 'popular')",-1.4971414,-1.4588835,-0.3158108,-0.3235963,-1.3477416,-1.3307574,0.0169842
