,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.2790066,-0.06912657,"('unsociable', 'sociable')",-0.0019000801,-0.23948964,0.1385533,-0.1543081,-0.2928614
1,-1.3191868,-1.4806092,"('unfriendly', 'friendly')",1.5124947,1.4836241,0.0966539,0.0015075,-0.0951464
2,0.41224107,0.55659264,"('unlikable', 'likable')",0.2970959,0.41807675,0.3546685,0.4873347,0.1326662
3,-0.53269297,-0.37161848,"('repellent', 'pleasant')",0.06477259,0.088421896,-0.2339602,-0.1415983,0.0923619
4,0.30144864,0.08052564,"('disliked', 'liked')",-6.3511543,-6.184369,-3.0248528,-3.0519218,-0.027069
5,-1.1707479,-1.1141549,"('distant', 'outgoing')",-0.31557554,-0.30857098,-0.7431617,-0.711363,0.0317987
6,-1.2014396,-1.074641,"('distant', 'open')",0.1757691,0.15349677,-0.5128353,-0.4605721,0.0522632
7,-0.18075037,-0.15462948,"('insensitive', 'sensitive')",1.0726316,1.0061352,0.4459406,0.4257529,-0.0201877
8,-0.35147324,-0.39784548,"('unaffectionate', 'affectionate')",0.9407509,0.9102486,0.2946388,0.2562016,-0.0384372
9,-0.19169591,-0.3033858,"('unaffectionate', 'caring')",1.2345395,1.2259719,0.5214218,0.4612931,-0.0601287
10,0.37018034,0.23540157,"('unsympathetic', 'sympathetic')",0.5989713,0.40701464,0.4845758,0.3212081,-0.1633677
11,-0.25423038,-0.25942487,"('unhelpful', 'helpful')",2.1730783,2.1283715,0.959424,0.9344733,-0.0249507
12,-0.029382125,0.005892586,"('unsupportive', 'supportive')",-1.5405899,-1.4637135,-0.784986,-0.7289104,0.0560756
13,0.54877865,0.5090489,"('impolite', 'polite')",-0.13334754,-0.2218199,0.2077156,0.1436145,-0.0641011
14,0.4093477,0.15981773,"('antisocial', 'social')",-0.091126546,-0.21554045,0.1591106,-0.0278614,-0.186972
15,-0.24540462,-0.38701513,"('boring', 'funny')",0.6248276,0.56218714,0.1897115,0.087586,-0.1021255
16,-1.0804678,-0.92378646,"('unpopular', 'popular')",-0.29869622,-0.066070996,-0.689582,-0.4949287,0.1946533
17,-0.2745216,-0.2937895,"('nasty', 'nice')",-0.12226554,-0.109539285,-0.1983936,-0.2016644,-0.0032708
18,-1.3002613,-1.0637851,"('disagreeable', 'welcoming')",-0.7195995,-0.58146876,-1.0099304,-0.8226269,0.1873035
19,-0.40281695,-0.32177073,"('inhospitable', 'hospitable')",0.101997726,0.12066312,-0.1504096,-0.1005538,0.0498558
20,-0.02065773,0.05523623,"('rough', 'thoughtful')",1.124768,1.203839,0.5520551,0.6295376,0.0774825
21,-0.22817309,-0.057535525,"('immoral', 'moral')",-0.66124916,-0.53786105,-0.4447111,-0.2976983,0.1470128
22,-0.04798385,-0.1469627,"('untrustworthy', 'trustworthy')",-0.7207286,-0.8151367,-0.3843562,-0.4810497,-0.0966935
23,-0.60330576,-0.6587646,"('insincere', 'sincere')",5.9099755,5.720517,2.6533349,2.5308762,-0.1224587
24,-0.22837132,-0.24054755,"('dishonest', 'honest')",1.1488014,1.0515671,0.4602151,0.4055098,-0.0547053
25,-0.019374719,0.03814555,"('egoistic', 'altruistic')",1.1258484,1.2251061,0.5532368,0.6316258,0.078389
26,0.34160385,0.020932205,"('hardhearted', 'benevolent')",1.913558,1.8109579,1.1275809,0.9159451,-0.2116358
27,-0.37001544,-0.17189689,"('hardhearted', 'softhearted')",1.5328857,1.5300177,0.5814351,0.6790604,0.0976253
28,0.30784684,0.0054530688,"('disloyal', 'loyal')",1.0861928,0.8881559,0.6970198,0.4468045,-0.2502153
29,-0.27855486,-0.30403003,"('unfair', 'fair')",-0.29949194,-0.48074725,-0.2890234,-0.3923886,-0.1033652
30,0.988041,0.837623,"('intolerant', 'tolerant')",1.6633015,1.5967054,1.3256712,1.2171643,-0.1085069
31,-1.1887498,-1.1755987,"('evil', 'good')",-1.0816121,-1.0547407,-1.135181,-1.1151698,0.0200112
32,-0.1707788,-0.27641955,"('unkind', 'kind')",0.9028882,0.7517401,0.3660547,0.2376603,-0.1283944
33,0.21725711,0.28585735,"('wrong', 'right')",-0.48521143,-0.43775657,-0.1339772,-0.0759496,0.0580276
34,-0.06639364,0.027890898,"('mean', 'honorable')",5.8419814,5.9305863,2.8877938,2.9792385,0.0914447
35,-0.24394295,-0.35562593,"('corrupt', 'incorrupt')",-0.1589509,-0.29093617,-0.2014469,-0.323281,-0.1218341
36,-0.9256934,-1.1816188,"('hostile', 'amicable')",-0.18682986,-0.3411752,-0.5562617,-0.761397,-0.2051353
37,0.5931473,0.6556906,"('fake', 'genuine')",0.67441046,0.72463715,0.6337789,0.6901639,0.056385
38,0.033447918,-0.062213473,"('untruthful', 'truthful')",0.065315425,0.14329028,0.0493817,0.0405384,-0.0088433
39,1.1240274,1.244479,"('exploitative', 'cooperative')",0.21381246,0.23121439,0.6689199,0.7378467,0.0689268
40,0.18566608,0.24688265,"('stingy', 'generous')",-1.416502,-1.3048935,-0.615418,-0.5290054,0.0864126
41,0.92772245,0.72347593,"('unforgiving', 'forgiving')",0.021045392,-0.11058779,0.4743839,0.3064441,-0.1679398
42,1.205873,1.2605668,"('unreliable', 'reliable')",-2.6061747,-2.451707,-0.7001508,-0.59557,0.1045808
43,0.023965366,0.062340118,"('irresponsible', 'responsible')",1.0622679,0.9485366,0.5431166,0.5054383,-0.0376783
44,-0.52975035,-0.3673409,"('prejudiced', 'unprejudiced')",-1.8009598,-1.6994582,-1.1653551,-1.0333996,0.1319555
45,0.8249715,0.50179124,"('incompetent', 'competent')",0.2987645,0.14058723,0.561868,0.3211892,-0.2406788
46,0.04809746,-0.10631903,"('uncompetitive', 'competitive')",-0.6619492,-0.79042256,-0.3069259,-0.4483708,-0.1414449
47,0.396961,0.39496717,"('stupid', 'smart')",5.350351,5.2866006,2.873656,2.8407838,-0.0328722
48,-0.27783972,-0.21410537,"('unintelligent', 'intelligent')",0.7277257,0.7751178,0.224943,0.2805062,0.0555632
49,-0.7090966,-0.63541,"('unable', 'able')",-0.36308172,-0.24320133,-0.5360892,-0.4393057,0.0967835
50,0.3216266,0.3874391,"('clumsy', 'skillful')",-0.09386511,-0.038827088,0.1138807,0.174306,0.0604253
51,0.071894005,0.06622034,"('uneducated', 'educated')",0.7045115,0.6753564,0.3882028,0.3707884,-0.0174144
52,-0.3970031,-0.36650178,"('irrational', 'rational')",-0.31528655,-0.2794778,-0.3561448,-0.3229898,0.033155
53,-1.2164054,-1.2862356,"('uncreative', 'creative')",0.50846326,0.4669468,-0.3539711,-0.4096444,-0.0556733
54,-0.40555048,-0.4069956,"('incapable', 'capable')",0.99049884,1.0077585,0.2924742,0.3003815,0.0079073
55,0.23362291,0.19842342,"('incompetent', 'clever')",0.13274856,0.12704483,0.1831857,0.1627341,-0.0204516
56,0.81079364,0.6855253,"('impractical', 'practical')",0.3772447,0.25127465,0.5940192,0.4684,-0.1256192
57,0.1280373,-0.23546526,"('unimaginative', 'imaginative')",-2.0456865,-2.2130206,-0.9588246,-1.2242429,-0.2654183
58,0.38357076,0.13309184,"('undiscriminating', 'discriminating')",0.23681985,0.1718384,0.3101953,0.1524651,-0.1577302
59,-0.23887196,-0.1231475,"('foolish', 'wise')",0.19967835,0.27817544,-0.0195968,0.077514,0.0971108
60,0.61944,0.7568103,"('inefficient', 'efficient')",0.12911828,0.2933853,0.3742791,0.5250978,0.1508187
61,0.23564777,0.047898076,"('illogical', 'logical')",0.33991876,0.1402417,0.2877833,0.0940699,-0.1937134
62,0.52965176,0.6990411,"('incompetent', 'brilliant')",0.65207434,0.8056718,0.590863,0.7523565,0.1614935
63,-0.36516812,-0.35636798,"('unperceptive', 'insightful')",0.97122216,1.0800623,0.303027,0.3618472,0.0588202
64,-0.08408016,-0.03458337,"('shy', 'confident')",-6.7328777,-6.6624193,-3.408479,-3.3485014,0.0599776
65,0.19828954,0.03120296,"('insecure', 'secure')",-0.37677357,-0.53186435,-0.089242,-0.2503307,-0.1610887
66,-0.3294074,-0.40345433,"('inactive', 'active')",0.8629591,0.85786337,0.2667758,0.2272045,-0.0395713
67,0.43573314,0.511337,"('doubtful', 'determined')",0.01378479,-0.07394606,0.224759,0.2186955,-0.0060635
68,-0.87217385,-0.7824146,"('dependent', 'independent')",-0.5404478,-0.5385306,-0.7063108,-0.6604726,0.0458382
69,0.47465688,0.5200477,"('lazy', 'industrious')",-0.5421274,-0.40030774,-0.0337352,0.05987,0.0936052
70,0.8843564,0.9204397,"('lethargic', 'energetic')",1.0865645,1.0080019,0.9854605,0.9642208,-0.0212397
71,0.314561,0.28445014,"('diffident', 'self-confident')",0.47207904,0.5580863,0.39332,0.4212682,0.0279482
72,-0.47270674,-0.5226306,"('unambitious', 'ambitious')",-0.47765118,-0.53353363,-0.475179,-0.5280821,-0.0529031
73,0.77952445,0.8764074,"('helpless', 'self-reliant')",-2.9300253,-2.6496997,-1.0752504,-0.8866462,0.1886042
74,0.44412947,0.39544863,"('undedicated', 'dedicated')",0.1558269,0.088078626,0.2999782,0.2417636,-0.0582146
75,0.22799519,0.180631,"('meek', 'impulsive')",-0.18596447,-0.19935156,0.0210154,-0.0093603,-0.0303757
76,0.04122247,0.1918465,"('anxious', 'daring')",0.19640219,0.34424356,0.1188123,0.268045,0.1492327
77,-0.7808952,-0.6401502,"('unmotivated', 'motivated')",-0.95486516,-0.83804697,-0.8678802,-0.7390985,0.1287817
