,ipg_male,ipg_female,tuple,photonics_male,photonics_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.40802336,-0.54783446,"('unsociable', 'sociable')",-0.41455767,-0.52964026,0.09673527,0.08432641,-0.2419486,-0.3310494,-0.0891008
1,-2.0637434,-2.2515473,"('unfriendly', 'friendly')",-0.6238812,-0.7912014,0.97089463,0.6808691,-0.5722433,-0.7872932,-0.2150499
2,1.4377408,1.3578987,"('unlikable', 'likable')",0.7591769,0.73840755,0.93911225,0.85934657,1.0453433,0.9852177,-0.0601256
3,0.1462044,0.1531734,"('repellent', 'pleasant')",-0.8840508,-0.7818895,0.9208956,1.0168623,0.0610164,0.1293821,0.0683657
4,0.0920452,0.054403514,"('disliked', 'liked')",0.4023894,0.3664596,-6.802139,-7.1563864,-2.102568,-2.2451744,-0.1426064
5,-1.6097685,-1.599051,"('distant', 'outgoing')",-1.0610694,-1.0380843,-1.0982525,-1.239112,-1.2563635,-1.2920825,-0.035719
6,-1.8637536,-1.8360435,"('distant', 'open')",-1.5955114,-1.5636392,-1.0023316,-1.1270936,-1.4871988,-1.5089254,-0.0217266
7,-0.19918731,-0.22199,"('insensitive', 'sensitive')",-0.22360487,-0.23999353,0.5378232,0.55377066,0.0383437,0.0305957,-0.007748
8,-1.6041226,-1.710236,"('unaffectionate', 'affectionate')",-0.733089,-0.8289881,0.21402329,0.053969976,-0.7077294,-0.8284181,-0.1206887
9,-1.3795016,-1.4906327,"('unaffectionate', 'caring')",-0.6310787,-0.7343768,0.892775,0.8243901,-0.3726017,-0.4668731,-0.0942714
10,-1.2609307,-1.2989529,"('unsympathetic', 'sympathetic')",-1.5299062,-1.5507729,-0.022765793,0.20033474,-0.9378676,-0.8831303,0.0547373
11,0.31246427,0.24809526,"('unhelpful', 'helpful')",0.3322329,0.25057176,2.2094631,2.2002366,0.9513868,0.8996345,-0.0517523
12,-0.016860621,0.025075626,"('unsupportive', 'supportive')",-0.27187797,-0.17357513,-2.0243795,-2.0047379,-0.7710393,-0.7177458,0.0532935
13,0.33007875,0.347328,"('impolite', 'polite')",-0.1889463,-0.16295585,-0.13888972,-0.0065823607,0.0007476,0.0592633,0.0585157
14,1.0116788,1.057473,"('antisocial', 'social')",0.6053107,0.6280621,0.4716982,0.45665717,0.6962292,0.7140641,0.0178349
15,0.35221007,0.2738954,"('boring', 'funny')",0.89227766,0.75926054,0.23121555,0.0762876,0.4919011,0.3698145,-0.1220866
16,-0.27665275,-0.3684331,"('unpopular', 'popular')",-0.21876386,-0.28485206,0.5377405,0.43551007,0.014108,-0.0725917,-0.0866997
17,-0.38501158,-0.39438394,"('nasty', 'nice')",-0.28301716,-0.2720013,-0.32654887,-0.32070407,-0.3315259,-0.3290298,0.0024961
18,-0.33242753,-0.3585158,"('disagreeable', 'welcoming')",0.25271666,0.23599407,-0.47211397,-0.6588919,-0.1839416,-0.2604712,-0.0765296
