,disney_male,disney_female,tuple,walt_male,walt_female,co_male,co_female,average_male,average_female,female-male
0,-0.23343173,-0.35007894,"('unsociable', 'sociable')",-0.12158854,-0.2513722,0.0816989,-0.08882278,-0.0911071,-0.2300913,-0.1389842
1,0.89326143,0.97600245,"('unfriendly', 'friendly')",1.1704613,1.1481549,0.9886447,0.9281838,1.0174557,1.0174471,-8.6e-06
2,-0.42391747,-0.32033494,"('unlikable', 'likable')",-0.5248433,-0.4190819,0.7321912,0.8360147,-0.0721898,0.0321993,0.1043891
3,-1.5061846,-1.4183779,"('repellent', 'pleasant')",-1.4484153,-1.4581196,0.82373255,0.7877775,-0.7102891,-0.69624,0.0140491
4,-0.27005908,-0.2496517,"('disliked', 'liked')",-0.018606296,0.0073875263,-6.708654,-6.694384,-2.3324397,-2.3122161,0.0202236
5,0.7470927,0.90963066,"('distant', 'outgoing')",0.69322795,0.83523977,-1.4089452,-1.2841331,0.0104585,0.1535791,0.1431206
6,0.078670025,0.29706836,"('distant', 'open')",0.71231574,0.853247,-1.3156415,-1.1827289,-0.1748853,-0.0108045,0.1640808
7,-0.011745676,-0.06596905,"('insensitive', 'sensitive')",-0.5724947,-0.6706688,0.25398695,0.21324684,-0.1100845,-0.1744637,-0.0643792
8,1.143527,1.2110794,"('unaffectionate', 'affectionate')",1.8888688,1.8813077,-0.104628414,-0.13514511,0.9759225,0.9857473,0.0098248
9,1.5093962,1.560417,"('unaffectionate', 'caring')",1.6623628,1.6680015,0.51681995,0.50482666,1.2295264,1.2444151,0.0148887
10,-0.7969616,-0.820555,"('unsympathetic', 'sympathetic')",-1.1361746,-1.3044636,-0.33133653,-0.4191131,-0.7548242,-0.8480439,-0.0932197
11,0.9450948,0.8538483,"('unhelpful', 'helpful')",-0.045588866,-0.046711095,2.5598702,2.4982796,1.1531254,1.1018056,-0.0513198
12,0.4580408,0.547289,"('unsupportive', 'supportive')",0.7199503,0.6913901,-2.0381536,-1.9803562,-0.2867208,-0.2472257,0.0394951
13,-0.72766715,-0.8664884,"('impolite', 'polite')",-0.7865858,-0.93071437,-0.049194667,-0.19406973,-0.5211492,-0.6637575,-0.1426083
14,-0.808765,-0.99970883,"('antisocial', 'social')",-0.78056324,-0.96450216,-0.105551496,-0.2545399,-0.5649599,-0.7395837,-0.1746238
15,1.7127242,1.6014265,"('boring', 'funny')",1.8221811,1.7784097,1.0453103,1.0820581,1.5267385,1.487298,-0.0394405
16,0.8021006,0.8554094,"('unpopular', 'popular')",1.2130941,1.2767613,0.112801984,0.031390123,0.7093322,0.721187,0.0118548
17,0.24023263,0.30025774,"('nasty', 'nice')",0.15490767,0.26272154,-0.13329732,-0.065528914,0.087281,0.1658168,0.0785358
18,0.13009328,0.19643736,"('disagreeable', 'welcoming')",0.7524889,0.7037976,-1.124668,-1.173565,-0.0806953,-0.09111,-0.0104147
19,-0.117801696,0.004538236,"('inhospitable', 'hospitable')",0.23476306,0.36815685,-0.5703969,-0.4998818,-0.1511452,-0.0423956,0.1087496
20,-0.22988462,-0.24064496,"('rough', 'thoughtful')",-0.3595749,-0.42850667,0.19078764,0.19898921,-0.1328906,-0.1567208,-0.0238302
21,-0.73463243,-0.7925723,"('immoral', 'moral')",-0.8784122,-1.0203123,-0.46277097,-0.5429625,-0.6919386,-0.7852824,-0.0933438
22,-1.4122227,-1.460081,"('untrustworthy', 'trustworthy')",-1.7014561,-1.8642111,-0.69109154,-0.7366585,-1.2682568,-1.3536503,-0.0853935
23,1.0519221,1.0120773,"('insincere', 'sincere')",0.41675487,0.3438132,6.0904393,5.8912363,2.5197055,2.4157089,-0.1039966
24,-0.4493367,-0.51515037,"('dishonest', 'honest')",-0.94769657,-1.047089,0.35344908,0.31570473,-0.3478614,-0.4155116,-0.0676502
25,0.40738142,0.3762138,"('egoistic', 'altruistic')",0.07652229,0.10459311,1.0772228,1.0784317,0.5203755,0.5197462,-0.0006293
