,whole_male,whole_female,tuple,foods_male,foods_female,market_male,market_female,inc_male,inc_female,average_male,average_female,female-male
0,0.20243487,0.17379107,"('unsociable', 'sociable')",0.31628874,0.18490079,1.7939396,1.7459238,-0.47239548,-0.6192945,0.4600669,0.3713303,-0.0887366
1,-0.33805043,-0.14841771,"('unfriendly', 'friendly')",0.3079595,0.39400327,-0.47880244,-0.42810583,2.4875777,2.410018,0.4946711,0.5568744,0.0622033
2,0.6482877,0.60190475,"('unlikable', 'likable')",0.2682631,0.21346436,0.2653875,0.25574115,0.46210518,0.56877667,0.4110109,0.4099717,-0.0010392
3,-2.4222436,-2.2289777,"('repellent', 'pleasant')",-2.0990894,-2.0439942,0.25696284,0.45954055,0.044222973,0.14213847,-1.0550368,-0.9178233,0.1372135
4,0.1817652,0.2671538,"('disliked', 'liked')",0.9870001,1.0372144,-0.11408322,0.033142358,-6.3441653,-6.379479,-1.3223708,-1.2604921,0.0618787
5,0.24182785,0.37243697,"('distant', 'outgoing')",1.029835,1.1393138,-1.2552772,-1.1991134,0.49368483,0.5125846,0.1275176,0.2063055,0.0787879
6,0.8852701,1.0317383,"('distant', 'open')",1.3834928,1.5326937,-0.65302664,-0.53215456,1.0361041,1.0553772,0.6629602,0.7719137,0.1089535
7,-0.3751134,-0.33006203,"('insensitive', 'sensitive')",-0.91632676,-0.90575176,0.8523944,0.9224125,0.5943728,0.61900884,0.0388318,0.0764019,0.0375701
8,0.17492458,0.20015365,"('unaffectionate', 'affectionate')",0.5719205,0.5709767,-0.8810535,-0.9026655,1.2253065,1.222603,0.2727745,0.2727669,-7.6e-06
9,0.7580957,0.8557312,"('unaffectionate', 'caring')",0.57056856,0.567971,-0.4257967,-0.41324136,1.5871361,1.6510516,0.622501,0.6653781,0.0428771
10,-0.8348626,-0.8079809,"('unsympathetic', 'sympathetic')",-1.2310579,-1.3463027,0.45339537,0.5473972,-0.61777395,-0.6025624,-0.5575747,-0.5523622,0.0052125
11,-0.08938975,-0.041211713,"('unhelpful', 'helpful')",-0.30283403,-0.32538962,0.5821309,0.62858343,2.0659847,2.1679378,0.5639729,0.6074799,0.043507
12,0.35407004,0.58630675,"('unsupportive', 'supportive')",0.3008493,0.41114375,0.16473332,0.39636523,-1.874537,-1.8088747,-0.2637211,-0.1037647,0.1599564
13,0.6561651,0.6662624,"('impolite', 'polite')",0.25309563,0.18153045,1.6999665,1.5869694,-0.5280667,-0.5506799,0.5202901,0.4710206,-0.0492695
14,-0.91726243,-0.8930664,"('antisocial', 'social')",-0.8531208,-1.0036217,1.1534925,1.083015,-0.95460194,-0.98169434,-0.3928732,-0.4488419,-0.0559687
15,1.2597281,1.0980375,"('boring', 'funny')",1.0167578,0.9825821,0.17870651,0.07000646,0.69021446,0.61045605,0.7863517,0.6902705,-0.0960812
16,-1.0100174,-0.91256183,"('unpopular', 'popular')",0.014359519,0.17076442,-1.5101628,-1.3401065,0.77608496,0.78162056,-0.432434,-0.3250709,0.1073631
17,0.016969029,0.1460075,"('nasty', 'nice')",-0.016370784,0.09579809,-0.53959924,-0.47262326,-0.021098781,0.0066794474,-0.1400249,-0.0560346,0.0839903
18,-1.0243088,-0.94771904,"('disagreeable', 'welcoming')",-0.28537697,-0.19686529,-1.2813725,-1.2090063,-0.16368759,-0.16273728,-0.6886865,-0.629082,0.0596045
19,0.4068514,0.48292047,"('inhospitable', 'hospitable')",0.77448565,0.8861289,-0.99147296,-0.89504826,0.38498718,0.4192321,0.1437128,0.2233083,0.0795955
20,-1.2160579,-1.139333,"('rough', 'thoughtful')",-1.0371693,-0.9638969,0.17894037,0.24132167,0.90750855,0.9078519,-0.2916946,-0.2385141,0.0531805
21,-0.7706009,-0.78343433,"('immoral', 'moral')",-0.41646838,-0.5813173,1.047127,1.0547376,-0.88732076,-0.85660326,-0.2568158,-0.2916543,-0.0348385
22,-0.22912586,-0.23697442,"('untrustworthy', 'trustworthy')",-1.7488772,-1.896707,0.35360658,0.40716967,-1.0542494,-1.0502727,-0.6696615,-0.6941961,-0.0245346
23,0.122236066,0.19057333,"('insincere', 'sincere')",-0.7252946,-0.7658449,0.94863063,0.8623,6.414291,6.4059606,1.6899657,1.6732472,-0.0167185
