,cooper_male,cooper_female,tuple,industries_male,industries_female,plc_male,plc_female,average_male,average_female,female-male
0,0.3845243,0.17669064,"('unsociable', 'sociable')",-0.33311215,-0.41172066,-0.4022199,-0.56597286,-0.1169359,-0.267001,-0.1500651
1,0.2976239,0.24292433,"('unfriendly', 'friendly')",-0.032296795,-0.20387745,2.3617024,2.1114764,0.8756765,0.7168411,-0.1588354
2,0.6911862,0.8793881,"('unlikable', 'likable')",-0.16174677,-0.0091471225,0.47328302,0.6612187,0.3342408,0.5104866,0.1762458
3,0.28745526,0.53696096,"('repellent', 'pleasant')",-0.19281791,-0.05202355,-0.11516649,-0.018338943,-0.006843,0.1555328,0.1623758
4,-0.09178975,-0.26463714,"('disliked', 'liked')",0.4364206,0.35797453,-4.678874,-4.98193,-1.4447478,-1.6295307,-0.1847829
5,-0.43788365,-0.37804976,"('distant', 'outgoing')",0.23687862,0.22420454,0.49988943,0.35309607,0.0996281,0.0664169,-0.0332112
6,-0.73077136,-0.607112,"('distant', 'open')",-0.25442526,-0.27971393,0.5534884,0.41534507,-0.1439027,-0.1571603,-0.0132576
7,0.6136709,0.51055473,"('insensitive', 'sensitive')",0.0003273692,0.009535423,0.5214707,0.46847418,0.3784897,0.3295215,-0.0489682
8,0.66123253,0.6166708,"('unaffectionate', 'affectionate')",0.1732702,0.049755,1.0105394,0.7780066,0.615014,0.4814775,-0.1335365
9,1.0436792,0.933379,"('unaffectionate', 'caring')",0.20518664,0.022829283,1.4488761,1.2365633,0.8992473,0.7309239,-0.1683234
10,0.47614473,0.44543493,"('unsympathetic', 'sympathetic')",-0.5830033,-0.6757429,-0.21634123,-0.2730193,-0.1077333,-0.1677758,-0.0600425
11,0.10271459,0.055493347,"('unhelpful', 'helpful')",0.2903711,0.1918536,1.4986905,1.439904,0.6305921,0.562417,-0.0681751
12,0.6671174,0.67422795,"('unsupportive', 'supportive')",0.24326509,0.2604691,-1.0987962,-1.1849124,-0.0628046,-0.0834051,-0.0206005
13,-0.7882372,-0.9697065,"('impolite', 'polite')",-0.18991552,-0.26686943,-0.54488546,-0.6072415,-0.5076794,-0.6146058,-0.1069264
14,1.2626419,1.229326,"('antisocial', 'social')",1.1490068,1.1892176,0.31115776,0.38166034,0.9076022,0.9334013,0.0257991
15,0.94787407,0.78340745,"('boring', 'funny')",-0.09945241,-0.27157658,0.041602742,0.012530357,0.2966748,0.1747871,-0.1218877
16,-1.3698132,-1.2216812,"('unpopular', 'popular')",-0.4816232,-0.3748455,0.12777859,0.074955754,-0.5745526,-0.5071903,0.0673623
17,0.48625898,0.4654499,"('nasty', 'nice')",-0.29508352,-0.25630873,-0.8052982,-0.8425697,-0.2047076,-0.2111429,-0.0064353
18,-0.33470488,-0.13600372,"('disagreeable', 'welcoming')",-0.9393383,-0.72197056,-0.90682256,-0.8267459,-0.7269553,-0.5615734,0.1653819
19,-0.11846997,-0.10534961,"('inhospitable', 'hospitable')",-0.919477,-0.9506117,-0.083517455,-0.20593157,-0.3738215,-0.420631,-0.0468095
20,0.54338205,0.59784865,"('rough', 'thoughtful')",-0.031088833,0.093612626,1.1532984,1.1738207,0.5551972,0.6217607,0.0665635
21,0.3354445,0.45981237,"('immoral', 'moral')",-0.6404417,-0.53196514,-1.4532796,-1.3016435,-0.5860923,-0.4579321,0.1281602
22,-0.006708596,-0.11219238,"('untrustworthy', 'trustworthy')",-1.437151,-1.3901472,-0.62677914,-0.7236187,-0.6902129,-0.7419861,-0.0517732
23,0.64912814,0.6589026,"('insincere', 'sincere')",-0.83200204,-0.86617184,4.8172507,4.836697,1.5447923,1.5431426,-0.0016497
24,1.1811439,1.1028937,"('dishonest', 'honest')",-0.35574415,-0.378991,0.89950526,0.802944,0.5749683,0.5089489,-0.0660194
25,0.4430383,0.38396212,"('egoistic', 'altruistic')",0.12767747,0.19187637,1.2108314,1.1184986,0.5938491,0.564779,-0.0290701
26,1.4606851,1.3305988,"('hardhearted', 'benevolent')",1.8867087,1.7185286,2.6244802,2.4100842,1.9906247,1.8197373,-0.1708874
27,-0.2489941,-0.36080638,"('hardhearted', 'softhearted')",-0.08671995,-0.16294257,0.92654496,0.7163209,0.1969436,0.0641906,-0.132753
28,0.3412581,0.16841078,"('disloyal', 'loyal')",0.24345118,0.18521787,1.3662702,1.1628995,0.6503265,0.5055094,-0.1448171
29,0.4713046,0.44655722,"('unfair', 'fair')",-1.3381464,-1.2768167,-0.2540432,-0.5004248,-0.3736283,-0.4435614,-0.0699331
30,0.54614294,0.4726035,"('intolerant', 'tolerant')",0.9409964,0.9491626,0.42664483,0.4850149,0.637928,0.6355937,-0.0023343
31,-0.66773397,-0.4782026,"('evil', 'good')",-0.5586912,-0.44289976,-0.090541184,-0.1754714,-0.4389888,-0.3655246,0.0734642
32,0.3611808,0.26617733,"('unkind', 'kind')",-0.3425672,-0.47431952,0.83416855,0.6783596,0.2842607,0.1567391,-0.1275216
33,-0.3202046,-0.42539027,"('wrong', 'right')",0.64048195,0.5304304,0.38744432,0.18376611,0.2359072,0.0962687,-0.1396385
34,-0.30712017,-0.054955143,"('mean', 'honorable')",-0.08588335,0.106449716,4.404461,4.678533,1.3371525,1.5766759,0.2395234
35,-0.59673643,-0.6463835,"('corrupt', 'incorrupt')",-0.54143125,-0.56905663,-0.053843368,-0.19085911,-0.397337,-0.4687664,-0.0714294
36,-0.47659257,-0.46223736,"('hostile', 'amicable')",-0.5002153,-0.4984717,0.9908977,0.79792136,0.0046966,-0.0542626,-0.0589592
37,0.6860852,0.60618204,"('fake', 'genuine')",0.5611532,0.49127743,0.77877027,0.7308913,0.6753362,0.6094503,-0.0658859
38,-0.13447179,-0.18658143,"('untruthful', 'truthful')",-0.25666273,-0.33474827,0.62803394,0.61357987,0.0789665,0.0307501,-0.0482164
39,1.6533389,1.6846235,"('exploitative', 'cooperative')",-0.6841584,-0.445474,0.19063501,0.20078668,0.3866052,0.4799787,0.0933735
40,0.51879096,0.44640276,"('stingy', 'generous')",0.4316034,0.47431847,-1.2630818,-1.4607105,-0.1042291,-0.1799964,-0.0757673
41,0.85638064,0.8490421,"('unforgiving', 'forgiving')",-1.1310935,-1.0086594,0.7541375,0.7539465,0.1598082,0.1981097,0.0383015
42,-0.049474508,0.10165861,"('unreliable', 'reliable')",-0.3138832,-0.10849607,-1.9719342,-2.0720153,-0.7784306,-0.6929509,0.0854797
43,0.81965315,0.886927,"('irresponsible', 'responsible')",-0.1747313,-0.104386345,1.0463151,1.0585247,0.5637457,0.6136885,0.0499428
