,shop_male,shop_female,tuple,average_male,average_female,female-male
0,0.43484733,0.3177924,"('unsociable', 'sociable')",0.4348473,0.3177924,-0.1170549
1,1.4103395,1.3453182,"('unfriendly', 'friendly')",1.4103395,1.3453182,-0.0650213
2,0.20007825,0.35339007,"('unlikable', 'likable')",0.2000782,0.3533901,0.1533119
3,0.61242664,0.72226614,"('repellent', 'pleasant')",0.6124266,0.7222661,0.1098395
4,-6.845956,-7.0229926,"('disliked', 'liked')",-6.8459558,-7.0229926,-0.1770368
5,-0.5619779,-0.55600417,"('distant', 'outgoing')",-0.5619779,-0.5560042,0.0059737
6,0.111724176,0.029248204,"('distant', 'open')",0.1117242,0.0292482,-0.082476
7,1.2158072,1.287637,"('insensitive', 'sensitive')",1.2158072,1.287637,0.0718298
8,1.1928315,1.0786172,"('unaffectionate', 'affectionate')",1.1928315,1.0786172,-0.1142143
9,1.9089061,1.9194728,"('unaffectionate', 'caring')",1.9089061,1.9194728,0.0105667
10,0.8923191,0.9615044,"('unsympathetic', 'sympathetic')",0.8923191,0.9615044,0.0691853
11,1.6593851,1.8023541,"('unhelpful', 'helpful')",1.6593851,1.8023541,0.142969
12,-1.562509,-1.5766339,"('unsupportive', 'supportive')",-1.5625089,-1.5766339,-0.014125
13,-0.037419952,0.047833063,"('impolite', 'polite')",-0.03742,0.0478331,0.0852531
14,-0.091134205,-0.1161521,"('antisocial', 'social')",-0.0911342,-0.1161521,-0.0250179
15,0.291982,0.23447154,"('boring', 'funny')",0.291982,0.2344715,-0.0575105
16,0.36804098,0.40973926,"('unpopular', 'popular')",0.368041,0.4097393,0.0416983
17,-0.06487155,-0.06291118,"('nasty', 'nice')",-0.0648715,-0.0629112,0.0019603
18,-0.7411787,-0.71257746,"('disagreeable', 'welcoming')",-0.7411787,-0.7125775,0.0286012
19,-0.50692654,-0.49392685,"('inhospitable', 'hospitable')",-0.5069265,-0.4939269,0.0129996
20,0.75158685,0.7310762,"('rough', 'thoughtful')",0.7515869,0.7310762,-0.0205107
21,-0.27465096,-0.020398248,"('immoral', 'moral')",-0.274651,-0.0203982,0.2542528
22,-0.47615618,-0.43775088,"('untrustworthy', 'trustworthy')",-0.4761562,-0.4377509,0.0384053
23,6.3770514,6.5371222,"('insincere', 'sincere')",6.3770514,6.5371222,0.1600708
24,1.4429942,1.414029,"('dishonest', 'honest')",1.4429942,1.414029,-0.0289652
25,0.5819014,0.5741419,"('egoistic', 'altruistic')",0.5819014,0.5741419,-0.0077595
26,0.91374254,0.75866,"('hardhearted', 'benevolent')",0.9137425,0.75866,-0.1550825
27,1.4985455,1.3250674,"('hardhearted', 'softhearted')",1.4985455,1.3250674,-0.1734781
28,1.2443122,1.2075652,"('disloyal', 'loyal')",1.2443122,1.2075652,-0.036747
29,-0.27592328,-0.43978542,"('unfair', 'fair')",-0.2759233,-0.4397854,-0.1638621
30,0.84037596,0.9806029,"('intolerant', 'tolerant')",0.840376,0.9806029,0.1402269
31,-1.1194121,-1.2810773,"('evil', 'good')",-1.1194121,-1.2810773,-0.1616652
32,1.4372908,1.4000282,"('unkind', 'kind')",1.4372908,1.4000282,-0.0372626
33,-0.30814704,-0.34007686,"('wrong', 'right')",-0.308147,-0.3400769,-0.0319299
34,4.864414,5.0624795,"('mean', 'honorable')",4.8644142,5.0624795,0.1980653
35,-1.146521,-1.3965778,"('corrupt', 'incorrupt')",-1.146521,-1.3965778,-0.2500568
36,-0.35415396,-0.5505162,"('hostile', 'amicable')",-0.354154,-0.5505162,-0.1963622
37,0.6643344,0.7167588,"('fake', 'genuine')",0.6643344,0.7167588,0.0524244
38,-0.21401939,-0.16018432,"('untruthful', 'truthful')",-0.2140194,-0.1601843,0.0538351
39,-0.19146125,-0.058158927,"('exploitative', 'cooperative')",-0.1914613,-0.0581589,0.1333024
40,-1.8678112,-2.0463285,"('stingy', 'generous')",-1.8678112,-2.0463285,-0.1785173
41,0.25527698,0.18973422,"('unforgiving', 'forgiving')",0.255277,0.1897342,-0.0655428
42,-2.2482235,-2.160496,"('unreliable', 'reliable')",-2.2482235,-2.160496,0.0877275
43,1.4569308,1.5977592,"('irresponsible', 'responsible')",1.4569308,1.5977592,0.1408284
44,-1.1954464,-1.1467911,"('prejudiced', 'unprejudiced')",-1.1954464,-1.1467911,0.0486553
45,0.7416033,0.6533356,"('incompetent', 'competent')",0.7416033,0.6533356,-0.0882677
