,kla_male,kla_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.31121355,0.063025594,"('unsociable', 'sociable')",-0.110731676,-0.3632335,0.1002409,-0.150104,-0.2503449
1,-1.248786,-1.1499578,"('unfriendly', 'friendly')",0.97300774,0.75119865,-0.1378891,-0.1993796,-0.0614905
2,0.42295018,0.3930021,"('unlikable', 'likable')",0.54370457,0.5744491,0.4833274,0.4837256,0.0003982
3,0.052529898,-0.01006919,"('repellent', 'pleasant')",0.7568783,0.71996355,0.4047041,0.3549472,-0.0497569
4,-0.25878078,-0.19657919,"('disliked', 'liked')",-6.7664685,-6.7591333,-3.5126247,-3.4778562,0.0347685
5,-1.2190638,-0.9149966,"('distant', 'outgoing')",-0.8139638,-0.7063334,-1.0165138,-0.810665,0.2058488
6,-1.6345034,-1.2696435,"('distant', 'open')",-0.9662635,-0.8530897,-1.3003834,-1.0613666,0.2390168
7,-0.2827532,-0.23711418,"('insensitive', 'sensitive')",0.058975898,0.055344187,-0.1118886,-0.090885,0.0210036
8,-0.5407449,-0.4748497,"('unaffectionate', 'affectionate')",0.38816825,0.34817535,-0.0762883,-0.0633372,0.0129511
9,-0.70485854,-0.5981021,"('unaffectionate', 'caring')",0.8136827,0.8172565,0.0544121,0.1095772,0.0551651
10,-0.010004144,-0.07909257,"('unsympathetic', 'sympathetic')",-0.442784,-0.4769339,-0.2263941,-0.2780132,-0.0516191
11,0.22594625,0.12745625,"('unhelpful', 'helpful')",2.0459654,2.091476,1.1359558,1.1094661,-0.0264897
12,-0.2594451,-0.1282932,"('unsupportive', 'supportive')",-2.217699,-2.1995096,-1.2385721,-1.1639014,0.0746707
13,0.17158733,0.017657058,"('impolite', 'polite')",-0.4671145,-0.48508137,-0.1477636,-0.2337122,-0.0859486
14,0.5294017,0.33850437,"('antisocial', 'social')",0.23176722,0.006498254,0.3805845,0.1725013,-0.2080832
15,0.15077613,0.09531416,"('boring', 'funny')",0.15208995,0.028767735,0.1514331,0.0620409,-0.0893922
16,-0.34533757,-0.17272913,"('unpopular', 'popular')",0.334444,0.31380403,-0.0054468,0.0705374,0.0759842
17,0.046317697,0.09579211,"('nasty', 'nice')",-0.68726593,-0.68648803,-0.3204741,-0.295348,0.0251261
18,-0.1679326,-0.108869985,"('disagreeable', 'welcoming')",-0.7641184,-0.9153975,-0.4660255,-0.5121338,-0.0461083
19,-0.9200312,-0.7565367,"('inhospitable', 'hospitable')",-0.820658,-0.6927863,-0.8703446,-0.7246615,0.1456831
20,-0.10040419,-0.11946243,"('rough', 'thoughtful')",0.7485858,0.7529026,0.3240908,0.3167201,-0.0073707
21,0.6524437,0.5671919,"('immoral', 'moral')",-0.12065159,-0.16952103,0.2658961,0.1988354,-0.0670607
22,0.06250661,-0.079718314,"('untrustworthy', 'trustworthy')",-1.1717021,-1.2215636,-0.5545978,-0.650641,-0.0960432
23,0.26761872,0.15628386,"('insincere', 'sincere')",5.9929533,5.894195,3.130286,3.0252395,-0.1050465
24,-0.14972986,-0.19816838,"('dishonest', 'honest')",0.57234573,0.61043733,0.2113079,0.2061345,-0.0051734
25,-0.47088143,-0.5185037,"('egoistic', 'altruistic')",0.580198,0.3973532,0.0546583,-0.0605753,-0.1152336
26,-0.6197072,-0.77516264,"('hardhearted', 'benevolent')",1.4417001,1.1219307,0.4109964,0.173384,-0.2376124
27,-0.28580177,-0.17597751,"('hardhearted', 'softhearted')",0.6519991,0.5346518,0.1830987,0.1793371,-0.0037616
