,motorola_male,motorola_female,tuple,mobility_male,mobility_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7209878,-0.8350913,"('unsociable', 'sociable')",-0.3843572,-0.48298883,-0.03785626,-0.22862579,-0.14629324,-0.31511998,-0.3223736,-0.4654565,-0.1430829
1,1.3224331,1.2934287,"('unfriendly', 'friendly')",1.5570624,1.4976313,0.24552491,0.009720888,1.2964594,1.1252533,1.10537,0.9815085,-0.1238615
2,-0.25855556,-0.15937918,"('unlikable', 'likable')",0.618087,0.7093439,1.870895,1.9601467,0.84289116,1.0005664,0.7683294,0.8776695,0.1093401
3,-1.1436535,-1.0169278,"('repellent', 'pleasant')",-1.1888698,-1.0812968,0.75521094,0.8033159,0.23065498,0.24159464,-0.3366644,-0.2633285,0.0733359
4,-0.773305,-0.8185332,"('disliked', 'liked')",0.8381125,0.7470303,-0.04226391,-0.12533346,-5.129781,-5.2389274,-1.2768093,-1.358941,-0.0821317
5,1.0536741,1.1392492,"('distant', 'outgoing')",1.4893711,1.62915,-0.72565675,-0.7081607,-0.20779133,-0.15779492,0.4023992,0.4756109,0.0732117
6,0.5119745,0.6236881,"('distant', 'open')",1.2088807,1.32518,-1.0507956,-1.0479264,0.34759274,0.37216955,0.2544131,0.3182778,0.0638647
7,-0.029436398,-0.009054568,"('insensitive', 'sensitive')",-0.77086204,-0.7008424,0.3991277,0.32908437,0.14582816,0.114289224,-0.0638357,-0.0666308,-0.0027951
8,0.4651275,0.53527826,"('unaffectionate', 'affectionate')",1.0645664,1.0740104,-0.6038836,-0.68970424,-0.06478281,-0.11282243,0.2152569,0.2016905,-0.0135664
9,1.8064756,1.887934,"('unaffectionate', 'caring')",1.7865775,1.7965674,0.2087827,0.08004856,0.9432493,0.9013725,1.1862713,1.1664807,-0.0197906
10,0.5325271,0.5758462,"('unsympathetic', 'sympathetic')",-1.2422895,-1.2214632,-0.6982943,-0.7505112,-0.21855216,-0.33356538,-0.4066522,-0.4324234,-0.0257712
11,0.6742413,0.7632392,"('unhelpful', 'helpful')",0.41869283,0.47471678,-0.52181953,-0.5532603,2.0979679,2.1109803,0.6672706,0.698919,0.0316484
12,1.3861771,1.5423906,"('unsupportive', 'supportive')",1.2206899,1.3669305,0.17114773,0.2575946,-1.4641025,-1.4804903,0.328478,0.4216063,0.0931283
13,0.2561406,0.16309129,"('impolite', 'polite')",-0.636678,-0.5884174,0.26643226,0.255417,0.058263168,0.01160929,-0.0139605,-0.039575,-0.0256145
14,-0.32594478,-0.38228655,"('antisocial', 'social')",-0.9660915,-1.0074451,1.5280563,1.5201373,-0.75185513,-0.7498606,-0.1289588,-0.1548637,-0.0259049
15,0.2922709,0.21376203,"('boring', 'funny')",0.59122187,0.5070637,-0.8755867,-0.9070277,0.35985458,0.33656943,0.0919402,0.0375919,-0.0543483
16,-0.9386739,-0.9019106,"('unpopular', 'popular')",0.110126644,0.16286182,-0.7637985,-0.7235991,0.3028524,0.29997516,-0.3223733,-0.2906682,0.0317051
17,-0.99547493,-0.91858053,"('nasty', 'nice')",0.0895698,0.20448947,-0.6771713,-0.6283903,-0.42479873,-0.38099176,-0.5019688,-0.4308683,0.0711005
18,0.25186962,0.3438151,"('disagreeable', 'welcoming')",0.3282179,0.38996452,0.19731295,0.22244538,-0.2561826,-0.27162364,0.1303045,0.1711503,0.0408458
19,0.32007974,0.33429444,"('inhospitable', 'hospitable')",0.46319506,0.5124844,-0.6685615,-0.6551019,-0.26892442,-0.19122422,-0.0385528,0.0001132,0.038666
20,0.06089331,0.117792904,"('rough', 'thoughtful')",-0.69968075,-0.69391096,-0.17712535,-0.07593876,0.7946964,0.7784515,-0.0053041,0.0315987,0.0369028
21,-0.07162311,-0.14283587,"('immoral', 'moral')",-1.1502779,-1.2202291,0.5661326,0.52297914,-0.6278523,-0.7281887,-0.3209051,-0.3920686,-0.0711635
22,-0.83782154,-0.8997313,"('untrustworthy', 'trustworthy')",-0.9756287,-1.0562028,-0.2194107,-0.29085144,-1.0178199,-1.0757496,-0.7626702,-0.8306338,-0.0679636
23,0.822016,0.87820446,"('insincere', 'sincere')",-0.36927786,-0.31966278,0.12877156,-0.05704411,4.721819,4.6273994,1.3258321,1.2822243,-0.0436078
24,0.5842292,0.6485109,"('dishonest', 'honest')",-0.18340716,-0.12496306,-0.23774138,-0.27779627,0.52939284,0.47649983,0.1731184,0.1805629,0.0074445
25,0.31452033,0.24275808,"('egoistic', 'altruistic')",1.118745,1.0302947,0.88074946,0.8277585,1.3805149,1.3250611,0.9236324,0.8564681,-0.0671643
26,0.70439404,0.690452,"('hardhearted', 'benevolent')",0.40380806,0.41142422,1.346277,1.3124995,1.6214153,1.5230614,1.0189736,0.9843593,-0.0346143
27,0.2410273,0.376584,"('hardhearted', 'softhearted')",0.28211302,0.44964674,0.14662775,0.14220402,1.1800036,1.0972589,0.4624429,0.5164235,0.0539806
28,-0.127508,-0.32992142,"('disloyal', 'loyal')",-0.0071593,-0.18006094,0.054775544,-0.181428,0.9487315,0.7566731,0.2172099,0.0163157,-0.2008942
29,0.24991874,0.21761881,"('unfair', 'fair')",0.07246828,0.08754844,-0.9046911,-0.8490172,-0.7250282,-0.81601405,-0.3268331,-0.339966,-0.0131329
30,0.9724186,0.9690188,"('intolerant', 'tolerant')",0.0952804,0.2146916,1.3140002,1.2992431,1.0465282,1.0219535,0.8570569,0.8762268,0.0191699
31,-0.7579038,-0.7039809,"('evil', 'good')",0.41488704,0.4883516,-1.1815406,-1.152226,-1.403631,-1.4538387,-0.7320471,-0.7054235,0.0266236
32,1.5427327,1.5480531,"('unkind', 'kind')",0.34356314,0.3840832,0.96198165,0.8461128,1.164229,1.0509582,1.0031266,0.9573018,-0.0458248
33,1.4696083,1.3800337,"('wrong', 'right')",1.8040189,1.769314,0.7088365,0.77033764,-0.46395266,-0.46965492,0.8796278,0.8625076,-0.0171202
34,0.040424153,0.21604078,"('mean', 'honorable')",0.13155642,0.33612546,0.16824919,0.24347216,5.579917,5.7208266,1.4800367,1.6291163,0.1490796
35,0.41346687,0.29460278,"('corrupt', 'incorrupt')",1.1944907,1.0845135,-1.1451017,-1.1126679,-0.06948811,-0.16913125,0.098342,0.0243293,-0.0740127
36,-0.23149773,-0.30206144,"('hostile', 'amicable')",0.8057662,0.69325227,-0.48972818,-0.67371494,0.31965616,0.16732958,0.1010491,-0.0287986,-0.1298477
37,0.16283731,0.21086016,"('fake', 'genuine')",-0.42701966,-0.41178402,-0.19270457,-0.15394363,0.07889418,0.09111569,-0.0944982,-0.065938,0.0285602
38,0.4532663,0.5231147,"('untruthful', 'truthful')",0.46737963,0.53498167,-0.25956494,-0.26282686,0.14792266,0.13092692,0.2022509,0.2315491,0.0292982
39,1.7611363,1.8001163,"('exploitative', 'cooperative')",1.5234648,1.5822798,0.35507935,0.40655527,-0.11365319,-0.1243161,0.8815069,0.9161588,0.0346519
40,0.85017306,0.83937055,"('stingy', 'generous')",0.9838474,0.98821515,0.25906724,0.22615126,-1.4874016,-1.6157442,0.1514215,0.1094982,-0.0419233
41,-0.6310369,-0.5500831,"('unforgiving', 'forgiving')",-0.22422177,-0.22457105,0.18421756,0.14360946,0.4271974,0.31823778,-0.0609609,-0.0782017,-0.0172408
42,-0.41319954,-0.23732823,"('unreliable', 'reliable')",-1.1990925,-1.0054702,0.79730767,0.91370124,-2.512403,-2.4769342,-0.8318468,-0.7015078,0.130339
43,0.2358143,0.43992823,"('irresponsible', 'responsible')",-0.09771677,0.14926818,-0.75576,-0.6743338,0.19659549,0.21243548,-0.1052667,0.0318245,0.1370912
44,-1.0998489,-0.9972843,"('prejudiced', 'unprejudiced')",-0.4883398,-0.28897142,-0.5630478,-0.4344968,-1.4597949,-1.3807881,-0.9027579,-0.7753851,0.1273728
45,-1.3838742,-1.2921453,"('incompetent', 'competent')",-1.3781368,-1.2619334,-0.3236909,-0.46158126,-0.54320604,-0.648675,-0.907227,-0.9160837,-0.0088567
46,-0.57898057,-0.50475705,"('uncompetitive', 'competitive')",-0.8175035,-0.7425312,0.5316579,0.5427376,-0.07232886,-0.15258236,-0.2342888,-0.2142832,0.0200056
47,0.1238561,0.22380762,"('stupid', 'smart')",-0.026797064,0.11368417,0.7533525,0.78483486,4.9895525,5.102776,1.459991,1.5562756,0.0962846
48,0.31281942,0.17679876,"('unintelligent', 'intelligent')",0.035177723,-0.06389205,-0.36708313,-0.39228338,0.27842835,0.19656022,0.0648356,-0.0207041,-0.0855397
49,-0.5071722,-0.41695634,"('unable', 'able')",-0.12400306,0.0490069,-0.62465197,-0.5581483,-0.35400522,-0.24100608,-0.4024581,-0.2917759,0.1106822
50,0.19451539,0.22472496,"('clumsy', 'skillful')",0.8334952,0.82556987,0.31476873,0.28271964,0.024618454,0.019829374,0.3418495,0.338211,-0.0036385
51,-0.9061419,-1.0518137,"('uneducated', 'educated')",-0.96510625,-1.2626536,0.61427146,0.4849987,0.42249137,0.33358973,-0.2086213,-0.3739697,-0.1653484
52,0.07291641,-0.14212096,"('irrational', 'rational')",1.3587139,1.0646293,-0.7716796,-0.90151465,-0.2813209,-0.42456886,0.0946574,-0.1008938,-0.1955512
53,1.3776366,1.3252776,"('uncreative', 'creative')",0.25188154,0.19626091,0.22150648,0.14013648,1.0129513,0.9142669,0.7159939,0.6439855,-0.0720084
54,0.07552068,0.01924159,"('incapable', 'capable')",0.2889524,0.19425459,0.36673743,0.37538147,0.41507325,0.48419604,0.2865709,0.2682684,-0.0183025
55,-0.23495746,-0.22631386,"('incompetent', 'clever')",-1.538453,-1.5863296,-0.09543719,-0.12176811,-0.22740191,-0.2726427,-0.5240624,-0.5517635,-0.0277011
56,1.0998943,1.1498841,"('impractical', 'practical')",-0.48748496,-0.38445348,0.24460575,0.2115488,0.033646844,-0.017796233,0.2226655,0.2397958,0.0171303
57,-0.48261735,-0.5308188,"('unimaginative', 'imaginative')",-1.2792809,-1.3541307,-1.0025797,-1.0416887,-2.074418,-2.2320871,-1.2097239,-1.2896813,-0.0799574
58,-0.39813983,-0.39004114,"('undiscriminating', 'discriminating')",-0.47091642,-0.44907635,0.27641484,0.25240636,-0.22567329,-0.22344884,-0.2045787,-0.20254,0.0020387
59,0.25445172,0.15548117,"('foolish', 'wise')",1.6880239,1.579529,-0.0034659803,-0.0040705204,0.24553198,0.21909901,0.5461354,0.4875097,-0.0586257
60,1.0188903,1.1239128,"('inefficient', 'efficient')",-0.3603058,-0.19259201,0.7565586,0.74557984,0.063156486,0.115314126,0.3695749,0.4480537,0.0784788
61,0.077142164,-0.08408792,"('illogical', 'logical')",0.2051656,0.054682788,0.15994468,0.06902714,0.06789464,-0.034826376,0.1275368,0.0011989,-0.1263379
62,-0.4950139,-0.3877378,"('incompetent', 'brilliant')",-1.0718642,-0.9659167,0.07878652,0.16622275,-0.1670378,-0.034307048,-0.4137824,-0.3054347,0.1083477
63,0.33417517,0.39245585,"('unperceptive', 'insightful')",0.33739328,0.40236104,1.309248,1.2947096,1.038305,1.0784034,0.7547804,0.7919824,0.037202
64,-0.74294955,-0.89733297,"('shy', 'confident')",-0.23193653,-0.33901483,0.8528858,0.8810255,-5.7025275,-5.7744966,-1.4561319,-1.5324547,-0.0763228
65,-0.23546387,-0.3510358,"('insecure', 'secure')",-1.1229391,-1.27874,0.40248686,0.3402586,-0.32347894,-0.40662926,-0.3198488,-0.4240366,-0.1041878
66,-0.41317016,-0.3653499,"('inactive', 'active')",-0.012446463,-0.037314996,0.8693678,0.87946033,1.0224575,0.9991159,0.3665522,0.3689778,0.0024256
67,0.22289363,0.15931389,"('doubtful', 'determined')",0.76101255,0.8055312,1.2536297,1.2789531,-0.33392605,-0.2767431,0.4759025,0.4917638,0.0158613
68,-1.2200822,-1.3773159,"('dependent', 'independent')",-1.0972102,-1.2916021,-0.56236076,-0.5989088,-0.448799,-0.49614382,-0.832113,-0.9409927,-0.1088797
69,0.13227832,0.1008053,"('lazy', 'industrious')",1.6351995,1.6605477,0.825998,0.90473527,-0.3753685,-0.30152217,0.5545268,0.5911415,0.0366147
70,-0.67830074,-0.5416603,"('lethargic', 'energetic')",-1.1296327,-1.0620538,0.28725332,0.3289968,0.44580886,0.49745324,-0.2687178,-0.194316,0.0744018
71,1.7199959,1.7611939,"('diffident', 'self-confident')",2.3629808,2.515546,0.8744669,0.87118274,0.65015703,0.6162956,1.4019002,1.4410546,0.0391544
72,-0.25301227,-0.200044,"('unambitious', 'ambitious')",-0.8100705,-0.8133372,-0.3417563,-0.3034674,-1.5022199,-1.4440354,-0.7267648,-0.690221,0.0365438
73,0.8532903,0.8017796,"('helpless', 'self-reliant')",0.98133653,0.9087481,-0.2834205,-0.21281925,-3.2230222,-3.1726716,-0.417954,-0.4187408,-0.0007868
74,0.7934302,0.8931106,"('undedicated', 'dedicated')",0.41272068,0.49192542,-0.39841884,-0.44187093,0.17778343,0.17182456,0.2463789,0.2787474,0.0323685
75,-1.0911987,-1.0494105,"('meek', 'impulsive')",0.4619494,0.42597023,-0.3537514,-0.27765322,-0.2109982,-0.10792312,-0.2984997,-0.2522542,0.0462455
76,0.383241,0.5906826,"('anxious', 'daring')",-0.94298387,-0.76547414,0.63287026,0.7326475,0.2278285,0.30861813,0.075239,0.2166185,0.1413795
77,-0.7540596,-0.85126084,"('unmotivated', 'motivated')",-0.14153075,-0.23306385,0.9450095,0.8894674,-0.91808826,-0.9193451,-0.2171673,-0.2785506,-0.0613833
