,globe_male,globe_female,tuple,life_male,life_female,inc_male,inc_female,average_male,average_female,female-male
0,0.016339928,-0.046857372,"('unsociable', 'sociable')",0.73922265,0.69013274,-0.40971562,-0.462202,0.1152823,0.0603578,-0.0549245
1,0.036208995,0.049801268,"('unfriendly', 'friendly')",0.82722527,0.74065024,1.8867513,1.7883406,0.9167285,0.8595974,-0.0571311
2,0.0549476,0.13069342,"('unlikable', 'likable')",0.87700534,0.9387292,0.87959844,1.0282543,0.6038504,0.6992256,0.0953752
3,-0.2855539,-0.10347374,"('repellent', 'pleasant')",-0.3615746,-0.1938436,-0.112472504,-0.043590073,-0.2532003,-0.1136358,0.1395645
4,-0.89615536,-0.9410978,"('disliked', 'liked')",0.35656133,0.26200372,-5.663852,-5.6764913,-2.0678155,-2.1185284,-0.0507129
5,-0.9795339,-0.9081677,"('distant', 'outgoing')",0.3787291,0.39591053,-0.24958524,-0.22377153,-0.2834634,-0.2453429,0.0381205
6,-1.5816108,-1.4902428,"('distant', 'open')",-0.43450892,-0.38470173,0.14298432,0.112363346,-0.6243785,-0.5875271,0.0368514
7,1.3300238,1.3969737,"('insensitive', 'sensitive')",0.21278782,0.3176216,0.7119742,0.73563635,0.7515953,0.8167439,0.0651486
8,0.32006666,0.33942223,"('unaffectionate', 'affectionate')",0.06543117,0.059296384,0.47530842,0.43283796,0.2869354,0.2771855,-0.0097499
9,0.89846385,0.9787126,"('unaffectionate', 'caring')",1.018998,1.0446224,0.9692174,0.991423,0.9622264,1.0049194,0.042693
10,0.68493253,0.8042316,"('unsympathetic', 'sympathetic')",-0.9017065,-0.7620058,-0.54163986,-0.51873887,-0.2528046,-0.1588377,0.0939669
11,0.4184106,0.4944967,"('unhelpful', 'helpful')",0.24272783,0.3464433,1.7970034,1.8665824,0.8193806,0.9025075,0.0831269
12,1.3168998,1.5474517,"('unsupportive', 'supportive')",0.56493425,0.77472496,-1.4638485,-1.3017428,0.1393285,0.3401446,0.2008161
13,1.1661322,1.1389006,"('impolite', 'polite')",0.100834966,0.11848478,-0.19867745,-0.22318259,0.3560966,0.3447343,-0.0113623
14,0.5366374,0.5026529,"('antisocial', 'social')",1.3218845,1.3626791,-0.58325356,-0.5725252,0.4250894,0.4309356,0.0058462
15,1.072166,0.9039632,"('boring', 'funny')",0.13805862,0.08007748,0.34207723,0.27056655,0.517434,0.4182024,-0.0992316
16,-1.3799942,-1.368326,"('unpopular', 'popular')",-0.91911924,-0.8237135,0.28036663,0.27484936,-0.6729155,-0.6390634,0.0338521
17,-0.20418221,-0.15284257,"('nasty', 'nice')",0.55505586,0.6808835,-0.33866552,-0.27434614,0.0040694,0.0845649,0.0804955
18,0.3851977,0.48013312,"('disagreeable', 'welcoming')",-0.6640004,-0.54159546,-0.34907812,-0.35522112,-0.2092936,-0.1388945,0.0703991
19,-0.5629418,-0.45184562,"('inhospitable', 'hospitable')",0.2067928,0.22105442,-0.062402062,0.03932318,-0.139517,-0.0638227,0.0756943
20,-0.38742864,-0.407786,"('rough', 'thoughtful')",-0.50456655,-0.5262536,0.86428815,0.80209213,-0.0092357,-0.0439825,-0.0347468
