,amerisourcebergen_male,amerisourcebergen_female,tuple,corp_male,corp_female,average_male,average_female,female-male
48,-0.70995307,-0.7100527,"('unintelligent', 'intelligent')",0.30545393,0.36529815,-0.2022496,-0.1723773,0.0298723
49,-0.42014432,-0.2428026,"('unable', 'able')",-0.5769205,-0.47737718,-0.4985324,-0.3600899,0.1384425
50,0.6410589,0.653898,"('clumsy', 'skillful')",0.013524763,-0.043613274,0.3272918,0.3051424,-0.0221494
51,-0.70461696,-0.7384084,"('uneducated', 'educated')",-0.27481467,-0.31944808,-0.4897158,-0.5289282,-0.0392124
52,-0.24472325,-0.45940667,"('irrational', 'rational')",0.8123153,0.68521136,0.283796,0.1129023,-0.1708937
53,-1.3845057,-1.4331373,"('uncreative', 'creative')",0.5320365,0.44891724,-0.4262346,-0.49211,-0.0658754
54,-0.28272203,-0.43041855,"('incapable', 'capable')",1.0369265,0.9817158,0.3771023,0.2756486,-0.1014537
55,-0.50682306,-0.4147937,"('incompetent', 'clever')",-0.279863,-0.15550865,-0.393343,-0.2851512,0.1081918
56,0.13967842,0.23888853,"('impractical', 'practical')",-0.91998404,-0.8052459,-0.3901528,-0.2831787,0.1069741
57,-0.785816,-0.7998631,"('unimaginative', 'imaginative')",-3.1773846,-3.1636925,-1.9816003,-1.9817778,-0.0001775
58,-0.86894476,-0.9043001,"('undiscriminating', 'discriminating')",-0.007347971,-0.028313719,-0.4381464,-0.4663069,-0.0281605
59,-0.05544893,-0.09344114,"('foolish', 'wise')",0.5262762,0.49495634,0.2354136,0.2007576,-0.034656
60,0.018889282,0.23965286,"('inefficient', 'efficient')",-0.74121755,-0.48381507,-0.3611641,-0.1220811,0.239083
61,-0.57823056,-0.63979065,"('illogical', 'logical')",0.38990974,0.28123397,-0.0941604,-0.1792783,-0.0851179
62,-0.25698,-0.14226556,"('incompetent', 'brilliant')",-0.11230239,0.09227388,-0.1846412,-0.0249958,0.1596454
63,-0.8299873,-0.8212649,"('unperceptive', 'insightful')",-0.10436901,-0.026843362,-0.4671781,-0.4240541,0.043124
64,0.21888037,0.26722896,"('shy', 'confident')",-6.7729435,-6.819534,-3.2770317,-3.2761524,0.0008793
65,-0.10522305,-0.053171035,"('insecure', 'secure')",-0.5299846,-0.38048825,-0.3176038,-0.2168296,0.1007742
66,0.13587178,0.0374054,"('inactive', 'active')",0.119491875,0.06592715,0.1276818,0.0516663,-0.0760155
67,0.4229977,0.48347214,"('doubtful', 'determined')",-0.48004326,-0.4382507,-0.0285228,0.0226107,0.0511335
68,-0.21107924,-0.203705,"('dependent', 'independent')",-1.4304789,-1.4085877,-0.8207791,-0.8061463,0.0146328
69,1.4925078,1.434415,"('lazy', 'industrious')",-0.16829878,-0.22514237,0.6621045,0.6046363,-0.0574682
70,-0.57955414,-0.47361287,"('lethargic', 'energetic')",-0.24917927,-0.15479378,-0.4143667,-0.3142033,0.1001634
71,-0.43673652,-0.54157776,"('diffident', 'self-confident')",0.4005903,0.32240933,-0.0180731,-0.1095842,-0.0915111
72,-0.9176229,-0.9415384,"('unambitious', 'ambitious')",-0.51076823,-0.53616136,-0.7141956,-0.7388499,-0.0246543
73,0.86448526,0.8427201,"('helpless', 'self-reliant')",-3.1516972,-3.1878457,-1.1436059,-1.1725628,-0.0289569
74,-0.588863,-0.51903063,"('undedicated', 'dedicated')",-0.43519747,-0.4527357,-0.5120302,-0.4858832,0.026147
75,0.32374546,0.23769818,"('meek', 'impulsive')",-0.6381905,-0.6169701,-0.1572225,-0.189636,-0.0324135
76,0.33279118,0.52002823,"('anxious', 'daring')",-0.7616937,-0.556992,-0.2144513,-0.0184819,0.1959694
77,-0.60951066,-0.57368875,"('unmotivated', 'motivated')",-1.4216347,-1.2950583,-1.0155727,-0.9343735,0.0811992
78,-0.5263527,-0.52718055,"('nonresilient', 'resilient')",-0.10848282,-0.13336287,-0.3174178,-0.3302717,-0.0128539
79,-0.3090483,-0.43968904,"('wavering', 'unwavering')",-0.19297948,-0.23713318,-0.2510139,-0.3384111,-0.0873972
80,0.51205134,0.54255444,"('dominated', 'dominating')",-1.2414062,-1.1173749,-0.3646774,-0.2874102,0.0772672
81,-0.28907973,-0.30567235,"('submissive', 'aggressive')",-1.225917,-1.0851218,-0.7574984,-0.695397,0.0621014
82,-0.4485755,-0.43164977,"('poor', 'rich')",6.1522694,6.2160926,2.8518469,2.8922215,0.0403746
83,-0.29844704,-0.28608292,"('powerless', 'powerful')",-1.0819201,-1.0875568,-0.6901836,-0.6868199,0.0033637
84,-0.15087922,-0.19366646,"('inferior', 'superior')",0.4146905,0.38215253,0.1319056,0.094243,-0.0376626
85,-0.03508669,-0.26574737,"('insignificant', 'prestigious')",0.37311828,0.25042614,0.1690158,-0.0076606,-0.1766764
86,-2.085695,-2.1724172,"('uninfluential', 'influential')",-0.7936814,-0.9142416,-1.4396882,-1.5433294,-0.1036412
87,-0.08567861,-0.1991643,"('unsuccessful', 'successful')",0.4610201,0.4924557,0.1876708,0.1466457,-0.0410251
88,-0.6377623,-0.68754137,"('low', 'eminent')",-0.47361383,-0.47459555,-0.5556881,-0.5810685,-0.0253804
