,jelly_male,jelly_female,tuple,average_male,average_female,female-male
0,0.4349643,0.3273504,"('unsociable', 'sociable')",0.4349643,0.3273504,-0.1076139
1,1.3650836,1.236717,"('unfriendly', 'friendly')",1.3650836,1.236717,-0.1283666
2,0.6319635,0.80204344,"('unlikable', 'likable')",0.6319635,0.8020434,0.1700799
3,0.88141745,0.9747208,"('repellent', 'pleasant')",0.8814175,0.9747208,0.0933033
4,-7.13576,-7.080185,"('disliked', 'liked')",-7.1357598,-7.0801849,0.0555749
5,-0.24663302,-0.17679246,"('distant', 'outgoing')",-0.246633,-0.1767925,0.0698405
6,0.025940467,0.07146749,"('distant', 'open')",0.0259405,0.0714675,0.045527
7,0.77370083,0.81835115,"('insensitive', 'sensitive')",0.7737008,0.8183511,0.0446503
8,0.9081734,0.7830282,"('unaffectionate', 'affectionate')",0.9081734,0.7830282,-0.1251452
9,1.6402028,1.6225533,"('unaffectionate', 'caring')",1.6402028,1.6225533,-0.0176495
10,1.3631624,1.4351842,"('unsympathetic', 'sympathetic')",1.3631624,1.4351842,0.0720218
11,2.2730691,2.2892935,"('unhelpful', 'helpful')",2.2730691,2.2892935,0.0162244
12,-1.4719744,-1.4440395,"('unsupportive', 'supportive')",-1.4719744,-1.4440395,0.0279349
13,0.7451662,0.7429403,"('impolite', 'polite')",0.7451662,0.7429403,-0.0022259
14,0.07831106,-0.052341584,"('antisocial', 'social')",0.0783111,-0.0523416,-0.1306527
15,0.7685411,0.6316211,"('boring', 'funny')",0.7685411,0.6316211,-0.13692
16,-0.038152404,-0.04862597,"('unpopular', 'popular')",-0.0381524,-0.048626,-0.0104736
17,-0.2258436,-0.14213942,"('nasty', 'nice')",-0.2258436,-0.1421394,0.0837042
18,-0.5270547,-0.63260233,"('disagreeable', 'welcoming')",-0.5270547,-0.6326023,-0.1055476
19,-0.5823802,-0.4521808,"('inhospitable', 'hospitable')",-0.5823802,-0.4521808,0.1301994
20,0.85660386,0.72742915,"('rough', 'thoughtful')",0.8566039,0.7274292,-0.1291747
21,0.5173136,0.6163688,"('immoral', 'moral')",0.5173136,0.6163688,0.0990552
22,0.026628897,0.028788269,"('untrustworthy', 'trustworthy')",0.0266289,0.0287883,0.0021594
23,6.4269667,6.387726,"('insincere', 'sincere')",6.4269667,6.3877258,-0.0392409
24,2.0190194,2.0079684,"('dishonest', 'honest')",2.0190194,2.0079684,-0.011051
25,0.53372717,0.41173843,"('egoistic', 'altruistic')",0.5337272,0.4117384,-0.1219888
26,0.36660868,0.20862764,"('hardhearted', 'benevolent')",0.3666087,0.2086276,-0.1579811
27,1.3446254,1.2169951,"('hardhearted', 'softhearted')",1.3446254,1.2169951,-0.1276303
28,1.160519,1.1028274,"('disloyal', 'loyal')",1.160519,1.1028274,-0.0576916
29,-0.67508006,-0.69955754,"('unfair', 'fair')",-0.6750801,-0.6995575,-0.0244774
30,1.0223614,0.97427905,"('intolerant', 'tolerant')",1.0223614,0.974279,-0.0480824
31,-1.8522716,-1.8287014,"('evil', 'good')",-1.8522716,-1.8287014,0.0235702
32,1.3013341,1.3518692,"('unkind', 'kind')",1.3013341,1.3518692,0.0505351
33,-0.44602847,-0.40255445,"('wrong', 'right')",-0.4460285,-0.4025545,0.043474
34,4.54988,4.669297,"('mean', 'honorable')",4.54988,4.6692972,0.1194172
35,-1.2724094,-1.43094,"('corrupt', 'incorrupt')",-1.2724094,-1.43094,-0.1585306
36,-1.2555386,-1.3113896,"('hostile', 'amicable')",-1.2555386,-1.3113896,-0.055851
37,0.56766474,0.6005302,"('fake', 'genuine')",0.5676647,0.6005302,0.0328655
38,-0.10761024,-0.043374278,"('untruthful', 'truthful')",-0.1076102,-0.0433743,0.0642359
39,0.2519946,0.2172938,"('exploitative', 'cooperative')",0.2519946,0.2172938,-0.0347008
40,-1.568278,-1.6951221,"('stingy', 'generous')",-1.568278,-1.6951221,-0.1268441
41,-0.1798795,-0.1578957,"('unforgiving', 'forgiving')",-0.1798795,-0.1578957,0.0219838
42,-1.9630903,-1.8955041,"('unreliable', 'reliable')",-1.9630903,-1.8955041,0.0675862
43,1.3683311,1.3813593,"('irresponsible', 'responsible')",1.3683311,1.3813593,0.0130282
44,-1.2206587,-1.1934086,"('prejudiced', 'unprejudiced')",-1.2206587,-1.1934086,0.0272501
45,0.3999107,0.43416512,"('incompetent', 'competent')",0.3999107,0.4341651,0.0342544
46,-0.100282975,-0.05491975,"('uncompetitive', 'competitive')",-0.100283,-0.0549197,0.0453633
47,5.0858645,5.2593217,"('stupid', 'smart')",5.0858645,5.2593217,0.1734572
48,1.241937,1.0436972,"('unintelligent', 'intelligent')",1.241937,1.0436972,-0.1982398
49,0.23364407,0.35285625,"('unable', 'able')",0.2336441,0.3528562,0.1192121
50,-0.18390524,-0.114411816,"('clumsy', 'skillful')",-0.1839052,-0.1144118,0.0694934
51,0.5400237,0.5422785,"('uneducated', 'educated')",0.5400237,0.5422785,0.0022548
52,-0.75319594,-0.7818743,"('irrational', 'rational')",-0.7531959,-0.7818743,-0.0286784
53,0.2688553,0.2311187,"('uncreative', 'creative')",0.2688553,0.2311187,-0.0377366
54,1.0817496,1.2594621,"('incapable', 'capable')",1.0817496,1.2594621,0.1777125
55,1.3480847,1.2286745,"('incompetent', 'clever')",1.3480847,1.2286745,-0.1194102
56,1.0614376,1.0722916,"('impractical', 'practical')",1.0614376,1.0722916,0.010854
57,-2.4392343,-2.3369086,"('unimaginative', 'imaginative')",-2.4392343,-2.3369086,0.1023257
58,-0.11259855,-0.15776345,"('undiscriminating', 'discriminating')",-0.1125986,-0.1577635,-0.0451649
59,-0.3147434,-0.21212032,"('foolish', 'wise')",-0.3147434,-0.2121203,0.1026231
60,1.3377498,1.3396952,"('inefficient', 'efficient')",1.3377498,1.3396952,0.0019454
61,0.46490723,0.26176882,"('illogical', 'logical')",0.4649072,0.2617688,-0.2031384
62,1.6565323,1.7423099,"('incompetent', 'brilliant')",1.6565323,1.7423099,0.0857776
63,0.9172282,0.9683163,"('unperceptive', 'insightful')",0.9172282,0.9683163,0.0510881
64,-5.9624143,-5.773067,"('shy', 'confident')",-5.9624143,-5.773067,0.1893473
65,0.87298906,0.88355494,"('insecure', 'secure')",0.8729891,0.8835549,0.0105658
66,-0.4457706,-0.35384595,"('inactive', 'active')",-0.4457706,-0.353846,0.0919246
67,-0.7653637,-0.66307217,"('doubtful', 'determined')",-0.7653637,-0.6630722,0.1022915
68,-0.24553469,-0.24553707,"('dependent', 'independent')",-0.2455347,-0.2455371,-2.4e-06
69,-2.0705361,-1.9989532,"('lazy', 'industrious')",-2.0705361,-1.9989532,0.0715829
70,1.5252919,1.579336,"('lethargic', 'energetic')",1.5252919,1.579336,0.0540441
71,0.36105105,0.41595426,"('diffident', 'self-confident')",0.3610511,0.4159543,0.0549032
72,0.82082516,0.93677926,"('unambitious', 'ambitious')",0.8208252,0.9367793,0.1159541
73,-3.075931,-3.0264025,"('helpless', 'self-reliant')",-3.0759311,-3.0264025,0.0495286
74,-0.050078206,-0.1270738,"('undedicated', 'dedicated')",-0.0500782,-0.1270738,-0.0769956
75,-1.0554394,-0.8328325,"('meek', 'impulsive')",-1.0554394,-0.8328325,0.2226069
76,1.0277643,0.95412505,"('anxious', 'daring')",1.0277643,0.954125,-0.0736393
77,-0.772799,-0.74552214,"('unmotivated', 'motivated')",-0.772799,-0.7455221,0.0272769
78,-0.4290631,-0.49577144,"('nonresilient', 'resilient')",-0.4290631,-0.4957714,-0.0667083
79,-0.5244442,-0.46249154,"('wavering', 'unwavering')",-0.5244442,-0.4624915,0.0619527
80,-0.06111537,-0.06974409,"('dominated', 'dominating')",-0.0611154,-0.0697441,-0.0086287
81,0.6059536,0.666103,"('submissive', 'aggressive')",0.6059536,0.666103,0.0601494
82,7.0893364,7.208491,"('poor', 'rich')",7.0893364,7.2084908,0.1191544
83,-0.5489733,-0.48124564,"('powerless', 'powerful')",-0.5489733,-0.4812456,0.0677277
84,0.1444022,0.15669876,"('inferior', 'superior')",0.1444022,0.1566988,0.0122966
85,-1.1464709,-1.3071656,"('insignificant', 'prestigious')",-1.1464709,-1.3071656,-0.1606947
86,0.47348017,0.5626454,"('uninfluential', 'influential')",0.4734802,0.5626454,0.0891652
87,0.057395287,0.1318033,"('unsuccessful', 'successful')",0.0573953,0.1318033,0.074408
88,0.23825695,0.2514081,"('low', 'eminent')",0.2382569,0.2514081,0.0131512
