,bank_male,bank_female,tuple,average_male,average_female,female-male
0,0.45970413,0.39415485,"('unsociable', 'sociable')",0.4597041,0.3941548,-0.0655493
1,2.3690834,2.377063,"('unfriendly', 'friendly')",2.3690834,2.377063,0.0079796
2,0.9248834,1.0335255,"('unlikable', 'likable')",0.9248834,1.0335255,0.1086421
3,0.14491218,0.43918183,"('repellent', 'pleasant')",0.1449122,0.4391818,0.2942696
4,-7.0619526,-7.1148443,"('disliked', 'liked')",-7.0619526,-7.1148443,-0.0528917
5,-0.07398281,0.008162126,"('distant', 'outgoing')",-0.0739828,0.0081621,0.0821449
6,0.1414303,0.22560652,"('distant', 'open')",0.1414303,0.2256065,0.0841762
7,1.0979081,1.2509017,"('insensitive', 'sensitive')",1.0979081,1.2509017,0.1529936
8,1.7625206,1.5861534,"('unaffectionate', 'affectionate')",1.7625206,1.5861534,-0.1763672
9,2.3097956,2.352606,"('unaffectionate', 'caring')",2.3097956,2.3526061,0.0428105
10,0.23406638,0.36161223,"('unsympathetic', 'sympathetic')",0.2340664,0.3616122,0.1275458
11,2.1975572,2.3004165,"('unhelpful', 'helpful')",2.1975572,2.3004165,0.1028593
12,-0.98021954,-0.88907933,"('unsupportive', 'supportive')",-0.9802195,-0.8890793,0.0911402
13,0.03838724,0.16345328,"('impolite', 'polite')",0.0383872,0.1634533,0.1250661
14,0.6178198,0.59228057,"('antisocial', 'social')",0.6178198,0.5922806,-0.0255392
15,0.5858443,0.46466425,"('boring', 'funny')",0.5858443,0.4646643,-0.12118
16,0.17586747,0.21180785,"('unpopular', 'popular')",0.1758675,0.2118078,0.0359403
17,-0.030721422,-0.039391443,"('nasty', 'nice')",-0.0307214,-0.0393914,-0.00867
18,-0.395431,-0.3165978,"('disagreeable', 'welcoming')",-0.395431,-0.3165978,0.0788332
19,0.05144011,0.08057305,"('inhospitable', 'hospitable')",0.0514401,0.0805731,0.029133
20,0.33896828,0.35867462,"('rough', 'thoughtful')",0.3389683,0.3586746,0.0197063
21,-0.03724673,0.17013128,"('immoral', 'moral')",-0.0372467,0.1701313,0.207378
22,-0.72385955,-0.54308,"('untrustworthy', 'trustworthy')",-0.7238595,-0.54308,0.1807795
23,7.2245727,7.5127096,"('insincere', 'sincere')",7.2245727,7.5127096,0.2881369
24,1.5230267,1.7145791,"('dishonest', 'honest')",1.5230267,1.7145791,0.1915524
25,1.1368543,1.1958915,"('egoistic', 'altruistic')",1.1368543,1.1958915,0.0590372
26,2.0618303,1.7400768,"('hardhearted', 'benevolent')",2.0618303,1.7400768,-0.3217535
27,1.3702785,1.3793437,"('hardhearted', 'softhearted')",1.3702785,1.3793437,0.0090652
28,1.3747998,1.3359076,"('disloyal', 'loyal')",1.3747998,1.3359076,-0.0388922
29,-0.46700782,-0.6279946,"('unfair', 'fair')",-0.4670078,-0.6279946,-0.1609868
30,1.137384,1.2304691,"('intolerant', 'tolerant')",1.1373841,1.2304691,0.093085
31,-1.0064015,-1.0564184,"('evil', 'good')",-1.0064015,-1.0564184,-0.0500169
32,1.7439706,1.6697003,"('unkind', 'kind')",1.7439706,1.6697003,-0.0742703
33,0.41184625,0.35911837,"('wrong', 'right')",0.4118463,0.3591184,-0.0527279
