,kraft_male,kraft_female,tuple,heinz_male,heinz_female,co_male,co_female,average_male,average_female,female-male
0,-0.40908235,-0.5002874,"('unsociable', 'sociable')",-0.10635028,-0.12041329,-0.12837604,-0.21445301,-0.2146029,-0.2783846,-0.0637817
1,1.2574264,1.2435826,"('unfriendly', 'friendly')",2.216024,2.1606178,1.8073262,1.661596,1.7602588,1.6885988,-0.07166
2,0.21435085,0.17193529,"('unlikable', 'likable')",0.40712947,0.3721157,0.61985105,0.71752596,0.4137771,0.4205256,0.0067485
3,-1.6354874,-1.5820482,"('repellent', 'pleasant')",-1.9153863,-1.8894079,0.59819764,0.60583687,-0.9842254,-0.9552064,0.029019
4,0.04749103,0.081027485,"('disliked', 'liked')",0.52790415,0.5484833,-7.6338835,-7.669535,-2.3528295,-2.3466748,0.0061547
5,0.5045405,0.5673534,"('distant', 'outgoing')",1.6681863,1.725995,-0.7816838,-0.68239564,0.463681,0.5369842,0.0733032
6,0.10253163,0.20517582,"('distant', 'open')",1.3351194,1.4110705,-0.4534706,-0.32738477,0.3280602,0.4296205,0.1015603
7,-0.47249073,-0.38604483,"('insensitive', 'sensitive')",-0.24782558,-0.17830698,0.21865016,0.19749781,-0.167222,-0.1222847,0.0449373
8,0.8844877,0.88840723,"('unaffectionate', 'affectionate')",2.113019,2.051594,0.78770137,0.73732436,1.261736,1.2257752,-0.0359608
9,1.2509675,1.2586019,"('unaffectionate', 'caring')",2.164813,2.1285167,0.99426675,0.9656425,1.4700158,1.4509204,-0.0190954
10,-1.235431,-1.213132,"('unsympathetic', 'sympathetic')",-0.7622417,-0.7030122,-0.33706313,-0.3776154,-0.7782453,-0.7645865,0.0136588
11,-0.82327694,-0.8388334,"('unhelpful', 'helpful')",-0.24470377,-0.25408095,1.8027108,1.8292819,0.24491,0.2454559,0.0005459
12,0.37056407,0.44388965,"('unsupportive', 'supportive')",1.347499,1.3976126,-2.076389,-2.045689,-0.119442,-0.0680623,0.0513797
13,0.072355345,-0.007859716,"('impolite', 'polite')",0.024106737,0.028104696,-0.25736228,-0.2843971,-0.0536334,-0.0880507,-0.0344173
14,-0.22459944,-0.29530993,"('antisocial', 'social')",-0.6691342,-0.7484642,-0.050814223,-0.17704208,-0.3148493,-0.4069388,-0.0920895
15,0.7367747,0.65702254,"('boring', 'funny')",1.772911,1.7336942,0.36169213,0.38007167,0.9571259,0.9235961,-0.0335298
16,-0.30876768,-0.39854908,"('unpopular', 'popular')",-0.40147203,-0.4348689,0.1295064,0.021752372,-0.1935778,-0.2705552,-0.0769774
17,-1.5018754,-1.4634563,"('nasty', 'nice')",-0.18838993,-0.084922515,-0.64229447,-0.5849492,-0.7775199,-0.7111093,0.0664106
18,-0.084390335,-0.07110175,"('disagreeable', 'welcoming')",0.46466252,0.485486,-0.61092156,-0.6432406,-0.0768831,-0.0762854,0.0005977
19,0.034348547,0.067628615,"('inhospitable', 'hospitable')",0.44580853,0.41991642,-0.16141854,-0.067104906,0.1062462,0.1401467,0.0339005
20,-0.5149731,-0.49976125,"('rough', 'thoughtful')",-0.5062038,-0.48822722,0.4208668,0.35053393,-0.2001033,-0.2124848,-0.0123815
21,-0.1431093,-0.18079074,"('immoral', 'moral')",-0.016749945,0.016705696,-0.64407635,-0.660449,-0.2679785,-0.2748447,-0.0068662
