,ross_male,ross_female,tuple,stores_male,stores_female,inc_male,inc_female,average_male,average_female,female-male
0,1.021326,0.9416181,"('unsociable', 'sociable')",1.4579076,1.6578304,-0.09002847,-0.18255696,0.7964017,0.8056305,0.0092288
1,-0.23035975,-0.26297408,"('unfriendly', 'friendly')",-0.285224,-0.33495414,1.6559188,1.6007284,0.3801117,0.3342667,-0.045845
2,1.9403629,2.0680578,"('unlikable', 'likable')",0.5893183,0.68854076,0.32504588,0.4554652,0.9515757,1.0706879,0.1191122
3,0.81000364,0.96074224,"('repellent', 'pleasant')",0.49562097,0.9228321,0.48871425,0.59751487,0.5981129,0.8270297,0.2289168
4,-0.6429595,-0.80752605,"('disliked', 'liked')",-0.38413045,-0.5509747,-6.794982,-6.78043,-2.6073573,-2.7129768,-0.1056195
5,-0.7975862,-0.9011827,"('distant', 'outgoing')",-0.9810489,-1.2747763,-0.43863142,-0.46710724,-0.7390889,-0.8810221,-0.1419332
6,-1.1391293,-1.1953068,"('distant', 'open')",-1.1016659,-1.3508384,0.3458658,0.28029922,-0.6316431,-0.755282,-0.1236389
7,1.260966,1.3374987,"('insensitive', 'sensitive')",1.2252655,1.64081,1.1872853,1.1976142,1.2245056,1.3919743,0.1674687
8,0.08071201,0.05539137,"('unaffectionate', 'affectionate')",-0.52170694,-0.61887044,0.8338614,0.762146,0.1309555,0.0662223,-0.0647332
9,1.109749,1.1137629,"('unaffectionate', 'caring')",0.37287238,0.3098691,1.393447,1.4017594,0.9586895,0.9417971,-0.0168924
10,1.9732127,2.0974658,"('unsympathetic', 'sympathetic')",1.4209825,1.9410444,0.40247124,0.40268803,1.2655555,1.4803994,0.2148439
11,0.46656102,0.57258356,"('unhelpful', 'helpful')",0.56447244,0.8249649,2.050864,2.1390166,1.0272992,1.178855,0.1515558
12,1.756932,1.8163117,"('unsupportive', 'supportive')",1.1282688,1.4689747,-1.8565408,-1.8030498,0.3428867,0.4940789,0.1511922
13,1.104928,1.142219,"('impolite', 'polite')",1.7375259,1.9187592,-0.024966165,-0.05322876,0.9391626,1.0025831,0.0634205
14,1.3982046,1.4029523,"('antisocial', 'social')",1.3429163,1.5450503,-0.3118793,-0.34496668,0.8097471,0.8676786,0.0579315
15,0.045961913,-0.0889978,"('boring', 'funny')",0.30074555,0.08334226,0.18795651,0.14456722,0.1782213,0.0463039,-0.1319174
16,-1.4560729,-1.3794442,"('unpopular', 'popular')",-1.0834023,-0.9228922,0.44315252,0.575719,-0.6987743,-0.5755392,0.1232351
17,-0.11931068,-0.047675714,"('nasty', 'nice')",-0.515344,-0.4821587,-0.2690285,-0.21077222,-0.3012277,-0.2468689,0.0543588
18,0.6056086,0.65533614,"('disagreeable', 'welcoming')",-0.86380905,-0.8058076,-0.79871434,-0.7324103,-0.3523049,-0.2942939,0.058011
19,-0.45334017,-0.43190774,"('inhospitable', 'hospitable')",-1.0419694,-1.142162,-0.24797398,-0.14622284,-0.5810945,-0.5734309,0.0076636
