,becton_male,becton_female,tuple,dickinson_male,dickinson_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
34,-0.084756374,0.0009833686,"('mean', 'honorable')",-0.9843219,-0.78924674,0.055065736,0.07165409,5.1801105,4.991711,1.0415245,1.0687754,0.0272509
35,-0.0531133,-0.13320969,"('corrupt', 'incorrupt')",-1.6227387,-1.8342214,-0.1171774,-0.41153505,0.14366394,-0.020903345,-0.4123414,-0.5999674,-0.187626
36,-0.5445314,-0.70641166,"('hostile', 'amicable')",-1.1797031,-1.3140512,0.3999466,-0.03269744,0.8427116,0.5080085,-0.1203941,-0.3862879,-0.2658938
37,0.31633994,0.44430634,"('fake', 'genuine')",-0.07506043,0.03333168,-0.6138054,-0.3783135,-0.1444495,-0.10632029,-0.1292439,-0.0017489,0.127495
38,-0.6133584,-0.5700497,"('untruthful', 'truthful')",-0.51218635,-0.57271916,-0.52069014,-0.6481603,0.25686666,0.32168078,-0.3473421,-0.3673121,-0.01997
39,-0.0946247,0.027969778,"('exploitative', 'cooperative')",0.44690213,0.59941095,-0.44105974,-0.17330116,-0.16241926,0.027192384,-0.0628004,0.120318,0.1831184
40,-0.55080295,-0.5448096,"('stingy', 'generous')",0.65947455,0.6491924,-0.325664,-0.22674209,-2.3291678,-2.245146,-0.6365401,-0.5918763,0.0446638
41,-0.49891824,-0.6634878,"('unforgiving', 'forgiving')",0.54110724,0.37320048,0.10774906,0.044649333,-0.103928536,-0.26407284,0.0115024,-0.1274277,-0.1389301
42,0.8731386,0.9503291,"('unreliable', 'reliable')",0.28773826,0.44299892,0.5528766,0.8522772,-3.2488983,-2.7991672,-0.3837862,-0.1383905,0.2453957
43,-0.1360641,-0.05003749,"('irresponsible', 'responsible')",1.2070277,1.3772819,-0.42488667,-0.054346696,-0.15658277,-0.02987204,0.1223735,0.3107564,0.1883829
44,1.3832197,1.4047583,"('prejudiced', 'unprejudiced')",-2.453239,-2.353423,-1.794915,-1.6117775,-1.9314213,-1.7121577,-1.1990888,-1.06815,0.1309388
45,0.6529586,0.49984708,"('incompetent', 'competent')",1.4014485,1.3063821,0.9966302,0.9319706,-0.4403835,-0.3842513,0.6526635,0.5884871,-0.0641764
46,0.12502988,0.043715216,"('uncompetitive', 'competitive')",0.73284334,0.7967046,0.50391054,0.58015174,-0.37620664,-0.28967255,0.2463943,0.2827247,0.0363304
47,0.1076293,0.17311886,"('stupid', 'smart')",0.68019146,0.8168451,0.5403301,0.66813874,3.8282807,3.6273162,1.2891079,1.3213547,0.0322468
48,-1.2767718,-1.265728,"('unintelligent', 'intelligent')",0.48717424,0.53414416,-0.7115366,-0.5222888,-1.3953722,-1.4020967,-0.7241266,-0.6639923,0.0601343
49,-0.21879235,-0.1379078,"('unable', 'able')",-1.0749073,-0.91904986,-0.28381336,-0.17725292,-0.8560612,-0.76467186,-0.6083935,-0.4997206,0.1086729
50,0.067114994,0.09791231,"('clumsy', 'skillful')",-0.31736898,-0.34012103,1.3624564,1.4196817,0.3245788,0.260253,0.3591953,0.3594315,0.0002362
51,0.37652642,0.30863586,"('uneducated', 'educated')",0.57037735,0.4776913,0.25623336,0.27974725,-0.7515451,-0.73382264,0.112898,0.0830629,-0.0298351
52,-1.1823031,-1.2149363,"('irrational', 'rational')",-1.0680707,-1.1425973,0.28700963,0.12959613,-0.06763643,-0.18853949,-0.5077502,-0.6041192,-0.096369
53,-1.8196495,-1.7539867,"('uncreative', 'creative')",0.36846375,0.44364172,0.8858202,0.8600406,1.0229646,0.8716634,0.1143998,0.1053398,-0.00906
54,-0.34743744,-0.31778648,"('incapable', 'capable')",-0.8277935,-0.7707997,0.38873884,0.46471173,0.7043244,0.5663101,-0.0205419,-0.0143911,0.0061508
55,0.1590746,0.17858231,"('incompetent', 'clever')",2.1208637,2.172552,-0.05075389,0.25216246,-1.1427191,-0.97076213,0.2716163,0.4081337,0.1365174
56,0.4247807,0.43288356,"('impractical', 'practical')",1.9788678,1.9790154,-0.14592555,-0.0013866527,-0.8793506,-0.7180614,0.344593,0.4231127,0.0785197
57,-0.9821646,-1.1314642,"('unimaginative', 'imaginative')",0.7133157,0.6324069,0.527407,0.43887877,-2.4632826,-2.3061976,-0.5511811,-0.591594,-0.0404129
58,0.22482482,0.15394019,"('undiscriminating', 'discriminating')",0.22986636,0.21659029,0.54211414,0.49087405,0.6662933,0.66525686,0.4157746,0.3816653,-0.0341093
59,-0.48398843,-0.43484324,"('foolish', 'wise')",-0.57573944,-0.54636604,1.3256032,1.2395632,0.05589784,0.0017858855,0.0804433,0.065035,-0.0154083
60,-0.3398275,-0.20193322,"('inefficient', 'efficient')",1.315278,1.4801555,-0.6359731,-0.21190414,-1.1666453,-0.7810858,-0.206792,0.0713081,0.2781001
61,-0.4769476,-0.5339873,"('illogical', 'logical')",0.19984478,0.11867267,0.6692839,0.5803141,-0.09222509,-0.15648314,0.074989,0.0021291,-0.0728599
62,-0.07413994,0.069883145,"('incompetent', 'brilliant')",1.0430032,1.1717715,-0.46822453,-0.17498988,-1.0467064,-0.6657901,-0.1365169,0.1002187,0.2367356
63,-0.34551483,-0.37810415,"('unperceptive', 'insightful')",0.8111935,0.763258,1.2391611,1.3597571,0.100905135,0.20305957,0.4514363,0.4869926,0.0355563
64,0.77666974,0.7885959,"('shy', 'confident')",0.27540016,0.35472178,-0.1161918,0.039472222,-5.8666844,-5.191464,-1.2327015,-1.0021685,0.230533
65,0.21694247,0.116783746,"('insecure', 'secure')",0.887738,0.9973909,0.009141222,0.15727153,-0.98702985,-0.782049,0.0316979,0.1223493,0.0906514
66,-0.15035507,-0.1458613,"('inactive', 'active')",-1.3963116,-1.327032,1.4246087,1.3827243,1.8408402,1.8098781,0.4296955,0.4299273,0.0002318
67,0.40308088,0.5552212,"('doubtful', 'determined')",0.094060674,0.0758994,0.23008186,0.41342944,-0.45800695,-0.22050859,0.0673041,0.2060104,0.1387063
68,0.47502178,0.483201,"('dependent', 'independent')",-0.8347459,-0.88365614,-1.0998981,-1.0551976,-1.8067366,-1.7654486,-0.8165897,-0.8052753,0.0113144
69,0.17089698,0.23503643,"('lazy', 'industrious')",-0.09360747,-0.024954118,1.114224,0.7945447,0.35540205,0.41011548,0.3867289,0.3536856,-0.0330433
70,0.8829177,0.85967267,"('lethargic', 'energetic')",0.65729815,0.6642099,0.33884937,0.48440507,-0.43481046,-0.33519128,0.3610637,0.4182741,0.0572104
71,0.096397564,0.14982274,"('diffident', 'self-confident')",0.212025,0.23335317,0.8457597,0.7958023,0.24230182,0.2296539,0.349121,0.352158,0.003037
72,-0.8420769,-0.84708613,"('unambitious', 'ambitious')",0.6116654,0.69449204,-0.7375865,-0.59796274,-1.0596455,-0.988338,-0.5069109,-0.4347237,0.0721872
73,1.1234587,1.1651909,"('helpless', 'self-reliant')",0.9565555,0.97763366,-0.26012093,-0.3329778,-3.1663158,-2.8664765,-0.3366056,-0.2641574,0.0724482
74,-0.024205174,0.05574191,"('undedicated', 'dedicated')",0.9924182,1.0925276,0.8991462,0.9217144,-0.19242339,-0.21530162,0.418734,0.4636706,0.0449366
75,0.24684867,0.15648845,"('meek', 'impulsive')",-0.8509711,-0.9726921,0.03602886,-0.1752897,0.25719312,0.43860644,-0.0777251,-0.1382217,-0.0604966
76,-0.028458003,0.08051563,"('anxious', 'daring')",0.4272241,0.6267465,0.50421,0.91446406,-0.68638885,-0.35512853,0.0541468,0.3166494,0.2625026
77,-1.1082503,-1.0534027,"('unmotivated', 'motivated')",0.07233396,0.10752453,-0.16193496,-0.07578369,-0.54532105,-0.27686238,-0.4357931,-0.3246311,0.111162
78,-0.27946547,-0.20940802,"('nonresilient', 'resilient')",-0.15340555,-0.104706,0.7114172,0.79820305,0.89590067,0.7944601,0.2936117,0.3196373,0.0260256
79,0.047904536,-0.04108588,"('wavering', 'unwavering')",-1.2477508,-1.4002268,0.88396436,0.59244156,0.5659913,0.4046792,0.0625273,-0.111048,-0.1735753
80,1.1513717,1.0761836,"('dominated', 'dominating')",0.77206963,0.80692124,0.1518877,0.26256967,-1.3326167,-1.0120618,0.1856781,0.2834032,0.0977251
81,0.38872015,0.30506918,"('submissive', 'aggressive')",0.36729342,0.2576422,-0.16414368,0.025616191,-1.6540304,-1.288826,-0.2655401,-0.1751246,0.0904155
82,-0.18924978,-0.25814486,"('poor', 'rich')",-0.13777576,-0.15321521,-0.07474678,-0.06653651,4.491095,4.145783,1.0223306,0.9169716,-0.105359
83,-0.5049242,-0.5074372,"('powerless', 'powerful')",-0.28937235,-0.18892777,0.089338645,0.21533121,-1.4435128,-1.3950659,-0.5371177,-0.4690249,0.0680928
84,0.21409139,0.2181248,"('inferior', 'superior')",1.0874456,1.098533,0.81826806,0.8258941,0.34842455,0.41494206,0.6170574,0.6393735,0.0223161
85,-1.2697941,-1.2660025,"('insignificant', 'prestigious')",-1.2857316,-1.3309093,1.3603085,1.1085466,0.66435766,0.52983963,-0.1327149,-0.2396314,-0.1069165
86,-0.74698746,-0.89655983,"('uninfluential', 'influential')",2.0674834,1.9307159,0.7615119,0.5415187,-0.5001524,-0.65551335,0.3954639,0.2300404,-0.1654235
87,0.57438844,0.49937615,"('unsuccessful', 'successful')",-0.43041065,-0.34251314,2.4795146,2.4658034,0.86921996,1.1470089,0.8731781,0.9424188,0.0692407
88,-0.7922998,-0.8037499,"('low', 'eminent')",-0.4884294,-0.53949845,-0.118697286,-0.19296522,-1.2031673,-1.2445334,-0.6506485,-0.6951867,-0.0445382
