,macys_male,macys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
27,0.67253506,0.73204905,"('hardhearted', 'softhearted')",1.8968576,1.7846235,1.2846963,1.2583363,-0.02636
28,0.04211383,0.041129407,"('disloyal', 'loyal')",0.89632225,0.81976444,0.469218,0.4304469,-0.0387711
29,-0.5775469,-0.60491014,"('unfair', 'fair')",-0.15897787,-0.25049877,-0.3682624,-0.4277045,-0.0594421
30,0.56541556,0.5758942,"('intolerant', 'tolerant')",0.9314683,0.8507074,0.7484419,0.7133008,-0.0351411
31,-0.77627486,-0.69213057,"('evil', 'good')",-0.48562485,-0.56937987,-0.6309499,-0.6307552,0.0001947
32,0.5560101,0.6573402,"('unkind', 'kind')",0.8931387,0.7290422,0.7245744,0.6931912,-0.0313832
33,0.9558891,0.9451096,"('wrong', 'right')",-0.095508486,-0.19397944,0.4301903,0.3755651,-0.0546252
34,0.4505995,0.67562515,"('mean', 'honorable')",6.0134354,6.2517405,3.2320175,3.4636829,0.2316654
35,0.36961707,0.22741279,"('corrupt', 'incorrupt')",0.1752731,0.058547206,0.2724451,0.14298,-0.1294651
36,-0.40389675,-0.2935343,"('hostile', 'amicable')",0.49276388,0.36506933,0.0444336,0.0357675,-0.0086661
37,0.87109876,0.95285636,"('fake', 'genuine')",0.66068757,0.65313214,0.7658932,0.8029943,0.0371011
38,0.028278656,0.2069841,"('untruthful', 'truthful')",0.124066286,0.25854978,0.0761725,0.2327669,0.1565944
39,1.0234171,1.0053661,"('exploitative', 'cooperative')",0.23565093,0.19761865,0.629534,0.6014923,-0.0280417
40,0.06393012,0.14105555,"('stingy', 'generous')",-1.1750569,-1.3465366,-0.5555634,-0.6027405,-0.0471771
41,0.60497445,0.8042624,"('unforgiving', 'forgiving')",0.1970778,0.10686267,0.4010261,0.4555625,0.0545364
42,0.17832606,0.40707237,"('unreliable', 'reliable')",-3.2706943,-3.2074878,-1.5461841,-1.4002078,0.1459763
43,0.3874274,0.52546215,"('irresponsible', 'responsible')",0.59594685,0.61677635,0.4916871,0.5711192,0.0794321
44,-1.7534336,-1.8391516,"('prejudiced', 'unprejudiced')",-1.7741675,-1.7368222,-1.7638006,-1.787987,-0.0241864
45,-0.33146983,-0.190612,"('incompetent', 'competent')",-0.24323504,-0.3278942,-0.2873524,-0.2592531,0.0280993
46,-0.2077397,-0.200126,"('uncompetitive', 'competitive')",-0.7788018,-0.8818756,-0.4932708,-0.5410008,-0.04773
47,0.5312719,0.68714446,"('stupid', 'smart')",5.1889777,5.302244,2.8601248,2.9946942,0.1345694
48,0.25880095,0.42821455,"('unintelligent', 'intelligent')",0.45990458,0.49326187,0.3593528,0.4607382,0.1013854
49,-0.40169832,-0.3939634,"('unable', 'able')",-0.44979322,-0.3505585,-0.4257458,-0.3722609,0.0534849
50,0.105484016,0.08787514,"('clumsy', 'skillful')",0.25611103,0.13930869,0.1807975,0.1135919,-0.0672056
51,0.28036246,0.14688651,"('uneducated', 'educated')",0.89158875,0.8291704,0.5859756,0.4880285,-0.0979471
52,-0.1895063,-0.37658444,"('irrational', 'rational')",0.4630696,0.33212543,0.1367816,-0.0222295,-0.1590111
53,-0.6992513,-0.44769984,"('uncreative', 'creative')",0.8105976,0.805384,0.0556732,0.1788421,0.1231689
54,0.418909,0.3834325,"('incapable', 'capable')",1.3437414,1.3407812,0.8813252,0.8621069,-0.0192183
55,-0.51049805,-0.3684434,"('incompetent', 'clever')",-0.25693187,-0.2838405,-0.383715,-0.326142,0.057573
56,0.891199,1.0926521,"('impractical', 'practical')",-0.68969905,-0.6362924,0.10075,0.2281798,0.1274298
57,-1.2864912,-1.0960668,"('unimaginative', 'imaginative')",-2.5652683,-2.6872149,-1.9258797,-1.8916409,0.0342388
58,0.0583094,0.086955935,"('undiscriminating', 'discriminating')",0.30000877,0.20369118,0.1791591,0.1453236,-0.0338355
59,-0.06553433,-0.20077181,"('foolish', 'wise')",0.37831458,0.36982155,0.1563901,0.0845249,-0.0718652
60,0.45040792,0.62663,"('inefficient', 'efficient')",-0.55074036,-0.40669283,-0.0501662,0.1099686,0.1601348
61,0.59800094,0.563919,"('illogical', 'logical')",0.39612246,0.2807551,0.4970617,0.4223371,-0.0747246
62,-0.17177153,-0.016478965,"('incompetent', 'brilliant')",-0.11146173,0.025193108,-0.1416166,0.0043571,0.1459737
63,0.7522338,0.92326295,"('unperceptive', 'insightful')",1.0750252,1.1145405,0.9136295,1.0189017,0.1052722
64,-0.8962316,-0.99837744,"('shy', 'confident')",-7.1767416,-7.227702,-4.0364866,-4.11304,-0.0765534
65,-0.5396555,-0.61289793,"('insecure', 'secure')",-0.7242334,-0.6823245,-0.6319444,-0.6476113,-0.0156669
66,-0.37190506,-0.38650107,"('inactive', 'active')",0.95647717,0.9215025,0.292286,0.2675007,-0.0247853
67,0.44188198,0.4383494,"('doubtful', 'determined')",-0.45908794,-0.38835168,-0.008603,0.0249989,0.0336019
68,-0.508721,-0.71601325,"('dependent', 'independent')",-0.42059273,-0.46064386,-0.4646569,-0.5883285,-0.1236716
69,0.4684092,0.38377604,"('lazy', 'industrious')",-0.6834467,-0.682288,-0.1075187,-0.149256,-0.0417373
70,0.21213014,0.27453294,"('lethargic', 'energetic')",0.7130099,0.6887875,0.46257,0.4816602,0.0190902
71,0.40250063,0.5193852,"('diffident', 'self-confident')",0.50737536,0.45159778,0.454938,0.4854915,0.0305535
72,-0.5000506,-0.42492718,"('unambitious', 'ambitious')",-0.37921983,-0.33931747,-0.4396352,-0.3821223,0.0575129
73,0.8477007,0.8811576,"('helpless', 'self-reliant')",-3.1002045,-3.1566763,-1.1262519,-1.1377593,-0.0115074
74,1.0228196,1.0793605,"('undedicated', 'dedicated')",0.37574458,0.27915627,0.6992821,0.6792583,-0.0200238
75,-1.5944469,-1.6311158,"('meek', 'impulsive')",-0.19589648,-0.119649425,-0.8951717,-0.8753826,0.0197891
76,0.18435994,0.34726575,"('anxious', 'daring')",-0.12503913,0.026536733,0.0296604,0.1869012,0.1572408
77,-0.9129418,-0.9103801,"('unmotivated', 'motivated')",-1.2856642,-1.2185764,-1.099303,-1.0644783,0.0348247
78,0.33984765,0.43023986,"('nonresilient', 'resilient')",0.12650493,0.13862373,0.2331763,0.2844318,0.0512555
79,-0.44479728,-0.44483927,"('wavering', 'unwavering')",0.23462978,0.2648365,-0.1050837,-0.0900014,0.0150823
80,0.618168,0.4874949,"('dominated', 'dominating')",-0.9445786,-0.9048643,-0.1632053,-0.2086847,-0.0454794
81,0.101329,-0.002466388,"('submissive', 'aggressive')",-1.1256436,-1.133354,-0.5121573,-0.5679102,-0.0557529
82,-0.4683597,-0.37046912,"('poor', 'rich')",6.0734663,6.175629,2.8025532,2.90258,0.1000268
83,-0.36339092,-0.38458884,"('powerless', 'powerful')",-1.1287763,-1.209589,-0.7460836,-0.7970889,-0.0510053
84,-0.23579223,-0.36235717,"('inferior', 'superior')",0.590894,0.53309196,0.1775509,0.0853674,-0.0921835
85,0.5787328,0.58174354,"('insignificant', 'prestigious')",0.8118179,0.8260759,0.6952753,0.7039098,0.0086345
86,0.74708897,0.7427942,"('uninfluential', 'influential')",0.50430506,0.32026416,0.625697,0.5315292,-0.0941678
87,1.3687221,1.229975,"('unsuccessful', 'successful')",0.9833401,0.9786418,1.1760311,1.1043084,-0.0717227
88,0.2495334,0.1961203,"('low', 'eminent')",0.051906496,0.03528258,0.1507199,0.1157014,-0.0350185
