,altria_male,altria_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0362651,-0.8983107,"('unsociable', 'sociable')",0.47600317,0.3424658,-0.6614641,-0.71131355,-0.407242,-0.4223862,-0.0151442
1,-1.3946849,-1.4671116,"('unfriendly', 'friendly')",-0.4038691,-0.47894943,1.835173,1.8220203,0.0122064,-0.0413469,-0.0535533
2,0.59474605,0.6149256,"('unlikable', 'likable')",1.7206564,1.7833068,0.6949932,0.8399418,1.0034653,1.0793914,0.0759261
3,-0.5934543,-0.3330334,"('repellent', 'pleasant')",0.9343483,1.0184115,0.31228328,0.33160102,0.2177258,0.338993,0.1212672
4,-0.68745875,-0.8139914,"('disliked', 'liked')",-0.49325293,-0.6491042,-6.455847,-6.492665,-2.5455195,-2.6519202,-0.1064007
5,-0.9140901,-1.044827,"('distant', 'outgoing')",-1.7429165,-1.6653298,-0.014456758,0.028915286,-0.8904878,-0.8937472,-0.0032594
6,-1.1338992,-1.2115635,"('distant', 'open')",-1.9095454,-1.8190166,0.6175342,0.6371877,-0.8086368,-0.7977974,0.0108394
7,0.07404804,0.43760386,"('insensitive', 'sensitive')",0.045098674,0.17417,0.5783782,0.66857743,0.2325083,0.4267838,0.1942755
8,-0.66901,-0.83776665,"('unaffectionate', 'affectionate')",-0.18755886,-0.2229634,1.0645002,1.0062214,0.0693105,-0.0181695,-0.08748
9,-1.057003,-1.0351908,"('unaffectionate', 'caring')",-0.28094175,-0.32034898,1.2371854,1.2380466,-0.0335865,-0.0391644,-0.0055779
10,-1.0120503,-0.5490383,"('unsympathetic', 'sympathetic')",0.060585536,0.120315775,-0.50403804,-0.48684847,-0.4851676,-0.3051903,0.1799773
11,-0.18094867,-0.0386451,"('unhelpful', 'helpful')",-0.3334851,-0.3129543,1.3427709,1.4254426,0.2761124,0.3579477,0.0818353
12,-0.47057107,-0.2123793,"('unsupportive', 'supportive')",0.5189525,0.7388417,-1.8462404,-1.7450353,-0.5992863,-0.406191,0.1930953
13,-0.17764927,-0.058780476,"('impolite', 'polite')",-0.2707529,-0.22631443,-0.667601,-0.6242328,-0.3720011,-0.3031092,0.0688919
14,0.41273266,0.6039798,"('antisocial', 'social')",1.8605454,1.8781066,-0.49868393,-0.52379566,0.5915314,0.6527636,0.0612322
15,0.22978243,0.028379556,"('boring', 'funny')",-0.9970805,-1.1325353,0.41337034,0.4071908,-0.1179759,-0.2323217,-0.1143458
16,-1.0515627,-1.1001832,"('unpopular', 'popular')",-0.43028527,-0.3742779,0.6604857,0.6370686,-0.2737874,-0.2791308,-0.0053434
17,-0.31676045,-0.28138256,"('nasty', 'nice')",-0.89655197,-0.8655275,-0.34184384,-0.31242532,-0.5183854,-0.4864451,0.0319403
18,-0.3990192,-0.26934204,"('disagreeable', 'welcoming')",-0.4165376,-0.313635,-0.36043507,-0.31288043,-0.3919973,-0.2986192,0.0933781
19,-1.3915209,-1.3589275,"('inhospitable', 'hospitable')",-1.8984411,-1.8612114,-0.12763864,0.049197026,-1.1392001,-1.0569807,0.0822194
20,0.278411,0.42591825,"('rough', 'thoughtful')",1.3242671,1.4059602,1.2289585,1.1768843,0.9438789,1.0029209,0.059042
21,0.33972475,0.5796179,"('immoral', 'moral')",0.6644475,0.6869545,-0.8957151,-0.8064155,0.0361524,0.1533857,0.1172333
