,jackfruit_male,jackfruit_female,tuple,average_male,average_female,female-male
0,-1.6099058,-1.8061343,"('unsociable', 'sociable')",-1.6099058,-1.8061343,-0.1962285
1,-0.8781901,-1.0016241,"('unfriendly', 'friendly')",-0.8781901,-1.0016241,-0.123434
2,-0.49594107,-0.43550634,"('unlikable', 'likable')",-0.4959411,-0.4355063,0.0604348
3,-1.5145968,-1.4314519,"('repellent', 'pleasant')",-1.5145968,-1.4314519,0.0831449
4,-1.0237298,-0.9913231,"('disliked', 'liked')",-1.0237298,-0.9913231,0.0324067
5,0.2689147,0.24792404,"('distant', 'outgoing')",0.2689147,0.247924,-0.0209907
6,0.058899693,0.079353556,"('distant', 'open')",0.0588997,0.0793536,0.0204539
7,-1.1887946,-1.1775416,"('insensitive', 'sensitive')",-1.1887946,-1.1775416,0.011253
8,-0.18212084,-0.2131862,"('unaffectionate', 'affectionate')",-0.1821208,-0.2131862,-0.0310654
9,-0.2989126,-0.35043687,"('unaffectionate', 'caring')",-0.2989126,-0.3504369,-0.0515243
10,-2.5197568,-2.6125352,"('unsympathetic', 'sympathetic')",-2.5197568,-2.6125352,-0.0927784
11,-0.84782064,-0.8935568,"('unhelpful', 'helpful')",-0.8478206,-0.8935568,-0.0457362
12,-1.6090025,-1.6511824,"('unsupportive', 'supportive')",-1.6090025,-1.6511824,-0.0421799
13,-1.4662478,-1.614867,"('impolite', 'polite')",-1.4662478,-1.614867,-0.1486192
14,-1.4717288,-1.5203638,"('antisocial', 'social')",-1.4717288,-1.5203638,-0.048635
15,1.2820302,1.2122226,"('boring', 'funny')",1.2820302,1.2122226,-0.0698076
16,0.23409489,0.2041542,"('unpopular', 'popular')",0.2340949,0.2041542,-0.0299407
17,-0.55189645,-0.47644714,"('nasty', 'nice')",-0.5518965,-0.4764471,0.0754494
18,-0.58094037,-0.54080486,"('disagreeable', 'welcoming')",-0.5809404,-0.5408049,0.0401355
19,-0.42704406,-0.37063593,"('inhospitable', 'hospitable')",-0.4270441,-0.3706359,0.0564082
20,-0.45854133,-0.4297958,"('rough', 'thoughtful')",-0.4585413,-0.4297958,0.0287455
21,-0.998579,-1.052614,"('immoral', 'moral')",-0.998579,-1.052614,-0.054035
22,-1.2008125,-1.1888814,"('untrustworthy', 'trustworthy')",-1.2008125,-1.1888814,0.0119311
23,-0.20196284,-0.32219067,"('insincere', 'sincere')",-0.2019628,-0.3221907,-0.1202279
24,-0.95969725,-1.0290543,"('dishonest', 'honest')",-0.9596972,-1.0290543,-0.0693571
25,0.608167,0.604941,"('egoistic', 'altruistic')",0.608167,0.604941,-0.003226
26,-0.33217478,-0.40623957,"('hardhearted', 'benevolent')",-0.3321748,-0.4062396,-0.0740648
27,0.26460153,0.28500885,"('hardhearted', 'softhearted')",0.2646015,0.2850088,0.0204073
28,-0.74605864,-0.7706892,"('disloyal', 'loyal')",-0.7460586,-0.7706892,-0.0246306
29,0.16407253,0.05709631,"('unfair', 'fair')",0.1640725,0.0570963,-0.1069762
30,-1.0963442,-1.1273208,"('intolerant', 'tolerant')",-1.0963442,-1.1273208,-0.0309766
31,-0.09070885,-0.055988606,"('evil', 'good')",-0.0907089,-0.0559886,0.0347203
32,-0.71769047,-0.80615765,"('unkind', 'kind')",-0.7176905,-0.8061576,-0.0884671
33,0.5973775,0.5509487,"('wrong', 'right')",0.5973775,0.5509487,-0.0464288
34,0.1054504,0.15936635,"('mean', 'honorable')",0.1054504,0.1593664,0.053916
35,1.0649037,1.0740962,"('corrupt', 'incorrupt')",1.0649037,1.0740962,0.0091925
36,-0.15483099,-0.12930818,"('hostile', 'amicable')",-0.154831,-0.1293082,0.0255228
37,-0.75033134,-0.77972263,"('fake', 'genuine')",-0.7503313,-0.7797226,-0.0293913
38,-0.6334188,-0.7144205,"('untruthful', 'truthful')",-0.6334188,-0.7144205,-0.0810017
39,0.43567494,0.49650317,"('exploitative', 'cooperative')",0.4356749,0.4965032,0.0608283
40,-1.2484559,-1.2624962,"('stingy', 'generous')",-1.2484559,-1.2624962,-0.0140403
41,-0.8461967,-0.94374824,"('unforgiving', 'forgiving')",-0.8461967,-0.9437482,-0.0975515
42,-0.69003654,-0.6847721,"('unreliable', 'reliable')",-0.6900365,-0.6847721,0.0052644
43,-1.2805167,-1.4138908,"('irresponsible', 'responsible')",-1.2805167,-1.4138908,-0.1333741
44,0.11433789,0.19000812,"('prejudiced', 'unprejudiced')",0.1143379,0.1900081,0.0756702
45,-1.342711,-1.4253252,"('incompetent', 'competent')",-1.342711,-1.4253252,-0.0826142
46,-2.1442394,-2.2207077,"('uncompetitive', 'competitive')",-2.1442394,-2.2207077,-0.0764683
47,0.25210378,0.32534134,"('stupid', 'smart')",0.2521038,0.3253413,0.0732375
48,-0.46741596,-0.5998058,"('unintelligent', 'intelligent')",-0.467416,-0.5998058,-0.1323898
49,-0.080389455,0.0012995787,"('unable', 'able')",-0.0803895,0.0012996,0.0816891
50,0.24306771,0.24603514,"('clumsy', 'skillful')",0.2430677,0.2460351,0.0029674
51,-0.91120434,-0.98768556,"('uneducated', 'educated')",-0.9112043,-0.9876856,-0.0764813
52,0.35056043,0.33941063,"('irrational', 'rational')",0.3505604,0.3394106,-0.0111498
53,-1.0017214,-1.0625778,"('uncreative', 'creative')",-1.0017214,-1.0625778,-0.0608564
54,-0.40617776,-0.36661273,"('incapable', 'capable')",-0.4061778,-0.3666127,0.0395651
55,-1.0764867,-1.1630305,"('incompetent', 'clever')",-1.0764867,-1.1630305,-0.0865438
56,-0.22446254,-0.3806825,"('impractical', 'practical')",-0.2244625,-0.3806825,-0.15622
57,-2.0938911,-2.199366,"('unimaginative', 'imaginative')",-2.0938911,-2.1993661,-0.105475
58,-0.9156729,-1.0153086,"('undiscriminating', 'discriminating')",-0.9156729,-1.0153086,-0.0996357
59,0.3766037,0.43003458,"('foolish', 'wise')",0.3766037,0.4300346,0.0534309
60,-0.78374064,-0.88546556,"('inefficient', 'efficient')",-0.7837406,-0.8854656,-0.101725
61,-1.0653946,-1.155267,"('illogical', 'logical')",-1.0653946,-1.155267,-0.0898724
62,-0.9156327,-0.9029134,"('incompetent', 'brilliant')",-0.9156327,-0.9029134,0.0127193
63,-1.2956225,-1.429277,"('unperceptive', 'insightful')",-1.2956225,-1.4292769,-0.1336544
64,-1.7759463,-1.8342594,"('shy', 'confident')",-1.7759463,-1.8342594,-0.0583131
65,-0.8443723,-0.8591333,"('insecure', 'secure')",-0.8443723,-0.8591333,-0.014761
66,-0.82585615,-0.87752,"('inactive', 'active')",-0.8258561,-0.87752,-0.0516639
67,0.010384843,-0.12291189,"('doubtful', 'determined')",0.0103848,-0.1229119,-0.1332967
68,-0.29874048,-0.38822424,"('dependent', 'independent')",-0.2987405,-0.3882242,-0.0894837
69,0.35840014,0.43335137,"('lazy', 'industrious')",0.3584001,0.4333514,0.0749513
70,-1.6425381,-1.7027247,"('lethargic', 'energetic')",-1.6425381,-1.7027247,-0.0601866
71,0.1796726,0.18814795,"('diffident', 'self-confident')",0.1796726,0.1881479,0.0084753
72,-0.81051135,-0.81336725,"('unambitious', 'ambitious')",-0.8105114,-0.8133672,-0.0028558
73,0.16149205,0.21801436,"('helpless', 'self-reliant')",0.161492,0.2180144,0.0565224
74,-0.7595281,-0.883723,"('undedicated', 'dedicated')",-0.7595281,-0.883723,-0.1241949
75,0.9185013,0.9374404,"('meek', 'impulsive')",0.9185013,0.9374404,0.0189391
76,-0.43341485,-0.5055405,"('anxious', 'daring')",-0.4334148,-0.5055405,-0.0721257
77,-1.204421,-1.2439821,"('unmotivated', 'motivated')",-1.204421,-1.2439821,-0.0395611
78,-0.6695594,-0.70429367,"('nonresilient', 'resilient')",-0.6695594,-0.7042937,-0.0347343
79,0.07579138,0.03575182,"('wavering', 'unwavering')",0.0757914,0.0357518,-0.0400396
80,-0.2058624,-0.26450324,"('dominated', 'dominating')",-0.2058624,-0.2645032,-0.0586408
81,-1.0769533,-1.1593429,"('submissive', 'aggressive')",-1.0769533,-1.1593429,-0.0823896
82,0.424164,0.4581578,"('poor', 'rich')",0.424164,0.4581578,0.0339938
83,-0.2416964,-0.40753832,"('powerless', 'powerful')",-0.2416964,-0.4075383,-0.1658419
84,0.10530929,0.051443115,"('inferior', 'superior')",0.1053093,0.0514431,-0.0538662
85,0.21517561,0.22277279,"('insignificant', 'prestigious')",0.2151756,0.2227728,0.0075972
86,-1.9268283,-2.15957,"('uninfluential', 'influential')",-1.9268283,-2.15957,-0.2327417
87,-0.48849413,-0.49584338,"('unsuccessful', 'successful')",-0.4884941,-0.4958434,-0.0073493
88,-0.94120985,-1.0664389,"('low', 'eminent')",-0.9412099,-1.0664389,-0.125229
