,book_male,book_female,tuple,average_male,average_female,female-male
0,-0.021279177,-0.18811311,"('unsociable', 'sociable')",-0.0212792,-0.1881131,-0.1668339
1,0.7733848,0.77199054,"('unfriendly', 'friendly')",0.7733848,0.7719905,-0.0013943
2,0.5801372,0.7467497,"('unlikable', 'likable')",0.5801372,0.7467497,0.1666125
3,0.70234084,0.6634655,"('repellent', 'pleasant')",0.7023408,0.6634655,-0.0388753
4,-6.664331,-6.6306806,"('disliked', 'liked')",-6.664331,-6.6306806,0.0336504
5,-0.2628522,-0.11154674,"('distant', 'outgoing')",-0.2628522,-0.1115467,0.1513055
6,-0.1508291,0.028115783,"('distant', 'open')",-0.1508291,0.0281158,0.1789449
7,0.4473191,0.4299035,"('insensitive', 'sensitive')",0.4473191,0.4299035,-0.0174156
8,0.6442181,0.67718524,"('unaffectionate', 'affectionate')",0.6442181,0.6771852,0.0329671
9,1.6343894,1.7353718,"('unaffectionate', 'caring')",1.6343894,1.7353718,0.1009824
10,1.0011828,0.96809006,"('unsympathetic', 'sympathetic')",1.0011828,0.9680901,-0.0330927
11,2.2502375,2.2758787,"('unhelpful', 'helpful')",2.2502375,2.2758787,0.0256412
12,-1.2925621,-1.2806903,"('unsupportive', 'supportive')",-1.2925621,-1.2806903,0.0118718
13,0.26494083,0.12495892,"('impolite', 'polite')",0.2649408,0.1249589,-0.1399819
14,0.33301276,0.1560122,"('antisocial', 'social')",0.3330128,0.1560122,-0.1770006
15,0.5433221,0.5307001,"('boring', 'funny')",0.5433221,0.5307001,-0.012622
16,0.26041627,0.29035372,"('unpopular', 'popular')",0.2604163,0.2903537,0.0299374
17,0.305227,0.36992973,"('nasty', 'nice')",0.305227,0.3699297,0.0647027
18,-0.7090062,-0.7438938,"('disagreeable', 'welcoming')",-0.7090062,-0.7438938,-0.0348876
19,-0.5717032,-0.36595413,"('inhospitable', 'hospitable')",-0.5717032,-0.3659541,0.2057491
20,0.42499736,0.27574512,"('rough', 'thoughtful')",0.4249974,0.2757451,-0.1492523
21,0.2382259,0.2769917,"('immoral', 'moral')",0.2382259,0.2769917,0.0387658
22,-0.3396836,-0.34950912,"('untrustworthy', 'trustworthy')",-0.3396836,-0.3495091,-0.0098255
23,6.0535107,6.0214453,"('insincere', 'sincere')",6.0535107,6.0214453,-0.0320654
24,1.5082437,1.4839833,"('dishonest', 'honest')",1.5082437,1.4839833,-0.0242604
25,0.4581124,0.44762844,"('egoistic', 'altruistic')",0.4581124,0.4476284,-0.010484
26,0.3499403,0.24235114,"('hardhearted', 'benevolent')",0.3499403,0.2423511,-0.1075892
27,1.1209066,0.9215197,"('hardhearted', 'softhearted')",1.1209066,0.9215197,-0.1993869
28,0.79708123,0.7713797,"('disloyal', 'loyal')",0.7970812,0.7713797,-0.0257015
29,-0.38748005,-0.41594145,"('unfair', 'fair')",-0.3874801,-0.4159414,-0.0284613
30,0.66643757,0.6570443,"('intolerant', 'tolerant')",0.6664376,0.6570443,-0.0093933
31,-1.35395,-1.240447,"('evil', 'good')",-1.35395,-1.240447,0.113503
32,1.2359961,1.230612,"('unkind', 'kind')",1.2359961,1.230612,-0.0053841
33,-0.24657616,-0.16030224,"('wrong', 'right')",-0.2465762,-0.1603022,0.086274
34,4.3140855,4.4496346,"('mean', 'honorable')",4.3140855,4.4496346,0.1355491
35,-0.98925346,-1.0460176,"('corrupt', 'incorrupt')",-0.9892535,-1.0460176,-0.0567641
36,-0.9342512,-0.90055496,"('hostile', 'amicable')",-0.9342512,-0.900555,0.0336962
37,0.1160581,0.14686921,"('fake', 'genuine')",0.1160581,0.1468692,0.0308111
38,0.016164597,0.07864499,"('untruthful', 'truthful')",0.0161646,0.078645,0.0624804
39,0.11194283,0.027632227,"('exploitative', 'cooperative')",0.1119428,0.0276322,-0.0843106
40,-1.9425778,-2.0969245,"('stingy', 'generous')",-1.9425778,-2.0969245,-0.1543467
41,0.023773357,0.04818511,"('unforgiving', 'forgiving')",0.0237734,0.0481851,0.0244117
42,-1.8839562,-1.8607184,"('unreliable', 'reliable')",-1.8839562,-1.8607184,0.0232378
43,1.1084707,1.0944982,"('irresponsible', 'responsible')",1.1084707,1.0944982,-0.0139725
44,-1.2263051,-1.2556611,"('prejudiced', 'unprejudiced')",-1.2263051,-1.2556611,-0.029356
45,0.36150163,0.327065,"('incompetent', 'competent')",0.3615016,0.327065,-0.0344366
46,-0.79987454,-0.90632486,"('uncompetitive', 'competitive')",-0.7998745,-0.9063249,-0.1064504
47,5.11885,5.2708325,"('stupid', 'smart')",5.1188502,5.2708325,0.1519823
48,0.62803775,0.4892675,"('unintelligent', 'intelligent')",0.6280378,0.4892675,-0.1387703
49,0.18467689,0.27896777,"('unable', 'able')",0.1846769,0.2789678,0.0942909
50,-0.2504386,-0.26812094,"('clumsy', 'skillful')",-0.2504386,-0.2681209,-0.0176823
51,0.21273473,0.20843117,"('uneducated', 'educated')",0.2127347,0.2084312,-0.0043035
52,-0.4480166,-0.48753032,"('irrational', 'rational')",-0.4480166,-0.4875303,-0.0395137
53,0.1743219,0.21763477,"('uncreative', 'creative')",0.1743219,0.2176348,0.0433129
54,0.8200479,1.0810186,"('incapable', 'capable')",0.8200479,1.0810186,0.2609707
55,0.669315,0.5961175,"('incompetent', 'clever')",0.669315,0.5961175,-0.0731975
56,1.1639596,1.1305289,"('impractical', 'practical')",1.1639596,1.1305289,-0.0334307
57,-2.520674,-2.4983141,"('unimaginative', 'imaginative')",-2.520674,-2.4983141,0.0223599
58,-0.17577383,-0.13757959,"('undiscriminating', 'discriminating')",-0.1757738,-0.1375796,0.0381942
59,0.3268762,0.4348982,"('foolish', 'wise')",0.3268762,0.4348982,0.108022
60,0.95749366,0.90130275,"('inefficient', 'efficient')",0.9574937,0.9013028,-0.0561909
61,0.28093547,0.064157076,"('illogical', 'logical')",0.2809355,0.0641571,-0.2167784
62,1.4049647,1.418961,"('incompetent', 'brilliant')",1.4049647,1.418961,0.0139963
63,0.42868316,0.45391834,"('unperceptive', 'insightful')",0.4286832,0.4539183,0.0252351
64,-5.627692,-5.663382,"('shy', 'confident')",-5.6276922,-5.6633821,-0.0356899
65,0.6162409,0.50205123,"('insecure', 'secure')",0.6162409,0.5020512,-0.1141897
66,-0.38310018,-0.39859825,"('inactive', 'active')",-0.3831002,-0.3985983,-0.0154981
67,-0.05195501,0.012274766,"('doubtful', 'determined')",-0.051955,0.0122748,0.0642298
68,-0.605269,-0.6078638,"('dependent', 'independent')",-0.605269,-0.6078638,-0.0025948
69,-1.4178375,-1.3795688,"('lazy', 'industrious')",-1.4178375,-1.3795688,0.0382687
