,lilac_male,lilac_female,tuple,average_male,average_female,female-male
30,0.7585095,0.73004717,"('intolerant', 'tolerant')",0.7585095,0.7300472,-0.0284623
31,-1.6611606,-1.5176029,"('evil', 'good')",-1.6611606,-1.5176029,0.1435577
32,0.06285654,-0.115570195,"('unkind', 'kind')",0.0628565,-0.1155702,-0.1784267
33,-0.2643631,-0.27996644,"('wrong', 'right')",-0.2643631,-0.2799664,-0.0156033
34,1.6813476,1.7501813,"('mean', 'honorable')",1.6813476,1.7501813,0.0688337
35,0.22900394,0.029603094,"('corrupt', 'incorrupt')",0.2290039,0.0296031,-0.1994008
36,-0.7500644,-0.80988824,"('hostile', 'amicable')",-0.7500644,-0.8098882,-0.0598238
37,0.27603984,0.20892987,"('fake', 'genuine')",0.2760398,0.2089299,-0.0671099
38,-0.0054801553,0.03479521,"('untruthful', 'truthful')",-0.0054802,0.0347952,0.0402754
39,0.6794973,0.7718316,"('exploitative', 'cooperative')",0.6794973,0.7718316,0.0923343
40,-1.4282655,-1.3711946,"('stingy', 'generous')",-1.4282655,-1.3711946,0.0570709
41,-0.113919884,-0.10662863,"('unforgiving', 'forgiving')",-0.1139199,-0.1066286,0.0072913
42,-0.60134184,-0.5643115,"('unreliable', 'reliable')",-0.6013418,-0.5643115,0.0370303
43,-0.41957617,-0.38580793,"('irresponsible', 'responsible')",-0.4195762,-0.3858079,0.0337683
44,-0.19313322,-0.10704492,"('prejudiced', 'unprejudiced')",-0.1931332,-0.1070449,0.0860883
45,-0.17098787,-0.06977126,"('incompetent', 'competent')",-0.1709879,-0.0697713,0.1012166
46,-0.2812964,-0.18650214,"('uncompetitive', 'competitive')",-0.2812964,-0.1865021,0.0947943
47,1.7379137,1.7979504,"('stupid', 'smart')",1.7379137,1.7979504,0.0600367
48,-0.12823096,-0.14991012,"('unintelligent', 'intelligent')",-0.128231,-0.1499101,-0.0216791
49,-0.031717777,0.005223193,"('unable', 'able')",-0.0317178,0.0052232,0.036941
50,0.06630971,-0.02325416,"('clumsy', 'skillful')",0.0663097,-0.0232542,-0.0895639
51,0.38116688,0.21038568,"('uneducated', 'educated')",0.3811669,0.2103857,-0.1707812
52,-0.6969135,-0.8225843,"('irrational', 'rational')",-0.6969135,-0.8225843,-0.1256708
53,-1.1511533,-1.2272071,"('uncreative', 'creative')",-1.1511533,-1.2272071,-0.0760538
54,0.32315916,0.21250309,"('incapable', 'capable')",0.3231592,0.2125031,-0.1106561
55,0.14681901,0.31523773,"('incompetent', 'clever')",0.146819,0.3152377,0.1684187
56,0.79315543,0.76772475,"('impractical', 'practical')",0.7931554,0.7677248,-0.0254306
57,-1.2369838,-1.1792974,"('unimaginative', 'imaginative')",-1.2369838,-1.1792974,0.0576864
58,0.14827053,0.1443413,"('undiscriminating', 'discriminating')",0.1482705,0.1443413,-0.0039292
59,-0.050489362,0.0014839917,"('foolish', 'wise')",-0.0504894,0.001484,0.0519734
60,0.22061794,0.31920066,"('inefficient', 'efficient')",0.2206179,0.3192007,0.0985828
61,-0.1010916,-0.3002957,"('illogical', 'logical')",-0.1010916,-0.3002957,-0.1992041
62,1.0930041,1.1787126,"('incompetent', 'brilliant')",1.0930041,1.1787126,0.0857085
63,0.20182303,0.28759223,"('unperceptive', 'insightful')",0.201823,0.2875922,0.0857692
64,-2.512823,-2.3946643,"('shy', 'confident')",-2.5128231,-2.3946643,0.1181588
65,-0.086505674,-0.03749667,"('insecure', 'secure')",-0.0865057,-0.0374967,0.049009
66,-0.33625206,-0.4204006,"('inactive', 'active')",-0.3362521,-0.4204006,-0.0841485
67,0.087226726,0.15824811,"('doubtful', 'determined')",0.0872267,0.1582481,0.0710214
68,-0.1468265,-0.11030772,"('dependent', 'independent')",-0.1468265,-0.1103077,0.0365188
69,-0.159333,-0.14111724,"('lazy', 'industrious')",-0.159333,-0.1411172,0.0182158
70,0.2935585,0.30494243,"('lethargic', 'energetic')",0.2935585,0.3049424,0.0113839
71,0.13329181,0.12884884,"('diffident', 'self-confident')",0.1332918,0.1288488,-0.004443
72,-0.81668,-0.70743036,"('unambitious', 'ambitious')",-0.81668,-0.7074304,0.1092496
73,-0.85487854,-0.8467727,"('helpless', 'self-reliant')",-0.8548785,-0.8467727,0.0081058
74,0.3151234,0.27469242,"('undedicated', 'dedicated')",0.3151234,0.2746924,-0.040431
75,-0.15298063,-0.061019097,"('meek', 'impulsive')",-0.1529806,-0.0610191,0.0919615
76,0.13179076,0.21008115,"('anxious', 'daring')",0.1317908,0.2100811,0.0782903
77,-1.3638651,-1.2489299,"('unmotivated', 'motivated')",-1.3638651,-1.2489299,0.1149352
78,-0.100349054,-0.14124689,"('nonresilient', 'resilient')",-0.1003491,-0.1412469,-0.0408978
79,0.08058558,-0.006516278,"('wavering', 'unwavering')",0.0805856,-0.0065163,-0.0871019
80,0.7836861,0.688985,"('dominated', 'dominating')",0.7836861,0.688985,-0.0947011
81,-0.17133068,-0.12585922,"('submissive', 'aggressive')",-0.1713307,-0.1258592,0.0454715
82,1.6833141,1.6578444,"('poor', 'rich')",1.6833141,1.6578444,-0.0254697
83,-0.07242176,-0.061036207,"('powerless', 'powerful')",-0.0724218,-0.0610362,0.0113856
84,0.2654851,0.18261997,"('inferior', 'superior')",0.2654851,0.18262,-0.0828651
85,0.14702418,0.13872032,"('insignificant', 'prestigious')",0.1470242,0.1387203,-0.0083039
86,-0.8599077,-0.9407945,"('uninfluential', 'influential')",-0.8599077,-0.9407945,-0.0808868
87,0.54680526,0.51477396,"('unsuccessful', 'successful')",0.5468053,0.514774,-0.0320313
88,1.2078651,0.87393105,"('low', 'eminent')",1.2078651,0.8739311,-0.333934
